mc	mn	mc_playthrough	mn_playthrough	quarterbeats_playthrough	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	tremolo	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
14	14	14	14a	109/2	109/2	0.2222222222222222	1/2	1/2	2/2	14	1	1/18			1/8	4/9		1	31	G1	1	166
14	14	14	14a	109/2	109/2	1.0	1/2	1/2	2/2	18	1	1/4			1/4	1		1	43	G2	2	185
14	14	14	14a	109/2	109/2	1.0	1/2	1/2	2/2	20	1	1/4			1/4	1		1	43	G2	2	187
14	14	14	14a	109/2	109/2	2.0	1/2	1/2	2/2	3	1	1/2			1/2	1		1	55	G3	3	156
14	14	14	14a	109/2	109/2	2.0	1/2	1/2	2/2	15	1	1/2			1/2	1		1	55	G3	3	177
14	14	14	14a	109/2	109/2	2.0	1/2	1/2	2/2	16	1	1/2			1/2	1		1	55	G3	3	180
14	14	14	14a	109/2	109/2	2.0	1/2	1/2	2/2	17	1	1/2			1/2	1		1	55	G3	3	183
14	14	14	14a	985/18	985/18	0.2222222222222222	5/9	5/9	2/2	14	1	1/18			1/8	4/9		1	43	G2	2	167
14	14	14	14a	989/18	989/18	0.2222222222222222	11/18	11/18	2/2	14	1	1/18			1/8	4/9		2	50	D3	3	168
14	14	14	14a	331/6	331/6	0.2222222222222222	2/3	2/3	2/2	14	1	1/18			1/8	4/9		-1	53	F3	3	169
14	14	14	14a	997/18	997/18	0.2222222222222222	13/18	13/18	2/2	14	1	1/18			1/8	4/9		1	55	G3	3	170
14	14	14	14a	1001/18	1001/18	0.2222222222222222	7/9	7/9	2/2	14	1	1/18			1/8	4/9		0	60	C4	4	171
14	14	14	14a	335/6	335/6	0.2222222222222222	5/6	5/6	2/2	14	1	1/18			1/8	4/9		5	59	B3	3	172
14	14	14	14a	1009/18	1009/18	0.2222222222222222	8/9	8/9	2/2	14	1	1/18			1/8	4/9		2	62	D4	4	173
14	14	14	14a	1013/18	1013/18	0.2222222222222222	17/18	17/18	2/2	14	1	1/18			1/8	4/9		1	67	G4	4	174
15	15	15	15a	113/2	113/2	0.25	0	0	2/2	14	1	1/16			1/8	1/2		0	36	C2	2	194
15	15	15	15a	113/2	113/2	1.0	0	0	2/2	18	1	1/4			1/4	1		0	36	C2	2	223
15	15	15	15a	113/2	113/2	1.0	0	0	2/2	20	1	1/4			1/4	1		0	36	C2	2	225
15	15	15	15a	113/2	113/2	1.0	0	0	2/2	3	1	1/4			1/4	1		0	60	C4	4	188
15	15	15	15a	113/2	113/2	1.0	0	0	2/2	15	1	1/4			1/4	1		0	60	C4	4	211
15	15	15	15a	113/2	113/2	1.0	0	0	2/2	16	1	1/4			1/4	1		0	60	C4	4	215
15	15	15	15a	113/2	113/2	1.0	0	0	2/2	17	1	1/4			1/4	1		0	60	C4	4	219
15	15	15	15a	227/4	227/4	0.25	1/16	1/16	2/2	14	1	1/16			1/8	1/2		1	43	G2	2	195
15	15	15	15a	57	57	0.25	1/8	1/8	2/2	14	1	1/16			1/8	1/2		0	48	C3	3	196
15	15	15	15a	229/4	229/4	0.25	3/16	3/16	2/2	14	1	1/16			1/8	1/2		-3	51	Eb3	3	197
15	15	15	15a	115/2	115/2	0.25	1/4	1/4	2/2	14	1	1/16			1/8	1/2		-4	56	Ab3	3	198
15	15	15	15a	115/2	115/2	1.0	1/4	1/4	2/2	3	1	1/4			1/4	1		2	62	D4	4	189
15	15	15	15a	115/2	115/2	1.0	1/4	1/4	2/2	15	1	1/4			1/4	1		2	62	D4	4	212
15	15	15	15a	115/2	115/2	1.0	1/4	1/4	2/2	16	1	1/4			1/4	1		2	62	D4	4	216
15	15	15	15a	115/2	115/2	1.0	1/4	1/4	2/2	17	1	1/4			1/4	1		2	62	D4	4	220
15	15	15	15a	231/4	231/4	0.25	5/16	5/16	2/2	14	1	1/16			1/8	1/2		1	55	G3	3	199
15	15	15	15a	58	58	0.25	3/8	3/8	2/2	14	1	1/16			1/8	1/2		0	60	C4	4	200
15	15	15	15a	233/4	233/4	0.25	7/16	7/16	2/2	14	1	1/16			1/8	1/2		-3	63	Eb4	4	201
15	15	15	15a	117/2	117/2	0.2222222222222222	1/2	1/2	2/2	14	1	1/18			1/8	4/9		-4	32	Ab1	1	202
15	15	15	15a	117/2	117/2	1.0	1/2	1/2	2/2	18	1	1/4			1/4	1		-4	44	Ab2	2	224
15	15	15	15a	117/2	117/2	1.0	1/2	1/2	2/2	20	1	1/4			1/4	1		-4	44	Ab2	2	226
15	15	15	15a	117/2	117/2	2.0	1/2	1/2	2/2	5	1	1/2			1/2	1		-4	44	Ab2	2	193
15	15	15	15a	117/2	117/2	2.0	1/2	1/2	2/2	5	1	1/2			1/2	1		-1	53	F3	3	193
15	15	15	15a	117/2	117/2	2.0	1/2	1/2	2/2	3	2	1/2			1/2	1		-7	59	Cb4	4	192
15	15	15	15a	117/2	117/2	1.0	1/2	1/2	2/2	3	1	1/4			1/4	1		-3	63	Eb4	4	190
15	15	15	15a	117/2	117/2	1.0	1/2	1/2	2/2	15	1	1/4			1/4	1		-3	63	Eb4	4	213
15	15	15	15a	117/2	117/2	1.0	1/2	1/2	2/2	16	1	1/4			1/4	1		-3	63	Eb4	4	217
15	15	15	15a	117/2	117/2	1.0	1/2	1/2	2/2	17	1	1/4			1/4	1		-3	63	Eb4	4	221
15	15	15	15a	1057/18	1057/18	0.2222222222222222	5/9	5/9	2/2	14	1	1/18			1/8	4/9		-4	44	Ab2	2	203
15	15	15	15a	1061/18	1061/18	0.2222222222222222	11/18	11/18	2/2	14	1	1/18			1/8	4/9		-3	51	Eb3	3	204
15	15	15	15a	355/6	355/6	0.2222222222222222	2/3	2/3	2/2	14	1	1/18			1/8	4/9		-1	53	F3	3	205
15	15	15	15a	1069/18	1069/18	0.2222222222222222	13/18	13/18	2/2	14	1	1/18			1/8	4/9		-7	59	Cb4	4	206
15	15	15	15a	119/2	119/2	1.0	3/4	3/4	2/2	3	1	1/4			1/4	1		2	62	D4	4	191
15	15	15	15a	119/2	119/2	1.0	3/4	3/4	2/2	15	1	1/4			1/4	1		2	62	D4	4	214
15	15	15	15a	119/2	119/2	1.0	3/4	3/4	2/2	16	1	1/4			1/4	1		2	62	D4	4	218
15	15	15	15a	119/2	119/2	1.0	3/4	3/4	2/2	17	1	1/4			1/4	1		2	62	D4	4	222
15	15	15	15a	1073/18	1073/18	0.2222222222222222	7/9	7/9	2/2	14	1	1/18			1/8	4/9		-3	63	Eb4	4	207
15	15	15	15a	359/6	359/6	0.2222222222222222	5/6	5/6	2/2	14	1	1/18			1/8	4/9		2	62	D4	4	208
15	15	15	15a	1081/18	1081/18	0.2222222222222222	8/9	8/9	2/2	14	1	1/18			1/8	4/9		-1	65	F4	4	209
15	15	15	15a	1085/18	1085/18	0.2222222222222222	17/18	17/18	2/2	14	1	1/18			1/8	4/9		-4	68	Ab4	4	210
16	16	16	16a	121/2	121/2	0.25	0	0	2/2	14	1	1/16			1/8	1/2		1	31	G1	1	233
16	16	16	16a	121/2	121/2	1.0	0	0	2/2	18	1	1/4			1/4	1		1	43	G2	2	255
16	16	16	16a	121/2	121/2	1.0	0	0	2/2	20	1	1/4			1/4	1		1	43	G2	2	257
16	16	16	16a	121/2	121/2	2.0	0	0	2/2	5	1	1/2			1/2	1		1	43	G2	2	231
16	16	16	16a	121/2	121/2	2.0	0	0	2/2	5	1	1/2			1/2	1		-3	51	Eb3	3	231
16	16	16	16a	121/2	121/2	2.0	0	0	2/2	3	2	1/2			1/2	1		-2	58	Bb3	3	229
16	16	16	16a	121/2	121/2	3.0	0	0	2/2	3	1	3/4			1/2	3/2		-3	63	Eb4	4	227
16	16	16	16a	121/2	121/2	3.0	0	0	2/2	15	1	3/4			1/2	3/2		-3	63	Eb4	4	249
16	16	16	16a	121/2	121/2	3.0	0	0	2/2	16	1	3/4			1/2	3/2		-3	63	Eb4	4	251
16	16	16	16a	121/2	121/2	3.0	0	0	2/2	17	1	3/4			1/2	3/2		-3	63	Eb4	4	253
16	16	16	16a	243/4	243/4	0.25	1/16	1/16	2/2	14	1	1/16			1/8	1/2		1	43	G2	2	234
16	16	16	16a	61	61	0.25	1/8	1/8	2/2	14	1	1/16			1/8	1/2		-3	51	Eb3	3	235
16	16	16	16a	245/4	245/4	0.25	3/16	3/16	2/2	14	1	1/16			1/8	1/2		-2	58	Bb3	3	236
16	16	16	16a	123/2	123/2	0.25	1/4	1/4	2/2	14	1	1/16			1/8	1/2		-1	65	F4	4	237
16	16	16	16a	247/4	247/4	0.25	5/16	5/16	2/2	14	1	1/16			1/8	1/2		-3	63	Eb4	4	238
16	16	16	16a	62	62	0.25	3/8	3/8	2/2	14	1	1/16			1/8	1/2		1	67	G4	4	239
16	16	16	16a	249/4	249/4	0.25	7/16	7/16	2/2	14	1	1/16			1/8	1/2		-2	70	Bb4	4	240
16	16	16	16a	125/2	125/2	0.25	1/2	1/2	2/2	14	1	1/16			1/8	1/2		-1	29	F1	1	241
16	16	16	16a	125/2	125/2	1.0	1/2	1/2	2/2	18	1	1/4			1/4	1		-1	41	F2	2	256
16	16	16	16a	125/2	125/2	1.0	1/2	1/2	2/2	20	1	1/4			1/4	1		-1	41	F2	2	258
16	16	16	16a	125/2	125/2	2.0	1/2	1/2	2/2	5	1	1/2			1/2	1		-1	41	F2	2	232
16	16	16	16a	125/2	125/2	2.0	1/2	1/2	2/2	5	1	1/2			1/2	1		5	47	B2	2	232
16	16	16	16a	125/2	125/2	2.0	1/2	1/2	2/2	3	2	1/2			1/2	1	1	-4	56	Ab3	3	230
16	16	16	16a	251/4	251/4	0.25	9/16	9/16	2/2	14	1	1/16			1/8	1/2		-1	41	F2	2	242
16	16	16	16a	63	63	0.25	5/8	5/8	2/2	14	1	1/16			1/8	1/2		5	47	B2	2	243
16	16	16	16a	253/4	253/4	0.25	11/16	11/16	2/2	14	1	1/16			1/8	1/2		-4	56	Ab3	3	244
16	16	16	16a	127/2	127/2	0.25	3/4	3/4	2/2	14	1	1/16			1/8	1/2		0	60	C4	4	245
16	16	16	16a	127/2	127/2	1.0	3/4	3/4	2/2	3	1	1/4			1/4	1		2	62	D4	4	228
16	16	16	16a	127/2	127/2	1.0	3/4	3/4	2/2	15	1	1/4			1/4	1		2	62	D4	4	250
16	16	16	16a	127/2	127/2	1.0	3/4	3/4	2/2	16	1	1/4			1/4	1		2	62	D4	4	252
16	16	16	16a	127/2	127/2	1.0	3/4	3/4	2/2	17	1	1/4			1/4	1		2	62	D4	4	254
16	16	16	16a	255/4	255/4	0.25	13/16	13/16	2/2	14	1	1/16			1/8	1/2		5	59	B3	3	246
16	16	16	16a	64	64	0.25	7/8	7/8	2/2	14	1	1/16			1/8	1/2		2	62	D4	4	247
16	16	16	16a	257/4	257/4	0.25	15/16	15/16	2/2	14	1	1/16			1/8	1/2		-4	68	Ab4	4	248
17	17	17	17a	129/2	129/2	0.25	0	0	2/2	14	1	1/16			1/8	1/2		-3	27	Eb1	1	266
17	17	17	17a	129/2	129/2	1.0	0	0	2/2	18	1	1/4			1/4	1		-3	39	Eb2	2	288
17	17	17	17a	129/2	129/2	1.0	0	0	2/2	20	1	1/4			1/4	1		-3	39	Eb2	2	290
17	17	17	17a	129/2	129/2	2.0	0	0	2/2	5	2	1/2			1/2	1		-3	39	Eb2	2	264
17	17	17	17a	129/2	129/2	4.0	0	0	2/2	5	1	1			1	1	1	0	48	C3	3	263
17	17	17	17a	129/2	129/2	2.0	0	0	2/2	3	2	1/2			1/2	1	-1	-4	56	Ab3	3	261
17	17	17	17a	129/2	129/2	2.0	0	0	2/2	3	1	1/2			1/2	1		0	60	C4	4	259
17	17	17	17a	129/2	129/2	2.0	0	0	2/2	15	1	1/2			1/2	1		0	60	C4	4	282
17	17	17	17a	129/2	129/2	2.0	0	0	2/2	16	1	1/2			1/2	1		0	60	C4	4	284
17	17	17	17a	129/2	129/2	2.0	0	0	2/2	17	1	1/2			1/2	1		0	60	C4	4	286
17	17	17	17a	259/4	259/4	0.25	1/16	1/16	2/2	14	1	1/16			1/8	1/2		-3	39	Eb2	2	267
17	17	17	17a	65	65	0.25	1/8	1/8	2/2	14	1	1/16			1/8	1/2		0	48	C3	3	268
17	17	17	17a	261/4	261/4	0.25	3/16	3/16	2/2	14	1	1/16			1/8	1/2		-4	56	Ab3	3	269
17	17	17	17a	131/2	131/2	0.25	1/4	1/4	2/2	14	1	1/16			1/8	1/2		2	62	D4	4	270
17	17	17	17a	263/4	263/4	0.25	5/16	5/16	2/2	14	1	1/16			1/8	1/2		0	60	C4	4	271
17	17	17	17a	66	66	0.25	3/8	3/8	2/2	14	1	1/16			1/8	1/2		-3	63	Eb4	4	272
17	17	17	17a	265/4	265/4	0.25	7/16	7/16	2/2	14	1	1/16			1/8	1/2		-4	68	Ab4	4	273
17	17	17	17a	133/2	133/2	0.25	1/2	1/2	2/2	14	1	1/16			1/8	1/2		4	28	E1	1	274
17	17	17	17a	133/2	133/2	1.0	1/2	1/2	2/2	18	1	1/4			1/4	1		4	40	E2	2	289
17	17	17	17a	133/2	133/2	1.0	1/2	1/2	2/2	20	1	1/4			1/4	1		4	40	E2	2	291
17	17	17	17a	133/2	133/2	2.0	1/2	1/2	2/2	5	2	1/2			1/2	1		4	40	E2	2	265
17	17	17	17a	133/2	133/2	2.0	1/2	1/2	2/2	3	2	1/2			1/2	1		1	55	G3	3	262
17	17	17	17a	133/2	133/2	2.0	1/2	1/2	2/2	3	1	1/2			1/2	1	1	-2	58	Bb3	3	260
17	17	17	17a	133/2	133/2	2.0	1/2	1/2	2/2	15	1	1/2			1/2	1	1	-2	58	Bb3	3	283
17	17	17	17a	133/2	133/2	2.0	1/2	1/2	2/2	16	1	1/2			1/2	1	1	-2	58	Bb3	3	285
17	17	17	17a	133/2	133/2	2.0	1/2	1/2	2/2	17	1	1/2			1/2	1	1	-2	58	Bb3	3	287
17	17	17	17a	267/4	267/4	0.25	9/16	9/16	2/2	14	1	1/16			1/8	1/2		4	40	E2	2	275
17	17	17	17a	67	67	0.25	5/8	5/8	2/2	14	1	1/16			1/8	1/2		0	48	C3	3	276
17	17	17	17a	269/4	269/4	0.25	11/16	11/16	2/2	14	1	1/16			1/8	1/2		1	55	G3	3	277
17	17	17	17a	135/2	135/2	0.25	3/4	3/4	2/2	14	1	1/16			1/8	1/2		0	60	C4	4	278
17	17	17	17a	271/4	271/4	0.25	13/16	13/16	2/2	14	1	1/16			1/8	1/2		-2	58	Bb3	3	279
17	17	17	17a	68	68	0.25	7/8	7/8	2/2	14	1	1/16			1/8	1/2		0	60	C4	4	280
17	17	17	17a	273/4	273/4	0.25	15/16	15/16	2/2	14	1	1/16			1/8	1/2		1	67	G4	4	281
18	18	18	18a	137/2	137/2	0.2222222222222222	0	0	2/2	14	1	1/18			1/8	4/9		-1	29	F1	1	300
18	18	18	18a	137/2	137/2	1.0	0	0	2/2	18	1	1/4			1/4	1		-1	41	F2	2	328
18	18	18	18a	137/2	137/2	1.0	0	0	2/2	20	1	1/4			1/4	1		-1	41	F2	2	330
18	18	18	18a	137/2	137/2	2.0	0	0	2/2	5	2	1/2			1/2	1		-1	41	F2	2	298
18	18	18	18a	137/2	137/2	4.0	0	0	2/2	5	1	1			1	1	-1	0	48	C3	3	297
18	18	18	18a	137/2	137/2	2.0	0	0	2/2	3	2	1/2			1/2	1		-1	53	F3	3	296
18	18	18	18a	137/2	137/2	1.0	0	0	2/2	3	1	1/4			1/4	1	-1	-2	58	Bb3	3	292
18	18	18	18a	137/2	137/2	1.0	0	0	2/2	15	1	1/4			1/4	1	-1	-2	58	Bb3	3	318
18	18	18	18a	137/2	137/2	1.0	0	0	2/2	16	1	1/4			1/4	1	-1	-2	58	Bb3	3	321
18	18	18	18a	137/2	137/2	1.0	0	0	2/2	17	1	1/4			1/4	1	-1	-2	58	Bb3	3	324
18	18	18	18a	1237/18	1237/18	0.2222222222222222	1/18	1/18	2/2	14	1	1/18			1/8	4/9		-1	41	F2	2	301
18	18	18	18a	1241/18	1241/18	0.2222222222222222	1/9	1/9	2/2	14	1	1/18			1/8	4/9		0	48	C3	3	302
18	18	18	18a	415/6	415/6	0.2222222222222222	1/6	1/6	2/2	14	1	1/18			1/8	4/9		1	55	G3	3	303
18	18	18	18a	1249/18	1249/18	0.2222222222222222	2/9	2/9	2/2	14	1	1/18			1/8	4/9		0	60	C4	4	304
18	18	18	18a	139/2	139/2	1.0	1/4	1/4	2/2	3	1	1/4			1/4	1		-4	56	Ab3	3	293
18	18	18	18a	139/2	139/2	1.0	1/4	1/4	2/2	15	1	1/4			1/4	1		-4	56	Ab3	3	319
18	18	18	18a	139/2	139/2	1.0	1/4	1/4	2/2	16	1	1/4			1/4	1		-4	56	Ab3	3	322
18	18	18	18a	139/2	139/2	1.0	1/4	1/4	2/2	17	1	1/4			1/4	1		-4	56	Ab3	3	325
18	18	18	18a	1253/18	1253/18	0.2222222222222222	5/18	5/18	2/2	14	1	1/18			1/8	4/9		-4	56	Ab3	3	305
18	18	18	18a	419/6	419/6	0.2222222222222222	1/3	1/3	2/2	14	1	1/18			1/8	4/9		-1	53	F3	3	306
18	18	18	18a	1261/18	1261/18	0.2222222222222222	7/18	7/18	2/2	14	1	1/18			1/8	4/9		0	60	C4	4	307
18	18	18	18a	1265/18	1265/18	0.2222222222222222	4/9	4/9	2/2	14	1	1/18			1/8	4/9		-1	65	F4	4	308
18	18	18	18a	141/2	141/2	0.2222222222222222	1/2	1/2	2/2	14	1	1/18			1/8	4/9		-4	32	Ab1	1	309
18	18	18	18a	141/2	141/2	1.0	1/2	1/2	2/2	18	1	1/4			1/4	1		-4	44	Ab2	2	329
18	18	18	18a	141/2	141/2	1.0	1/2	1/2	2/2	20	1	1/4			1/4	1		-4	44	Ab2	2	331
18	18	18	18a	141/2	141/2	2.0	1/2	1/2	2/2	5	2	1/2			1/2	1		-4	44	Ab2	2	299
18	18	18	18a	141/2	141/2	0.5	1/2	1/2	2/2	15	1	1/8			1/8	1		1	55	G3	3	320
18	18	18	18a	141/2	141/2	0.5	1/2	1/2	2/2	16	1	1/8			1/8	1		1	55	G3	3	323
18	18	18	18a	141/2	141/2	1.0	1/2	1/2	2/2	3	1	1/4			1/4	1		1	55	G3	3	294
18	18	18	18a	141/2	141/2	1.0	1/2	1/2	2/2	17	1	1/4			1/4	1		1	55	G3	3	326
18	18	18	18a	1273/18	1273/18	0.2222222222222222	5/9	5/9	2/2	14	1	1/18			1/8	4/9		-4	44	Ab2	2	310
18	18	18	18a	1277/18	1277/18	0.2222222222222222	11/18	11/18	2/2	14	1	1/18			1/8	4/9		0	48	C3	3	311
18	18	18	18a	427/6	427/6	0.2222222222222222	2/3	2/3	2/2	14	1	1/18			1/8	4/9		1	55	G3	3	312
18	18	18	18a	1285/18	1285/18	0.2222222222222222	13/18	13/18	2/2	14	1	1/18			1/8	4/9		0	60	C4	4	313
18	18	18	18a	143/2	143/2	1.0	3/4	3/4	2/2	3	1	1/4			1/4	1		-1	53	F3	3	295
18	18	18	18a	143/2	143/2	1.0	3/4	3/4	2/2	17	1	1/4			1/4	1		-1	53	F3	3	327
18	18	18	18a	1289/18	1289/18	0.2222222222222222	7/9	7/9	2/2	14	1	1/18			1/8	4/9		-1	53	F3	3	314
18	18	18	18a	431/6	431/6	0.2222222222222222	5/6	5/6	2/2	14	1	1/18			1/8	4/9		0	48	C3	3	315
18	18	18	18a	1297/18	1297/18	0.2222222222222222	8/9	8/9	2/2	14	1	1/18			1/8	4/9		-1	53	F3	3	316
18	18	18	18a	1301/18	1301/18	0.2222222222222222	17/18	17/18	2/2	14	1	1/18			1/8	4/9		0	60	C4	4	317
19	19	19	19a	145/2	145/2	0.2222222222222222	0	0	2/2	14	1	1/18			1/8	4/9		0	24	C1	1	334
19	19	19	19a	145/2	145/2	1.0	0	0	2/2	18	1	1/4			1/4	1		0	36	C2	2	357
19	19	19	19a	145/2	145/2	1.0	0	0	2/2	20	1	1/4			1/4	1		0	36	C2	2	359
19	19	19	19a	145/2	145/2	3.0	0	0	2/2	3	1	3/4			1/2	3/2		0	60	C4	4	332
19	19	19	19a	145/2	145/2	3.0	0	0	2/2	15	1	3/4			1/2	3/2		0	60	C4	4	351
19	19	19	19a	145/2	145/2	3.0	0	0	2/2	16	1	3/4			1/2	3/2		0	60	C4	4	353
19	19	19	19a	145/2	145/2	3.0	0	0	2/2	17	1	3/4			1/2	3/2		0	60	C4	4	355
19	19	19	19a	1309/18	1309/18	0.2222222222222222	1/18	1/18	2/2	14	1	1/18			1/8	4/9		0	36	C2	2	335
19	19	19	19a	1313/18	1313/18	0.2222222222222222	1/9	1/9	2/2	14	1	1/18			1/8	4/9		1	43	G2	2	336
19	19	19	19a	439/6	439/6	0.2222222222222222	1/6	1/6	2/2	14	1	1/18			1/8	4/9		0	48	C3	3	337
19	19	19	19a	1321/18	1321/18	0.2222222222222222	2/9	2/9	2/2	14	1	1/18			1/8	4/9		-3	51	Eb3	3	338
19	19	19	19a	1325/18	1325/18	0.2222222222222222	5/18	5/18	2/2	14	1	1/18			1/8	4/9		-4	56	Ab3	3	339
19	19	19	19a	443/6	443/6	0.2222222222222222	1/3	1/3	2/2	14	1	1/18			1/8	4/9		1	55	G3	3	340
19	19	19	19a	1333/18	1333/18	0.2222222222222222	7/18	7/18	2/2	14	1	1/18			1/8	4/9		0	60	C4	4	341
19	19	19	19a	1337/18	1337/18	0.2222222222222222	4/9	4/9	2/2	14	1	1/18			1/8	4/9		-3	63	Eb4	4	342
19	19	19	19a	149/2	149/2	0.25	1/2	1/2	2/2	14	1	1/16			1/8	1/2		1	31	G1	1	343
19	19	19	19a	149/2	149/2	1.0	1/2	1/2	2/2	20	1	1/4			1/4	1		1	31	G1	1	360
19	19	19	19a	149/2	149/2	1.0	1/2	1/2	2/2	18	1	1/4			1/4	1		1	43	G2	2	358
19	19	19	19a	299/4	299/4	0.25	9/16	9/16	2/2	14	1	1/16			1/8	1/2		1	43	G2	2	344
19	19	19	19a	75	75	0.25	5/8	5/8	2/2	14	1	1/16			1/8	1/2		2	50	D3	3	345
19	19	19	19a	301/4	301/4	0.25	11/16	11/16	2/2	14	1	1/16			1/8	1/2		-1	53	F3	3	346
19	19	19	19a	151/2	151/2	0.25	3/4	3/4	2/2	14	1	1/16			1/8	1/2		0	60	C4	4	347
19	19	19	19a	151/2	151/2	1.0	3/4	3/4	2/2	3	1	1/4			1/4	1		2	62	D4	4	333
19	19	19	19a	151/2	151/2	1.0	3/4	3/4	2/2	15	1	1/4			1/4	1		2	62	D4	4	352
19	19	19	19a	151/2	151/2	1.0	3/4	3/4	2/2	16	1	1/4			1/4	1		2	62	D4	4	354
19	19	19	19a	151/2	151/2	1.0	3/4	3/4	2/2	17	1	1/4			1/4	1		2	62	D4	4	356
19	19	19	19a	303/4	303/4	0.25	13/16	13/16	2/2	14	1	1/16			1/8	1/2		5	59	B3	3	348
19	19	19	19a	76	76	0.25	7/8	7/8	2/2	14	1	1/16			1/8	1/2		2	62	D4	4	349
19	19	19	19a	305/4	305/4	0.25	15/16	15/16	2/2	14	1	1/16			1/8	1/2		1	67	G4	4	350
20	20	20	20a	153/2	153/2	0.2222222222222222	0	0	2/2	14	1	1/18			1/8	4/9		0	24	C1	1	363
20	20	20	20a	153/2	153/2	1.0	0	0	2/2	18	1	1/4			1/4	1		0	36	C2	2	386
20	20	20	20a	153/2	153/2	1.0	0	0	2/2	20	1	1/4			1/4	1		0	36	C2	2	388
20	20	20	20a	153/2	153/2	3.0	0	0	2/2	3	1	3/4			1/2	3/2		0	60	C4	4	361
20	20	20	20a	153/2	153/2	3.0	0	0	2/2	15	1	3/4			1/2	3/2		0	60	C4	4	380
20	20	20	20a	153/2	153/2	3.0	0	0	2/2	16	1	3/4			1/2	3/2		0	60	C4	4	382
20	20	20	20a	153/2	153/2	3.0	0	0	2/2	17	1	3/4			1/2	3/2		0	60	C4	4	384
20	20	20	20a	1381/18	1381/18	0.2222222222222222	1/18	1/18	2/2	14	1	1/18			1/8	4/9		0	36	C2	2	364
20	20	20	20a	1385/18	1385/18	0.2222222222222222	1/9	1/9	2/2	14	1	1/18			1/8	4/9		1	43	G2	2	365
20	20	20	20a	463/6	463/6	0.2222222222222222	1/6	1/6	2/2	14	1	1/18			1/8	4/9		0	48	C3	3	366
20	20	20	20a	1393/18	1393/18	0.2222222222222222	2/9	2/9	2/2	14	1	1/18			1/8	4/9		-3	51	Eb3	3	367
20	20	20	20a	1397/18	1397/18	0.2222222222222222	5/18	5/18	2/2	14	1	1/18			1/8	4/9		-4	56	Ab3	3	368
20	20	20	20a	467/6	467/6	0.2222222222222222	1/3	1/3	2/2	14	1	1/18			1/8	4/9		1	55	G3	3	369
20	20	20	20a	1405/18	1405/18	0.2222222222222222	7/18	7/18	2/2	14	1	1/18			1/8	4/9		0	60	C4	4	370
20	20	20	20a	1409/18	1409/18	0.2222222222222222	4/9	4/9	2/2	14	1	1/18			1/8	4/9		-3	63	Eb4	4	371
20	20	20	20a	157/2	157/2	0.25	1/2	1/2	2/2	14	1	1/16			1/8	1/2		1	31	G1	1	372
20	20	20	20a	157/2	157/2	1.0	1/2	1/2	2/2	20	1	1/4			1/4	1		1	31	G1	1	389
20	20	20	20a	157/2	157/2	1.0	1/2	1/2	2/2	18	1	1/4			1/4	1		1	43	G2	2	387
20	20	20	20a	315/4	315/4	0.25	9/16	9/16	2/2	14	1	1/16			1/8	1/2		1	43	G2	2	373
20	20	20	20a	79	79	0.25	5/8	5/8	2/2	14	1	1/16			1/8	1/2		2	50	D3	3	374
20	20	20	20a	317/4	317/4	0.25	11/16	11/16	2/2	14	1	1/16			1/8	1/2		-1	53	F3	3	375
20	20	20	20a	159/2	159/2	0.25	3/4	3/4	2/2	14	1	1/16			1/8	1/2		0	60	C4	4	376
20	20	20	20a	159/2	159/2	1.0	3/4	3/4	2/2	3	1	1/4			1/4	1		2	62	D4	4	362
20	20	20	20a	159/2	159/2	1.0	3/4	3/4	2/2	15	1	1/4			1/4	1		2	62	D4	4	381
20	20	20	20a	159/2	159/2	1.0	3/4	3/4	2/2	16	1	1/4			1/4	1		2	62	D4	4	383
20	20	20	20a	159/2	159/2	1.0	3/4	3/4	2/2	17	1	1/4			1/4	1		2	62	D4	4	385
20	20	20	20a	319/4	319/4	0.25	13/16	13/16	2/2	14	1	1/16			1/8	1/2		5	59	B3	3	377
20	20	20	20a	80	80	0.25	7/8	7/8	2/2	14	1	1/16			1/8	1/2		2	62	D4	4	378
20	20	20	20a	321/4	321/4	0.25	15/16	15/16	2/2	14	1	1/16			1/8	1/2		1	67	G4	4	379
21	21	21	21a	161/2	161/2	0.2222222222222222	0	0	2/2	14	1	1/18			1/8	4/9		0	24	C1	1	392
21	21	21	21a	161/2	161/2	1.0	0	0	2/2	18	1	1/4			1/4	1		0	36	C2	2	416
21	21	21	21a	161/2	161/2	1.0	0	0	2/2	20	1	1/4			1/4	1		0	36	C2	2	418
21	21	21	21a	161/2	161/2	3.0	0	0	2/2	3	1	3/4			1/2	3/2		0	60	C4	4	390
21	21	21	21a	161/2	161/2	3.0	0	0	2/2	15	1	3/4			1/2	3/2		0	60	C4	4	410
21	21	21	21a	161/2	161/2	3.0	0	0	2/2	16	1	3/4			1/2	3/2		0	60	C4	4	412
21	21	21	21a	161/2	161/2	3.0	0	0	2/2	17	1	3/4			1/2	3/2		0	60	C4	4	414
21	21	21	21a	1453/18	1453/18	0.2222222222222222	1/18	1/18	2/2	14	1	1/18			1/8	4/9		0	36	C2	2	393
21	21	21	21a	1457/18	1457/18	0.2222222222222222	1/9	1/9	2/2	14	1	1/18			1/8	4/9		1	43	G2	2	394
