mc	mn	mc_playthrough	mn_playthrough	quarterbeats_playthrough	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	name	octave	tuning	chord_id
85	85	85	85a	252	252	3.0	0	0	3/4	13	1	3/4	1/2	3/2		3	69	A4	4		2876
85	85	85	85a	252	252	3.0	0	0	3/4	14	1	3/4	1/2	3/2		3	69	A4	4		2877
85	85	85	85a	252	252	1.0	0	0	3/4	1	1	1/4	1/4	1		-1	77	F5	5		2864
85	85	85	85a	252	252	1.0	0	0	3/4	2	1	1/4	1/4	1		-1	77	F5	5		2865
85	85	85	85a	252	252	1.0	0	0	3/4	3	1	1/4	1/4	1		-1	77	F5	5		2866
85	85	85	85a	252	252	1.0	0	0	3/4	4	1	1/4	1/4	1		-1	77	F5	5		2867
85	85	85	85a	253	253	0.5	1/4	1/4	3/4	25	1	1/8	1/8	1		-1	41	F2	2		2895
85	85	85	85a	253	253	0.5	1/4	1/4	3/4	23	1	1/8	1/8	1		-1	53	F3	3		2887
85	85	85	85a	253	253	0.5	1/4	1/4	3/4	24	1	1/8	1/8	1		-1	53	F3	3		2891
85	85	85	85a	253	253	0.5	1/4	1/4	3/4	21	1	1/8	1/8	1		-1	65	F4	4		2879
85	85	85	85a	253	253	0.5	1/4	1/4	3/4	22	1	1/8	1/8	1		-1	65	F4	4		2883
85	85	85	85a	253	253	2.0	1/4	1/4	3/4	9	1	1/2	1/2	1	1	-1	65	F4	4		2871
85	85	85	85a	253	253	2.0	1/4	1/4	3/4	10	1	1/2	1/2	1	1	-1	65	F4	4		2873
85	85	85	85a	507/2	507/2	0.5	3/8	3/8	3/4	25	1	1/8	1/8	1		1	43	G2	2		2896
85	85	85	85a	507/2	507/2	0.5	3/8	3/8	3/4	23	1	1/8	1/8	1		1	55	G3	3		2888
85	85	85	85a	507/2	507/2	0.5	3/8	3/8	3/4	24	1	1/8	1/8	1		1	55	G3	3		2892
85	85	85	85a	507/2	507/2	0.5	3/8	3/8	3/4	21	1	1/8	1/8	1		1	67	G4	4		2880
85	85	85	85a	507/2	507/2	0.5	3/8	3/8	3/4	22	1	1/8	1/8	1		1	67	G4	4		2884
85	85	85	85a	254	254	1.0	1/2	1/2	3/4	25	1	1/4	1/4	1		3	45	A2	2		2897
85	85	85	85a	254	254	1.0	1/2	1/2	3/4	23	1	1/4	1/4	1		3	57	A3	3		2889
85	85	85	85a	254	254	1.0	1/2	1/2	3/4	24	1	1/4	1/4	1		3	57	A3	3		2893
85	85	85	85a	254	254	1.0	1/2	1/2	3/4	21	1	1/4	1/4	1		3	69	A4	4		2881
85	85	85	85a	254	254	1.0	1/2	1/2	3/4	22	1	1/4	1/4	1		3	69	A4	4		2885
86	86	86	86a	255	255	0.5	0	0	3/4	25	1	1/8	1/8	1		1	43	G2	2		2950
86	86	86	86a	255	255	0.5	0	0	3/4	23	1	1/8	1/8	1		1	55	G3	3		2940
86	86	86	86a	255	255	0.5	0	0	3/4	24	1	1/8	1/8	1		1	55	G3	3		2945
86	86	86	86a	255	255	1.0	0	0	3/4	9	1	1/4	1/4	1	-1	-1	65	F4	4		2916
86	86	86	86a	255	255	1.0	0	0	3/4	10	1	1/4	1/4	1	-1	-1	65	F4	4		2919
86	86	86	86a	255	255	0.5	0	0	3/4	21	1	1/8	1/8	1		1	67	G4	4		2930
86	86	86	86a	255	255	0.5	0	0	3/4	22	1	1/8	1/8	1		1	67	G4	4		2935
86	86	86	86a	255	255	3.0	0	0	3/4	11	1	3/4	1/2	3/2	1	1	67	G4	4		2922
86	86	86	86a	255	255	3.0	0	0	3/4	12	1	3/4	1/2	3/2	1	1	67	G4	4		2923
86	86	86	86a	255	255	2.0	0	0	3/4	3	1	1/2	1/2	1	1	2	74	D5	5		2904
86	86	86	86a	255	255	2.0	0	0	3/4	4	1	1/2	1/2	1	1	2	74	D5	5		2907
86	86	86	86a	255	255	2.0	0	0	3/4	5	1	1/2	1/2	1	1	2	74	D5	5		2910
86	86	86	86a	255	255	2.0	0	0	3/4	6	1	1/2	1/2	1	1	2	74	D5	5		2913
86	86	86	86a	255	255	2.0	0	0	3/4	13	1	1/2	1/2	1	1	2	74	D5	5		2924
86	86	86	86a	255	255	2.0	0	0	3/4	14	1	1/2	1/2	1	1	2	74	D5	5		2927
86	86	86	86a	255	255	2.0	0	0	3/4	1	1	1/2	1/2	1	1	2	86	D6	6		2898
86	86	86	86a	255	255	2.0	0	0	3/4	2	1	1/2	1/2	1	1	2	86	D6	6		2901
86	86	86	86a	511/2	511/2	0.5	1/8	1/8	3/4	25	1	1/8	1/8	1		3	45	A2	2		2951
86	86	86	86a	511/2	511/2	0.5	1/8	1/8	3/4	23	1	1/8	1/8	1		3	57	A3	3		2941
86	86	86	86a	511/2	511/2	0.5	1/8	1/8	3/4	24	1	1/8	1/8	1		3	57	A3	3		2946
86	86	86	86a	511/2	511/2	0.5	1/8	1/8	3/4	21	1	1/8	1/8	1		3	69	A4	4		2931
86	86	86	86a	511/2	511/2	0.5	1/8	1/8	3/4	22	1	1/8	1/8	1		3	69	A4	4		2936
86	86	86	86a	256	256	1.0	1/4	1/4	3/4	25	1	1/4	1/4	1		-2	46	Bb2	2		2952
86	86	86	86a	256	256	1.0	1/4	1/4	3/4	23	1	1/4	1/4	1		-2	58	Bb3	3		2942
86	86	86	86a	256	256	1.0	1/4	1/4	3/4	24	1	1/4	1/4	1		-2	58	Bb3	3		2947
86	86	86	86a	256	256	1.0	1/4	1/4	3/4	9	1	1/4	1/4	1		4	64	E4	4		2917
86	86	86	86a	256	256	1.0	1/4	1/4	3/4	10	1	1/4	1/4	1		4	64	E4	4		2920
86	86	86	86a	256	256	1.0	1/4	1/4	3/4	21	1	1/4	1/4	1		-2	70	Bb4	4		2932
86	86	86	86a	256	256	1.0	1/4	1/4	3/4	22	1	1/4	1/4	1		-2	70	Bb4	4		2937
86	86	86	86a	257	257	0.5	1/2	1/2	3/4	25	1	1/8	1/8	1		3	45	A2	2		2953
86	86	86	86a	257	257	0.5	1/2	1/2	3/4	23	1	1/8	1/8	1		3	57	A3	3		2943
86	86	86	86a	257	257	0.5	1/2	1/2	3/4	24	1	1/8	1/8	1		3	57	A3	3		2948
86	86	86	86a	257	257	1.0	1/2	1/2	3/4	9	1	1/4	1/4	1		2	62	D4	4		2918
86	86	86	86a	257	257	1.0	1/2	1/2	3/4	10	1	1/4	1/4	1		2	62	D4	4		2921
86	86	86	86a	257	257	0.5	1/2	1/2	3/4	21	1	1/8	1/8	1		3	69	A4	4		2933
86	86	86	86a	257	257	0.5	1/2	1/2	3/4	22	1	1/8	1/8	1		3	69	A4	4		2938
86	86	86	86a	257	257	0.5	1/2	1/2	3/4	3	1	1/8	1/8	1	-1	2	74	D5	5		2905
86	86	86	86a	257	257	0.5	1/2	1/2	3/4	4	1	1/8	1/8	1	-1	2	74	D5	5		2908
86	86	86	86a	257	257	0.5	1/2	1/2	3/4	5	1	1/8	1/8	1	-1	2	74	D5	5		2911
86	86	86	86a	257	257	0.5	1/2	1/2	3/4	6	1	1/8	1/8	1	-1	2	74	D5	5		2914
86	86	86	86a	257	257	0.5	1/2	1/2	3/4	13	1	1/8	1/8	1	-1	2	74	D5	5		2925
86	86	86	86a	257	257	0.5	1/2	1/2	3/4	14	1	1/8	1/8	1	-1	2	74	D5	5		2928
86	86	86	86a	257	257	0.5	1/2	1/2	3/4	1	1	1/8	1/8	1	-1	2	86	D6	6		2899
86	86	86	86a	257	257	0.5	1/2	1/2	3/4	2	1	1/8	1/8	1	-1	2	86	D6	6		2902
86	86	86	86a	515/2	515/2	0.5	5/8	5/8	3/4	25	1	1/8	1/8	1		5	47	B2	2		2954
86	86	86	86a	515/2	515/2	0.5	5/8	5/8	3/4	23	1	1/8	1/8	1		5	59	B3	3		2944
86	86	86	86a	515/2	515/2	0.5	5/8	5/8	3/4	24	1	1/8	1/8	1		5	59	B3	3		2949
86	86	86	86a	515/2	515/2	0.5	5/8	5/8	3/4	21	1	1/8	1/8	1		5	71	B4	4		2934
86	86	86	86a	515/2	515/2	0.5	5/8	5/8	3/4	22	1	1/8	1/8	1		5	71	B4	4		2939
86	86	86	86a	515/2	515/2	0.5	5/8	5/8	3/4	3	1	1/8	1/8	1		4	76	E5	5		2906
86	86	86	86a	515/2	515/2	0.5	5/8	5/8	3/4	4	1	1/8	1/8	1		4	76	E5	5		2909
86	86	86	86a	515/2	515/2	0.5	5/8	5/8	3/4	5	1	1/8	1/8	1		4	76	E5	5		2912
86	86	86	86a	515/2	515/2	0.5	5/8	5/8	3/4	6	1	1/8	1/8	1		4	76	E5	5		2915
86	86	86	86a	515/2	515/2	0.5	5/8	5/8	3/4	13	1	1/8	1/8	1		4	76	E5	5		2926
86	86	86	86a	515/2	515/2	0.5	5/8	5/8	3/4	14	1	1/8	1/8	1		4	76	E5	5		2929
86	86	86	86a	515/2	515/2	0.5	5/8	5/8	3/4	1	1	1/8	1/8	1		4	88	E6	6		2900
86	86	86	86a	515/2	515/2	0.5	5/8	5/8	3/4	2	1	1/8	1/8	1		4	88	E6	6		2903
87	87	87	87a	258	258	1.0	0	0	3/4	25	1	1/4	1/4	1		0	48	C3	3		2983
87	87	87	87a	258	258	1.0	0	0	3/4	23	1	1/4	1/4	1		0	60	C4	4		2975
87	87	87	87a	258	258	1.0	0	0	3/4	24	1	1/4	1/4	1		0	60	C4	4		2979
87	87	87	87a	258	258	1.0	0	0	3/4	9	1	1/4	1/4	1		4	64	E4	4		2961
87	87	87	87a	258	258	1.0	0	0	3/4	10	1	1/4	1/4	1		4	64	E4	4		2962
87	87	87	87a	258	258	1.0	0	0	3/4	11	1	1/4	1/4	1	-1	1	67	G4	4		2963
87	87	87	87a	258	258	1.0	0	0	3/4	12	1	1/4	1/4	1	-1	1	67	G4	4		2964
87	87	87	87a	258	258	1.0	0	0	3/4	21	1	1/4	1/4	1		0	72	C5	5		2967
87	87	87	87a	258	258	1.0	0	0	3/4	22	1	1/4	1/4	1		0	72	C5	5		2971
87	87	87	87a	258	258	3.0	0	0	3/4	3	1	3/4	1/2	3/2		0	72	C5	5		2957
87	87	87	87a	258	258	3.0	0	0	3/4	4	1	3/4	1/2	3/2		0	72	C5	5		2958
87	87	87	87a	258	258	3.0	0	0	3/4	5	1	3/4	1/2	3/2		0	72	C5	5		2959
87	87	87	87a	258	258	3.0	0	0	3/4	6	1	3/4	1/2	3/2		0	72	C5	5		2960
87	87	87	87a	258	258	3.0	0	0	3/4	13	1	3/4	1/2	3/2		0	72	C5	5		2965
87	87	87	87a	258	258	3.0	0	0	3/4	14	1	3/4	1/2	3/2		0	72	C5	5		2966
87	87	87	87a	258	258	3.0	0	0	3/4	1	1	3/4	1/2	3/2		0	84	C6	6		2955
87	87	87	87a	258	258	3.0	0	0	3/4	2	1	3/4	1/2	3/2		0	84	C6	6		2956
87	87	87	87a	259	259	0.5	1/4	1/4	3/4	25	1	1/8	1/8	1		3	33	A1	1		2984
87	87	87	87a	259	259	0.5	1/4	1/4	3/4	24	1	1/8	1/8	1		3	45	A2	2		2980
87	87	87	87a	259	259	0.5	1/4	1/4	3/4	23	1	1/8	1/8	1		3	57	A3	3		2976
87	87	87	87a	259	259	0.5	1/4	1/4	3/4	21	1	1/8	1/8	1		3	69	A4	4		2968
87	87	87	87a	259	259	0.5	1/4	1/4	3/4	22	1	1/8	1/8	1		3	69	A4	4		2972
87	87	87	87a	519/2	519/2	0.5	3/8	3/8	3/4	25	1	1/8	1/8	1		5	35	B1	1		2985
87	87	87	87a	519/2	519/2	0.5	3/8	3/8	3/4	24	1	1/8	1/8	1		5	47	B2	2		2981
87	87	87	87a	519/2	519/2	0.5	3/8	3/8	3/4	23	1	1/8	1/8	1		5	59	B3	3		2977
87	87	87	87a	519/2	519/2	0.5	3/8	3/8	3/4	21	1	1/8	1/8	1		5	71	B4	4		2969
87	87	87	87a	519/2	519/2	0.5	3/8	3/8	3/4	22	1	1/8	1/8	1		5	71	B4	4		2973
87	87	87	87a	260	260	1.0	1/2	1/2	3/4	25	1	1/4	1/4	1		0	36	C2	2		2986
87	87	87	87a	260	260	1.0	1/2	1/2	3/4	24	1	1/4	1/4	1		0	48	C3	3		2982
87	87	87	87a	260	260	1.0	1/2	1/2	3/4	23	1	1/4	1/4	1		0	60	C4	4		2978
87	87	87	87a	260	260	1.0	1/2	1/2	3/4	21	1	1/4	1/4	1		0	72	C5	5		2970
87	87	87	87a	260	260	1.0	1/2	1/2	3/4	22	1	1/4	1/4	1		0	72	C5	5		2974
88	88	88	88a	261	261	1.0	0	0	3/4	25	1	1/4	1/4	1		7	37	C#2	2		3044
88	88	88	88a	261	261	1.0	0	0	3/4	24	1	1/4	1/4	1		7	49	C#3	3		3041
88	88	88	88a	261	261	1.0	0	0	3/4	23	1	1/4	1/4	1		7	61	C#4	4		3038
88	88	88	88a	261	261	2.0	0	0	3/4	7	1	1/2	1/2	1	1	-1	65	F4	4		3005
88	88	88	88a	261	261	2.0	0	0	3/4	8	1	1/2	1/2	1	1	-1	65	F4	4		3008
88	88	88	88a	261	261	2.0	0	0	3/4	9	1	1/2	1/2	1	1	-1	65	F4	4		3011
88	88	88	88a	261	261	2.0	0	0	3/4	10	1	1/2	1/2	1	1	-1	65	F4	4		3014
88	88	88	88a	261	261	2.0	0	0	3/4	11	1	1/2	1/2	1	1	-1	65	F4	4		3017
88	88	88	88a	261	261	2.0	0	0	3/4	12	1	1/2	1/2	1	1	-1	65	F4	4		3020
88	88	88	88a	261	261	2.0	0	0	3/4	15	1	1/2	1/2	1	1	-1	65	F4	4		3029
88	88	88	88a	261	261	1.0	0	0	3/4	21	1	1/4	1/4	1		7	73	C#5	5		3032
88	88	88	88a	261	261	1.0	0	0	3/4	22	1	1/4	1/4	1		7	73	C#5	5		3035
88	88	88	88a	261	261	2.0	0	0	3/4	3	1	1/2	1/2	1	1	-1	77	F5	5		2993
88	88	88	88a	261	261	2.0	0	0	3/4	4	1	1/2	1/2	1	1	-1	77	F5	5		2996
88	88	88	88a	261	261	2.0	0	0	3/4	5	1	1/2	1/2	1	1	-1	77	F5	5		2999
88	88	88	88a	261	261	2.0	0	0	3/4	6	1	1/2	1/2	1	1	-1	77	F5	5		3002
88	88	88	88a	261	261	2.0	0	0	3/4	13	1	1/2	1/2	1	1	-1	77	F5	5		3023
88	88	88	88a	261	261	2.0	0	0	3/4	14	1	1/2	1/2	1	1	-1	77	F5	5		3026
88	88	88	88a	261	261	2.0	0	0	3/4	1	1	1/2	1/2	1	1	-1	89	F6	6		2987
88	88	88	88a	261	261	2.0	0	0	3/4	2	1	1/2	1/2	1	1	-1	89	F6	6		2990
88	88	88	88a	262	262	1.0	1/4	1/4	3/4	25	1	1/4	1/4	1		2	38	D2	2		3045
88	88	88	88a	262	262	1.0	1/4	1/4	3/4	24	1	1/4	1/4	1		2	50	D3	3		3042
88	88	88	88a	262	262	1.0	1/4	1/4	3/4	23	1	1/4	1/4	1		2	62	D4	4		3039
88	88	88	88a	262	262	1.0	1/4	1/4	3/4	21	1	1/4	1/4	1		2	74	D5	5		3033
88	88	88	88a	262	262	1.0	1/4	1/4	3/4	22	1	1/4	1/4	1		2	74	D5	5		3036
88	88	88	88a	263	263	1.0	1/2	1/2	3/4	25	1	1/4	1/4	1		9	39	D#2	2		3046
88	88	88	88a	263	263	1.0	1/2	1/2	3/4	24	1	1/4	1/4	1		9	51	D#3	3		3043
88	88	88	88a	263	263	1.0	1/2	1/2	3/4	23	1	1/4	1/4	1		9	63	D#4	4		3040
88	88	88	88a	263	263	0.5	1/2	1/2	3/4	7	1	1/8	1/8	1	-1	-1	65	F4	4		3006
88	88	88	88a	263	263	0.5	1/2	1/2	3/4	8	1	1/8	1/8	1	-1	-1	65	F4	4		3009
88	88	88	88a	263	263	0.5	1/2	1/2	3/4	9	1	1/8	1/8	1	-1	-1	65	F4	4		3012
88	88	88	88a	263	263	0.5	1/2	1/2	3/4	10	1	1/8	1/8	1	-1	-1	65	F4	4		3015
88	88	88	88a	263	263	0.5	1/2	1/2	3/4	11	1	1/8	1/8	1	-1	-1	65	F4	4		3018
88	88	88	88a	263	263	0.5	1/2	1/2	3/4	12	1	1/8	1/8	1	-1	-1	65	F4	4		3021
88	88	88	88a	263	263	0.5	1/2	1/2	3/4	15	1	1/8	1/8	1	-1	-1	65	F4	4		3030
88	88	88	88a	263	263	1.0	1/2	1/2	3/4	21	1	1/4	1/4	1		9	75	D#5	5		3034
88	88	88	88a	263	263	1.0	1/2	1/2	3/4	22	1	1/4	1/4	1		9	75	D#5	5		3037
88	88	88	88a	263	263	0.5	1/2	1/2	3/4	3	1	1/8	1/8	1	-1	-1	77	F5	5		2994
88	88	88	88a	263	263	0.5	1/2	1/2	3/4	4	1	1/8	1/8	1	-1	-1	77	F5	5		2997
88	88	88	88a	263	263	0.5	1/2	1/2	3/4	5	1	1/8	1/8	1	-1	-1	77	F5	5		3000
88	88	88	88a	263	263	0.5	1/2	1/2	3/4	6	1	1/8	1/8	1	-1	-1	77	F5	5		3003
88	88	88	88a	263	263	0.5	1/2	1/2	3/4	13	1	1/8	1/8	1	-1	-1	77	F5	5		3024
88	88	88	88a	263	263	0.5	1/2	1/2	3/4	14	1	1/8	1/8	1	-1	-1	77	F5	5		3027
88	88	88	88a	263	263	0.5	1/2	1/2	3/4	1	1	1/8	1/8	1	-1	-1	89	F6	6		2988
88	88	88	88a	263	263	0.5	1/2	1/2	3/4	2	1	1/8	1/8	1	-1	-1	89	F6	6		2991
88	88	88	88a	527/2	527/2	0.5	5/8	5/8	3/4	7	1	1/8	1/8	1		1	67	G4	4		3007
88	88	88	88a	527/2	527/2	0.5	5/8	5/8	3/4	8	1	1/8	1/8	1		1	67	G4	4		3010
88	88	88	88a	527/2	527/2	0.5	5/8	5/8	3/4	9	1	1/8	1/8	1		1	67	G4	4		3013
88	88	88	88a	527/2	527/2	0.5	5/8	5/8	3/4	10	1	1/8	1/8	1		1	67	G4	4		3016
88	88	88	88a	527/2	527/2	0.5	5/8	5/8	3/4	11	1	1/8	1/8	1		1	67	G4	4		3019
88	88	88	88a	527/2	527/2	0.5	5/8	5/8	3/4	12	1	1/8	1/8	1		1	67	G4	4		3022
88	88	88	88a	527/2	527/2	0.5	5/8	5/8	3/4	15	1	1/8	1/8	1		1	67	G4	4		3031
88	88	88	88a	527/2	527/2	0.5	5/8	5/8	3/4	3	1	1/8	1/8	1		1	79	G5	5		2995
88	88	88	88a	527/2	527/2	0.5	5/8	5/8	3/4	4	1	1/8	1/8	1		1	79	G5	5		2998
88	88	88	88a	527/2	527/2	0.5	5/8	5/8	3/4	5	1	1/8	1/8	1		1	79	G5	5		3001
88	88	88	88a	527/2	527/2	0.5	5/8	5/8	3/4	6	1	1/8	1/8	1		1	79	G5	5		3004
88	88	88	88a	527/2	527/2	0.5	5/8	5/8	3/4	13	1	1/8	1/8	1		1	79	G5	5		3025
88	88	88	88a	527/2	527/2	0.5	5/8	5/8	3/4	14	1	1/8	1/8	1		1	79	G5	5		3028
88	88	88	88a	527/2	527/2	0.5	5/8	5/8	3/4	1	1	1/8	1/8	1		1	91	G6	6		2989
88	88	88	88a	527/2	527/2	0.5	5/8	5/8	3/4	2	1	1/8	1/8	1		1	91	G6	6		2992
89	89	89	89a	264	264	1.0	0	0	3/4	25	1	1/4	1/4	1		4	40	E2	2		3112
89	89	89	89a	264	264	1.0	0	0	3/4	24	1	1/4	1/4	1		4	52	E3	3		3108
89	89	89	89a	264	264	1.0	0	0	3/4	23	1	1/4	1/4	1		4	64	E4	4		3104
89	89	89	89a	264	264	2.0	0	0	3/4	7	1	1/2	1/2	1	1	4	64	E4	4		3065
89	89	89	89a	264	264	2.0	0	0	3/4	8	1	1/2	1/2	1	1	4	64	E4	4		3068
89	89	89	89a	264	264	2.0	0	0	3/4	9	1	1/2	1/2	1	1	4	64	E4	4		3071
89	89	89	89a	264	264	2.0	0	0	3/4	10	1	1/2	1/2	1	1	4	64	E4	4		3074
89	89	89	89a	264	264	2.0	0	0	3/4	11	1	1/2	1/2	1	1	4	64	E4	4		3077
89	89	89	89a	264	264	2.0	0	0	3/4	12	1	1/2	1/2	1	1	4	64	E4	4		3080
89	89	89	89a	264	264	2.0	0	0	3/4	15	1	1/2	1/2	1	1	4	64	E4	4		3089
89	89	89	89a	264	264	1.0	0	0	3/4	21	1	1/4	1/4	1		4	76	E5	5		3096
89	89	89	89a	264	264	1.0	0	0	3/4	22	1	1/4	1/4	1		4	76	E5	5		3100
89	89	89	89a	264	264	2.0	0	0	3/4	3	1	1/2	1/2	1	1	4	76	E5	5		3053
89	89	89	89a	264	264	2.0	0	0	3/4	4	1	1/2	1/2	1	1	4	76	E5	5		3056
89	89	89	89a	264	264	2.0	0	0	3/4	5	1	1/2	1/2	1	1	4	76	E5	5		3059
89	89	89	89a	264	264	2.0	0	0	3/4	6	1	1/2	1/2	1	1	4	76	E5	5		3062
89	89	89	89a	264	264	2.0	0	0	3/4	13	1	1/2	1/2	1	1	4	76	E5	5		3083
89	89	89	89a	264	264	2.0	0	0	3/4	14	1	1/2	1/2	1	1	4	76	E5	5		3086
89	89	89	89a	264	264	2.0	0	0	3/4	1	1	1/2	1/2	1	1	4	88	E6	6		3047
89	89	89	89a	264	264	2.0	0	0	3/4	2	1	1/2	1/2	1	1	4	88	E6	6		3050
89	89	89	89a	265	265	0.5	1/4	1/4	3/4	25	1	1/8	1/8	1		0	36	C2	2		3113
89	89	89	89a	265	265	0.5	1/4	1/4	3/4	24	1	1/8	1/8	1		0	48	C3	3		3109
89	89	89	89a	265	265	0.5	1/4	1/4	3/4	23	1	1/8	1/8	1		0	60	C4	4		3105
89	89	89	89a	265	265	0.5	1/4	1/4	3/4	21	1	1/8	1/8	1		0	72	C5	5		3097
89	89	89	89a	265	265	0.5	1/4	1/4	3/4	22	1	1/8	1/8	1		0	72	C5	5		3101
89	89	89	89a	531/2	531/2	0.5	3/8	3/8	3/4	25	1	1/8	1/8	1		2	38	D2	2		3114
89	89	89	89a	531/2	531/2	0.5	3/8	3/8	3/4	24	1	1/8	1/8	1		2	50	D3	3		3110
89	89	89	89a	531/2	531/2	0.5	3/8	3/8	3/4	23	1	1/8	1/8	1		2	62	D4	4		3106
89	89	89	89a	531/2	531/2	0.5	3/8	3/8	3/4	21	1	1/8	1/8	1		2	74	D5	5		3098
89	89	89	89a	531/2	531/2	0.5	3/8	3/8	3/4	22	1	1/8	1/8	1		2	74	D5	5		3102
89	89	89	89a	266	266	1.0	1/2	1/2	3/4	25	1	1/4	1/4	1		4	40	E2	2		3115
89	89	89	89a	266	266	1.0	1/2	1/2	3/4	19	1	1/4	1/4	1	1	0	48	C3	3		3095
89	89	89	89a	266	266	1.0	1/2	1/2	3/4	24	1	1/4	1/4	1		4	52	E3	3		3111
89	89	89	89a	266	266	1.0	1/2	1/2	3/4	16	1	1/4	1/4	1	1	0	60	C4	4		3092
89	89	89	89a	266	266	1.0	1/2	1/2	3/4	17	1	1/4	1/4	1	1	0	60	C4	4		3093
89	89	89	89a	266	266	1.0	1/2	1/2	3/4	18	1	1/4	1/4	1	1	0	60	C4	4		3094
89	89	89	89a	266	266	0.5	1/2	1/2	3/4	7	1	1/8	1/8	1	-1	4	64	E4	4		3066
89	89	89	89a	266	266	0.5	1/2	1/2	3/4	8	1	1/8	1/8	1	-1	4	64	E4	4		3069
89	89	89	89a	266	266	0.5	1/2	1/2	3/4	9	1	1/8	1/8	1	-1	4	64	E4	4		3072
89	89	89	89a	266	266	0.5	1/2	1/2	3/4	10	1	1/8	1/8	1	-1	4	64	E4	4		3075
89	89	89	89a	266	266	0.5	1/2	1/2	3/4	11	1	1/8	1/8	1	-1	4	64	E4	4		3078
89	89	89	89a	266	266	0.5	1/2	1/2	3/4	12	1	1/8	1/8	1	-1	4	64	E4	4		3081
89	89	89	89a	266	266	0.5	1/2	1/2	3/4	15	1	1/8	1/8	1	-1	4	64	E4	4		3090
89	89	89	89a	266	266	1.0	1/2	1/2	3/4	23	1	1/4	1/4	1		4	64	E4	4		3107
89	89	89	89a	266	266	0.5	1/2	1/2	3/4	3	1	1/8	1/8	1	-1	4	76	E5	5		3054
89	89	89	89a	266	266	0.5	1/2	1/2	3/4	4	1	1/8	1/8	1	-1	4	76	E5	5		3057
89	89	89	89a	266	266	0.5	1/2	1/2	3/4	5	1	1/8	1/8	1	-1	4	76	E5	5		3060
89	89	89	89a	266	266	0.5	1/2	1/2	3/4	6	1	1/8	1/8	1	-1	4	76	E5	5		3063
89	89	89	89a	266	266	0.5	1/2	1/2	3/4	13	1	1/8	1/8	1	-1	4	76	E5	5		3084
89	89	89	89a	266	266	0.5	1/2	1/2	3/4	14	1	1/8	1/8	1	-1	4	76	E5	5		3087
89	89	89	89a	266	266	1.0	1/2	1/2	3/4	21	1	1/4	1/4	1		4	76	E5	5		3099
89	89	89	89a	266	266	1.0	1/2	1/2	3/4	22	1	1/4	1/4	1		4	76	E5	5		3103
89	89	89	89a	266	266	0.5	1/2	1/2	3/4	1	1	1/8	1/8	1	-1	4	88	E6	6		3048
89	89	89	89a	266	266	0.5	1/2	1/2	3/4	2	1	1/8	1/8	1	-1	4	88	E6	6		3051
89	89	89	89a	533/2	533/2	0.5	5/8	5/8	3/4	7	1	1/8	1/8	1		-1	65	F4	4		3067
89	89	89	89a	533/2	533/2	0.5	5/8	5/8	3/4	8	1	1/8	1/8	1		-1	65	F4	4		3070
89	89	89	89a	533/2	533/2	0.5	5/8	5/8	3/4	9	1	1/8	1/8	1		-1	65	F4	4		3073
89	89	89	89a	533/2	533/2	0.5	5/8	5/8	3/4	10	1	1/8	1/8	1		-1	65	F4	4		3076
89	89	89	89a	533/2	533/2	0.5	5/8	5/8	3/4	11	1	1/8	1/8	1		-1	65	F4	4		3079
89	89	89	89a	533/2	533/2	0.5	5/8	5/8	3/4	12	1	1/8	1/8	1		-1	65	F4	4		3082
89	89	89	89a	533/2	533/2	0.5	5/8	5/8	3/4	15	1	1/8	1/8	1		-1	65	F4	4		3091
89	89	89	89a	533/2	533/2	0.5	5/8	5/8	3/4	3	1	1/8	1/8	1		-1	77	F5	5		3055
89	89	89	89a	533/2	533/2	0.5	5/8	5/8	3/4	4	1	1/8	1/8	1		-1	77	F5	5		3058
89	89	89	89a	533/2	533/2	0.5	5/8	5/8	3/4	5	1	1/8	1/8	1		-1	77	F5	5		3061
89	89	89	89a	533/2	533/2	0.5	5/8	5/8	3/4	6	1	1/8	1/8	1		-1	77	F5	5		3064
89	89	89	89a	533/2	533/2	0.5	5/8	5/8	3/4	13	1	1/8	1/8	1		-1	77	F5	5		3085
89	89	89	89a	533/2	533/2	0.5	5/8	5/8	3/4	14	1	1/8	1/8	1		-1	77	F5	5		3088
89	89	89	89a	533/2	533/2	0.5	5/8	5/8	3/4	1	1	1/8	1/8	1		-1	89	F6	6		3049
89	89	89	89a	533/2	533/2	0.5	5/8	5/8	3/4	2	1	1/8	1/8	1		-1	89	F6	6		3052
90	90	90	90a	267	267	1.0	0	0	3/4	25	1	1/4	1/4	1		-1	41	F2	2		3181
90	90	90	90a	267	267	2.0	0	0	3/4	19	1	1/2	1/2	1	-1	0	48	C3	3		3167
90	90	90	90a	267	267	1.0	0	0	3/4	24	1	1/4	1/4	1		-1	53	F3	3		3178
90	90	90	90a	267	267	2.0	0	0	3/4	16	1	1/2	1/2	1	-1	0	60	C4	4		3161
90	90	90	90a	267	267	2.0	0	0	3/4	17	1	1/2	1/2	1	-1	0	60	C4	4		3163
90	90	90	90a	267	267	2.0	0	0	3/4	18	1	1/2	1/2	1	-1	0	60	C4	4		3165
90	90	90	90a	267	267	2.0	0	0	3/4	7	1	1/2	1/2	1	1	2	62	D4	4		3134
