mc	mn	mc_playthrough	mn_playthrough	quarterbeats_playthrough	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	lyrics_1	dynamics	articulation	staff_text	tempo	qpm	tempo_visible	slur	GradualTempoChange	GradualTempoChange_(poco a poco accelerando)	GradualTempoChange_(sempre accelerando)	GradualTempoChange_ritard.	GradualTempoChange_[poco a poco accel.]	GradualTempoChange_[sempre accel.]	Ottava:8vb	Trill:trill	diminuendo_line	HairPin:3_dimin.	HairPin:3_diminuendo	HairPin:3_dim.)	HairPin:3_dim. sempre	HairPin:3_sempre dim.	HairPin:3_(dim.)	decrescendo_hairpin	crescendo_hairpin	crescendo_line	HairPin:2_crescendo	HairPin:2_poco a poco cresc.	HairPin:2_sempre cresc.	HairPin:2_poco a poco crescendo	HairPin:2_(cresc.)	HairPin:2_crescendo sempre	HairPin:2_(sempre cresc.)	HairPin:2_poco a poco accel. et cresc.
41	41	41	41a	120	120	1.0	0	0	Chord	3/4	14	1	1/4	1/4	1	1392			articStaccatissimoAbove
41	41	41	41a	121	121	1.0	1/4	1/4	Chord	3/4	14	1	1/4	1/4	1	1393			articStaccatissimoAbove
41	41	41	41a	122	122	1.0	1/2	1/2	Chord	3/4	14	1	1/4	1/4	1	1394			articStaccatissimoAbove
41	41	41	41a	120	120	1.0	0	0	Chord	3/4	15	1	1/4	1/4	1	1395			articStaccatissimoBelow
41	41	41	41a	121	121	1.0	1/4	1/4	Chord	3/4	15	1	1/4	1/4	1	1396			articStaccatissimoBelow
41	41	41	41a	122	122	1.0	1/2	1/2	Chord	3/4	15	1	1/4	1/4	1	1397			articStaccatissimoBelow
41	41	41	41a	120	120	1.0	0	0	Chord	3/4	16	1	1/4	1/4	1	1398			articStaccatissimoAbove
41	41	41	41a	122	122	1.0	1/2	1/2	Chord	3/4	16	1	1/4	1/4	1	1399			articStaccatissimoAbove
41	41	41	41a	120	120	1.0	0	0	Chord	3/4	17	1	1/4	1/4	1	1400			articStaccatissimoAbove
41	41	41	41a	122	122	1.0	1/2	1/2	Chord	3/4	17	1	1/4	1/4	1	1401			articStaccatissimoAbove
41	41	41	41a	120	120	1.0	0	0	Chord	3/4	18	1	1/4	1/4	1	1402			articStaccatissimoAbove
41	41	41	41a	120	120	1.0	0	0	Chord	3/4	20	1	1/4	1/4	1	1403			articStaccatissimoBelow
41	41	41	41a	122	122	1.0	1/2	1/2	Chord	3/4	20	1	1/4	1/4	1	1404			articStaccatissimoBelow
41	41	41	41a	120	120	2.0	0	0	Chord	3/4	21	1	1/2	1/2	1	1405								107
41	41	41	41a	122	122	0.5	1/2	1/2	Chord	3/4	21	1	1/8	1/8	1	1406								107
41	41	41	41a	245/2	245/2	0.5	5/8	5/8	Chord	3/4	21	1	1/8	1/8	1	1407
41	41	41	41a	120	120	1.5	0	0	Chord	3/4	22	1	3/8	1/4	3/2	1408								108
41	41	41	41a	243/2	243/2	0.5	3/8	3/8	Chord	3/4	22	1	1/8	1/8	1	1409								108
41	41	41	41a	122	122	0.5	1/2	1/2	Chord	3/4	22	1	1/8	1/8	1	1410								108
41	41	41	41a	245/2	245/2	0.5	5/8	5/8	Chord	3/4	22	1	1/8	1/8	1	1411
41	41	41	41a	120	120	0.5	0	0	Chord	3/4	23	1	1/8	1/8	1	1412			articAccentAbove					109
41	41	41	41a	241/2	241/2	0.5	1/8	1/8	Chord	3/4	23	1	1/8	1/8	1	1413								109
41	41	41	41a	121	121	1.0	1/4	1/4	Chord	3/4	23	1	1/4	1/4	1	1414			articStaccatissimoAbove
41	41	41	41a	122	122	1.0	1/2	1/2	Chord	3/4	23	1	1/4	1/4	1	1415			articStaccatissimoAbove
41	41	41	41a	120	120	1.0	0	0	Chord	3/4	24	1	1/4	1/4	1	1416			articStaccatissimoAbove
41	41	41	41a	121	121	1.0	1/4	1/4	Chord	3/4	24	1	1/4	1/4	1	1417			articStaccatissimoAbove
41	41	41	41a	122	122	1.0	1/2	1/2	Chord	3/4	24	1	1/4	1/4	1	1418			articStaccatissimoAbove
41	41	41	41a	120	120	1.0	0	0	Chord	3/4	25	1	1/4	1/4	1	1419			articStaccatissimoAbove
41	41	41	41a	121	121	1.0	1/4	1/4	Chord	3/4	25	1	1/4	1/4	1	1420			articStaccatissimoAbove
41	41	41	41a	122	122	1.0	1/2	1/2	Chord	3/4	25	1	1/4	1/4	1	1421			articStaccatissimoAbove
42	42	42	42a	123	123	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	1422			articStaccatissimoAbove
42	42	42	42a	124	124	1.0	1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	1423			articStaccatissimoAbove
42	42	42	42a	125	125	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	1424			articStaccatissimoAbove
42	42	42	42a	123	123	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	1425			articStaccatissimoAbove
42	42	42	42a	124	124	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	1426			articStaccatissimoAbove
42	42	42	42a	125	125	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	1427			articStaccatissimoAbove
42	42	42	42a	123	123	1.0	0	0	Chord	3/4	3	1	1/4	1/4	1	1428			articStaccatissimoAbove
42	42	42	42a	124	124	1.0	1/4	1/4	Chord	3/4	3	1	1/4	1/4	1	1429			articStaccatissimoAbove
42	42	42	42a	125	125	1.0	1/2	1/2	Chord	3/4	3	1	1/4	1/4	1	1430			articStaccatissimoAbove
42	42	42	42a	123	123	1.0	0	0	Chord	3/4	4	1	1/4	1/4	1	1431			articStaccatissimoAbove
42	42	42	42a	124	124	1.0	1/4	1/4	Chord	3/4	4	1	1/4	1/4	1	1432			articStaccatissimoAbove
42	42	42	42a	125	125	1.0	1/2	1/2	Chord	3/4	4	1	1/4	1/4	1	1433			articStaccatissimoAbove
42	42	42	42a	123	123	1.0	0	0	Chord	3/4	5	1	1/4	1/4	1	1434			articStaccatissimoAbove
42	42	42	42a	124	124	1.0	1/4	1/4	Chord	3/4	5	1	1/4	1/4	1	1435			articStaccatissimoAbove
42	42	42	42a	125	125	1.0	1/2	1/2	Chord	3/4	5	1	1/4	1/4	1	1436			articStaccatissimoAbove
42	42	42	42a	123	123	1.0	0	0	Chord	3/4	6	1	1/4	1/4	1	1437			articStaccatissimoAbove
42	42	42	42a	124	124	1.0	1/4	1/4	Chord	3/4	6	1	1/4	1/4	1	1438			articStaccatissimoAbove
42	42	42	42a	125	125	1.0	1/2	1/2	Chord	3/4	6	1	1/4	1/4	1	1439			articStaccatissimoAbove
42	42	42	42a	123	123	1.0	0	0	Chord	3/4	7	1	1/4	1/4	1	1440			articStaccatissimoAbove
42	42	42	42a	123	123	1.0	0	0	Chord	3/4	8	1	1/4	1/4	1	1441			articStaccatissimoAbove
42	42	42	42a	123	123	1.0	0	0	Chord	3/4	9	1	1/4	1/4	1	1442								103
42	42	42	42a	124	124	1.0	1/4	1/4	Chord	3/4	9	1	1/4	1/4	1	1443
42	42	42	42a	123	123	1.0	0	0	Chord	3/4	10	1	1/4	1/4	1	1444								104
42	42	42	42a	124	124	1.0	1/4	1/4	Chord	3/4	10	1	1/4	1/4	1	1445
42	42	42	42a	123	123	1.0	0	0	Chord	3/4	11	1	1/4	1/4	1	1446								105
42	42	42	42a	124	124	1.0	1/4	1/4	Chord	3/4	11	1	1/4	1/4	1	1447
42	42	42	42a	123	123	1.0	0	0	Chord	3/4	12	1	1/4	1/4	1	1448								106
42	42	42	42a	124	124	1.0	1/4	1/4	Chord	3/4	12	1	1/4	1/4	1	1449
42	42	42	42a	123	123	1.0	0	0	Chord	3/4	13	1	1/4	1/4	1	1450			articStaccatissimoAbove
42	42	42	42a	123	123	1.0	0	0	Chord	3/4	14	1	1/4	1/4	1	1451			articStaccatissimoAbove
42	42	42	42a	123	123	1.0	0	0	Chord	3/4	15	1	1/4	1/4	1	1452			articStaccatissimoBelow
42	42	42	42a	123	123	1.0	0	0	Chord	3/4	16	1	1/4	1/4	1	1453			articStaccatissimoAbove
42	42	42	42a	123	123	1.0	0	0	Chord	3/4	17	1	1/4	1/4	1	1454			articStaccatissimoAbove
42	42	42	42a	123	123	1.0	0	0	Chord	3/4	18	1	1/4	1/4	1	1455			articStaccatissimoAbove
42	42	42	42a	123	123	1.0	0	0	Chord	3/4	20	1	1/4	1/4	1	1456			articStaccatissimoBelow
42	42	42	42a	123	123	2.0	0	0	Chord	3/4	21	1	1/2	1/2	1	1457								110
42	42	42	42a	125	125	1.0	1/2	1/2	Chord	3/4	21	1	1/4	1/4	1	1458
42	42	42	42a	123	123	1.5	0	0	Chord	3/4	22	1	3/8	1/4	3/2	1459								111
42	42	42	42a	249/2	249/2	0.5	3/8	3/8	Chord	3/4	22	1	1/8	1/8	1	1460								111
42	42	42	42a	125	125	0.5	1/2	1/2	Chord	3/4	22	1	1/8	1/8	1	1461								111
42	42	42	42a	251/2	251/2	0.5	5/8	5/8	Chord	3/4	22	1	1/8	1/8	1	1462
42	42	42	42a	123	123	0.5	0	0	Chord	3/4	23	1	1/8	1/8	1	1463			articAccentAbove					112
42	42	42	42a	247/2	247/2	0.5	1/8	1/8	Chord	3/4	23	1	1/8	1/8	1	1464								112
42	42	42	42a	124	124	1.0	1/4	1/4	Chord	3/4	23	1	1/4	1/4	1	1465			articStaccatissimoAbove
42	42	42	42a	125	125	1.0	1/2	1/2	Chord	3/4	23	1	1/4	1/4	1	1466			articStaccatissimoAbove
42	42	42	42a	123	123	1.0	0	0	Chord	3/4	24	1	1/4	1/4	1	1467			articStaccatissimoAbove
42	42	42	42a	124	124	1.0	1/4	1/4	Chord	3/4	24	1	1/4	1/4	1	1468			articStaccatissimoAbove
42	42	42	42a	125	125	1.0	1/2	1/2	Chord	3/4	24	1	1/4	1/4	1	1469			articStaccatissimoAbove
42	42	42	42a	123	123	1.0	0	0	Chord	3/4	25	1	1/4	1/4	1	1470			articStaccatissimoAbove
42	42	42	42a	124	124	1.0	1/4	1/4	Chord	3/4	25	1	1/4	1/4	1	1471			articStaccatissimoAbove
42	42	42	42a	125	125	1.0	1/2	1/2	Chord	3/4	25	1	1/4	1/4	1	1472			articStaccatissimoAbove
43	43	43	43a	126	126	0.0	0	0	Spanner	3/4	1	1	0																				12
43	43	43	43a	126	126	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	1473			articStaccatissimoAbove														12
43	43	43	43a	127	127	1.0	1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	1474			articStaccatissimoAbove														12
43	43	43	43a	128	128	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	1475			articStaccatissimoAbove														12
43	43	43	43a	126	126	0.0	0	0	Spanner	3/4	2	1	0																				13
43	43	43	43a	126	126	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	1476			articStaccatissimoAbove														13
43	43	43	43a	127	127	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	1477			articStaccatissimoAbove														13
43	43	43	43a	128	128	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	1478			articStaccatissimoAbove														13
43	43	43	43a	126	126	0.0	0	0	Spanner	3/4	3	1	0																				14
43	43	43	43a	126	126	1.0	0	0	Chord	3/4	3	1	1/4	1/4	1	1479			articStaccatissimoAbove														14
43	43	43	43a	127	127	1.0	1/4	1/4	Chord	3/4	3	1	1/4	1/4	1	1480			articStaccatissimoAbove														14
43	43	43	43a	128	128	1.0	1/2	1/2	Chord	3/4	3	1	1/4	1/4	1	1481			articStaccatissimoAbove														14
43	43	43	43a	126	126	0.0	0	0	Spanner	3/4	4	1	0																				15
43	43	43	43a	126	126	1.0	0	0	Chord	3/4	4	1	1/4	1/4	1	1482			articStaccatissimoAbove														15
43	43	43	43a	127	127	1.0	1/4	1/4	Chord	3/4	4	1	1/4	1/4	1	1483			articStaccatissimoAbove														15
43	43	43	43a	128	128	1.0	1/2	1/2	Chord	3/4	4	1	1/4	1/4	1	1484			articStaccatissimoAbove														15
43	43	43	43a	126	126	0.0	0	0	Spanner	3/4	5	1	0																				16
43	43	43	43a	126	126	1.0	0	0	Chord	3/4	5	1	1/4	1/4	1	1485			articStaccatissimoAbove														16
43	43	43	43a	127	127	1.0	1/4	1/4	Chord	3/4	5	1	1/4	1/4	1	1486			articStaccatissimoAbove														16
43	43	43	43a	128	128	1.0	1/2	1/2	Chord	3/4	5	1	1/4	1/4	1	1487			articStaccatissimoAbove														16
43	43	43	43a	126	126	0.0	0	0	Spanner	3/4	6	1	0																				17
43	43	43	43a	126	126	1.0	0	0	Chord	3/4	6	1	1/4	1/4	1	1488			articStaccatissimoAbove														17
43	43	43	43a	127	127	1.0	1/4	1/4	Chord	3/4	6	1	1/4	1/4	1	1489			articStaccatissimoAbove														17
43	43	43	43a	128	128	1.0	1/2	1/2	Chord	3/4	6	1	1/4	1/4	1	1490			articStaccatissimoAbove														17
43	43	43	43a	126	126	0.0	0	0	Spanner	3/4	9	1	0																				18
43	43	43	43a	126	126	2.0	0	0	Chord	3/4	9	1	1/2	1/2	1	1491	b							113									18
43	43	43	43a	128	128	1.0	1/2	1/2	Chord	3/4	9	1	1/4	1/4	1	1492								113									18
43	43	43	43a	126	126	0.0	0	0	Spanner	3/4	21	1	0																				19
43	43	43	43a	126	126	2.0	0	0	Chord	3/4	21	1	1/2	1/2	1	1493								114									19
43	43	43	43a	128	128	0.5	1/2	1/2	Chord	3/4	21	1	1/8	1/8	1	1494								114									19
43	43	43	43a	257/2	257/2	0.5	5/8	5/8	Chord	3/4	21	1	1/8	1/8	1	1495																	19
43	43	43	43a	126	126	0.0	0	0	Spanner	3/4	22	1	0																				20
43	43	43	43a	126	126	1.5	0	0	Chord	3/4	22	1	3/8	1/4	3/2	1496								115									20
43	43	43	43a	255/2	255/2	0.5	3/8	3/8	Chord	3/4	22	1	1/8	1/8	1	1497								115									20
43	43	43	43a	128	128	0.5	1/2	1/2	Chord	3/4	22	1	1/8	1/8	1	1498								115									20
43	43	43	43a	257/2	257/2	0.5	5/8	5/8	Chord	3/4	22	1	1/8	1/8	1	1499																	20
43	43	43	43a	126	126	0.0	0	0	Spanner	3/4	23	1	0																				21
43	43	43	43a	126	126	0.5	0	0	Chord	3/4	23	1	1/8	1/8	1	1500			articAccentAbove					116									21
43	43	43	43a	253/2	253/2	0.5	1/8	1/8	Chord	3/4	23	1	1/8	1/8	1	1501								116									21
43	43	43	43a	127	127	1.0	1/4	1/4	Chord	3/4	23	1	1/4	1/4	1	1502			articStaccatissimoAbove														21
43	43	43	43a	128	128	1.0	1/2	1/2	Chord	3/4	23	1	1/4	1/4	1	1503			articStaccatissimoAbove														21
43	43	43	43a	126	126	0.0	0	0	Spanner	3/4	24	1	0																				22
43	43	43	43a	126	126	1.0	0	0	Chord	3/4	24	1	1/4	1/4	1	1504			articStaccatissimoAbove														22
43	43	43	43a	127	127	1.0	1/4	1/4	Chord	3/4	24	1	1/4	1/4	1	1505			articStaccatissimoAbove														22
43	43	43	43a	128	128	1.0	1/2	1/2	Chord	3/4	24	1	1/4	1/4	1	1506			articStaccatissimoAbove														22
43	43	43	43a	126	126	0.0	0	0	Spanner	3/4	25	1	0																				23
43	43	43	43a	126	126	1.0	0	0	Chord	3/4	25	1	1/4	1/4	1	1507			articStaccatissimoAbove														23
43	43	43	43a	127	127	1.0	1/4	1/4	Chord	3/4	25	1	1/4	1/4	1	1508			articStaccatissimoAbove														23
43	43	43	43a	128	128	1.0	1/2	1/2	Chord	3/4	25	1	1/4	1/4	1	1509			articStaccatissimoAbove														23
44	44	44	44a	129	129	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	1510			articStaccatissimoAbove														12
44	44	44	44a	130	130	1.0	1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	1511			articStaccatissimoAbove														12
44	44	44	44a	131	131	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	1512			articStaccatissimoAbove														12
44	44	44	44a	129	129	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	1513			articStaccatissimoAbove														13
44	44	44	44a	130	130	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	1514			articStaccatissimoAbove														13
44	44	44	44a	131	131	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	1515			articStaccatissimoAbove														13
44	44	44	44a	129	129	1.0	0	0	Chord	3/4	3	1	1/4	1/4	1	1516			articStaccatissimoAbove														14
44	44	44	44a	130	130	1.0	1/4	1/4	Chord	3/4	3	1	1/4	1/4	1	1517			articStaccatissimoAbove														14
44	44	44	44a	131	131	1.0	1/2	1/2	Chord	3/4	3	1	1/4	1/4	1	1518			articStaccatissimoAbove														14
44	44	44	44a	129	129	1.0	0	0	Chord	3/4	4	1	1/4	1/4	1	1519			articStaccatissimoAbove														15
44	44	44	44a	130	130	1.0	1/4	1/4	Chord	3/4	4	1	1/4	1/4	1	1520			articStaccatissimoAbove														15
44	44	44	44a	131	131	1.0	1/2	1/2	Chord	3/4	4	1	1/4	1/4	1	1521			articStaccatissimoAbove														15
44	44	44	44a	129	129	1.0	0	0	Chord	3/4	5	1	1/4	1/4	1	1522			articStaccatissimoAbove														16
44	44	44	44a	130	130	1.0	1/4	1/4	Chord	3/4	5	1	1/4	1/4	1	1523			articStaccatissimoAbove														16
44	44	44	44a	131	131	1.0	1/2	1/2	Chord	3/4	5	1	1/4	1/4	1	1524			articStaccatissimoAbove														16
44	44	44	44a	129	129	1.0	0	0	Chord	3/4	6	1	1/4	1/4	1	1525			articStaccatissimoAbove														17
44	44	44	44a	130	130	1.0	1/4	1/4	Chord	3/4	6	1	1/4	1/4	1	1526			articStaccatissimoAbove														17
44	44	44	44a	131	131	1.0	1/2	1/2	Chord	3/4	6	1	1/4	1/4	1	1527			articStaccatissimoAbove														17
44	44	44	44a	129	129	2.0	0	0	Chord	3/4	9	1	1/2	1/2	1	1528								113									18
44	44	44	44a	131	131	1.0	1/2	1/2	Chord	3/4	9	1	1/4	1/4	1	1529								113									18
44	44	44	44a	129	129	2.0	0	0	Chord	3/4	21	1	1/2	1/2	1	1530								117									19
44	44	44	44a	131	131	0.5	1/2	1/2	Chord	3/4	21	1	1/8	1/8	1	1531								117									19
44	44	44	44a	263/2	263/2	0.5	5/8	5/8	Chord	3/4	21	1	1/8	1/8	1	1532																	19
44	44	44	44a	129	129	1.5	0	0	Chord	3/4	22	1	3/8	1/4	3/2	1533								118									20
44	44	44	44a	261/2	261/2	0.5	3/8	3/8	Chord	3/4	22	1	1/8	1/8	1	1534								118									20
44	44	44	44a	131	131	0.5	1/2	1/2	Chord	3/4	22	1	1/8	1/8	1	1535								118									20
44	44	44	44a	263/2	263/2	0.5	5/8	5/8	Chord	3/4	22	1	1/8	1/8	1	1536																	20
44	44	44	44a	129	129	0.5	0	0	Chord	3/4	23	1	1/8	1/8	1	1537			articAccentAbove					119									21
44	44	44	44a	259/2	259/2	0.5	1/8	1/8	Chord	3/4	23	1	1/8	1/8	1	1538								119									21
44	44	44	44a	130	130	1.0	1/4	1/4	Chord	3/4	23	1	1/4	1/4	1	1539			articStaccatissimoAbove														21
44	44	44	44a	131	131	1.0	1/2	1/2	Chord	3/4	23	1	1/4	1/4	1	1540			articStaccatissimoAbove														21
44	44	44	44a	129	129	1.0	0	0	Chord	3/4	24	1	1/4	1/4	1	1541			articStaccatissimoAbove														22
44	44	44	44a	130	130	1.0	1/4	1/4	Chord	3/4	24	1	1/4	1/4	1	1542			articStaccatissimoAbove														22
44	44	44	44a	131	131	1.0	1/2	1/2	Chord	3/4	24	1	1/4	1/4	1	1543			articStaccatissimoAbove														22
44	44	44	44a	129	129	0.0	0	0	Spanner	3/4	25	1	0
44	44	44	44a	129	129	1.0	0	0	Chord	3/4	25	1	1/4	1/4	1	1544			articStaccatissimoAbove
44	44	44	44a	130	130	1.0	1/4	1/4	Chord	3/4	25	1	1/4	1/4	1	1545			articStaccatissimoAbove
44	44	44	44a	131	131	1.0	1/2	1/2	Chord	3/4	25	1	1/4	1/4	1	1546			articStaccatissimoAbove
45	45	45	45a	132	132	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	1547			articStaccatissimoAbove														12
45	45	45	45a	133	133	1.0	1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	1548			articStaccatissimoAbove														12
45	45	45	45a	134	134	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	1549			articStaccatissimoAbove														12
45	45	45	45a	132	132	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	1550			articStaccatissimoAbove														13
45	45	45	45a	133	133	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	1551			articStaccatissimoAbove														13
45	45	45	45a	134	134	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	1552			articStaccatissimoAbove														13
45	45	45	45a	132	132	1.0	0	0	Chord	3/4	3	1	1/4	1/4	1	1553			articStaccatissimoAbove														14
45	45	45	45a	133	133	1.0	1/4	1/4	Chord	3/4	3	1	1/4	1/4	1	1554			articStaccatissimoAbove														14
45	45	45	45a	134	134	1.0	1/2	1/2	Chord	3/4	3	1	1/4	1/4	1	1555			articStaccatissimoAbove														14
45	45	45	45a	132	132	1.0	0	0	Chord	3/4	4	1	1/4	1/4	1	1556			articStaccatissimoAbove														15
45	45	45	45a	133	133	1.0	1/4	1/4	Chord	3/4	4	1	1/4	1/4	1	1557			articStaccatissimoAbove														15
45	45	45	45a	134	134	1.0	1/2	1/2	Chord	3/4	4	1	1/4	1/4	1	1558			articStaccatissimoAbove														15
45	45	45	45a	132	132	1.0	0	0	Chord	3/4	5	1	1/4	1/4	1	1559			articStaccatissimoAbove														16
45	45	45	45a	133	133	1.0	1/4	1/4	Chord	3/4	5	1	1/4	1/4	1	1560			articStaccatissimoAbove														16
45	45	45	45a	134	134	1.0	1/2	1/2	Chord	3/4	5	1	1/4	1/4	1	1561			articStaccatissimoAbove														16
45	45	45	45a	132	132	1.0	0	0	Chord	3/4	6	1	1/4	1/4	1	1562			articStaccatissimoAbove														17
45	45	45	45a	133	133	1.0	1/4	1/4	Chord	3/4	6	1	1/4	1/4	1	1563			articStaccatissimoAbove														17
45	45	45	45a	134	134	1.0	1/2	1/2	Chord	3/4	6	1	1/4	1/4	1	1564			articStaccatissimoAbove														17
45	45	45	45a	132	132	2.0	0	0	Chord	3/4	9	1	1/2	1/2	1	1565								113									18
45	45	45	45a	134	134	1.0	1/2	1/2	Chord	3/4	9	1	1/4	1/4	1	1566								113									18
45	45	45	45a	132	132	2.0	0	0	Chord	3/4	21	1	1/2	1/2	1	1567								120									19
45	45	45	45a	134	134	0.5	1/2	1/2	Chord	3/4	21	1	1/8	1/8	1	1568								120									19
45	45	45	45a	269/2	269/2	0.5	5/8	5/8	Chord	3/4	21	1	1/8	1/8	1	1569																	19
45	45	45	45a	132	132	1.5	0	0	Chord	3/4	22	1	3/8	1/4	3/2	1570								121									20
45	45	45	45a	267/2	267/2	0.5	3/8	3/8	Chord	3/4	22	1	1/8	1/8	1	1571								121									20
45	45	45	45a	134	134	0.5	1/2	1/2	Chord	3/4	22	1	1/8	1/8	1	1572								121									20
45	45	45	45a	269/2	269/2	0.5	5/8	5/8	Chord	3/4	22	1	1/8	1/8	1	1573																	20
45	45	45	45a	132	132	0.5	0	0	Chord	3/4	23	1	1/8	1/8	1	1574			articAccentAbove					122									21
45	45	45	45a	265/2	265/2	0.5	1/8	1/8	Chord	3/4	23	1	1/8	1/8	1	1575								122									21
45	45	45	45a	133	133	1.0	1/4	1/4	Chord	3/4	23	1	1/4	1/4	1	1576			articStaccatissimoAbove														21
45	45	45	45a	134	134	1.0	1/2	1/2	Chord	3/4	23	1	1/4	1/4	1	1577			articStaccatissimoAbove														21
45	45	45	45a	132	132	1.0	0	0	Chord	3/4	24	1	1/4	1/4	1	1578			articStaccatissimoAbove														22
45	45	45	45a	133	133	1.0	1/4	1/4	Chord	3/4	24	1	1/4	1/4	1	1579			articStaccatissimoAbove														22
45	45	45	45a	134	134	1.0	1/2	1/2	Chord	3/4	24	1	1/4	1/4	1	1580			articStaccatissimoAbove														22
45	45	45	45a	132	132	1.0	0	0	Chord	3/4	25	1	1/4	1/4	1	1581			articStaccatissimoAbove
45	45	45	45a	133	133	1.0	1/4	1/4	Chord	3/4	25	1	1/4	1/4	1	1582			articStaccatissimoAbove
45	45	45	45a	134	134	1.0	1/2	1/2	Chord	3/4	25	1	1/4	1/4	1	1583			articStaccatissimoAbove
46	46	46	46a	135	135	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	1584			articStaccatissimoAbove														12
46	46	46	46a	136	136	0.0	1/4	1/4	Spanner	3/4	1	1	0
46	46	46	46a	135	135	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	1585			articStaccatissimoAbove														13
46	46	46	46a	136	136	0.0	1/4	1/4	Spanner	3/4	2	1	0
46	46	46	46a	135	135	1.0	0	0	Chord	3/4	3	1	1/4	1/4	1	1586			articStaccatissimoAbove														14
46	46	46	46a	136	136	0.0	1/4	1/4	Spanner	3/4	3	1	0
46	46	46	46a	135	135	1.0	0	0	Chord	3/4	4	1	1/4	1/4	1	1587			articStaccatissimoAbove														15
46	46	46	46a	136	136	0.0	1/4	1/4	Spanner	3/4	4	1	0
46	46	46	46a	135	135	1.0	0	0	Chord	3/4	5	1	1/4	1/4	1	1588			articStaccatissimoAbove														16
46	46	46	46a	136	136	0.0	1/4	1/4	Spanner	3/4	5	1	0
46	46	46	46a	135	135	1.0	0	0	Chord	3/4	6	1	1/4	1/4	1	1589			articStaccatissimoAbove														17
46	46	46	46a	136	136	0.0	1/4	1/4	Spanner	3/4	6	1	0
46	46	46	46a	135	135	1.0	0	0	Chord	3/4	9	1	1/4	1/4	1	1590																	18
46	46	46	46a	136	136	0.0	1/4	1/4	Spanner	3/4	9	1	0
46	46	46	46a	135	135	0.0	0	0	Spanner	3/4	21	1	0
46	46	46	46a	135	135	1.0	0	0	Chord	3/4	21	1	1/4	1/4	1	1591
46	46	46	46a	135	135	0.0	0	0	Spanner	3/4	22	1	0
46	46	46	46a	135	135	1.0	0	0	Chord	3/4	22	1	1/4	1/4	1	1592			articStaccatissimoAbove
46	46	46	46a	135	135	0.0	0	0	Spanner	3/4	23	1	0
46	46	46	46a	135	135	1.0	0	0	Chord	3/4	23	1	1/4	1/4	1	1593			articStaccatissimoAbove
46	46	46	46a	135	135	0.0	0	0	Spanner	3/4	24	1	0
46	46	46	46a	135	135	1.0	0	0	Chord	3/4	24	1	1/4	1/4	1	1594			articStaccatissimoAbove
46	46	46	46a	136	136	1.0	1/4	1/4	Chord	3/4	24	1	1/4	1/4	1	1595			articStaccatissimoAbove
46	46	46	46a	137	137	1.0	1/2	1/2	Chord	3/4	24	1	1/4	1/4	1	1596			articStaccatissimoAbove
46	46	46	46a	135	135	1.0	0	0	Chord	3/4	25	1	1/4	1/4	1	1597			articStaccatissimoAbove
46	46	46	46a	136	136	1.0	1/4	1/4	Chord	3/4	25	1	1/4	1/4	1	1598			articStaccatissimoAbove
46	46	46	46a	137	137	1.0	1/2	1/2	Chord	3/4	25	1	1/4	1/4	1	1599			articStaccatissimoAbove
47	47	47	47a	138	138	0.0	0	0	Tempo	3/4	1	1	0								AllmählichwiederinsschnelleTempo	130.0	1.0
47	47	47	47a	138	138	0.0	0	0	Dynamic	3/4	1	1	0					p
47	47	47	47a	138	138	0.0	0	0	Spanner	3/4	1	1	0																													20		20
47	47	47	47a	138	138	0.0	0	0	Spanner	3/4	1	1	0												0	0																20		20
47	47	47	47a	138	138	2.0	0	0	Chord	3/4	1	1	1/2	1/2	1	1600	b							123	0	0																20		20
