mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	lyrics_1	dynamics	articulation	staff_text	system_text	tempo	qpm	tempo_visible	slur	Trill:trill	crescendo_line	HairPin:2_sempre cresc.	HairPin:2_cresc. sempre	HairPin:2_sempre crescendo	HairPin:2_(cresc.)	diminuendo_line	HairPin:3_sempre diminuendo	HairPin:3_(dim.)	HairPin:3_dimin.	crescendo_hairpin	decrescendo_hairpin
116	116	231	231	1.0	1/4	1/4	Chord	2/4	11	1	1/4	1/4	1	1117			articStaccatissimoAbove																		
116	116	230	230	1.0	0	0	Chord	2/4	12	1	1/4	1/4	1	1118			articStaccatissimoAbove																		
116	116	231	231	1.0	1/4	1/4	Chord	2/4	12	1	1/4	1/4	1	1119			articStaccatissimoAbove																		
116	116	230	230	1.0	0	0	Chord	2/4	16	1	1/4	1/4	1	1120			articStaccatissimoAbove																		
116	116	231	231	1.0	1/4	1/4	Chord	2/4	16	1	1/4	1/4	1	1121			articStaccatissimoAbove																		
116	116	230	230	1.0	0	0	Chord	2/4	17	1	1/4	1/4	1	1122			articStaccatissimoBelow																		
116	116	231	231	1.0	1/4	1/4	Chord	2/4	17	1	1/4	1/4	1	1123			articStaccatissimoBelow																		
116	116	230	230	1.0	0	0	Chord	2/4	18	1	1/4	1/4	1	1124			articStaccatissimoAbove																		
116	116	231	231	1.0	1/4	1/4	Chord	2/4	18	1	1/4	1/4	1	1125			articStaccatissimoAbove																		
116	116	230	230	2.0	0	0	Chord	2/4	21	1	1/2	1/2	1	1126																					
116	116	230	230	2.0	0	0	Chord	2/4	22	1	1/2	1/2	1	1127																					
116	116	230	230	2.0	0	0	Chord	2/4	23	1	1/2	1/2	1	1128																					
116	116	230	230	1.0	0	0	Chord	2/4	24	1	1/4	1/4	1	1129			articStaccatissimoAbove																		
116	116	231	231	1.0	1/4	1/4	Chord	2/4	24	1	1/4	1/4	1	1130			articStaccatissimoAbove																		
116	116	230	230	1.0	0	0	Chord	2/4	25	1	1/4	1/4	1	1131			articStaccatissimoAbove																		
116	116	231	231	1.0	1/4	1/4	Chord	2/4	25	1	1/4	1/4	1	1132			articStaccatissimoAbove																		
117	117	232	232	1.0	0	0	Chord	2/4	9	1	1/4	1/4	1	1133			articStaccatissimoAbove																		
117	117	233	233	1.0	1/4	1/4	Chord	2/4	9	1	1/4	1/4	1	1134			articStaccatissimoAbove																		
117	117	232	232	1.0	0	0	Chord	2/4	10	1	1/4	1/4	1	1135			articStaccatissimoAbove																		
117	117	233	233	1.0	1/4	1/4	Chord	2/4	10	1	1/4	1/4	1	1136			articStaccatissimoAbove																		
117	117	232	232	1.0	0	0	Chord	2/4	11	1	1/4	1/4	1	1137			articStaccatissimoAbove																		
117	117	233	233	1.0	1/4	1/4	Chord	2/4	11	1	1/4	1/4	1	1138			articStaccatissimoAbove																		
117	117	232	232	1.0	0	0	Chord	2/4	12	1	1/4	1/4	1	1139			articStaccatissimoAbove																		
117	117	233	233	1.0	1/4	1/4	Chord	2/4	12	1	1/4	1/4	1	1140			articStaccatissimoAbove																		
117	117	232	232	1.0	0	0	Chord	2/4	16	1	1/4	1/4	1	1141									136												
117	117	233	233	0.5	1/4	1/4	Chord	2/4	16	1	1/8	1/8	1	1142									136												
117	117	467/2	467/2	0.5	3/8	3/8	Chord	2/4	16	1	1/8	1/8	1	1143									136												
117	117	232	232	1.0	0	0	Chord	2/4	17	1	1/4	1/4	1	1144									137												
117	117	233	233	0.5	1/4	1/4	Chord	2/4	17	1	1/8	1/8	1	1145									137												
117	117	467/2	467/2	0.5	3/8	3/8	Chord	2/4	17	1	1/8	1/8	1	1146									137												
117	117	232	232	1.0	0	0	Chord	2/4	18	1	1/4	1/4	1	1147									138												
117	117	233	233	0.5	1/4	1/4	Chord	2/4	18	1	1/8	1/8	1	1148									138												
117	117	467/2	467/2	0.5	3/8	3/8	Chord	2/4	18	1	1/8	1/8	1	1149									138												
117	117	232	232	2.0	0	0	Chord	2/4	21	1	1/2	1/2	1	1150																					
117	117	232	232	2.0	0	0	Chord	2/4	22	1	1/2	1/2	1	1151																					
117	117	232	232	2.0	0	0	Chord	2/4	23	1	1/2	1/2	1	1152																					
117	117	232	232	1.0	0	0	Chord	2/4	24	1	1/4	1/4	1	1153									139												
117	117	233	233	0.5	1/4	1/4	Chord	2/4	24	1	1/8	1/8	1	1154									139												
117	117	467/2	467/2	0.5	3/8	3/8	Chord	2/4	24	1	1/8	1/8	1	1155									139												
117	117	232	232	1.0	0	0	Chord	2/4	25	1	1/4	1/4	1	1156									140												
117	117	233	233	0.5	1/4	1/4	Chord	2/4	25	1	1/8	1/8	1	1157									140												
117	117	467/2	467/2	0.5	3/8	3/8	Chord	2/4	25	1	1/8	1/8	1	1158									140												
118	118	234	234	1.0	0	0	Chord	2/4	9	1	1/4	1/4	1	1159									141												
118	118	235	235	1.0	1/4	1/4	Chord	2/4	9	1	1/4	1/4	1	1160			articStaccatissimoAbove																		
118	118	234	234	1.0	0	0	Chord	2/4	10	1	1/4	1/4	1	1161									142												
118	118	235	235	1.0	1/4	1/4	Chord	2/4	10	1	1/4	1/4	1	1162			articStaccatissimoAbove																		
118	118	234	234	1.0	0	0	Chord	2/4	11	1	1/4	1/4	1	1163									143												
118	118	235	235	1.0	1/4	1/4	Chord	2/4	11	1	1/4	1/4	1	1164			articStaccatissimoAbove																		
118	118	234	234	1.0	0	0	Chord	2/4	12	1	1/4	1/4	1	1165									144												
118	118	235	235	1.0	1/4	1/4	Chord	2/4	12	1	1/4	1/4	1	1166			articStaccatissimoAbove																		
118	118	234	234	1.0	0	0	Chord	2/4	16	1	1/4	1/4	1	1167																					
118	118	234	234	1.0	0	0	Chord	2/4	17	1	1/4	1/4	1	1168																					
118	118	234	234	1.0	0	0	Chord	2/4	18	1	1/4	1/4	1	1169																					
118	118	234	234	2.0	0	0	Chord	2/4	21	1	1/2	1/2	1	1170																					
118	118	234	234	2.0	0	0	Chord	2/4	22	1	1/2	1/2	1	1171																					
118	118	234	234	2.0	0	0	Chord	2/4	23	1	1/2	1/2	1	1172																					
118	118	234	234	1.0	0	0	Chord	2/4	24	1	1/4	1/4	1	1173			articStaccatissimoAbove																		
118	118	234	234	1.0	0	0	Chord	2/4	25	1	1/4	1/4	1	1174			articStaccatissimoAbove																		
119	119	236	236	0.0	0	0	Dynamic	2/4	21	1	0					mf																			
119	119	236	236	2.0	0	0	Chord	2/4	21	1	1/2	1/2	1	1175																					
119	119	236	236	0.0	0	0	Dynamic	2/4	22	1	0					mf																			
119	119	236	236	2.0	0	0	Chord	2/4	22	1	1/2	1/2	1	1176																					
119	119	236	236	0.0	0	0	Dynamic	2/4	23	1	0					mf																			
119	119	236	236	2.0	0	0	Chord	2/4	23	1	1/2	1/2	1	1177																					
119	119	236	236	0.0	0	0	Dynamic	2/4	24	1	0					mf																			
119	119	236	236	1.0	0	0	Chord	2/4	24	1	1/4	1/4	1	1178	a								145												
119	119	237	237	0.5	1/4	1/4	Chord	2/4	24	1	1/8	1/8	1	1179									145												
119	119	475/2	475/2	0.5	3/8	3/8	Chord	2/4	24	1	1/8	1/8	1	1180									145												
119	119	236	236	0.0	0	0	Dynamic	2/4	25	1	0					mf																			
119	119	236	236	1.0	0	0	Chord	2/4	25	1	1/4	1/4	1	1181									146												
119	119	237	237	0.5	1/4	1/4	Chord	2/4	25	1	1/8	1/8	1	1182									146												
119	119	475/2	475/2	0.5	3/8	3/8	Chord	2/4	25	1	1/8	1/8	1	1183									146												
120	120	238	238	0.0	0	0	Dynamic	2/4	9	1	0					mf																			
120	120	238	238	1.0	0	0	Chord	2/4	9	1	1/4	1/4	1	1184	a								147												
120	120	239	239	1.0	1/4	1/4	Chord	2/4	9	1	1/4	1/4	1	1185			articStaccatissimoAbove																		
120	120	238	238	0.0	0	0	Dynamic	2/4	10	1	0					mf																			
120	120	238	238	1.0	0	0	Chord	2/4	10	1	1/4	1/4	1	1186									148												
120	120	239	239	1.0	1/4	1/4	Chord	2/4	10	1	1/4	1/4	1	1187			articStaccatissimoAbove																		
120	120	238	238	2.0	0	0	Chord	2/4	21	1	1/2	1/2	1	1188																					
120	120	238	238	2.0	0	0	Chord	2/4	22	1	1/2	1/2	1	1189																					
120	120	238	238	2.0	0	0	Chord	2/4	23	1	1/2	1/2	1	1190																					
120	120	238	238	1.0	0	0	Chord	2/4	24	1	1/4	1/4	1	1191			articStaccatissimoAbove																		
120	120	238	238	1.0	0	0	Chord	2/4	25	1	1/4	1/4	1	1192			articStaccatissimoAbove																		
121	121	240	240	0.0	0	0	Dynamic	2/4	21	1	0					p																			
121	121	240	240	2.0	0	0	Chord	2/4	21	1	1/2	1/2	1	1193																					
121	121	240	240	0.0	0	0	Dynamic	2/4	22	1	0					p																			
121	121	240	240	2.0	0	0	Chord	2/4	22	1	1/2	1/2	1	1194																					
121	121	240	240	0.0	0	0	Dynamic	2/4	24	1	0					p																			
121	121	240	240	1.0	0	0	Chord	2/4	24	1	1/4	1/4	1	1195	a								149												
121	121	241	241	0.5	1/4	1/4	Chord	2/4	24	1	1/8	1/8	1	1196									149												
121	121	483/2	483/2	0.5	3/8	3/8	Chord	2/4	24	1	1/8	1/8	1	1197									149												
121	121	240	240	0.0	0	0	Dynamic	2/4	25	1	0					p																			
121	121	240	240	1.0	0	0	Chord	2/4	25	1	1/4	1/4	1	1198									150												
121	121	241	241	0.5	1/4	1/4	Chord	2/4	25	1	1/8	1/8	1	1199									150												
121	121	483/2	483/2	0.5	3/8	3/8	Chord	2/4	25	1	1/8	1/8	1	1200									150												
122	122	242	242	0.0	0	0	Dynamic	2/4	9	1	0					p																			
122	122	242	242	1.0	0	0	Chord	2/4	9	1	1/4	1/4	1	1201	a								151												
122	122	243	243	1.0	1/4	1/4	Chord	2/4	9	1	1/4	1/4	1	1202			articStaccatissimoAbove																		
122	122	242	242	0.0	0	0	Dynamic	2/4	10	1	0					p																			
122	122	242	242	1.0	0	0	Chord	2/4	10	1	1/4	1/4	1	1203									152												
122	122	243	243	1.0	1/4	1/4	Chord	2/4	10	1	1/4	1/4	1	1204			articStaccatissimoAbove																		
122	122	242	242	2.0	0	0	Chord	2/4	21	1	1/2	1/2	1	1205																					
122	122	242	242	2.0	0	0	Chord	2/4	22	1	1/2	1/2	1	1206																					
122	122	242	242	1.0	0	0	Chord	2/4	24	1	1/4	1/4	1	1207			articStaccatissimoAbove																		
122	122	242	242	1.0	0	0	Chord	2/4	25	1	1/4	1/4	1	1208			articStaccatissimoAbove																		
123	123	244	244	0.0	0	0	Dynamic	2/4	21	1	0					pp																			
123	123	244	244	2.0	0	0	Chord	2/4	21	1	1/2	1/2	1	1209																					
123	123	244	244	0.0	0	0	Dynamic	2/4	22	1	0					pp																			
123	123	244	244	2.0	0	0	Chord	2/4	22	1	1/2	1/2	1	1210																					
123	123	244	244	0.0	0	0	Dynamic	2/4	24	1	0					pp																			
123	123	244	244	1.0	0	0	Chord	2/4	24	1	1/4	1/4	1	1211	a								153												
123	123	245	245	0.5	1/4	1/4	Chord	2/4	24	1	1/8	1/8	1	1212									153												
123	123	491/2	491/2	0.5	3/8	3/8	Chord	2/4	24	1	1/8	1/8	1	1213									153												
123	123	244	244	0.0	0	0	Dynamic	2/4	25	1	0					pp																			
123	123	244	244	1.0	0	0	Chord	2/4	25	1	1/4	1/4	1	1214									154												
123	123	245	245	0.5	1/4	1/4	Chord	2/4	25	1	1/8	1/8	1	1215									154												
123	123	491/2	491/2	0.5	3/8	3/8	Chord	2/4	25	1	1/8	1/8	1	1216									154												
124	124	246	246	0.0	0	0	Dynamic	2/4	9	1	0					pp																			
124	124	246	246	1.0	0	0	Chord	2/4	9	1	1/4	1/4	1	1217	a								155												
124	124	247	247	1.0	1/4	1/4	Chord	2/4	9	1	1/4	1/4	1	1218			articStaccatissimoAbove																		
124	124	246	246	0.0	0	0	Dynamic	2/4	10	1	0					pp																			
124	124	246	246	1.0	0	0	Chord	2/4	10	1	1/4	1/4	1	1219									156												
124	124	247	247	1.0	1/4	1/4	Chord	2/4	10	1	1/4	1/4	1	1220			articStaccatissimoAbove																		
124	124	246	246	1.0	0	0	Chord	2/4	21	1	1/4	1/4	1	1221																					
124	124	246	246	1.0	0	0	Chord	2/4	22	1	1/4	1/4	1	1222																					
124	124	246	246	1.0	0	0	Chord	2/4	24	1	1/4	1/4	1	1223			articStaccatissimoAbove																		
124	124	246	246	1.0	0	0	Chord	2/4	25	1	1/4	1/4	1	1224			articStaccatissimoAbove																		
126	126	250	250	0.0	0	0	Dynamic	2/4	1	1	0					pp																			
126	126	250	250	0.5	0	0	Chord	2/4	1	1	1/8	1/8	1	1225	a								157												
126	126	501/2	501/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8	1/8	1	1226									157												
126	126	251	251	0.5	1/4	1/4	Chord	2/4	1	1	1/8	1/8	1	1227									157												
126	126	503/2	503/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8	1/8	1	1228									157												
126	126	250	250	0.0	0	0	Dynamic	2/4	3	1	0					pp																			
126	126	250	250	1.0	0	0	Chord	2/4	3	1	1/4	1/4	1	1229									158												
126	126	251	251	1.0	1/4	1/4	Chord	2/4	3	1	1/4	1/4	1	1230									158												
126	126	250	250	0.0	0	0	Dynamic	2/4	4	1	0					pp																			
126	126	250	250	1.0	0	0	Chord	2/4	4	1	1/4	1/4	1	1231									159												
126	126	251	251	1.0	1/4	1/4	Chord	2/4	4	1	1/4	1/4	1	1232									159												
126	126	250	250	0.0	0	0	Dynamic	2/4	5	1	0					pp																			
126	126	250	250	2.0	0	0	Chord	2/4	5	1	1/2	1/2	1	1233									160												
126	126	250	250	0.0	0	0	Dynamic	2/4	6	1	0					pp																			
126	126	250	250	1.0	0	0	Chord	2/4	6	1	1/4	1/4	1	1234									161												
126	126	251	251	1.0	1/4	1/4	Chord	2/4	6	1	1/4	1/4	1	1235									161												
127	127	252	252	1.0	0	0	Chord	2/4	1	1	1/4	1/4	1	1236			articStaccatissimoAbove																		
127	127	253	253	0.5	1/4	1/4	Chord	2/4	1	1	1/8	1/8	1	1237									162												
127	127	507/2	507/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8	1/8	1	1238									162												
127	127	252	252	1.0	0	0	Chord	2/4	3	1	1/4	1/4	1	1239			articStaccatissimoBelow																		
127	127	253	253	1.0	1/4	1/4	Chord	2/4	3	1	1/4	1/4	1	1240			articStaccatissimoBelow																		
127	127	252	252	1.0	0	0	Chord	2/4	4	1	1/4	1/4	1	1241			articStaccatissimoBelow																		
127	127	253	253	1.0	1/4	1/4	Chord	2/4	4	1	1/4	1/4	1	1242			articStaccatissimoBelow																		
127	127	252	252	1.0	0	0	Chord	2/4	5	1	1/4	1/4	1	1243			articStaccatissimoAbove																		
127	127	253	253	1.0	1/4	1/4	Chord	2/4	5	1	1/4	1/4	1	1244									163												
127	127	252	252	1.0	0	0	Chord	2/4	6	1	1/4	1/4	1	1245			articStaccatissimoAbove																		
127	127	253	253	1.0	1/4	1/4	Chord	2/4	6	1	1/4	1/4	1	1246									164												
128	128	254	254	1.0	0	0	Chord	2/4	1	1	1/4	1/4	1	1247			articStaccatissimoAbove																		
128	128	255	255	1.0	1/4	1/4	Chord	2/4	1	1	1/4	1/4	1	1248			articStaccatissimoAbove																		
128	128	254	254	2.0	0	0	Chord	2/4	3	1	1/2	1/2	1	1249																					
128	128	254	254	2.0	0	0	Chord	2/4	4	1	1/2	1/2	1	1250																					
128	128	254	254	1.0	0	0	Chord	2/4	5	1	1/4	1/4	1	1251			articStaccatissimoAbove																		
128	128	255	255	1.0	1/4	1/4	Chord	2/4	5	1	1/4	1/4	1	1252			articStaccatissimoAbove																		
128	128	254	254	1.0	0	0	Chord	2/4	6	1	1/4	1/4	1	1253			articStaccatissimoAbove																		
128	128	255	255	1.0	1/4	1/4	Chord	2/4	6	1	1/4	1/4	1	1254			articStaccatissimoAbove																		
129	129	256	256	1.0	0	0	Chord	2/4	1	1	1/4	1/4	1	1255			articStaccatissimoAbove																		
129	129	256	256	1.0	0	0	Chord	2/4	3	1	1/4	1/4	1	1256																					
129	129	256	256	1.0	0	0	Chord	2/4	4	1	1/4	1/4	1	1257																					
129	129	256	256	1.0	0	0	Chord	2/4	5	1	1/4	1/4	1	1258			articStaccatissimoAbove																		
129	129	256	256	1.0	0	0	Chord	2/4	6	1	1/4	1/4	1	1259			articStaccatissimoAbove																		
129	129	256	256	0.0	0	0	Dynamic	2/4	9	1	0					pp																			
129	129	256	256	2.0	0	0	Chord	2/4	9	1	1/2	1/2	1	1260	X																				
129	129	256	256	0.0	0	0	Dynamic	2/4	10	1	0					pp																			
129	129	256	256	2.0	0	0	Chord	2/4	10	1	1/2	1/2	1	1261																					
129	129	256	256	0.0	0	0	Dynamic	2/4	11	1	0					pp																			
129	129	256	256	2.0	0	0	Chord	2/4	11	1	1/2	1/2	1	1262																					
129	129	256	256	0.0	0	0	Dynamic	2/4	12	1	0					pp																			
129	129	256	256	2.0	0	0	Chord	2/4	12	1	1/2	1/2	1	1263																					
129	129	256	256	0.0	0	0	Dynamic	2/4	24	1	0					pp																			
129	129	256	256	1.0	0	0	Chord	2/4	24	1	1/4	1/4	1	1264			articStaccatissimoBelow																		
129	129	257	257	1.0	1/4	1/4	Chord	2/4	24	1	1/4	1/4	1	1265			articStaccatissimoAbove																		
129	129	256	256	0.0	0	0	Dynamic	2/4	25	1	0					pp																			
129	129	256	256	1.0	0	0	Chord	2/4	25	1	1/4	1/4	1	1266			articStaccatissimoBelow																		
129	129	257	257	1.0	1/4	1/4	Chord	2/4	25	1	1/4	1/4	1	1267			articStaccatissimoAbove																		
130	130	259	259	0.0	1/4	1/4	Dynamic	2/4	5	1	0					pp																			
130	130	259	259	1.0	1/4	1/4	Chord	2/4	5	1	1/4	1/4	1	1268			articAccentAbove																		
130	130	258	258	1.0	0	0	Chord	2/4	9	1	1/4	1/4	1	1269																					
130	130	259	259	1.0	1/4	1/4	Chord	2/4	9	1	1/4	1/4	1	1270																					
130	130	258	258	1.0	0	0	Chord	2/4	10	1	1/4	1/4	1	1271																					
130	130	259	259	1.0	1/4	1/4	Chord	2/4	10	1	1/4	1/4	1	1272																					
130	130	258	258	1.0	0	0	Chord	2/4	11	1	1/4	1/4	1	1273																					
130	130	259	259	1.0	1/4	1/4	Chord	2/4	11	1	1/4	1/4	1	1274																					
130	130	258	258	2.0	0	0	Chord	2/4	12	1	1/2	1/2	1	1275																					
130	130	258	258	0.0	0	0	StaffText	2/4	22	1	0							divisi																	
130	130	259	259	0.0	1/4	1/4	Dynamic	2/4	22	1	0					pp																			
130	130	259	259	1.0	1/4	1/4	Chord	2/4	22	1	1/4	1/4	1	1276	a		articAccentAbove																		
130	130	259	259	1.0	1/4	1/4	Chord	2/4	22	2	1/4	1/4	1	1277			articAccentBelow																		
130	130	258	258	1.0	0	0	Chord	2/4	24	1	1/4	1/4	1	1278			articStaccatissimoBelow																		
130	130	259	259	1.0	1/4	1/4	Chord	2/4	24	1	1/4	1/4	1	1279			articStaccatissimoAbove																		
130	130	258	258	1.0	0	0	Chord	2/4	25	1	1/4	1/4	1	1280			articStaccatissimoBelow																		
130	130	259	259	1.0	1/4	1/4	Chord	2/4	25	1	1/4	1/4	1	1281			articStaccatissimoAbove																		
131	131	260	260	1.0	0	0	Chord	2/4	5	1	1/4	1/4	1	1282			articStaccatissimoBelow																		
131	131	261	261	1.0	1/4	1/4	Chord	2/4	5	1	1/4	1/4	1	1283			articStaccatissimoBelow																		
131	131	260	260	1.0	0	0	Chord	2/4	9	1	1/4	1/4	1	1284																					
131	131	260	260	1.0	0	0	Chord	2/4	10	1	1/4	1/4	1	1285																					
131	131	260	260	1.0	0	0	Chord	2/4	11	1	1/4	1/4	1	1286																					
131	131	260	260	1.0	0	0	Chord	2/4	12	1	1/4	1/4	1	1287																					
131	131	260	260	0.0	0	0	Dynamic	2/4	21	1	0					pp																			
131	131	260	260	0.0	0	0	Spanner	2/4	21	1	0													0											
131	131	260	260	2.0	0	0	Chord	2/4	21	1	1/2	1/2	1	1288										0											
131	131	260	260	1.0	0	0	Chord	2/4	22	1	1/4	1/4	1	1289			articStaccatissimoAbove																		
131	131	261	261	1.0	1/4	1/4	Chord	2/4	22	1	1/4	1/4	1	1290			articStaccatissimoAbove																		
131	131	260	260	1.0	0	0	Chord	2/4	22	2	1/4	1/4	1	1291			articStaccatissimoBelow																		
131	131	261	261	1.0	1/4	1/4	Chord	2/4	22	2	1/4	1/4	1	1292			articStaccatissimoBelow																		
131	131	260	260	0.0	0	0	Dynamic	2/4	23	1	0					pp																			
131	131	260	260	0.5	0	0	Chord	2/4	23	1	1/8	1/8	1	1293									165												
131	131	521/2	521/2	0.5	1/8	1/8	Chord	2/4	23	1	1/8	1/8	1	1294									165												
131	131	261	261	0.5	1/4	1/4	Chord	2/4	23	1	1/8	1/8	1	1295									165												
131	131	523/2	523/2	0.5	3/8	3/8	Chord	2/4	23	1	1/8	1/8	1	1296									165												
131	131	260	260	1.0	0	0	Chord	2/4	24	1	1/4	1/4	1	1297			articStaccatissimoBelow																		
131	131	261	261	1.0	1/4	1/4	Chord	2/4	24	1	1/4	1/4	1	1298			articStaccatissimoAbove																		
131	131	260	260	1.0	0	0	Chord	2/4	25	1	1/4	1/4	1	1299			articStaccatissimoBelow																		
131	131	261	261	1.0	1/4	1/4	Chord	2/4	25	1	1/4	1/4	1	1300			articStaccatissimoAbove																		
132	132	262	262	1.0	0	0	Chord	2/4	5	1	1/4	1/4	1	1301			articStaccatissimoBelow																		
132	132	263	263	1.0	1/4	1/4	Chord	2/4	5	1	1/4	1/4	1	1302			articStaccatissimoBelow																		
132	132	262	262	2.0	0	0	Chord	2/4	21	1	1/2	1/2	1	1303										0											
132	132	262	262	1.0	0	0	Chord	2/4	22	1	1/4	1/4	1	1304			articStaccatissimoAbove																		
132	132	263	263	1.0	1/4	1/4	Chord	2/4	22	1	1/4	1/4	1	1305			articStaccatissimoAbove																		
132	132	262	262	1.0	0	0	Chord	2/4	22	2	1/4	1/4	1	1306			articStaccatissimoBelow																		
132	132	263	263	1.0	1/4	1/4	Chord	2/4	22	2	1/4	1/4	1	1307			articStaccatissimoBelow																		
132	132	262	262	0.5	0	0	Chord	2/4	23	1	1/8	1/8	1	1308									165												
132	132	525/2	525/2	0.5	1/8	1/8	Chord	2/4	23	1	1/8	1/8	1	1309									165												
132	132	263	263	0.5	1/4	1/4	Chord	2/4	23	1	1/8	1/8	1	1310									165												
132	132	527/2	527/2	0.5	3/8	3/8	Chord	2/4	23	1	1/8	1/8	1	1311																					
132	132	262	262	1.0	0	0	Chord	2/4	24	1	1/4	1/4	1	1312			articStaccatissimoBelow																		
132	132	263	263	1.0	1/4	1/4	Chord	2/4	24	1	1/4	1/4	1	1313			articStaccatissimoAbove																		
132	132	262	262	1.0	0	0	Chord	2/4	25	1	1/4	1/4	1	1314			articStaccatissimoBelow																		
132	132	263	263	1.0	1/4	1/4	Chord	2/4	25	1	1/4	1/4	1	1315			articStaccatissimoAbove																		
133	133	264	264	1.0	0	0	Chord	2/4	5	1	1/4	1/4	1	1316			articStaccatissimoAbove																		
133	133	264	264	0.0	0	0	Spanner	2/4	21	1	0													0	20				20						
133	133	264	264	2.0	0	0	Chord	2/4	21	1	1/2	1/2	1	1317										0	20				20						
133	133	264	264	0.0	0	0	Spanner	2/4	22	1	0														21				21						
133	133	264	264	1.0	0	0	Chord	2/4	22	1	1/4	1/4	1	1318									166		21				21						
133	133	265	265	0.5	1/4	1/4	Chord	2/4	22	1	1/8	1/8	1	1319									166		21				21						
133	133	531/2	531/2	0.5	3/8	3/8	Chord	2/4	22	1	1/8	1/8	1	1320											21				21						
133	133	264	264	1.0	0	0	Chord	2/4	22	2	1/4	1/4	1	1321											21				21						
133	133	265	265	1.0	1/4	1/4	Chord	2/4	22	2	1/4	1/4	1	1322											21				21						
133	133	264	264	0.0	0	0	Spanner	2/4	23	1	0														22				22						
133	133	264	264	0.5	0	0	Chord	2/4	23	1	1/8	1/8	1	1323									167		22				22						
133	133	529/2	529/2	0.5	1/8	1/8	Chord	2/4	23	1	1/8	1/8	1	1324									167		22				22						
133	133	265	265	0.5	1/4	1/4	Chord	2/4	23	1	1/8	1/8	1	1325									167		22				22						
133	133	531/2	531/2	0.5	3/8	3/8	Chord	2/4	23	1	1/8	1/8	1	1326									167		22				22						
133	133	264	264	0.0	0	0	Spanner	2/4	24	1	0														23				23						
133	133	264	264	1.0	0	0	Chord	2/4	24	1	1/4	1/4	1	1327			articStaccatissimoBelow								23				23						
133	133	265	265	1.0	1/4	1/4	Chord	2/4	24	1	1/4	1/4	1	1328			articStaccatissimoAbove								23				23						
133	133	264	264	0.0	0	0	Spanner	2/4	25	1	0														24				24						
133	133	264	264	1.0	0	0	Chord	2/4	25	1	1/4	1/4	1	1329			articStaccatissimoBelow								24				24						
133	133	265	265	1.0	1/4	1/4	Chord	2/4	25	1	1/4	1/4	1	1330			articStaccatissimoAbove								24				24						
134	134	266	266	2.0	0	0	Chord	2/4	21	1	1/2	1/2	1	1331										0	20				20						
134	134	266	266	2.0	0	0	Chord	2/4	22	1	1/2	1/2	1	1332											21				21						
134	134	266	266	0.5	0	0	Chord	2/4	22	2	1/8	1/8	1	1333											21				21						
134	134	533/2	533/2	0.5	1/8	1/8	Chord	2/4	22	2	1/8	1/8	1	1334											21				21						
134	134	267	267	0.5	1/4	1/4	Chord	2/4	22	2	1/8	1/8	1	1335											21				21						
134	134	535/2	535/2	0.5	3/8	3/8	Chord	2/4	22	2	1/8	1/8	1	1336											21				21						
134	134	266	266	0.5	0	0	Chord	2/4	23	1	1/8	1/8	1	1337									167		22				22						
134	134	533/2	533/2	0.5	1/8	1/8	Chord	2/4	23	1	1/8	1/8	1	1338									167		22				22						
134	134	267	267	0.5	1/4	1/4	Chord	2/4	23	1	1/8	1/8	1	1339									167		22				22						
134	134	535/2	535/2	0.5	3/8	3/8	Chord	2/4	23	1	1/8	1/8	1	1340											22				22						
134	134	266	266	1.0	0	0	Chord	2/4	24	1	1/4	1/4	1	1341			articStaccatissimoBelow								23				23						
134	134	267	267	1.0	1/4	1/4	Chord	2/4	24	1	1/4	1/4	1	1342			articStaccatissimoAbove								23				23						
134	134	266	266	1.0	0	0	Chord	2/4	25	1	1/4	1/4	1	1343			articStaccatissimoBelow								24				24						
134	134	267	267	1.0	1/4	1/4	Chord	2/4	25	1	1/4	1/4	1	1344			articStaccatissimoAbove								24				24						
135	135	268	268	2.0	0	0	Chord	2/4	21	1	1/2	1/2	1	1345										0	20				20						
135	135	268	268	0.0	0	0	StaffText	2/4	22	1	0							gestrichen							21				21						
135	135	268	268	2.0	0	0	Chord	2/4	22	1	1/2	1/2	1	1346											21				21						
135	135	268	268	0.0	0	0	StaffText	2/4	22	2	0							gestrichen							21				21						
135	135	268	268	1.0	0	0	Chord	2/4	22	2	1/4	1/4	1	1347											21				21						
135	135	269	269	1.0	1/4	1/4	Chord	2/4	22	2	1/4	1/4	1	1348											21				21						
135	135	268	268	0.5	0	0	Chord	2/4	23	1	1/8	1/8	1	1349									168		22				22						
135	135	537/2	537/2	0.5	1/8	1/8	Chord	2/4	23	1	1/8	1/8	1	1350									168		22				22						
135	135	269	269	0.5	1/4	1/4	Chord	2/4	23	1	1/8	1/8	1	1351									168		22				22						
135	135	539/2	539/2	0.5	3/8	3/8	Chord	2/4	23	1	1/8	1/8	1	1352									168		22				22						
135	135	268	268	1.0	0	0	Chord	2/4	24	1	1/4	1/4	1	1353			articStaccatissimoBelow								23				23						
