mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
62	62	557/3	557/3	0.3333333333333333	2/3	2/3	3/4	2	1	1/12	1/8	2/3		3	81	A5	5	489
63	63	186	186	3.0	0	0	3/4	5	1	3/4	1/2	3/2		2	38	D2	2	505
63	63	186	186	3.0	0	0	3/4	3	1	3/4	1/2	3/2	0	3	57	A3	3	503
63	63	186	186	3.0	0	0	3/4	3	1	3/4	1/2	3/2	0	3	69	A4	4	503
63	63	186	186	2.0	0	0	3/4	1	1	1/2	1/2	1	-1	2	74	D5	5	494
63	63	186	186	0.3333333333333333	0	0	3/4	2	1	1/12	1/8	2/3		2	86	D6	6	496
63	63	559/3	559/3	0.3333333333333333	1/12	1/12	3/4	2	1	1/12	1/8	2/3		3	81	A5	5	497
63	63	560/3	560/3	0.3333333333333333	1/6	1/6	3/4	2	1	1/12	1/8	2/3		6	78	F#5	5	498
63	63	187	187	2.0	1/4	1/4	3/4	4	1	1/2	1/2	1		0	48	C3	3	504
63	63	187	187	2.0	1/4	1/4	3/4	4	1	1/2	1/2	1		4	52	E3	3	504
63	63	187	187	2.0	1/4	1/4	3/4	4	1	1/2	1/2	1		3	57	A3	3	504
63	63	187	187	2.0	1/4	1/4	3/4	4	1	1/2	1/2	1		2	62	D4	4	504
63	63	187	187	0.3333333333333333	1/4	1/4	3/4	2	1	1/12	1/8	2/3		2	74	D5	5	499
63	63	562/3	562/3	0.3333333333333333	1/3	1/3	3/4	2	1	1/12	1/8	2/3		3	69	A4	4	500
63	63	563/3	563/3	0.3333333333333333	5/12	5/12	3/4	2	1	1/12	1/8	2/3		6	66	F#4	4	501
63	63	188	188	1.0	1/2	1/2	3/4	2	1	1/4	1/4	1		0	60	C4	4	502
63	63	188	188	1.0	1/2	1/2	3/4	1	1	1/4	1/4	1		2	74	D5	5	495
64	64	189	189	3.0	0	0	3/4	5	1	3/4	1/2	3/2		2	38	D2	2	511
64	64	189	189	3.0	0	0	3/4	3	1	3/4	1/2	3/2	0	3	57	A3	3	509
64	64	189	189	3.0	0	0	3/4	3	1	3/4	1/2	3/2	0	3	69	A4	4	509
64	64	189	189	1.0	0	0	3/4	1	1	1/4	1/4	1		4	76	E5	5	506
64	64	190	190	2.0	1/4	1/4	3/4	4	1	1/2	1/2	1		3	57	A3	3	510
64	64	190	190	2.0	1/4	1/4	3/4	4	1	1/2	1/2	1		0	60	C4	4	510
64	64	190	190	2.0	1/4	1/4	3/4	4	1	1/2	1/2	1		-1	65	F4	4	510
64	64	190	190	1.0	1/4	1/4	3/4	1	1	1/4	1/4	1		-1	77	F5	5	507
64	64	191	191	1.0	1/2	1/2	3/4	1	1	1/4	1/4	1		1	79	G5	5	508
65	65	192	192	3.0	0	0	3/4	5	1	3/4	1/2	3/2		2	38	D2	2	517
65	65	192	192	3.0	0	0	3/4	3	1	3/4	1/2	3/2	-1	3	57	A3	3	515
65	65	192	192	3.0	0	0	3/4	3	1	3/4	1/2	3/2	-1	3	69	A4	4	515
65	65	192	192	1.0	0	0	3/4	1	1	1/4	1/4	1		3	81	A5	5	512
65	65	193	193	2.0	1/4	1/4	3/4	4	1	1/2	1/2	1		3	57	A3	3	516
65	65	193	193	2.0	1/4	1/4	3/4	4	1	1/2	1/2	1		0	60	C4	4	516
65	65	193	193	2.0	1/4	1/4	3/4	4	1	1/2	1/2	1		4	64	E4	4	516
65	65	193	193	1.0	1/4	1/4	3/4	1	1	1/4	1/4	1		0	72	C5	5	513
65	65	194	194	1.0	1/2	1/2	3/4	1	1	1/4	1/4	1		2	74	D5	5	514
66	66	195	195	3.0	0	0	3/4	5	1	3/4	1/2	3/2		2	38	D2	2	523
66	66	195	195	1.0	0	0	3/4	3	1	1/4	1/4	1		1	55	G3	3	521
66	66	195	195	1.0	0	0	3/4	3	1	1/4	1/4	1		1	67	G4	4	521
66	66	195	195	1.0	0	0	3/4	1	1	1/4	1/4	1		4	76	E5	5	518
66	66	196	196	2.0	1/4	1/4	3/4	4	1	1/2	1/2	1		2	50	D3	3	522
66	66	196	196	2.0	1/4	1/4	3/4	4	1	1/2	1/2	1		1	55	G3	3	522
66	66	196	196	2.0	1/4	1/4	3/4	4	1	1/2	1/2	1		5	59	B3	3	522
66	66	196	196	2.0	1/4	1/4	3/4	4	1	1/2	1/2	1		4	64	E4	4	522
66	66	196	196	1.0	1/4	1/4	3/4	1	1	1/4	1/4	1		2	74	D5	5	519
66	66	197	197	1.0	1/2	1/2	3/4	1	1	1/4	1/4	1		5	71	B4	4	520
67	67	198	198	3.0	0	0	3/4	5	1	3/4	1/2	3/2		2	38	D2	2	533
67	67	198	198	3.0	0	0	3/4	1	1	3/4	1/2	3/2	1	2	74	D5	5	524
67	67	199	199	2.0	1/4	1/4	3/4	4	1	1/2	1/2	1		0	48	C3	3	532
67	67	199	199	2.0	1/4	1/4	3/4	4	1	1/2	1/2	1		4	52	E3	3	532
67	67	199	199	2.0	1/4	1/4	3/4	3	1	1/2	1/2	1	1	3	57	A3	3	531
67	67	199	199	2.0	1/4	1/4	3/4	4	1	1/2	1/2	1		3	57	A3	3	532
67	67	199	199	0.3333333333333333	1/4	1/4	3/4	2	1	1/12	1/8	2/3		0	60	C4	4	525
67	67	199	199	2.0	1/4	1/4	3/4	4	1	1/2	1/2	1		2	62	D4	4	532
67	67	199	199	2.0	1/4	1/4	3/4	3	1	1/2	1/2	1	1	3	69	A4	4	531
67	67	598/3	598/3	0.3333333333333333	1/3	1/3	3/4	2	1	1/12	1/8	2/3		4	64	E4	4	526
67	67	599/3	599/3	0.3333333333333333	5/12	5/12	3/4	2	1	1/12	1/8	2/3		3	69	A4	4	527
67	67	200	200	0.3333333333333333	1/2	1/2	3/4	2	1	1/12	1/8	2/3		2	74	D5	5	528
67	67	601/3	601/3	0.3333333333333333	7/12	7/12	3/4	2	1	1/12	1/8	2/3		4	76	E5	5	529
67	67	602/3	602/3	0.3333333333333333	2/3	2/3	3/4	2	1	1/12	1/8	2/3		3	81	A5	5	530
68	68	201	201	3.0	0	0	3/4	5	1	3/4	1/2	3/2		2	38	D2	2	546
68	68	201	201	3.0	0	0	3/4	3	2	3/4	1/2	3/2	-1	3	57	A3	3	544
68	68	201	201	3.0	0	0	3/4	3	2	3/4	1/2	3/2	-1	3	69	A4	4	544
68	68	201	201	2.0	0	0	3/4	1	1	1/2	1/2	1	-1	2	74	D5	5	534
68	68	201	201	0.3333333333333333	0	0	3/4	2	1	1/12	1/8	2/3		2	86	D6	6	536
68	68	604/3	604/3	0.3333333333333333	1/12	1/12	3/4	2	1	1/12	1/8	2/3		3	81	A5	5	537
68	68	605/3	605/3	0.3333333333333333	1/6	1/6	3/4	2	1	1/12	1/8	2/3		6	78	F#5	5	538
68	68	202	202	2.0	1/4	1/4	3/4	4	1	1/2	1/2	1		0	48	C3	3	545
68	68	202	202	2.0	1/4	1/4	3/4	4	1	1/2	1/2	1		6	54	F#3	3	545
68	68	202	202	2.0	1/4	1/4	3/4	4	1	1/2	1/2	1		3	57	A3	3	545
68	68	202	202	2.0	1/4	1/4	3/4	4	1	1/2	1/2	1		2	62	D4	4	545
68	68	202	202	0.3333333333333333	1/4	1/4	3/4	2	1	1/12	1/8	2/3		2	74	D5	5	539
68	68	607/3	607/3	0.3333333333333333	1/3	1/3	3/4	2	1	1/12	1/8	2/3		3	69	A4	4	540
68	68	608/3	608/3	0.3333333333333333	5/12	5/12	3/4	2	1	1/12	1/8	2/3		6	66	F#4	4	541
68	68	203	203	1.0	1/2	1/2	3/4	2	1	1/4	1/4	1		0	60	C4	4	542
68	68	203	203	1.0	1/2	1/2	3/4	3	1	1/4	1/4	1		2	62	D4	4	543
68	68	203	203	1.0	1/2	1/2	3/4	1	1	1/4	1/4	1		2	74	D5	5	535
69	69	204	204	3.0	0	0	3/4	5	1	3/4	1/2	3/2		4	40	E2	2	550
69	69	204	204	3.0	0	0	3/4	3	1	3/4	1/2	3/2		1	67	G4	4	548
69	69	204	204	3.0	0	0	3/4	1	1	3/4	1/2	3/2		1	79	G5	5	547
69	69	205	205	2.0	1/4	1/4	3/4	4	1	1/2	1/2	1		5	59	B3	3	549
69	69	205	205	2.0	1/4	1/4	3/4	4	1	1/2	1/2	1		4	64	E4	4	549
69	69	205	205	2.0	1/4	1/4	3/4	4	1	1/2	1/2	1		1	67	G4	4	549
70	70	207	207	3.0	0	0	3/4	5	1	3/4	1/2	3/2		4	40	E2	2	554
70	70	207	207	3.0	0	0	3/4	3	1	3/4	1/2	3/2		-1	65	F4	4	552
70	70	207	207	3.0	0	0	3/4	1	1	3/4	1/2	3/2		-1	77	F5	5	551
70	70	208	208	2.0	1/4	1/4	3/4	4	1	1/2	1/2	1		3	57	A3	3	553
70	70	208	208	2.0	1/4	1/4	3/4	4	1	1/2	1/2	1		2	62	D4	4	553
70	70	208	208	2.0	1/4	1/4	3/4	4	1	1/2	1/2	1		-1	65	F4	4	553
70	70	208	208	2.0	1/4	1/4	3/4	4	1	1/2	1/2	1		3	69	A4	4	553
71	71	210	210	3.0	0	0	3/4	5	1	3/4	1/2	3/2		4	40	E2	2	562
71	71	210	210	1.0	0	0	3/4	3	1	1/4	1/4	1		5	59	B3	3	558
71	71	210	210	1.0	0	0	3/4	1	1	1/4	1/4	1		5	71	B4	4	555
71	71	211	211	2.0	1/4	1/4	3/4	4	1	1/2	1/2	1		3	57	A3	3	561
71	71	211	211	1.0	1/4	1/4	3/4	3	1	1/4	1/4	1		0	60	C4	4	559
71	71	211	211	2.0	1/4	1/4	3/4	4	1	1/2	1/2	1		0	60	C4	4	561
71	71	211	211	2.0	1/4	1/4	3/4	4	1	1/2	1/2	1		-1	65	F4	4	561
71	71	211	211	1.0	1/4	1/4	3/4	1	1	1/4	1/4	1		0	72	C5	5	556
71	71	212	212	1.0	1/2	1/2	3/4	3	1	1/4	1/4	1		-1	65	F4	4	560
71	71	212	212	1.0	1/2	1/2	3/4	1	1	1/4	1/4	1		-1	77	F5	5	557
72	72	213	213	3.0	0	0	3/4	5	1	3/4	1/2	3/2		4	40	E2	2	570
72	72	213	213	1.0	0	0	3/4	3	1	1/4	1/4	1		4	64	E4	4	566
72	72	213	213	1.0	0	0	3/4	1	1	1/4	1/4	1		4	76	E5	5	563
72	72	214	214	2.0	1/4	1/4	3/4	4	1	1/2	1/2	1		0	60	C4	4	569
72	72	214	214	1.0	1/4	1/4	3/4	3	1	1/4	1/4	1		2	62	D4	4	567
72	72	214	214	2.0	1/4	1/4	3/4	4	1	1/2	1/2	1		4	64	E4	4	569
72	72	214	214	2.0	1/4	1/4	3/4	4	1	1/2	1/2	1		3	69	A4	4	569
72	72	214	214	1.0	1/4	1/4	3/4	1	1	1/4	1/4	1		2	74	D5	5	564
72	72	215	215	1.0	1/2	1/2	3/4	3	1	1/4	1/4	1		0	60	C4	4	568
72	72	215	215	1.0	1/2	1/2	3/4	1	1	1/4	1/4	1		0	72	C5	5	565
73	73	216	216	3.0	0	0	3/4	5	1	3/4	1/2	3/2		4	40	E2	2	579
73	73	216	216	1.0	0	0	3/4	3	1	1/4	1/4	1		4	64	E4	4	575
73	73	216	216	1.0	0	0	3/4	1	1	1/4	1/4	1		4	76	E5	5	571
73	73	216	216	1.0	0	0	3/4	2	1	1/4	1/4	1		4	76	E5	5	572
73	73	217	217	2.0	1/4	1/4	3/4	4	1	1/2	1/2	1		3	57	A3	3	578
73	73	217	217	2.0	1/4	1/4	3/4	4	1	1/2	1/2	1		0	60	C4	4	578
73	73	217	217	1.0	1/4	1/4	3/4	3	1	1/4	1/4	1		2	62	D4	4	576
73	73	217	217	2.0	1/4	1/4	3/4	4	1	1/2	1/2	1		-1	65	F4	4	578
73	73	217	217	2.0	1/4	1/4	3/4	4	1	1/2	1/2	1		3	69	A4	4	578
73	73	217	217	1.0	1/4	1/4	3/4	2	1	1/4	1/4	1		2	74	D5	5	573
73	73	218	218	1.0	1/2	1/2	3/4	3	1	1/4	1/4	1		0	60	C4	4	577
73	73	218	218	1.0	1/2	1/2	3/4	2	1	1/4	1/4	1		0	72	C5	5	574
74	74	219	219	3.0	0	0	3/4	5	1	3/4	1/2	3/2		4	40	E2	2	588
74	74	219	219	2.0	0	0	3/4	3	1	1/2	1/2	1		-1	53	F3	3	584
74	74	219	219	2.0	0	0	3/4	2	1	1/2	1/2	1		-1	65	F4	4	582
74	74	220	220	1.0	1/4	1/4	3/4	4	1	1/4	1/4	1		5	47	B2	2	586
74	74	220	220	1.0	1/4	1/4	3/4	4	1	1/4	1/4	1		3	57	A3	3	586
74	74	220	220	1.0	1/4	1/4	3/4	1	1	1/4	1/4	1		2	62	D4	4	580
74	74	220	220	1.0	1/4	1/4	3/4	1	1	1/4	1/4	1		-1	65	F4	4	580
74	74	221	221	1.0	1/2	1/2	3/4	4	1	1/4	1/4	1		4	52	E3	3	587
74	74	221	221	1.0	1/2	1/2	3/4	3	1	1/4	1/4	1		1	55	G3	3	585
74	74	221	221	1.0	1/2	1/2	3/4	1	1	1/4	1/4	1		5	59	B3	3	581
74	74	221	221	1.0	1/2	1/2	3/4	4	1	1/4	1/4	1		5	59	B3	3	587
74	74	221	221	1.0	1/2	1/2	3/4	2	1	1/4	1/4	1		2	62	D4	4	583
74	74	221	221	1.0	1/2	1/2	3/4	1	1	1/4	1/4	1		1	67	G4	4	581
74	74	221	221	1.0	1/2	1/2	3/4	2	1	1/4	1/4	1		1	67	G4	4	583
75	75	222	222	3.0	0	0	3/4	5	1	3/4	1/2	3/2		3	45	A2	2	593
75	75	222	222	3.0	0	0	3/4	4	1	3/4	1/2	3/2		1	55	G3	3	592
75	75	222	222	3.0	0	0	3/4	3	1	3/4	1/2	3/2	1	3	57	A3	3	591
75	75	222	222	3.0	0	0	3/4	1	1	3/4	1/2	3/2		0	60	C4	4	589
75	75	222	222	3.0	0	0	3/4	4	1	3/4	1/2	3/2		0	60	C4	4	592
75	75	222	222	3.0	0	0	3/4	2	1	3/4	1/2	3/2		4	64	E4	4	590
75	75	222	222	3.0	0	0	3/4	4	1	3/4	1/2	3/2		4	64	E4	4	592
75	75	222	222	3.0	0	0	3/4	1	1	3/4	1/2	3/2	1	3	69	A4	4	589
75	75	222	222	3.0	0	0	3/4	2	1	3/4	1/2	3/2		3	69	A4	4	590
75	75	222	222	3.0	0	0	3/4	1	1	3/4	1/2	3/2		0	72	C5	5	589
75	75	224	224	1.0	1/2	1/2	3/4	6	1	1/4	1/4	1		3	57	Crash Cymbal 1		594
76	76	225	225	3.0	0	0	3/4	5	1	3/4	1/2	3/2		2	38	D2	2	599
76	76	225	225	3.0	0	0	3/4	3	1	3/4	1/2	3/2		3	45	A2	2	597
76	76	225	225	3.0	0	0	3/4	5	1	3/4	1/2	3/2		2	50	D3	3	599
76	76	225	225	3.0	0	0	3/4	3	1	3/4	1/2	3/2	-1	3	57	A3	3	597
76	76	225	225	3.0	0	0	3/4	4	1	3/4	1/2	3/2		3	57	A3	3	598
76	76	225	225	3.0	0	0	3/4	1	1	3/4	1/2	3/2		2	62	D4	4	595
76	76	225	225	3.0	0	0	3/4	4	1	3/4	1/2	3/2		2	62	D4	4	598
76	76	225	225	3.0	0	0	3/4	2	1	3/4	1/2	3/2		-1	65	F4	4	596
76	76	225	225	3.0	0	0	3/4	4	1	3/4	1/2	3/2		-1	65	F4	4	598
76	76	225	225	3.0	0	0	3/4	1	1	3/4	1/2	3/2	-1	3	69	A4	4	595
76	76	225	225	3.0	0	0	3/4	2	1	3/4	1/2	3/2		3	69	A4	4	596
76	76	225	225	3.0	0	0	3/4	1	1	3/4	1/2	3/2		2	74	D5	5	595
76	76	227	227	1.0	1/2	1/2	3/4	6	1	1/4	1/4	1		3	57	Crash Cymbal 1		600
