mc	mn	mc_playthrough	mn_playthrough	quarterbeats_playthrough	quarterbeats_all_endings	duration_qb	volta	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
212	192	292	192a	2113/4	1537/4	0.125		7/16	7/16	2/4	2	1	1/32		1/32	1		3	81	A5	5	2010
212	192	292	192a	4227/8	3075/8	0.125		15/32	15/32	2/4	2	1	1/32		1/32	1		8	80	G#5	5	2011
213	193	293	193a	1057/2	769/2	0.5		0	0	2/4	1	2	1/8		1/8	1		6	66	F#4	4	2014
213	193	293	193a	1057/2	769/2	1.0		0	0	2/4	1	1	1/4		1/4	1	-1	4	76	E5	5	2012
213	193	293	193a	1057/2	769/2	0.5		0	0	2/4	2	1	1/8		1/8	1		3	81	A5	5	2018
213	193	293	193a	529	385	0.5		1/8	1/8	2/4	1	2	1/8		1/8	1		3	69	A4	4	2015
213	193	293	193a	529	385	0.125		1/8	1/8	2/4	2	1	1/32		1/32	1		3	81	A5	5	2019
213	193	293	193a	4233/8	3081/8	0.125		5/32	5/32	2/4	2	1	1/32		1/32	1		8	80	G#5	5	2020
213	193	293	193a	2117/4	1541/4	0.125		3/16	3/16	2/4	2	1	1/32		1/32	1		3	81	A5	5	2021
213	193	293	193a	4235/8	3083/8	0.125		7/32	7/32	2/4	2	1	1/32		1/32	1		8	80	G#5	5	2022
213	193	293	193a	1059/2	771/2	0.5		1/4	1/4	2/4	1	2	1/8		1/8	1		-1	65	F4	4	2016
213	193	293	193a	1059/2	771/2	1.0		1/4	1/4	2/4	1	1	1/4		1/4	1		2	74	D5	5	2013
213	193	293	193a	1059/2	771/2	0.5		1/4	1/4	2/4	2	1	1/8		1/8	1		3	81	A5	5	2023
213	193	293	193a	530	386	0.5		3/8	3/8	2/4	1	2	1/8		1/8	1		3	69	A4	4	2017
213	193	293	193a	530	386	0.125		3/8	3/8	2/4	2	1	1/32		1/32	1		3	81	A5	5	2024
213	193	293	193a	4241/8	3089/8	0.125		13/32	13/32	2/4	2	1	1/32		1/32	1		8	80	G#5	5	2025
213	193	293	193a	2121/4	1545/4	0.125		7/16	7/16	2/4	2	1	1/32		1/32	1		3	81	A5	5	2026
213	193	293	193a	4243/8	3091/8	0.125		15/32	15/32	2/4	2	1	1/32		1/32	1		8	80	G#5	5	2027
214	194	294	194a	1061/2	773/2	0.5		0	0	2/4	1	2	1/8		1/8	1		4	64	E4	4	2031
214	194	294	194a	1061/2	773/2	1.0		0	0	2/4	1	1	1/4		1/4	1		7	73	C#5	5	2028
214	194	294	194a	1061/2	773/2	0.5		0	0	2/4	2	1	1/8		1/8	1		3	81	A5	5	2033
214	194	294	194a	531	387	0.5		1/8	1/8	2/4	1	2	1/8		1/8	1		3	69	A4	4	2032
214	194	294	194a	1063/2	775/2	0.5		1/4	1/4	2/4	1	1	1/8		1/8	1		7	73	C#5	5	2029
214	194	294	194a	1063/2	775/2	0.5		1/4	1/4	2/4	1	1	1/8		1/8	1		4	76	E5	5	2029
214	194	294	194a	532	388	0.125		3/8	3/8	2/4	2	1	1/32		1/32	1		4	40	E2	2	2034
214	194	294	194a	532	388	0.5		3/8	3/8	2/4	1	1	1/8		1/8	1		4	64	E4	4	2030
214	194	294	194a	4257/8	3105/8	0.125		13/32	13/32	2/4	2	1	1/32		1/32	1		9	39	D#2	2	2035
214	194	294	194a	2129/4	1553/4	0.125		7/16	7/16	2/4	2	1	1/32		1/32	1		4	40	E2	2	2036
214	194	294	194a	4259/8	3107/8	0.125		15/32	15/32	2/4	2	1	1/32		1/32	1		9	39	D#2	2	2037
215	195	295	195a	1065/2	777/2	0.5		0	0	2/4	2	1	1/8		1/8	1		4	40	E2	2	2042
215	195	295	195a	1065/2	777/2	0.5		0	0	2/4	1	1	1/8		1/8	1		5	71	B4	4	2038
215	195	295	195a	1065/2	777/2	0.5		0	0	2/4	1	1	1/8		1/8	1		2	74	D5	5	2038
215	195	295	195a	533	389	0.125		1/8	1/8	2/4	2	1	1/32		1/32	1		4	52	E3	3	2043
215	195	295	195a	533	389	0.5		1/8	1/8	2/4	1	1	1/8		1/8	1		4	64	E4	4	2039
215	195	295	195a	4265/8	3113/8	0.125		5/32	5/32	2/4	2	1	1/32		1/32	1		9	51	D#3	3	2044
215	195	295	195a	2133/4	1557/4	0.125		3/16	3/16	2/4	2	1	1/32		1/32	1		4	52	E3	3	2045
215	195	295	195a	4267/8	3115/8	0.125		7/32	7/32	2/4	2	1	1/32		1/32	1		9	51	D#3	3	2046
215	195	295	195a	1067/2	779/2	0.5		1/4	1/4	2/4	2	1	1/8		1/8	1		4	52	E3	3	2047
215	195	295	195a	1067/2	779/2	0.5		1/4	1/4	2/4	1	1	1/8		1/8	1		3	69	A4	4	2040
215	195	295	195a	1067/2	779/2	0.5		1/4	1/4	2/4	1	1	1/8		1/8	1		7	73	C#5	5	2040
215	195	295	195a	534	390	0.5		3/8	3/8	2/4	1	1	1/8		1/8	1		4	64	E4	4	2041
215	195	295	195a	534	390	0.125		3/8	3/8	2/4	2	1	1/32		1/32	1		4	76	E5	5	2048
215	195	295	195a	4273/8	3121/8	0.125		13/32	13/32	2/4	2	1	1/32		1/32	1		9	75	D#5	5	2049
215	195	295	195a	2137/4	1561/4	0.125		7/16	7/16	2/4	2	1	1/32		1/32	1		4	76	E5	5	2050
215	195	295	195a	4275/8	3123/8	0.125		15/32	15/32	2/4	2	1	1/32		1/32	1		9	75	D#5	5	2051
216	196	296	196a	1069/2	781/2	0.5		0	0	2/4	1	1	1/8		1/8	1		8	68	G#4	4	2052
216	196	296	196a	1069/2	781/2	0.5		0	0	2/4	1	1	1/8		1/8	1		5	71	B4	4	2052
216	196	296	196a	1069/2	781/2	0.5		0	0	2/4	2	1	1/8		1/8	1		4	76	E5	5	2056
216	196	296	196a	535	391	0.5		1/8	1/8	2/4	1	1	1/8		1/8	1		4	64	E4	4	2053
216	196	296	196a	535	391	0.125		1/8	1/8	2/4	2	1	1/32		1/32	1		4	88	E6	6	2057
216	196	296	196a	4281/8	3129/8	0.125		5/32	5/32	2/4	2	1	1/32		1/32	1		9	87	D#6	6	2058
216	196	296	196a	2141/4	1565/4	0.125		3/16	3/16	2/4	2	1	1/32		1/32	1		4	88	E6	6	2059
216	196	296	196a	4283/8	3131/8	0.125		7/32	7/32	2/4	2	1	1/32		1/32	1		9	87	D#6	6	2060
216	196	296	196a	1071/2	783/2	0.5		1/4	1/4	2/4	1	1	1/8		1/8	1		2	62	D4	4	2054
216	196	296	196a	1071/2	783/2	0.5		1/4	1/4	2/4	1	1	1/8		1/8	1		8	68	G#4	4	2054
216	196	296	196a	1071/2	783/2	0.5		1/4	1/4	2/4	2	1	1/8		1/8	1		4	88	E6	6	2061
216	196	296	196a	536	392	0.5		3/8	3/8	2/4	1	1	1/8		1/8	1		4	64	E4	4	2055
217	197	297	197a	1073/2	785/2	1.5		0	0	2/4	1	1	3/8		1/4	3/2		7	61	C#4	4	2062
217	197	297	197a	1073/2	785/2	1.5		0	0	2/4	1	1	3/8		1/4	3/2		3	69	A4	4	2062
217	197	297	197a	537	393	0.5		1/8	1/8	2/4	2	2	1/8		1/8	1		3	57	A3	3	2066
217	197	297	197a	537	393	1.5		1/8	1/8	2/4	2	1	3/8		1/4	3/2	1	3	57	A3	3	2065
217	197	297	197a	1075/2	787/2	0.5		1/4	1/4	2/4	2	2	1/8		1/8	1		1	55	G3	3	2067
217	197	297	197a	538	394	0.5		3/8	3/8	2/4	2	2	1/8		1/8	1		6	54	F#3	3	2068
217	197	297	197a	538	394	0.5		3/8	3/8	2/4	1	2	1/8		1/8	1	1	2	62	D4	4	2064
217	197	297	197a	538	394	0.5		3/8	3/8	2/4	1	2	1/8		1/8	1	1	3	69	A4	4	2064
217	197	297	197a	538	394	0.5		3/8	3/8	2/4	1	1	1/8		1/8	1	1	5	71	B4	4	2063
218	198	298	198a	1077/2	789/2	0.5		0	0	2/4	2	2	1/8		1/8	1		-1	53	F3	3	2079
218	198	298	198a	1077/2	789/2	1.0		0	0	2/4	2	1	1/4		1/4	1	-1	3	57	A3	3	2076
218	198	298	198a	1077/2	789/2	0.5		0	0	2/4	1	2	1/8		1/8	1	-1	2	62	D4	4	2073
218	198	298	198a	1077/2	789/2	0.5		0	0	2/4	1	2	1/8		1/8	1	0	3	69	A4	4	2073
218	198	298	198a	1077/2	789/2	0.5		0	0	2/4	1	1	1/8		1/8	1	-1	5	71	B4	4	2069
218	198	298	198a	539	395	1.5		1/8	1/8	2/4	2	2	3/8		1/4	3/2		4	52	E3	3	2080
218	198	298	198a	539	395	0.5		1/8	1/8	2/4	1	2	1/8		1/8	1	1	4	64	E4	4	2074
218	198	298	198a	539	395	0.5		1/8	1/8	2/4	1	2	1/8		1/8	1	-1	3	69	A4	4	2074
218	198	298	198a	539	395	0.5		1/8	1/8	2/4	1	1	1/8		1/8	1		7	73	C#5	5	2070
218	198	298	198a	1079/2	791/2	0.5		1/4	1/4	2/4	2	1	1/8		1/8	1		5	59	B3	3	2077
218	198	298	198a	1079/2	791/2	1.0		1/4	1/4	2/4	1	2	1/4		1/4	1	-1	4	64	E4	4	2075
218	198	298	198a	1079/2	791/2	1.0		1/4	1/4	2/4	1	2	1/4		1/4	1		8	68	G#4	4	2075
218	198	298	198a	1079/2	791/2	0.5		1/4	1/4	2/4	1	1	1/8		1/8	1		2	74	D5	5	2071
218	198	298	198a	540	396	0.5		3/8	3/8	2/4	2	1	1/8		1/8	1		2	62	D4	4	2078
218	198	298	198a	540	396	0.5		3/8	3/8	2/4	1	1	1/8		1/8	1		5	71	B4	4	2072
219	199	299	199a	1081/2	793/2	0.5		0	0	2/4	2	1	1/8		1/8	1		3	57	A3	3	2082
219	199	299	199a	1081/2	793/2	0.5		0	0	2/4	2	1	1/8		1/8	1		7	61	C#4	4	2082
219	199	299	199a	1081/2	793/2	1.0		0	0	2/4	1	1	1/4		1/4	1		3	69	A4	4	2081
219	199	299	199a	541	397	0.5		1/8	1/8	2/4	2	1	1/8		1/8	1		3	45	A2	2	2083
210	190	300	199a	1083/2	759/2	0.5		0	1/4	2/4	1	2	1/8		1/8	1		1	67	G4	4	1979
210	190	300	199a	1083/2	759/2	1.0		0	1/4	2/4	1	1	1/4		1/4	1	1	4	76	E5	5	1978
210	190	300	199a	542	380	0.125		1/8	3/8	2/4	2	1	1/32		1/32	1		3	33	A1	1	1981
210	190	300	199a	542	380	0.5		1/8	3/8	2/4	1	2	1/8		1/8	1		3	69	A4	4	1980
210	190	300	199a	4337/8	3041/8	0.125		5/32	13/32	2/4	2	1	1/32		1/32	1		8	32	G#1	1	1982
210	190	300	199a	2169/4	1521/4	0.125		3/16	7/16	2/4	2	1	1/32		1/32	1		3	33	A1	1	1983
210	190	300	199a	4339/8	3043/8	0.125		7/32	15/32	2/4	2	1	1/32		1/32	1		8	32	G#1	1	1984
211	191	301	191b	1085/2	761/2	0.5		0	0	2/4	2	1	1/8		1/8	1		3	33	A1	1	1991
211	191	301	191b	1085/2	761/2	0.5		0	0	2/4	1	2	1/8		1/8	1		6	66	F#4	4	1987
211	191	301	191b	1085/2	761/2	1.0		0	0	2/4	1	1	1/4		1/4	1	-1	4	76	E5	5	1985
211	191	301	191b	543	381	0.125		1/8	1/8	2/4	2	1	1/32		1/32	1		3	45	A2	2	1992
211	191	301	191b	543	381	0.5		1/8	1/8	2/4	1	2	1/8		1/8	1		3	69	A4	4	1988
211	191	301	191b	4345/8	3049/8	0.125		5/32	5/32	2/4	2	1	1/32		1/32	1		8	44	G#2	2	1993
211	191	301	191b	2173/4	1525/4	0.125		3/16	3/16	2/4	2	1	1/32		1/32	1		3	45	A2	2	1994
211	191	301	191b	4347/8	3051/8	0.125		7/32	7/32	2/4	2	1	1/32		1/32	1		8	44	G#2	2	1995
211	191	301	191b	1087/2	763/2	0.5		1/4	1/4	2/4	2	1	1/8		1/8	1		3	45	A2	2	1996
211	191	301	191b	1087/2	763/2	0.5		1/4	1/4	2/4	1	2	1/8		1/8	1		-1	65	F4	4	1989
211	191	301	191b	1087/2	763/2	1.0		1/4	1/4	2/4	1	1	1/4		1/4	1		2	74	D5	5	1986
211	191	301	191b	544	382	0.125		3/8	3/8	2/4	2	1	1/32		1/32	1		3	57	A3	3	1997
211	191	301	191b	544	382	0.5		3/8	3/8	2/4	1	2	1/8		1/8	1		3	69	A4	4	1990
211	191	301	191b	4353/8	3057/8	0.125		13/32	13/32	2/4	2	1	1/32		1/32	1		8	56	G#3	3	1998
211	191	301	191b	2177/4	1529/4	0.125		7/16	7/16	2/4	2	1	1/32		1/32	1		3	57	A3	3	1999
211	191	301	191b	4355/8	3059/8	0.125		15/32	15/32	2/4	2	1	1/32		1/32	1		8	56	G#3	3	2000
212	192	302	192b	1089/2	765/2	0.5		0	0	2/4	2	1	1/8		1/8	1		3	57	A3	3	2007
212	192	302	192b	1089/2	765/2	0.5		0	0	2/4	1	2	1/8		1/8	1		4	64	E4	4	2003
212	192	302	192b	1089/2	765/2	1.0		0	0	2/4	1	1	1/4		1/4	1		7	73	C#5	5	2001
212	192	302	192b	545	383	0.5		1/8	1/8	2/4	1	2	1/8		1/8	1		3	69	A4	4	2004
212	192	302	192b	1091/2	767/2	0.5		1/4	1/4	2/4	1	2	1/8		1/8	1		1	67	G4	4	2005
212	192	302	192b	1091/2	767/2	1.0		1/4	1/4	2/4	1	1	1/4		1/4	1	1	4	76	E5	5	2002
212	192	302	192b	546	384	0.5		3/8	3/8	2/4	1	2	1/8		1/8	1		3	69	A4	4	2006
212	192	302	192b	546	384	0.125		3/8	3/8	2/4	2	1	1/32		1/32	1		3	81	A5	5	2008
212	192	302	192b	4369/8	3073/8	0.125		13/32	13/32	2/4	2	1	1/32		1/32	1		8	80	G#5	5	2009
212	192	302	192b	2185/4	1537/4	0.125		7/16	7/16	2/4	2	1	1/32		1/32	1		3	81	A5	5	2010
212	192	302	192b	4371/8	3075/8	0.125		15/32	15/32	2/4	2	1	1/32		1/32	1		8	80	G#5	5	2011
213	193	303	193b	1093/2	769/2	0.5		0	0	2/4	1	2	1/8		1/8	1		6	66	F#4	4	2014
213	193	303	193b	1093/2	769/2	1.0		0	0	2/4	1	1	1/4		1/4	1	-1	4	76	E5	5	2012
213	193	303	193b	1093/2	769/2	0.5		0	0	2/4	2	1	1/8		1/8	1		3	81	A5	5	2018
213	193	303	193b	547	385	0.5		1/8	1/8	2/4	1	2	1/8		1/8	1		3	69	A4	4	2015
213	193	303	193b	547	385	0.125		1/8	1/8	2/4	2	1	1/32		1/32	1		3	81	A5	5	2019
213	193	303	193b	4377/8	3081/8	0.125		5/32	5/32	2/4	2	1	1/32		1/32	1		8	80	G#5	5	2020
213	193	303	193b	2189/4	1541/4	0.125		3/16	3/16	2/4	2	1	1/32		1/32	1		3	81	A5	5	2021
213	193	303	193b	4379/8	3083/8	0.125		7/32	7/32	2/4	2	1	1/32		1/32	1		8	80	G#5	5	2022
213	193	303	193b	1095/2	771/2	0.5		1/4	1/4	2/4	1	2	1/8		1/8	1		-1	65	F4	4	2016
213	193	303	193b	1095/2	771/2	1.0		1/4	1/4	2/4	1	1	1/4		1/4	1		2	74	D5	5	2013
213	193	303	193b	1095/2	771/2	0.5		1/4	1/4	2/4	2	1	1/8		1/8	1		3	81	A5	5	2023
213	193	303	193b	548	386	0.5		3/8	3/8	2/4	1	2	1/8		1/8	1		3	69	A4	4	2017
213	193	303	193b	548	386	0.125		3/8	3/8	2/4	2	1	1/32		1/32	1		3	81	A5	5	2024
213	193	303	193b	4385/8	3089/8	0.125		13/32	13/32	2/4	2	1	1/32		1/32	1		8	80	G#5	5	2025
213	193	303	193b	2193/4	1545/4	0.125		7/16	7/16	2/4	2	1	1/32		1/32	1		3	81	A5	5	2026
213	193	303	193b	4387/8	3091/8	0.125		15/32	15/32	2/4	2	1	1/32		1/32	1		8	80	G#5	5	2027
214	194	304	194b	1097/2	773/2	0.5		0	0	2/4	1	2	1/8		1/8	1		4	64	E4	4	2031
214	194	304	194b	1097/2	773/2	1.0		0	0	2/4	1	1	1/4		1/4	1		7	73	C#5	5	2028
214	194	304	194b	1097/2	773/2	0.5		0	0	2/4	2	1	1/8		1/8	1		3	81	A5	5	2033
214	194	304	194b	549	387	0.5		1/8	1/8	2/4	1	2	1/8		1/8	1		3	69	A4	4	2032
214	194	304	194b	1099/2	775/2	0.5		1/4	1/4	2/4	1	1	1/8		1/8	1		7	73	C#5	5	2029
214	194	304	194b	1099/2	775/2	0.5		1/4	1/4	2/4	1	1	1/8		1/8	1		4	76	E5	5	2029
214	194	304	194b	550	388	0.125		3/8	3/8	2/4	2	1	1/32		1/32	1		4	40	E2	2	2034
214	194	304	194b	550	388	0.5		3/8	3/8	2/4	1	1	1/8		1/8	1		4	64	E4	4	2030
214	194	304	194b	4401/8	3105/8	0.125		13/32	13/32	2/4	2	1	1/32		1/32	1		9	39	D#2	2	2035
214	194	304	194b	2201/4	1553/4	0.125		7/16	7/16	2/4	2	1	1/32		1/32	1		4	40	E2	2	2036
214	194	304	194b	4403/8	3107/8	0.125		15/32	15/32	2/4	2	1	1/32		1/32	1		9	39	D#2	2	2037
215	195	305	195b	1101/2	777/2	0.5		0	0	2/4	2	1	1/8		1/8	1		4	40	E2	2	2042
215	195	305	195b	1101/2	777/2	0.5		0	0	2/4	1	1	1/8		1/8	1		5	71	B4	4	2038
215	195	305	195b	1101/2	777/2	0.5		0	0	2/4	1	1	1/8		1/8	1		2	74	D5	5	2038
215	195	305	195b	551	389	0.125		1/8	1/8	2/4	2	1	1/32		1/32	1		4	52	E3	3	2043
215	195	305	195b	551	389	0.5		1/8	1/8	2/4	1	1	1/8		1/8	1		4	64	E4	4	2039
215	195	305	195b	4409/8	3113/8	0.125		5/32	5/32	2/4	2	1	1/32		1/32	1		9	51	D#3	3	2044
215	195	305	195b	2205/4	1557/4	0.125		3/16	3/16	2/4	2	1	1/32		1/32	1		4	52	E3	3	2045
215	195	305	195b	4411/8	3115/8	0.125		7/32	7/32	2/4	2	1	1/32		1/32	1		9	51	D#3	3	2046
215	195	305	195b	1103/2	779/2	0.5		1/4	1/4	2/4	2	1	1/8		1/8	1		4	52	E3	3	2047
215	195	305	195b	1103/2	779/2	0.5		1/4	1/4	2/4	1	1	1/8		1/8	1		3	69	A4	4	2040
215	195	305	195b	1103/2	779/2	0.5		1/4	1/4	2/4	1	1	1/8		1/8	1		7	73	C#5	5	2040
215	195	305	195b	552	390	0.5		3/8	3/8	2/4	1	1	1/8		1/8	1		4	64	E4	4	2041
215	195	305	195b	552	390	0.125		3/8	3/8	2/4	2	1	1/32		1/32	1		4	76	E5	5	2048
215	195	305	195b	4417/8	3121/8	0.125		13/32	13/32	2/4	2	1	1/32		1/32	1		9	75	D#5	5	2049
215	195	305	195b	2209/4	1561/4	0.125		7/16	7/16	2/4	2	1	1/32		1/32	1		4	76	E5	5	2050
215	195	305	195b	4419/8	3123/8	0.125		15/32	15/32	2/4	2	1	1/32		1/32	1		9	75	D#5	5	2051
216	196	306	196b	1105/2	781/2	0.5		0	0	2/4	1	1	1/8		1/8	1		8	68	G#4	4	2052
216	196	306	196b	1105/2	781/2	0.5		0	0	2/4	1	1	1/8		1/8	1		5	71	B4	4	2052
216	196	306	196b	1105/2	781/2	0.5		0	0	2/4	2	1	1/8		1/8	1		4	76	E5	5	2056
216	196	306	196b	553	391	0.5		1/8	1/8	2/4	1	1	1/8		1/8	1		4	64	E4	4	2053
216	196	306	196b	553	391	0.125		1/8	1/8	2/4	2	1	1/32		1/32	1		4	88	E6	6	2057
216	196	306	196b	4425/8	3129/8	0.125		5/32	5/32	2/4	2	1	1/32		1/32	1		9	87	D#6	6	2058
216	196	306	196b	2213/4	1565/4	0.125		3/16	3/16	2/4	2	1	1/32		1/32	1		4	88	E6	6	2059
216	196	306	196b	4427/8	3131/8	0.125		7/32	7/32	2/4	2	1	1/32		1/32	1		9	87	D#6	6	2060
216	196	306	196b	1107/2	783/2	0.5		1/4	1/4	2/4	1	1	1/8		1/8	1		2	62	D4	4	2054
216	196	306	196b	1107/2	783/2	0.5		1/4	1/4	2/4	1	1	1/8		1/8	1		8	68	G#4	4	2054
216	196	306	196b	1107/2	783/2	0.5		1/4	1/4	2/4	2	1	1/8		1/8	1		4	88	E6	6	2061
216	196	306	196b	554	392	0.5		3/8	3/8	2/4	1	1	1/8		1/8	1		4	64	E4	4	2055
217	197	307	197b	1109/2	785/2	1.5		0	0	2/4	1	1	3/8		1/4	3/2		7	61	C#4	4	2062
217	197	307	197b	1109/2	785/2	1.5		0	0	2/4	1	1	3/8		1/4	3/2		3	69	A4	4	2062
217	197	307	197b	555	393	0.5		1/8	1/8	2/4	2	2	1/8		1/8	1		3	57	A3	3	2066
217	197	307	197b	555	393	1.5		1/8	1/8	2/4	2	1	3/8		1/4	3/2	1	3	57	A3	3	2065
217	197	307	197b	1111/2	787/2	0.5		1/4	1/4	2/4	2	2	1/8		1/8	1		1	55	G3	3	2067
217	197	307	197b	556	394	0.5		3/8	3/8	2/4	2	2	1/8		1/8	1		6	54	F#3	3	2068
217	197	307	197b	556	394	0.5		3/8	3/8	2/4	1	2	1/8		1/8	1	1	2	62	D4	4	2064
217	197	307	197b	556	394	0.5		3/8	3/8	2/4	1	2	1/8		1/8	1	1	3	69	A4	4	2064
217	197	307	197b	556	394	0.5		3/8	3/8	2/4	1	1	1/8		1/8	1	1	5	71	B4	4	2063
218	198	308	198b	1113/2	789/2	0.5		0	0	2/4	2	2	1/8		1/8	1		-1	53	F3	3	2079
218	198	308	198b	1113/2	789/2	1.0		0	0	2/4	2	1	1/4		1/4	1	-1	3	57	A3	3	2076
218	198	308	198b	1113/2	789/2	0.5		0	0	2/4	1	2	1/8		1/8	1	-1	2	62	D4	4	2073
218	198	308	198b	1113/2	789/2	0.5		0	0	2/4	1	2	1/8		1/8	1	0	3	69	A4	4	2073
218	198	308	198b	1113/2	789/2	0.5		0	0	2/4	1	1	1/8		1/8	1	-1	5	71	B4	4	2069
218	198	308	198b	557	395	1.5		1/8	1/8	2/4	2	2	3/8		1/4	3/2		4	52	E3	3	2080
218	198	308	198b	557	395	0.5		1/8	1/8	2/4	1	2	1/8		1/8	1	1	4	64	E4	4	2074
218	198	308	198b	557	395	0.5		1/8	1/8	2/4	1	2	1/8		1/8	1	-1	3	69	A4	4	2074
218	198	308	198b	557	395	0.5		1/8	1/8	2/4	1	1	1/8		1/8	1		7	73	C#5	5	2070
218	198	308	198b	1115/2	791/2	0.5		1/4	1/4	2/4	2	1	1/8		1/8	1		5	59	B3	3	2077
218	198	308	198b	1115/2	791/2	1.0		1/4	1/4	2/4	1	2	1/4		1/4	1	-1	4	64	E4	4	2075
218	198	308	198b	1115/2	791/2	1.0		1/4	1/4	2/4	1	2	1/4		1/4	1		8	68	G#4	4	2075
218	198	308	198b	1115/2	791/2	0.5		1/4	1/4	2/4	1	1	1/8		1/8	1		2	74	D5	5	2071
218	198	308	198b	558	396	0.5		3/8	3/8	2/4	2	1	1/8		1/8	1		2	62	D4	4	2078
218	198	308	198b	558	396	0.5		3/8	3/8	2/4	1	1	1/8		1/8	1		5	71	B4	4	2072
219	199	309	199b	1117/2	793/2	0.5		0	0	2/4	2	1	1/8		1/8	1		3	57	A3	3	2082
219	199	309	199b	1117/2	793/2	0.5		0	0	2/4	2	1	1/8		1/8	1		7	61	C#4	4	2082
219	199	309	199b	1117/2	793/2	1.0		0	0	2/4	1	1	1/4		1/4	1		3	69	A4	4	2081
219	199	309	199b	559	397	0.5		1/8	1/8	2/4	2	1	1/8		1/8	1		3	45	A2	2	2083
220	199	310	199b	1119/2	795/2	0.16666666666666666		0	1/4	2/4	1	1	1/24		1/16	2/3		3	69	A4	4	2084
220	199	310	199b	1679/3	1193/3	0.16666666666666666		1/24	7/24	2/4	1	1	1/24		1/16	2/3		7	73	C#5	5	2085
220	199	310	199b	3359/6	2387/6	0.16666666666666666		1/12	1/3	2/4	1	1	1/24		1/16	2/3		3	69	A4	4	2086
220	199	310	199b	560	398	0.5		1/8	3/8	2/4	2	1	1/8		1/8	1	1	3	33	A1	1	2090
220	199	310	199b	560	398	0.16666666666666666		1/8	3/8	2/4	1	1	1/24		1/16	2/3		1	67	G4	4	2087
220	199	310	199b	3361/6	2389/6	0.16666666666666666		1/6	5/12	2/4	1	1	1/24		1/16	2/3		4	76	E5	5	2088
220	199	310	199b	1681/3	1195/3	0.16666666666666666		5/24	11/24	2/4	1	1	1/24		1/16	2/3		1	67	G4	4	2089
221	200	311	200a	1121/2	797/2	0.5		0	0	2/4	2	1	1/8		1/8	1	-1	3	33	A1	1	2103
221	200	311	200a	1121/2	797/2	0.16666666666666666		0	0	2/4	1	1	1/24		1/16	2/3		6	66	F#4	4	2091
221	200	311	200a	1682/3	1196/3	0.16666666666666666		1/24	1/24	2/4	1	1	1/24		1/16	2/3		4	76	E5	5	2092
221	200	311	200a	3365/6	2393/6	0.16666666666666666		1/12	1/12	2/4	1	1	1/24		1/16	2/3		6	66	F#4	4	2093
221	200	311	200a	561	399	1.0		1/8	1/8	2/4	2	1	1/4		1/4	1	1	3	45	A2	2	2104
221	200	311	200a	561	399	0.16666666666666666		1/8	1/8	2/4	1	1	1/24		1/16	2/3		5	71	B4	4	2094
221	200	311	200a	3367/6	2395/6	0.16666666666666666		1/6	1/6	2/4	1	1	1/24		1/16	2/3		2	74	D5	5	2095
221	200	311	200a	1684/3	1198/3	0.16666666666666666		5/24	5/24	2/4	1	1	1/24		1/16	2/3		5	71	B4	4	2096
221	200	311	200a	1123/2	799/2	0.16666666666666666		1/4	1/4	2/4	1	1	1/24		1/16	2/3		4	64	E4	4	2097
221	200	311	200a	1685/3	1199/3	0.16666666666666666		7/24	7/24	2/4	1	1	1/24		1/16	2/3		2	74	D5	5	2098
221	200	311	200a	3371/6	2399/6	0.16666666666666666		1/3	1/3	2/4	1	1	1/24		1/16	2/3		4	64	E4	4	2099
221	200	311	200a	562	400	0.5		3/8	3/8	2/4	2	1	1/8		1/8	1	0	3	45	A2	2	2105
221	200	311	200a	562	400	0.5		3/8	3/8	2/4	2	1	1/8		1/8	1	1	3	57	A3	3	2105
221	200	311	200a	562	400	0.16666666666666666		3/8	3/8	2/4	1	1	1/24		1/16	2/3		3	69	A4	4	2100
221	200	311	200a	3373/6	2401/6	0.16666666666666666		5/12	5/12	2/4	1	1	1/24		1/16	2/3		7	73	C#5	5	2101
221	200	311	200a	1687/3	1201/3	0.16666666666666666		11/24	11/24	2/4	1	1	1/24		1/16	2/3		3	69	A4	4	2102
222	201	312	201a	1125/2	801/2	2.0		0	0	2/4	2	1	1/2		1/2	1	0	3	45	A2	2	2118
222	201	312	201a	1125/2	801/2	2.0		0	0	2/4	2	1	1/2		1/2	1	0	3	57	A3	3	2118
222	201	312	201a	1125/2	801/2	0.16666666666666666		0	0	2/4	1	1	1/24		1/16	2/3		2	62	D4	4	2106
222	201	312	201a	1688/3	1202/3	0.16666666666666666		1/24	1/24	2/4	1	1	1/24		1/16	2/3		7	73	C#5	5	2107
222	201	312	201a	3377/6	2405/6	0.16666666666666666		1/12	1/12	2/4	1	1	1/24		1/16	2/3		2	62	D4	4	2108
222	201	312	201a	563	401	0.16666666666666666		1/8	1/8	2/4	1	1	1/24		1/16	2/3		3	69	A4	4	2109
222	201	312	201a	3379/6	2407/6	0.16666666666666666		1/6	1/6	2/4	1	1	1/24		1/16	2/3		5	71	B4	4	2110
222	201	312	201a	1690/3	1204/3	0.16666666666666666		5/24	5/24	2/4	1	1	1/24		1/16	2/3		3	69	A4	4	2111
222	201	312	201a	1127/2	803/2	0.16666666666666666		1/4	1/4	2/4	1	1	1/24		1/16	2/3		2	62	D4	4	2112
