mc	mn	mc_playthrough	mn_playthrough	quarterbeats_playthrough	quarterbeats_all_endings	duration_qb	volta	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
7	6	7	6a	25/2	25/2	0.5		3/8	3/8	2/4	1	1	1/8		1/8	1		4	76	E5	5	47
8	7	8	7a	13	13	1.0		0	0	2/4	2	1	1/4		1/4	1		4	52	E3	3	62
8	7	8	7a	13	13	0.5		0	0	2/4	1	2	1/8		1/8	1		8	68	G#4	4	58
8	7	8	7a	13	13	0.5		0	0	2/4	1	1	1/8		1/8	1		5	71	B4	4	54
8	7	8	7a	27/2	27/2	0.5		1/8	1/8	2/4	1	2	1/8		1/8	1		4	64	E4	4	59
8	7	8	7a	27/2	27/2	0.5		1/8	1/8	2/4	1	1	1/8		1/8	1		4	76	E5	5	55
8	7	8	7a	14	14	1.0		1/4	1/4	2/4	2	1	1/4		1/4	1		2	50	D3	3	63
8	7	8	7a	14	14	0.5		1/4	1/4	2/4	1	2	1/8		1/8	1		8	68	G#4	4	60
8	7	8	7a	14	14	0.5		1/4	1/4	2/4	1	1	1/8		1/8	1		5	71	B4	4	56
8	7	8	7a	29/2	29/2	0.5		3/8	3/8	2/4	1	2	1/8		1/8	1		4	64	E4	4	61
8	7	8	7a	29/2	29/2	0.5		3/8	3/8	2/4	1	1	1/8		1/8	1		7	73	C#5	5	57
9	8	9	8a	15	15	1.0		0	0	2/4	2	1	1/4		1/4	1		7	49	C#3	3	69
9	8	9	8a	15	15	1.0		0	0	2/4	1	1	1/4		1/4	1		3	69	A4	4	64
9	8	9	8a	31/2	31/2	1.5		1/8	1/8	2/4	1	2	3/8		1/4	3/2		4	64	E4	4	68
9	8	9	8a	16	16	1.0		1/4	1/4	2/4	2	1	1/4		1/4	1		3	45	A2	2	70
9	8	9	8a	16	16	0.5		1/4	1/4	2/4	1	1	1/8		1/8	1		3	69	A4	4	65
9	8	9	8a	33/2	33/2	0.25		3/8	3/8	2/4	1	1	1/16		1/16	1		7	73	C#5	5	66
9	8	9	8a	67/4	67/4	0.25		7/16	7/16	2/4	1	1	1/16		1/16	1		4	76	E5	5	67
10	9	10	9a	17	17	1.0		0	0	2/4	2	1	1/4		1/4	1		2	50	D3	3	76
10	9	10	9a	17	17	1.0		0	0	2/4	1	2	1/4		1/4	1		6	66	F#4	4	74
10	9	10	9a	17	17	0.5		0	0	2/4	1	1	1/8		1/8	1		2	74	D5	5	71
10	9	10	9a	35/2	35/2	0.5		1/8	1/8	2/4	1	1	1/8		1/8	1		7	73	C#5	5	72
10	9	10	9a	18	18	1.0		1/4	1/4	2/4	2	1	1/4		1/4	1		4	52	E3	3	77
10	9	10	9a	18	18	1.0		1/4	1/4	2/4	1	2	1/4		1/4	1		8	68	G#4	4	75
10	9	10	9a	18	18	1.0		1/4	1/4	2/4	1	1	1/4		1/4	1		5	71	B4	4	73
11	10	11	10a	19	19	1.0		0	0	2/4	2	1	1/4		1/4	1		3	45	A2	2	83
11	10	11	10a	19	19	1.0		0	0	2/4	1	1	1/4		1/4	1		3	69	A4	4	78
11	10	11	10a	19	19	1.0		0	0	2/4	1	2	1/4		1/4	1		3	69	A4	4	81
11	10	11	10a	20	20	1.0		1/4	1/4	2/4	2	1	1/4		1/4	1		3	57	A3	3	84
11	10	11	10a	20	20	1.0		1/4	1/4	2/4	2	1	1/4		1/4	1		4	64	E4	4	84
11	10	11	10a	20	20	1.0		1/4	1/4	2/4	1	2	1/4		1/4	1		3	69	A4	4	82
11	10	11	10a	20	20	0.5		1/4	1/4	2/4	1	1	1/8		1/8	1		7	73	C#5	5	79
11	10	11	10a	41/2	41/2	0.5		3/8	3/8	2/4	1	1	1/8		1/8	1		4	76	E5	5	80
12	11	12	11a	21	21	1.0		0	0	2/4	2	1	1/4		1/4	1		8	56	G#3	3	92
12	11	12	11a	21	21	1.0		0	0	2/4	2	1	1/4		1/4	1		4	64	E4	4	92
12	11	12	11a	21	21	1.0		0	0	2/4	1	2	1/4		1/4	1		5	71	B4	4	90
12	11	12	11a	21	21	0.5		0	0	2/4	1	1	1/8		1/8	1		2	74	D5	5	85
12	11	12	11a	43/2	43/2	0.25		1/8	1/8	2/4	1	1	1/16		1/16	1		4	76	E5	5	86
12	11	12	11a	87/4	87/4	0.25		3/16	3/16	2/4	1	1	1/16		1/16	1		2	74	D5	5	87
12	11	12	11a	22	22	1.0		1/4	1/4	2/4	2	1	1/4		1/4	1		3	57	A3	3	93
12	11	12	11a	22	22	1.0		1/4	1/4	2/4	2	1	1/4		1/4	1		4	64	E4	4	93
12	11	12	11a	22	22	1.0		1/4	1/4	2/4	1	2	1/4		1/4	1		3	69	A4	4	91
12	11	12	11a	22	22	0.5		1/4	1/4	2/4	1	1	1/8		1/8	1		7	73	C#5	5	88
12	11	12	11a	45/2	45/2	0.5		3/8	3/8	2/4	1	1	1/8		1/8	1		3	81	A5	5	89
13	12	13	12a	23	23	1.0		0	0	2/4	2	1	1/4		1/4	1		4	52	E3	3	100
13	12	13	12a	23	23	1.0		0	0	2/4	2	1	1/4		1/4	1		4	64	E4	4	100
13	12	13	12a	23	23	1.0		0	0	2/4	1	2	1/4		1/4	1		8	68	G#4	4	98
13	12	13	12a	23	23	0.5		0	0	2/4	1	1	1/8		1/8	1		5	71	B4	4	94
13	12	13	12a	47/2	47/2	0.5		1/8	1/8	2/4	1	1	1/8		1/8	1		4	76	E5	5	95
13	12	13	12a	24	24	1.0		1/4	1/4	2/4	2	1	1/4		1/4	1		3	57	A3	3	101
13	12	13	12a	24	24	1.0		1/4	1/4	2/4	2	1	1/4		1/4	1		4	64	E4	4	101
13	12	13	12a	24	24	1.0		1/4	1/4	2/4	1	2	1/4		1/4	1		3	69	A4	4	99
13	12	13	12a	24	24	0.5		1/4	1/4	2/4	1	1	1/8		1/8	1		7	73	C#5	5	96
13	12	13	12a	49/2	49/2	0.5		3/8	3/8	2/4	1	1	1/8		1/8	1		4	76	E5	5	97
14	13	14	13a	25	25	1.0		0	0	2/4	2	1	1/4		1/4	1		8	56	G#3	3	109
14	13	14	13a	25	25	1.0		0	0	2/4	2	1	1/4		1/4	1		4	64	E4	4	109
14	13	14	13a	25	25	1.0		0	0	2/4	1	2	1/4		1/4	1		5	71	B4	4	107
14	13	14	13a	25	25	0.5		0	0	2/4	1	1	1/8		1/8	1		2	74	D5	5	102
14	13	14	13a	51/2	51/2	0.25		1/8	1/8	2/4	1	1	1/16		1/16	1		4	76	E5	5	103
14	13	14	13a	103/4	103/4	0.25		3/16	3/16	2/4	1	1	1/16		1/16	1		2	74	D5	5	104
14	13	14	13a	26	26	1.0		1/4	1/4	2/4	2	1	1/4		1/4	1		3	57	A3	3	110
14	13	14	13a	26	26	1.0		1/4	1/4	2/4	2	1	1/4		1/4	1		4	64	E4	4	110
14	13	14	13a	26	26	1.0		1/4	1/4	2/4	1	2	1/4		1/4	1		3	69	A4	4	108
14	13	14	13a	26	26	0.5		1/4	1/4	2/4	1	1	1/8		1/8	1		7	73	C#5	5	105
14	13	14	13a	53/2	53/2	0.5		3/8	3/8	2/4	1	1	1/8		1/8	1		3	81	A5	5	106
15	14	15	14a	27	27	1.0		0	0	2/4	2	1	1/4		1/4	1		4	52	E3	3	117
15	14	15	14a	27	27	1.0		0	0	2/4	2	1	1/4		1/4	1		4	64	E4	4	117
15	14	15	14a	27	27	1.0		0	0	2/4	1	2	1/4		1/4	1		8	68	G#4	4	114
15	14	15	14a	27	27	1.0		0	0	2/4	1	1	1/4		1/4	1		5	71	B4	4	111
15	14	15	14a	28	28	1.0		1/4	1/4	2/4	2	1	1/4		1/4	1		3	45	A2	2	118
15	14	15	14a	28	28	0.5		1/4	1/4	2/4	1	2	1/8		1/8	1		3	69	A4	4	115
15	14	15	14a	28	28	0.5		1/4	1/4	2/4	1	1	1/8		1/8	1		7	73	C#5	5	112
15	14	15	14a	57/2	57/2	0.5		3/8	3/8	2/4	1	2	1/8		1/8	1		4	64	E4	4	116
15	14	15	14a	57/2	57/2	0.5		3/8	3/8	2/4	1	1	1/8		1/8	1		4	76	E5	5	113
16	15	16	15a	29	29	1.0		0	0	2/4	2	1	1/4		1/4	1		8	44	G#2	2	127
16	15	16	15a	29	29	0.5		0	0	2/4	1	2	1/8		1/8	1		5	71	B4	4	123
16	15	16	15a	29	29	0.5		0	0	2/4	1	1	1/8		1/8	1		2	74	D5	5	119
16	15	16	15a	59/2	59/2	0.5		1/8	1/8	2/4	1	2	1/8		1/8	1		4	64	E4	4	124
16	15	16	15a	59/2	59/2	0.5		1/8	1/8	2/4	1	1	1/8		1/8	1		4	76	E5	5	120
16	15	16	15a	30	30	1.0		1/4	1/4	2/4	2	1	1/4		1/4	1		3	45	A2	2	128
16	15	16	15a	30	30	0.5		1/4	1/4	2/4	1	2	1/8		1/8	1		3	69	A4	4	125
16	15	16	15a	30	30	0.5		1/4	1/4	2/4	1	1	1/8		1/8	1		7	73	C#5	5	121
16	15	16	15a	61/2	61/2	0.5		3/8	3/8	2/4	1	2	1/8		1/8	1		4	64	E4	4	126
16	15	16	15a	61/2	61/2	0.5		3/8	3/8	2/4	1	1	1/8		1/8	1		4	76	E5	5	122
17	16	17	16a	31	31	2.0		0	0	2/4	2	1	1/2		1/2	1		2	38	D2	2	137
17	16	17	16a	31	31	2.0		0	0	2/4	2	1	1/2		1/2	1		2	50	D3	3	137
17	16	17	16a	31	31	0.5		0	0	2/4	1	2	1/8		1/8	1		8	68	G#4	4	133
17	16	17	16a	31	31	0.5		0	0	2/4	1	1	1/8		1/8	1		5	71	B4	4	129
17	16	17	16a	63/2	63/2	0.5		1/8	1/8	2/4	1	2	1/8		1/8	1		4	64	E4	4	134
17	16	17	16a	63/2	63/2	0.5		1/8	1/8	2/4	1	1	1/8		1/8	1		4	76	E5	5	130
17	16	17	16a	32	32	0.5		1/4	1/4	2/4	1	2	1/8		1/8	1		8	68	G#4	4	135
17	16	17	16a	32	32	0.5		1/4	1/4	2/4	1	1	1/8		1/8	1		5	71	B4	4	131
17	16	17	16a	65/2	65/2	0.5		3/8	3/8	2/4	1	2	1/8		1/8	1		4	64	E4	4	136
17	16	17	16a	65/2	65/2	0.5		3/8	3/8	2/4	1	1	1/8		1/8	1		7	73	C#5	5	132
18	17	18	17a	33	33	2.0		0	0	2/4	2	2	1/2		1/2	1		7	49	C#3	3	144
18	17	18	17a	33	33	1.0		0	0	2/4	1	1	1/4		1/4	1	1	3	69	A4	4	138
18	17	18	17a	67/2	67/2	1.5		1/8	1/8	2/4	1	2	3/8		1/4	3/2		4	64	E4	4	142
18	17	18	17a	34	34	1.0		1/4	1/4	2/4	2	1	1/4		1/4	1		3	57	A3	3	143
18	17	18	17a	34	34	0.5		1/4	1/4	2/4	1	1	1/8		1/8	1	-1	3	69	A4	4	139
18	17	18	17a	69/2	69/2	0.25		3/8	3/8	2/4	1	1	1/16		1/16	1		7	73	C#5	5	140
18	17	18	17a	139/4	139/4	0.25		7/16	7/16	2/4	1	1	1/16		1/16	1		4	76	E5	5	141
19	18	19	18a	35	35	1.0		0	0	2/4	2	2	1/4		1/4	1		2	50	D3	3	153
19	18	19	18a	35	35	0.5		0	0	2/4	2	1	1/8		1/8	1		5	59	B3	3	150
19	18	19	18a	35	35	0.5		0	0	2/4	1	1	1/8		1/8	1		2	74	D5	5	145
19	18	19	18a	71/2	71/2	0.5		1/8	1/8	2/4	2	1	1/8		1/8	1		6	54	F#3	3	151
19	18	19	18a	71/2	71/2	0.5		1/8	1/8	2/4	1	1	1/8		1/8	1		7	73	C#5	5	146
19	18	19	18a	36	36	1.0		1/4	1/4	2/4	2	2	1/4		1/4	1		4	52	E3	3	154
19	18	19	18a	36	36	1.0		1/4	1/4	2/4	2	1	1/4		1/4	1		8	56	G#3	3	152
19	18	19	18a	36	36	0.75		1/4	1/4	2/4	1	1	3/16		1/8	3/2		5	71	B4	4	147
19	18	19	18a	147/4	147/4	0.125		7/16	7/16	2/4	1	1	1/32		1/32	1		3	69	A4	4	148
19	18	19	18a	295/8	295/8	0.125		15/32	15/32	2/4	1	1	1/32		1/32	1		5	71	B4	4	149
20	19	20	19a	37	37	1.0		0	0	2/4	2	2	1/4		1/4	1		3	45	A2	2	160
20	19	20	19a	37	37	1.0		0	0	2/4	2	1	1/4		1/4	1		3	57	A3	3	158
20	19	20	19a	37	37	1.0		0	0	2/4	1	1	1/4		1/4	1		3	69	A4	4	155
20	19	20	19a	38	38	1.0		1/4	1/4	2/4	2	1	1/4		1/4	1		3	57	A3	3	159
20	19	20	19a	38	38	1.0		1/4	1/4	2/4	2	1	1/4		1/4	1		4	64	E4	4	159
20	19	20	19a	153/4	153/4	0.25		5/16	5/16	2/4	1	1	1/16		1/16	1		7	73	C#5	5	156
20	19	20	19a	77/2	77/2	0.5		3/8	3/8	2/4	1	1	1/8		1/8	1	1	4	88	E6	6	157
21	20	21	20a	39	39	1.0		0	0	2/4	2	1	1/4		1/4	1		8	56	G#3	3	167
21	20	21	20a	39	39	1.0		0	0	2/4	2	1	1/4		1/4	1		4	64	E4	4	167
21	20	21	20a	39	39	0.25		0	0	2/4	1	1	1/16		1/16	1	-1	4	88	E6	6	161
21	20	21	20a	157/4	157/4	0.25		1/16	1/16	2/4	1	1	1/16		1/16	1		2	74	D5	5	162
21	20	21	20a	79/2	79/2	0.5		1/8	1/8	2/4	1	1	1/8		1/8	1	1	4	88	E6	6	163
21	20	21	20a	40	40	1.0		1/4	1/4	2/4	2	1	1/4		1/4	1		3	57	A3	3	168
21	20	21	20a	40	40	1.0		1/4	1/4	2/4	2	1	1/4		1/4	1		4	64	E4	4	168
21	20	21	20a	40	40	0.25		1/4	1/4	2/4	1	1	1/16		1/16	1	-1	4	88	E6	6	164
21	20	21	20a	161/4	161/4	0.25		5/16	5/16	2/4	1	1	1/16		1/16	1		7	73	C#5	5	165
21	20	21	20a	81/2	81/2	0.5		3/8	3/8	2/4	1	1	1/8		1/8	1	1	4	88	E6	6	166
22	21	22	21a	41	41	1.0		0	0	2/4	2	1	1/4		1/4	1		4	52	E3	3	175
22	21	22	21a	41	41	1.0		0	0	2/4	2	1	1/4		1/4	1		8	56	G#3	3	175
22	21	22	21a	41	41	0.25		0	0	2/4	1	1	1/16		1/16	1	-1	4	88	E6	6	169
22	21	22	21a	165/4	165/4	0.25		1/16	1/16	2/4	1	1	1/16		1/16	1		5	71	B4	4	170
22	21	22	21a	83/2	83/2	0.5		1/8	1/8	2/4	1	1	1/8		1/8	1	1	4	88	E6	6	171
22	21	22	21a	42	42	1.0		1/4	1/4	2/4	2	1	1/4		1/4	1		2	50	D3	3	176
22	21	22	21a	42	42	1.0		1/4	1/4	2/4	2	1	1/4		1/4	1		8	56	G#3	3	176
22	21	22	21a	42	42	0.25		1/4	1/4	2/4	1	1	1/16		1/16	1	-1	4	88	E6	6	172
22	21	22	21a	169/4	169/4	0.25		5/16	5/16	2/4	1	1	1/16		1/16	1		5	71	B4	4	173
22	21	22	21a	85/2	85/2	0.5		3/8	3/8	2/4	1	1	1/8		1/8	1		7	73	C#5	5	174
23	22	23	22a	43	43	1.0		0	0	2/4	2	1	1/4		1/4	1		7	49	C#3	3	195
23	22	23	22a	43	43	1.0		0	0	2/4	2	1	1/4		1/4	1		3	57	A3	3	195
23	22	23	22a	43	43	0.125		0	0	2/4	1	1	1/32		1/32	1		3	69	A4	4	177
23	22	23	22a	345/8	345/8	0.125		1/32	1/32	2/4	1	1	1/32		1/32	1		5	71	B4	4	178
23	22	23	22a	173/4	173/4	0.125		1/16	1/16	2/4	1	1	1/32		1/32	1		3	69	A4	4	179
23	22	23	22a	347/8	347/8	0.125		3/32	3/32	2/4	1	1	1/32		1/32	1		8	68	G#4	4	180
23	22	23	22a	87/2	87/2	0.125		1/8	1/8	2/4	1	1	1/32		1/32	1		3	69	A4	4	181
23	22	23	22a	349/8	349/8	0.125		5/32	5/32	2/4	1	1	1/32		1/32	1		5	71	B4	4	182
23	22	23	22a	175/4	175/4	0.125		3/16	3/16	2/4	1	1	1/32		1/32	1		7	73	C#5	5	183
23	22	23	22a	351/8	351/8	0.125		7/32	7/32	2/4	1	1	1/32		1/32	1		2	74	D5	5	184
23	22	23	22a	44	44	0.08333333333333333		1/4	1/4	2/4	1	1	1/48		1/32	2/3		4	76	E5	5	185
23	22	23	22a	529/12	529/12	0.08333333333333333		13/48	13/48	2/4	1	1	1/48		1/32	2/3		6	78	F#5	5	186
23	22	23	22a	265/6	265/6	0.08333333333333333		7/24	7/24	2/4	1	1	1/48		1/32	2/3		8	80	G#5	5	187
23	22	23	22a	177/4	177/4	0.08333333333333333		5/16	5/16	2/4	1	1	1/48		1/32	2/3		3	81	A5	5	188
23	22	23	22a	133/3	133/3	0.08333333333333333		1/3	1/3	2/4	1	1	1/48		1/32	2/3		5	83	B5	5	189
23	22	23	22a	533/12	533/12	0.08333333333333333		17/48	17/48	2/4	1	1	1/48		1/32	2/3		7	85	C#6	6	190
23	22	23	22a	89/2	89/2	0.5		3/8	3/8	2/4	2	1	1/8		1/8	1		3	69	A4	4	196
23	22	23	22a	89/2	89/2	0.125		3/8	3/8	2/4	1	1	1/32		1/32	1		2	86	D6	6	191
23	22	23	22a	357/8	357/8	0.125		13/32	13/32	2/4	1	1	1/32		1/32	1		7	85	C#6	6	192
23	22	23	22a	179/4	179/4	0.125		7/16	7/16	2/4	1	1	1/32		1/32	1		5	83	B5	5	193
23	22	23	22a	359/8	359/8	0.125		15/32	15/32	2/4	1	1	1/32		1/32	1		7	85	C#6	6	194
24	23	24	23a	45	45	0.5		0	0	2/4	2	1	1/8		1/8	1		8	68	G#4	4	205
24	23	24	23a	45	45	0.25		0	0	2/4	1	1	1/16		1/16	1		4	88	E6	6	197
24	23	24	23a	181/4	181/4	0.25		1/16	1/16	2/4	1	1	1/16		1/16	1		2	86	D6	6	198
24	23	24	23a	91/2	91/2	0.5		1/8	1/8	2/4	2	1	1/8		1/8	1		4	64	E4	4	206
24	23	24	23a	91/2	91/2	0.25		1/8	1/8	2/4	1	1	1/16		1/16	1		2	86	D6	6	199
24	23	24	23a	183/4	183/4	0.25		3/16	3/16	2/4	1	1	1/16		1/16	1		5	83	B5	5	200
24	23	24	23a	46	46	0.5		1/4	1/4	2/4	2	1	1/8		1/8	1		3	69	A4	4	207
24	23	24	23a	46	46	0.25		1/4	1/4	2/4	1	1	1/16		1/16	1		2	86	D6	6	201
24	23	24	23a	185/4	185/4	0.25		5/16	5/16	2/4	1	1	1/16		1/16	1		7	85	C#6	6	202
24	23	24	23a	93/2	93/2	0.5		3/8	3/8	2/4	2	1	1/8		1/8	1		7	73	C#5	5	208
24	23	24	23a	93/2	93/2	0.25		3/8	3/8	2/4	1	1	1/16		1/16	1		7	85	C#6	6	203
24	23	24	23a	187/4	187/4	0.25		7/16	7/16	2/4	1	1	1/16		1/16	1		3	81	A5	5	204
25	24	25	24a	47	47	1.0		0	0	2/4	2	1	1/4		1/4	1		4	76	E5	5	213
25	24	25	24a	47	47	0.5		0	0	2/4	1	1	1/8		1/8	1		13	79	F##5	5	209
25	24	25	24a	47	47	0.5		0	0	2/4	1	1	1/8		1/8	1		10	82	A#5	5	209
25	24	25	24a	95/2	95/2	0.5		1/8	1/8	2/4	1	1	1/8		1/8	1		8	80	G#5	5	210
25	24	25	24a	95/2	95/2	0.5		1/8	1/8	2/4	1	1	1/8		1/8	1		5	83	B5	5	210
25	24	25	24a	48	48	1.0		1/4	1/4	2/4	2	1	1/4		1/4	1		3	57	A3	3	214
25	24	25	24a	48	48	1.0		1/4	1/4	2/4	2	1	1/4		1/4	1		4	64	E4	4	214
25	24	25	24a	193/4	193/4	0.25		5/16	5/16	2/4	1	1	1/16		1/16	1		7	73	C#5	5	211
25	24	25	24a	97/2	97/2	0.5		3/8	3/8	2/4	1	1	1/8		1/8	1	1	4	88	E6	6	212
26	25	26	25a	49	49	1.0		0	0	2/4	2	1	1/4		1/4	1		8	56	G#3	3	221
26	25	26	25a	49	49	1.0		0	0	2/4	2	1	1/4		1/4	1		4	64	E4	4	221
26	25	26	25a	49	49	0.25		0	0	2/4	1	1	1/16		1/16	1	-1	4	88	E6	6	215
26	25	26	25a	197/4	197/4	0.25		1/16	1/16	2/4	1	1	1/16		1/16	1		2	74	D5	5	216
26	25	26	25a	99/2	99/2	0.5		1/8	1/8	2/4	1	1	1/8		1/8	1	1	4	88	E6	6	217
26	25	26	25a	50	50	1.0		1/4	1/4	2/4	2	1	1/4		1/4	1		3	57	A3	3	222
26	25	26	25a	50	50	1.0		1/4	1/4	2/4	2	1	1/4		1/4	1		4	64	E4	4	222
26	25	26	25a	50	50	0.25		1/4	1/4	2/4	1	1	1/16		1/16	1	-1	4	88	E6	6	218
26	25	26	25a	201/4	201/4	0.25		5/16	5/16	2/4	1	1	1/16		1/16	1		7	73	C#5	5	219
26	25	26	25a	101/2	101/2	0.5		3/8	3/8	2/4	1	1	1/8		1/8	1	1	4	88	E6	6	220
27	26	27	26a	51	51	1.0		0	0	2/4	2	1	1/4		1/4	1		4	52	E3	3	229
27	26	27	26a	51	51	1.0		0	0	2/4	2	1	1/4		1/4	1		8	56	G#3	3	229
27	26	27	26a	51	51	0.25		0	0	2/4	1	1	1/16		1/16	1	-1	4	88	E6	6	223
27	26	27	26a	205/4	205/4	0.25		1/16	1/16	2/4	1	1	1/16		1/16	1		5	71	B4	4	224
27	26	27	26a	103/2	103/2	0.5		1/8	1/8	2/4	1	1	1/8		1/8	1	1	4	88	E6	6	225
27	26	27	26a	52	52	1.0		1/4	1/4	2/4	2	1	1/4		1/4	1		2	50	D3	3	230
27	26	27	26a	52	52	1.0		1/4	1/4	2/4	2	1	1/4		1/4	1		4	52	E3	3	230
27	26	27	26a	52	52	1.0		1/4	1/4	2/4	2	1	1/4		1/4	1		8	56	G#3	3	230
27	26	27	26a	52	52	0.25		1/4	1/4	2/4	1	1	1/16		1/16	1	-1	4	88	E6	6	226
27	26	27	26a	209/4	209/4	0.25		5/16	5/16	2/4	1	1	1/16		1/16	1		5	71	B4	4	227
27	26	27	26a	105/2	105/2	0.5		3/8	3/8	2/4	1	1	1/8		1/8	1		7	73	C#5	5	228
28	27	28	27a	53	53	1.0		0	0	2/4	2	1	1/4		1/4	1		7	49	C#3	3	247
28	27	28	27a	53	53	1.0		0	0	2/4	2	1	1/4		1/4	1		4	52	E3	3	247
28	27	28	27a	53	53	1.0		0	0	2/4	2	1	1/4		1/4	1		3	57	A3	3	247
28	27	28	27a	53	53	0.125		0	0	2/4	1	1	1/32		1/32	1		3	69	A4	4	231
28	27	28	27a	425/8	425/8	0.125		1/32	1/32	2/4	1	1	1/32		1/32	1		5	71	B4	4	232
28	27	28	27a	213/4	213/4	0.125		1/16	1/16	2/4	1	1	1/32		1/32	1		3	69	A4	4	233
28	27	28	27a	427/8	427/8	0.125		3/32	3/32	2/4	1	1	1/32		1/32	1		8	68	G#4	4	234
28	27	28	27a	107/2	107/2	0.125		1/8	1/8	2/4	1	1	1/32		1/32	1		3	69	A4	4	235
28	27	28	27a	429/8	429/8	0.125		5/32	5/32	2/4	1	1	1/32		1/32	1		5	71	B4	4	236
28	27	28	27a	215/4	215/4	0.125		3/16	3/16	2/4	1	1	1/32		1/32	1		7	73	C#5	5	237
28	27	28	27a	431/8	431/8	0.125		7/32	7/32	2/4	1	1	1/32		1/32	1		2	74	D5	5	238
28	27	28	27a	54	54	0.125		1/4	1/4	2/4	1	1	1/32		1/32	1		4	76	E5	5	239
28	27	28	27a	433/8	433/8	0.125		9/32	9/32	2/4	1	1	1/32		1/32	1		6	78	F#5	5	240
28	27	28	27a	217/4	217/4	0.125		5/16	5/16	2/4	1	1	1/32		1/32	1		8	80	G#5	5	241
28	27	28	27a	435/8	435/8	0.125		11/32	11/32	2/4	1	1	1/32		1/32	1		3	81	A5	5	242
28	27	28	27a	109/2	109/2	0.5		3/8	3/8	2/4	2	1	1/8		1/8	1		7	61	C#4	4	248
28	27	28	27a	109/2	109/2	0.5		3/8	3/8	2/4	2	1	1/8		1/8	1		3	69	A4	4	248
28	27	28	27a	109/2	109/2	0.125		3/8	3/8	2/4	1	1	1/32		1/32	1		5	83	B5	5	243
28	27	28	27a	437/8	437/8	0.125		13/32	13/32	2/4	1	1	1/32		1/32	1		7	85	C#6	6	244
28	27	28	27a	219/4	219/4	0.125		7/16	7/16	2/4	1	1	1/32		1/32	1		2	86	D6	6	245
28	27	28	27a	439/8	439/8	0.125		15/32	15/32	2/4	1	1	1/32		1/32	1		4	88	E6	6	246
29	28	29	28a	55	55	0.5		0	0	2/4	2	1	1/8		1/8	1		6	66	F#4	4	258
29	28	29	28a	55	55	0.5		0	0	2/4	2	1	1/8		1/8	1		3	69	A4	4	258
29	28	29	28a	55	55	0.25		0	0	2/4	1	1	1/16		1/16	1		4	88	E6	6	249
29	28	29	28a	221/4	221/4	0.25		1/16	1/16	2/4	1	1	1/16		1/16	1		2	86	D6	6	250
29	28	29	28a	111/2	111/2	0.5		1/8	1/8	2/4	2	1	1/8		1/8	1		4	64	E4	4	259
29	28	29	28a	111/2	111/2	0.5		1/8	1/8	2/4	2	1	1/8		1/8	1		3	69	A4	4	259
