mc	mn	mc_playthrough	mn_playthrough	quarterbeats_playthrough	quarterbeats_all_endings	duration_qb	volta	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	system_text	tempo	qpm	tempo_visible	slur	diminuendo_line	HairPin:3_decresc.
202	201	202	201a	401	401	0.16666666666666666		0	0	Chord	2/4	1	1	1/24		1/16	2/3	2106
202	201	202	201a	2407/6	2407/6	0.16666666666666666		1/24	1/24	Chord	2/4	1	1	1/24		1/16	2/3	2107
202	201	202	201a	1204/3	1204/3	0.16666666666666666		1/12	1/12	Chord	2/4	1	1	1/24		1/16	2/3	2108
202	201	202	201a	803/2	803/2	0.16666666666666666		1/8	1/8	Chord	2/4	1	1	1/24		1/16	2/3	2109
202	201	202	201a	1205/3	1205/3	0.16666666666666666		1/6	1/6	Chord	2/4	1	1	1/24		1/16	2/3	2110
202	201	202	201a	2411/6	2411/6	0.16666666666666666		5/24	5/24	Chord	2/4	1	1	1/24		1/16	2/3	2111
202	201	202	201a	402	402	0.16666666666666666		1/4	1/4	Chord	2/4	1	1	1/24		1/16	2/3	2112
202	201	202	201a	2413/6	2413/6	0.16666666666666666		7/24	7/24	Chord	2/4	1	1	1/24		1/16	2/3	2113
202	201	202	201a	1207/3	1207/3	0.16666666666666666		1/3	1/3	Chord	2/4	1	1	1/24		1/16	2/3	2114
202	201	202	201a	805/2	805/2	0.16666666666666666		3/8	3/8	Chord	2/4	1	1	1/24		1/16	2/3	2115
202	201	202	201a	1208/3	1208/3	0.16666666666666666		5/12	5/12	Chord	2/4	1	1	1/24		1/16	2/3	2116
202	201	202	201a	2417/6	2417/6	0.16666666666666666		11/24	11/24	Chord	2/4	1	1	1/24		1/16	2/3	2117
202	201	202	201a	401	401	2.0		0	0	Chord	2/4	2	1	1/2		1/2	1	2118
203	202	203	202a	403	403	0.16666666666666666		0	0	Chord	2/4	1	1	1/24		1/16	2/3	2119
203	202	203	202a	2419/6	2419/6	0.16666666666666666		1/24	1/24	Chord	2/4	1	1	1/24		1/16	2/3	2120
203	202	203	202a	1210/3	1210/3	0.16666666666666666		1/12	1/12	Chord	2/4	1	1	1/24		1/16	2/3	2121
203	202	203	202a	807/2	807/2	0.16666666666666666		1/8	1/8	Chord	2/4	1	1	1/24		1/16	2/3	2122
203	202	203	202a	1211/3	1211/3	0.16666666666666666		1/6	1/6	Chord	2/4	1	1	1/24		1/16	2/3	2123
203	202	203	202a	2423/6	2423/6	0.16666666666666666		5/24	5/24	Chord	2/4	1	1	1/24		1/16	2/3	2124
203	202	203	202a	404	404	0.16666666666666666		1/4	1/4	Chord	2/4	1	1	1/24		1/16	2/3	2125
203	202	203	202a	2425/6	2425/6	0.16666666666666666		7/24	7/24	Chord	2/4	1	1	1/24		1/16	2/3	2126
203	202	203	202a	1213/3	1213/3	0.16666666666666666		1/3	1/3	Chord	2/4	1	1	1/24		1/16	2/3	2127
203	202	203	202a	809/2	809/2	0.16666666666666666		3/8	3/8	Chord	2/4	1	1	1/24		1/16	2/3	2128
203	202	203	202a	1214/3	1214/3	0.16666666666666666		5/12	5/12	Chord	2/4	1	1	1/24		1/16	2/3	2129
203	202	203	202a	2429/6	2429/6	0.16666666666666666		11/24	11/24	Chord	2/4	1	1	1/24		1/16	2/3	2130
203	202	203	202a	403	403	1.5		0	0	Chord	2/4	2	1	3/8		1/4	3/2	2131
203	202	203	202a	809/2	809/2	0.5		3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	2132		articStaccatoAbove
204	203	204	203a	405	405	0.16666666666666666		0	0	Chord	2/4	1	1	1/24		1/16	2/3	2133
204	203	204	203a	2431/6	2431/6	0.16666666666666666		1/24	1/24	Chord	2/4	1	1	1/24		1/16	2/3	2134
204	203	204	203a	1216/3	1216/3	0.16666666666666666		1/12	1/12	Chord	2/4	1	1	1/24		1/16	2/3	2135
204	203	204	203a	811/2	811/2	0.16666666666666666		1/8	1/8	Chord	2/4	1	1	1/24		1/16	2/3	2136
204	203	204	203a	1217/3	1217/3	0.16666666666666666		1/6	1/6	Chord	2/4	1	1	1/24		1/16	2/3	2137
204	203	204	203a	2435/6	2435/6	0.16666666666666666		5/24	5/24	Chord	2/4	1	1	1/24		1/16	2/3	2138
204	203	204	203a	406	406	0.16666666666666666		1/4	1/4	Chord	2/4	1	1	1/24		1/16	2/3	2139
204	203	204	203a	2437/6	2437/6	0.16666666666666666		7/24	7/24	Chord	2/4	1	1	1/24		1/16	2/3	2140
204	203	204	203a	1219/3	1219/3	0.16666666666666666		1/3	1/3	Chord	2/4	1	1	1/24		1/16	2/3	2141
204	203	204	203a	813/2	813/2	0.16666666666666666		3/8	3/8	Chord	2/4	1	1	1/24		1/16	2/3	2142
204	203	204	203a	1220/3	1220/3	0.16666666666666666		5/12	5/12	Chord	2/4	1	1	1/24		1/16	2/3	2143
204	203	204	203a	2441/6	2441/6	0.16666666666666666		11/24	11/24	Chord	2/4	1	1	1/24		1/16	2/3	2144
204	203	204	203a	405	405	0.5		0	0	Chord	2/4	2	1	1/8		1/8	1	2145		articStaccatoAbove
204	203	204	203a	811/2	811/2	0.5		1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	2146		articStaccatoAbove
204	203	204	203a	406	406	0.5		1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	2147		articStaccatoAbove
204	203	204	203a	813/2	813/2	0.5		3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	2148		articStaccatoAbove
205	204	205	204a	407	407	0.5		0	0	Chord	2/4	1	1	1/8		1/8	1	2149
205	204	205	204a	408	408	0.16666666666666666		1/4	1/4	Chord	2/4	1	1	1/24		1/16	2/3	2150
205	204	205	204a	2449/6	2449/6	0.16666666666666666		7/24	7/24	Chord	2/4	1	1	1/24		1/16	2/3	2151
205	204	205	204a	1225/3	1225/3	0.16666666666666666		1/3	1/3	Chord	2/4	1	1	1/24		1/16	2/3	2152
205	204	205	204a	817/2	817/2	0.16666666666666666		3/8	3/8	Chord	2/4	1	1	1/24		1/16	2/3	2153
205	204	205	204a	1226/3	1226/3	0.16666666666666666		5/12	5/12	Chord	2/4	1	1	1/24		1/16	2/3	2154
205	204	205	204a	2453/6	2453/6	0.16666666666666666		11/24	11/24	Chord	2/4	1	1	1/24		1/16	2/3	2155
205	204	205	204a	407	407	0.5		0	0	Chord	2/4	2	1	1/8		1/8	1	2156
205	204	205	204a	815/2	815/2	0.5		1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	2157
205	204	205	204a	817/2	817/2	0.5		3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	2158
206	205	206	205a	409	409	0.16666666666666666		0	0	Chord	2/4	1	1	1/24		1/16	2/3	2159
206	205	206	205a	2455/6	2455/6	0.16666666666666666		1/24	1/24	Chord	2/4	1	1	1/24		1/16	2/3	2160
206	205	206	205a	1228/3	1228/3	0.16666666666666666		1/12	1/12	Chord	2/4	1	1	1/24		1/16	2/3	2161
206	205	206	205a	819/2	819/2	0.16666666666666666		1/8	1/8	Chord	2/4	1	1	1/24		1/16	2/3	2162
206	205	206	205a	1229/3	1229/3	0.16666666666666666		1/6	1/6	Chord	2/4	1	1	1/24		1/16	2/3	2163
206	205	206	205a	2459/6	2459/6	0.16666666666666666		5/24	5/24	Chord	2/4	1	1	1/24		1/16	2/3	2164
206	205	206	205a	410	410	0.16666666666666666		1/4	1/4	Chord	2/4	1	1	1/24		1/16	2/3	2165
206	205	206	205a	2461/6	2461/6	0.16666666666666666		7/24	7/24	Chord	2/4	1	1	1/24		1/16	2/3	2166
206	205	206	205a	1231/3	1231/3	0.16666666666666666		1/3	1/3	Chord	2/4	1	1	1/24		1/16	2/3	2167
206	205	206	205a	821/2	821/2	0.16666666666666666		3/8	3/8	Chord	2/4	1	1	1/24		1/16	2/3	2168
206	205	206	205a	1232/3	1232/3	0.16666666666666666		5/12	5/12	Chord	2/4	1	1	1/24		1/16	2/3	2169
206	205	206	205a	2465/6	2465/6	0.16666666666666666		11/24	11/24	Chord	2/4	1	1	1/24		1/16	2/3	2170
206	205	206	205a	409	409	0.5		0	0	Chord	2/4	2	1	1/8		1/8	1	2171
206	205	206	205a	819/2	819/2	1.0		1/8	1/8	Chord	2/4	2	1	1/4		1/4	1	2172
206	205	206	205a	821/2	821/2	0.5		3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	2173
207	206	207	206a	411	411	0.16666666666666666		0	0	Chord	2/4	1	1	1/24		1/16	2/3	2174
207	206	207	206a	2467/6	2467/6	0.16666666666666666		1/24	1/24	Chord	2/4	1	1	1/24		1/16	2/3	2175
207	206	207	206a	1234/3	1234/3	0.16666666666666666		1/12	1/12	Chord	2/4	1	1	1/24		1/16	2/3	2176
207	206	207	206a	823/2	823/2	0.16666666666666666		1/8	1/8	Chord	2/4	1	1	1/24		1/16	2/3	2177
207	206	207	206a	1235/3	1235/3	0.16666666666666666		1/6	1/6	Chord	2/4	1	1	1/24		1/16	2/3	2178
207	206	207	206a	2471/6	2471/6	0.16666666666666666		5/24	5/24	Chord	2/4	1	1	1/24		1/16	2/3	2179
207	206	207	206a	412	412	0.16666666666666666		1/4	1/4	Chord	2/4	1	1	1/24		1/16	2/3	2180
207	206	207	206a	2473/6	2473/6	0.16666666666666666		7/24	7/24	Chord	2/4	1	1	1/24		1/16	2/3	2181
207	206	207	206a	1237/3	1237/3	0.16666666666666666		1/3	1/3	Chord	2/4	1	1	1/24		1/16	2/3	2182
207	206	207	206a	825/2	825/2	0.16666666666666666		3/8	3/8	Chord	2/4	1	1	1/24		1/16	2/3	2183
207	206	207	206a	1238/3	1238/3	0.16666666666666666		5/12	5/12	Chord	2/4	1	1	1/24		1/16	2/3	2184
207	206	207	206a	2477/6	2477/6	0.16666666666666666		11/24	11/24	Chord	2/4	1	1	1/24		1/16	2/3	2185
207	206	207	206a	411	411	2.0		0	0	Chord	2/4	2	1	1/2		1/2	1	2186
208	207	208	207a	413	413	0.16666666666666666		0	0	Chord	2/4	1	1	1/24		1/16	2/3	2187
208	207	208	207a	2479/6	2479/6	0.16666666666666666		1/24	1/24	Chord	2/4	1	1	1/24		1/16	2/3	2188
208	207	208	207a	1240/3	1240/3	0.16666666666666666		1/12	1/12	Chord	2/4	1	1	1/24		1/16	2/3	2189
208	207	208	207a	827/2	827/2	0.16666666666666666		1/8	1/8	Chord	2/4	1	1	1/24		1/16	2/3	2190
208	207	208	207a	1241/3	1241/3	0.16666666666666666		1/6	1/6	Chord	2/4	1	1	1/24		1/16	2/3	2191
208	207	208	207a	2483/6	2483/6	0.16666666666666666		5/24	5/24	Chord	2/4	1	1	1/24		1/16	2/3	2192
208	207	208	207a	414	414	0.16666666666666666		1/4	1/4	Chord	2/4	1	1	1/24		1/16	2/3	2193
208	207	208	207a	2485/6	2485/6	0.16666666666666666		7/24	7/24	Chord	2/4	1	1	1/24		1/16	2/3	2194
208	207	208	207a	1243/3	1243/3	0.16666666666666666		1/3	1/3	Chord	2/4	1	1	1/24		1/16	2/3	2195
208	207	208	207a	829/2	829/2	0.16666666666666666		3/8	3/8	Chord	2/4	1	1	1/24		1/16	2/3	2196
208	207	208	207a	1244/3	1244/3	0.16666666666666666		5/12	5/12	Chord	2/4	1	1	1/24		1/16	2/3	2197
208	207	208	207a	2489/6	2489/6	0.16666666666666666		11/24	11/24	Chord	2/4	1	1	1/24		1/16	2/3	2198
208	207	208	207a	413	413	1.5		0	0	Chord	2/4	2	1	3/8		1/4	3/2	2199
208	207	208	207a	829/2	829/2	0.5		3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	2200		articStaccatoAbove
209	208	209	208a	415	415	0.16666666666666666		0	0	Chord	2/4	1	1	1/24		1/16	2/3	2201
209	208	209	208a	2491/6	2491/6	0.16666666666666666		1/24	1/24	Chord	2/4	1	1	1/24		1/16	2/3	2202
209	208	209	208a	1246/3	1246/3	0.16666666666666666		1/12	1/12	Chord	2/4	1	1	1/24		1/16	2/3	2203
209	208	209	208a	831/2	831/2	0.16666666666666666		1/8	1/8	Chord	2/4	1	1	1/24		1/16	2/3	2204
209	208	209	208a	1247/3	1247/3	0.16666666666666666		1/6	1/6	Chord	2/4	1	1	1/24		1/16	2/3	2205
209	208	209	208a	2495/6	2495/6	0.16666666666666666		5/24	5/24	Chord	2/4	1	1	1/24		1/16	2/3	2206
209	208	209	208a	416	416	0.16666666666666666		1/4	1/4	Chord	2/4	1	1	1/24		1/16	2/3	2207
209	208	209	208a	2497/6	2497/6	0.16666666666666666		7/24	7/24	Chord	2/4	1	1	1/24		1/16	2/3	2208
209	208	209	208a	1249/3	1249/3	0.16666666666666666		1/3	1/3	Chord	2/4	1	1	1/24		1/16	2/3	2209
209	208	209	208a	833/2	833/2	0.16666666666666666		3/8	3/8	Chord	2/4	1	1	1/24		1/16	2/3	2210
209	208	209	208a	1250/3	1250/3	0.16666666666666666		5/12	5/12	Chord	2/4	1	1	1/24		1/16	2/3	2211
209	208	209	208a	2501/6	2501/6	0.16666666666666666		11/24	11/24	Chord	2/4	1	1	1/24		1/16	2/3	2212
209	208	209	208a	415	415	0.5		0	0	Chord	2/4	2	1	1/8		1/8	1	2213		articStaccatoAbove
209	208	209	208a	831/2	831/2	0.5		1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	2214		articStaccatoAbove
209	208	209	208a	416	416	0.5		1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	2215		articStaccatoBelow
209	208	209	208a	833/2	833/2	0.5		3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	2216		articStaccatoBelow
210	209	210	209a	417	417	0.5		0	0	Chord	2/4	1	1	1/8		1/8	1	2217
210	209	210	209a	418	418	0.16666666666666666		1/4	1/4	Chord	2/4	1	1	1/24		1/16	2/3	2218
210	209	210	209a	2509/6	2509/6	0.16666666666666666		7/24	7/24	Chord	2/4	1	1	1/24		1/16	2/3	2219
210	209	210	209a	1255/3	1255/3	0.16666666666666666		1/3	1/3	Chord	2/4	1	1	1/24		1/16	2/3	2220
210	209	210	209a	837/2	837/2	0.16666666666666666		3/8	3/8	Chord	2/4	1	1	1/24		1/16	2/3	2221
210	209	210	209a	1256/3	1256/3	0.16666666666666666		5/12	5/12	Chord	2/4	1	1	1/24		1/16	2/3	2222
210	209	210	209a	2513/6	2513/6	0.16666666666666666		11/24	11/24	Chord	2/4	1	1	1/24		1/16	2/3	2223
210	209	210	209a	417	417	0.5		0	0	Chord	2/4	2	1	1/8		1/8	1	2224
210	209	210	209a	835/2	835/2	0.5		1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	2225
210	209	210	209a	837/2	837/2	0.5		3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	2226
211	210	211	210a	419	419	0.16666666666666666		0	0	Chord	2/4	1	1	1/24		1/16	2/3	2227
211	210	211	210a	2515/6	2515/6	0.16666666666666666		1/24	1/24	Chord	2/4	1	1	1/24		1/16	2/3	2228
211	210	211	210a	1258/3	1258/3	0.16666666666666666		1/12	1/12	Chord	2/4	1	1	1/24		1/16	2/3	2229
211	210	211	210a	839/2	839/2	0.16666666666666666		1/8	1/8	Chord	2/4	1	1	1/24		1/16	2/3	2230
211	210	211	210a	1259/3	1259/3	0.16666666666666666		1/6	1/6	Chord	2/4	1	1	1/24		1/16	2/3	2231
211	210	211	210a	2519/6	2519/6	0.16666666666666666		5/24	5/24	Chord	2/4	1	1	1/24		1/16	2/3	2232
211	210	211	210a	420	420	0.16666666666666666		1/4	1/4	Chord	2/4	1	1	1/24		1/16	2/3	2233
211	210	211	210a	2521/6	2521/6	0.16666666666666666		7/24	7/24	Chord	2/4	1	1	1/24		1/16	2/3	2234
211	210	211	210a	1261/3	1261/3	0.16666666666666666		1/3	1/3	Chord	2/4	1	1	1/24		1/16	2/3	2235
211	210	211	210a	841/2	841/2	0.16666666666666666		3/8	3/8	Chord	2/4	1	1	1/24		1/16	2/3	2236
211	210	211	210a	1262/3	1262/3	0.16666666666666666		5/12	5/12	Chord	2/4	1	1	1/24		1/16	2/3	2237
211	210	211	210a	2525/6	2525/6	0.16666666666666666		11/24	11/24	Chord	2/4	1	1	1/24		1/16	2/3	2238
211	210	211	210a	839/2	839/2	0.5		1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	2239
211	210	211	210a	841/2	841/2	0.5		3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	2240
212	211	212	211a	421	421	0.16666666666666666		0	0	Chord	2/4	1	1	1/24		1/16	2/3	2241
212	211	212	211a	2527/6	2527/6	0.16666666666666666		1/24	1/24	Chord	2/4	1	1	1/24		1/16	2/3	2242
212	211	212	211a	1264/3	1264/3	0.16666666666666666		1/12	1/12	Chord	2/4	1	1	1/24		1/16	2/3	2243
212	211	212	211a	843/2	843/2	0.16666666666666666		1/8	1/8	Chord	2/4	1	1	1/24		1/16	2/3	2244
212	211	212	211a	1265/3	1265/3	0.16666666666666666		1/6	1/6	Chord	2/4	1	1	1/24		1/16	2/3	2245
212	211	212	211a	2531/6	2531/6	0.16666666666666666		5/24	5/24	Chord	2/4	1	1	1/24		1/16	2/3	2246
212	211	212	211a	422	422	0.16666666666666666		1/4	1/4	Chord	2/4	1	1	1/24		1/16	2/3	2247
212	211	212	211a	2533/6	2533/6	0.16666666666666666		7/24	7/24	Chord	2/4	1	1	1/24		1/16	2/3	2248
212	211	212	211a	1267/3	1267/3	0.16666666666666666		1/3	1/3	Chord	2/4	1	1	1/24		1/16	2/3	2249
212	211	212	211a	845/2	845/2	0.16666666666666666		3/8	3/8	Chord	2/4	1	1	1/24		1/16	2/3	2250
212	211	212	211a	1268/3	1268/3	0.16666666666666666		5/12	5/12	Chord	2/4	1	1	1/24		1/16	2/3	2251
212	211	212	211a	2537/6	2537/6	0.16666666666666666		11/24	11/24	Chord	2/4	1	1	1/24		1/16	2/3	2252
212	211	212	211a	843/2	843/2	0.5		1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	2253
212	211	212	211a	845/2	845/2	0.5		3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	2254
213	212	213	212a	423	423	0.16666666666666666		0	0	Chord	2/4	1	1	1/24		1/16	2/3	2255
213	212	213	212a	2539/6	2539/6	0.16666666666666666		1/24	1/24	Chord	2/4	1	1	1/24		1/16	2/3	2256
213	212	213	212a	1270/3	1270/3	0.16666666666666666		1/12	1/12	Chord	2/4	1	1	1/24		1/16	2/3	2257
213	212	213	212a	847/2	847/2	0.16666666666666666		1/8	1/8	Chord	2/4	1	1	1/24		1/16	2/3	2258
213	212	213	212a	1271/3	1271/3	0.16666666666666666		1/6	1/6	Chord	2/4	1	1	1/24		1/16	2/3	2259
213	212	213	212a	2543/6	2543/6	0.16666666666666666		5/24	5/24	Chord	2/4	1	1	1/24		1/16	2/3	2260
213	212	213	212a	424	424	0.16666666666666666		1/4	1/4	Chord	2/4	1	1	1/24		1/16	2/3	2261
213	212	213	212a	2545/6	2545/6	0.16666666666666666		7/24	7/24	Chord	2/4	1	1	1/24		1/16	2/3	2262
213	212	213	212a	1273/3	1273/3	0.16666666666666666		1/3	1/3	Chord	2/4	1	1	1/24		1/16	2/3	2263
213	212	213	212a	849/2	849/2	0.16666666666666666		3/8	3/8	Chord	2/4	1	1	1/24		1/16	2/3	2264
213	212	213	212a	1274/3	1274/3	0.16666666666666666		5/12	5/12	Chord	2/4	1	1	1/24		1/16	2/3	2265
213	212	213	212a	2549/6	2549/6	0.16666666666666666		11/24	11/24	Chord	2/4	1	1	1/24		1/16	2/3	2266
213	212	213	212a	847/2	847/2	0.5		1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	2267
213	212	213	212a	849/2	849/2	0.5		3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	2268
214	213	214	213a	425	425	0.16666666666666666		0	0	Chord	2/4	1	1	1/24		1/16	2/3	2269
214	213	214	213a	2551/6	2551/6	0.16666666666666666		1/24	1/24	Chord	2/4	1	1	1/24		1/16	2/3	2270
214	213	214	213a	1276/3	1276/3	0.16666666666666666		1/12	1/12	Chord	2/4	1	1	1/24		1/16	2/3	2271
214	213	214	213a	851/2	851/2	0.16666666666666666		1/8	1/8	Chord	2/4	1	1	1/24		1/16	2/3	2272
214	213	214	213a	1277/3	1277/3	0.16666666666666666		1/6	1/6	Chord	2/4	1	1	1/24		1/16	2/3	2273
214	213	214	213a	2555/6	2555/6	0.16666666666666666		5/24	5/24	Chord	2/4	1	1	1/24		1/16	2/3	2274
214	213	214	213a	426	426	0.16666666666666666		1/4	1/4	Chord	2/4	1	1	1/24		1/16	2/3	2275
214	213	214	213a	2557/6	2557/6	0.16666666666666666		7/24	7/24	Chord	2/4	1	1	1/24		1/16	2/3	2276
214	213	214	213a	1279/3	1279/3	0.16666666666666666		1/3	1/3	Chord	2/4	1	1	1/24		1/16	2/3	2277
214	213	214	213a	853/2	853/2	0.16666666666666666		3/8	3/8	Chord	2/4	1	1	1/24		1/16	2/3	2278
214	213	214	213a	1280/3	1280/3	0.16666666666666666		5/12	5/12	Chord	2/4	1	1	1/24		1/16	2/3	2279
214	213	214	213a	2561/6	2561/6	0.16666666666666666		11/24	11/24	Chord	2/4	1	1	1/24		1/16	2/3	2280
214	213	214	213a	851/2	851/2	0.5		1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	2281
214	213	214	213a	853/2	853/2	0.5		3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	2282
215	214	215	214a	427	427	0.16666666666666666		0	0	Chord	2/4	1	1	1/24		1/16	2/3	2283
215	214	215	214a	2563/6	2563/6	0.16666666666666666		1/24	1/24	Chord	2/4	1	1	1/24		1/16	2/3	2284
215	214	215	214a	1282/3	1282/3	0.16666666666666666		1/12	1/12	Chord	2/4	1	1	1/24		1/16	2/3	2285
215	214	215	214a	855/2	855/2	0.16666666666666666		1/8	1/8	Chord	2/4	1	1	1/24		1/16	2/3	2286
215	214	215	214a	1283/3	1283/3	0.16666666666666666		1/6	1/6	Chord	2/4	1	1	1/24		1/16	2/3	2287
215	214	215	214a	2567/6	2567/6	0.16666666666666666		5/24	5/24	Chord	2/4	1	1	1/24		1/16	2/3	2288
215	214	215	214a	428	428	0.16666666666666666		1/4	1/4	Chord	2/4	1	1	1/24		1/16	2/3	2289
215	214	215	214a	2569/6	2569/6	0.16666666666666666		7/24	7/24	Chord	2/4	1	1	1/24		1/16	2/3	2290
215	214	215	214a	1285/3	1285/3	0.16666666666666666		1/3	1/3	Chord	2/4	1	1	1/24		1/16	2/3	2291
215	214	215	214a	857/2	857/2	0.16666666666666666		3/8	3/8	Chord	2/4	1	1	1/24		1/16	2/3	2292
215	214	215	214a	1286/3	1286/3	0.16666666666666666		5/12	5/12	Chord	2/4	1	1	1/24		1/16	2/3	2293
215	214	215	214a	2573/6	2573/6	0.16666666666666666		11/24	11/24	Chord	2/4	1	1	1/24		1/16	2/3	2294
215	214	215	214a	427	427	0.5		0	0	Chord	2/4	2	1	1/8		1/8	1	2295
215	214	215	214a	855/2	855/2	1.0		1/8	1/8	Chord	2/4	2	1	1/4		1/4	1	2296
215	214	215	214a	857/2	857/2	0.5		3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	2297
216	215	216	215a	429	429	0.16666666666666666		0	0	Chord	2/4	1	1	1/24		1/16	2/3	2298
216	215	216	215a	2575/6	2575/6	0.16666666666666666		1/24	1/24	Chord	2/4	1	1	1/24		1/16	2/3	2299
216	215	216	215a	1288/3	1288/3	0.16666666666666666		1/12	1/12	Chord	2/4	1	1	1/24		1/16	2/3	2300
216	215	216	215a	859/2	859/2	0.16666666666666666		1/8	1/8	Chord	2/4	1	1	1/24		1/16	2/3	2301
216	215	216	215a	1289/3	1289/3	0.16666666666666666		1/6	1/6	Chord	2/4	1	1	1/24		1/16	2/3	2302
216	215	216	215a	2579/6	2579/6	0.16666666666666666		5/24	5/24	Chord	2/4	1	1	1/24		1/16	2/3	2303
216	215	216	215a	430	430	0.16666666666666666		1/4	1/4	Chord	2/4	1	1	1/24		1/16	2/3	2304
216	215	216	215a	2581/6	2581/6	0.16666666666666666		7/24	7/24	Chord	2/4	1	1	1/24		1/16	2/3	2305
216	215	216	215a	1291/3	1291/3	0.16666666666666666		1/3	1/3	Chord	2/4	1	1	1/24		1/16	2/3	2306
216	215	216	215a	861/2	861/2	0.16666666666666666		3/8	3/8	Chord	2/4	1	1	1/24		1/16	2/3	2307
216	215	216	215a	1292/3	1292/3	0.16666666666666666		5/12	5/12	Chord	2/4	1	1	1/24		1/16	2/3	2308
216	215	216	215a	2585/6	2585/6	0.16666666666666666		11/24	11/24	Chord	2/4	1	1	1/24		1/16	2/3	2309
216	215	216	215a	429	429	0.5		0	0	Chord	2/4	2	1	1/8		1/8	1	2310
216	215	216	215a	859/2	859/2	1.5		1/8	1/8	Chord	2/4	2	1	3/8		1/4	3/2	2311
217	216	217	216a	431	431	0.16666666666666666		0	0	Chord	2/4	1	1	1/24		1/16	2/3	2312
217	216	217	216a	2587/6	2587/6	0.16666666666666666		1/24	1/24	Chord	2/4	1	1	1/24		1/16	2/3	2313
217	216	217	216a	1294/3	1294/3	0.16666666666666666		1/12	1/12	Chord	2/4	1	1	1/24		1/16	2/3	2314
217	216	217	216a	863/2	863/2	0.16666666666666666		1/8	1/8	Chord	2/4	1	1	1/24		1/16	2/3	2315
217	216	217	216a	1295/3	1295/3	0.16666666666666666		1/6	1/6	Chord	2/4	1	1	1/24		1/16	2/3	2316
217	216	217	216a	2591/6	2591/6	0.16666666666666666		5/24	5/24	Chord	2/4	1	1	1/24		1/16	2/3	2317
217	216	217	216a	432	432	0.16666666666666666		1/4	1/4	Chord	2/4	1	1	1/24		1/16	2/3	2318
217	216	217	216a	2593/6	2593/6	0.16666666666666666		7/24	7/24	Chord	2/4	1	1	1/24		1/16	2/3	2319
217	216	217	216a	1297/3	1297/3	0.16666666666666666		1/3	1/3	Chord	2/4	1	1	1/24		1/16	2/3	2320
217	216	217	216a	865/2	865/2	0.16666666666666666		3/8	3/8	Chord	2/4	1	1	1/24		1/16	2/3	2321
217	216	217	216a	1298/3	1298/3	0.16666666666666666		5/12	5/12	Chord	2/4	1	1	1/24		1/16	2/3	2322
217	216	217	216a	2597/6	2597/6	0.16666666666666666		11/24	11/24	Chord	2/4	1	1	1/24		1/16	2/3	2323
217	216	217	216a	431	431	1.5		0	0	Chord	2/4	2	1	3/8		1/4	3/2	2324
217	216	217	216a	865/2	865/2	0.5		3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	2325		articStaccatoAbove
218	217	218	217a	433	433	0.16666666666666666		0	0	Chord	2/4	1	1	1/24		1/16	2/3	2326
218	217	218	217a	2599/6	2599/6	0.16666666666666666		1/24	1/24	Chord	2/4	1	1	1/24		1/16	2/3	2327
218	217	218	217a	1300/3	1300/3	0.16666666666666666		1/12	1/12	Chord	2/4	1	1	1/24		1/16	2/3	2328
218	217	218	217a	867/2	867/2	0.16666666666666666		1/8	1/8	Chord	2/4	1	1	1/24		1/16	2/3	2329
218	217	218	217a	1301/3	1301/3	0.16666666666666666		1/6	1/6	Chord	2/4	1	1	1/24		1/16	2/3	2330
218	217	218	217a	2603/6	2603/6	0.16666666666666666		5/24	5/24	Chord	2/4	1	1	1/24		1/16	2/3	2331
218	217	218	217a	434	434	0.16666666666666666		1/4	1/4	Chord	2/4	1	1	1/24		1/16	2/3	2332
218	217	218	217a	2605/6	2605/6	0.16666666666666666		7/24	7/24	Chord	2/4	1	1	1/24		1/16	2/3	2333
218	217	218	217a	1303/3	1303/3	0.16666666666666666		1/3	1/3	Chord	2/4	1	1	1/24		1/16	2/3	2334
218	217	218	217a	869/2	869/2	0.16666666666666666		3/8	3/8	Chord	2/4	1	1	1/24		1/16	2/3	2335
