mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	volta	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
305	280	1211/2	1215/2	1.0		3/8	3/8	6/8	1	1	1/4		1/4	1		4	76	E5	5	2980
305	280	2423/4	2431/4	0.25		7/16	7/16	6/8	2	1	1/16		1/16	1		8	56	G#3	3	2989
305	280	606	608	0.25		1/2	1/2	6/8	2	1	1/16		1/16	1		3	57	A3	3	2990
305	280	2425/4	2433/4	0.25		9/16	9/16	6/8	2	1	1/16		1/16	1		5	59	B3	3	2991
305	280	1213/2	1217/2	0.25		5/8	5/8	6/8	2	1	1/16		1/16	1		7	61	C#4	4	2992
305	280	1213/2	1217/2	0.5		5/8	5/8	6/8	1	1	1/8		1/8	1		3	69	A4	4	2981
305	280	1213/2	1217/2	0.5		5/8	5/8	6/8	1	1	1/8		1/8	1		3	81	A5	5	2981
305	280	2427/4	2435/4	0.25		11/16	11/16	6/8	2	1	1/16		1/16	1		3	57	A3	3	2993
306	281	607	609	1.0		0	0	6/8	2	1	1/4		1/4	1		2	62	D4	4	3001
306	281	607	609	1.0		0	0	6/8	1	1	1/4		1/4	1		2	74	D5	5	2994
306	281	608	610	0.5		1/4	1/4	6/8	2	1	1/8		1/8	1		6	42	F#2	2	3002
306	281	608	610	0.5		1/4	1/4	6/8	2	1	1/8		1/8	1		6	54	F#3	3	3002
306	281	1217/2	1221/2	1.0		3/8	3/8	6/8	2	1	1/4		1/4	1		4	40	E2	2	3003
306	281	1217/2	1221/2	1.0		3/8	3/8	6/8	2	1	1/4		1/4	1		4	52	E3	3	3003
306	281	1217/2	1221/2	0.25		3/8	3/8	6/8	1	1	1/16		1/16	1		6	66	F#4	4	2995
306	281	2435/4	2443/4	0.25		7/16	7/16	6/8	1	1	1/16		1/16	1		11	65	E#4	4	2996
306	281	609	611	0.25		1/2	1/2	6/8	1	1	1/16		1/16	1		6	66	F#4	4	2997
306	281	2437/4	2445/4	0.25		9/16	9/16	6/8	1	1	1/16		1/16	1		8	68	G#4	4	2998
306	281	1219/2	1223/2	0.5		5/8	5/8	6/8	2	1	1/8		1/8	1		6	42	F#2	2	3004
306	281	1219/2	1223/2	0.5		5/8	5/8	6/8	2	1	1/8		1/8	1		6	54	F#3	3	3004
306	281	1219/2	1223/2	0.25		5/8	5/8	6/8	1	1	1/16		1/16	1		10	70	A#4	4	2999
306	281	2439/4	2447/4	0.25		11/16	11/16	6/8	1	1	1/16		1/16	1		6	66	F#4	4	3000
307	282	610	612	1.0		0	0	6/8	2	1	1/4		1/4	1		2	38	D2	2	3017
307	282	610	612	1.0		0	0	6/8	2	1	1/4		1/4	1		2	50	D3	3	3017
307	282	610	612	0.25		0	0	6/8	1	1	1/16		1/16	1		5	71	B4	4	3005
307	282	2441/4	2449/4	0.25		1/16	1/16	6/8	1	1	1/16		1/16	1		10	70	A#4	4	3006
307	282	1221/2	1225/2	0.25		1/8	1/8	6/8	1	1	1/16		1/16	1		5	71	B4	4	3007
307	282	2443/4	2451/4	0.25		3/16	3/16	6/8	1	1	1/16		1/16	1		7	73	C#5	5	3008
307	282	611	613	0.5		1/4	1/4	6/8	2	1	1/8		1/8	1		6	42	F#2	2	3018
307	282	611	613	0.5		1/4	1/4	6/8	2	1	1/8		1/8	1		6	54	F#3	3	3018
307	282	611	613	0.25		1/4	1/4	6/8	1	1	1/16		1/16	1		2	74	D5	5	3009
307	282	2445/4	2453/4	0.25		5/16	5/16	6/8	1	1	1/16		1/16	1		5	71	B4	4	3010
307	282	1223/2	1227/2	1.0		3/8	3/8	6/8	2	1	1/4		1/4	1		7	37	C#2	2	3019
307	282	1223/2	1227/2	1.0		3/8	3/8	6/8	2	1	1/4		1/4	1		7	49	C#3	3	3019
307	282	1223/2	1227/2	0.25		3/8	3/8	6/8	1	1	1/16		1/16	1		4	76	E5	5	3011
307	282	2447/4	2455/4	0.25		7/16	7/16	6/8	1	1	1/16		1/16	1		9	75	D#5	5	3012
307	282	612	614	0.25		1/2	1/2	6/8	1	1	1/16		1/16	1		4	76	E5	5	3013
307	282	2449/4	2457/4	0.25		9/16	9/16	6/8	1	1	1/16		1/16	1		6	78	F#5	5	3014
307	282	1225/2	1229/2	0.5		5/8	5/8	6/8	2	1	1/8		1/8	1		6	42	F#2	2	3020
307	282	1225/2	1229/2	0.5		5/8	5/8	6/8	2	1	1/8		1/8	1		6	54	F#3	3	3020
307	282	1225/2	1229/2	0.25		5/8	5/8	6/8	1	1	1/16		1/16	1		8	80	G#5	5	3015
307	282	2451/4	2459/4	0.25		11/16	11/16	6/8	1	1	1/16		1/16	1		10	82	A#5	5	3016
308	283	613	615	1.0		0	0	6/8	2	1	1/4		1/4	1		5	35	B1	1	3025
308	283	613	615	1.0		0	0	6/8	2	1	1/4		1/4	1		5	47	B2	2	3025
308	283	613	615	1.0		0	0	6/8	1	1	1/4		1/4	1		5	83	B5	5	3021
308	283	614	616	0.5		1/4	1/4	6/8	1	1	1/8		1/8	1		6	66	F#4	4	3022
308	283	614	616	0.5		1/4	1/4	6/8	1	1	1/8		1/8	1		6	78	F#5	5	3022
308	283	1229/2	1233/2	0.25		3/8	3/8	6/8	2	1	1/16		1/16	1		6	42	F#2	2	3026
308	283	1229/2	1233/2	1.0		3/8	3/8	6/8	1	1	1/4		1/4	1		4	64	E4	4	3023
308	283	1229/2	1233/2	1.0		3/8	3/8	6/8	1	1	1/4		1/4	1		4	76	E5	5	3023
308	283	2459/4	2467/4	0.25		7/16	7/16	6/8	2	1	1/16		1/16	1		11	41	E#2	2	3027
308	283	615	617	0.25		1/2	1/2	6/8	2	1	1/16		1/16	1		6	42	F#2	2	3028
308	283	2461/4	2469/4	0.25		9/16	9/16	6/8	2	1	1/16		1/16	1		8	44	G#2	2	3029
308	283	1231/2	1235/2	0.25		5/8	5/8	6/8	2	1	1/16		1/16	1		10	46	A#2	2	3030
308	283	1231/2	1235/2	0.5		5/8	5/8	6/8	1	1	1/8		1/8	1		6	66	F#4	4	3024
308	283	1231/2	1235/2	0.5		5/8	5/8	6/8	1	1	1/8		1/8	1		6	78	F#5	5	3024
308	283	2463/4	2471/4	0.25		11/16	11/16	6/8	2	1	1/16		1/16	1		6	42	F#2	2	3031
309	284	616	618	0.25		0	0	6/8	2	1	1/16		1/16	1		5	47	B2	2	3036
309	284	616	618	1.0		0	0	6/8	1	1	1/4		1/4	1		2	62	D4	4	3032
309	284	616	618	1.0		0	0	6/8	1	1	1/4		1/4	1		2	74	D5	5	3032
309	284	2465/4	2473/4	0.25		1/16	1/16	6/8	2	1	1/16		1/16	1		10	46	A#2	2	3037
309	284	1233/2	1237/2	0.25		1/8	1/8	6/8	2	1	1/16		1/16	1		5	47	B2	2	3038
309	284	2467/4	2475/4	0.25		3/16	3/16	6/8	2	1	1/16		1/16	1		7	49	C#3	3	3039
309	284	617	619	0.25		1/4	1/4	6/8	2	1	1/16		1/16	1		2	50	D3	3	3040
309	284	617	619	0.5		1/4	1/4	6/8	1	1	1/8		1/8	1		6	66	F#4	4	3033
309	284	617	619	0.5		1/4	1/4	6/8	1	1	1/8		1/8	1		6	78	F#5	5	3033
309	284	2469/4	2477/4	0.25		5/16	5/16	6/8	2	1	1/16		1/16	1		4	52	E3	3	3041
309	284	1235/2	1239/2	0.25		3/8	3/8	6/8	2	1	1/16		1/16	1		6	54	F#3	3	3042
309	284	1235/2	1239/2	1.0		3/8	3/8	6/8	1	1	1/4		1/4	1		7	61	C#4	4	3034
309	284	1235/2	1239/2	1.0		3/8	3/8	6/8	1	1	1/4		1/4	1		7	73	C#5	5	3034
309	284	2471/4	2479/4	0.25		7/16	7/16	6/8	2	1	1/16		1/16	1		11	53	E#3	3	3043
309	284	618	620	0.25		1/2	1/2	6/8	2	1	1/16		1/16	1		6	54	F#3	3	3044
309	284	2473/4	2481/4	0.25		9/16	9/16	6/8	2	1	1/16		1/16	1		8	56	G#3	3	3045
309	284	1237/2	1241/2	0.25		5/8	5/8	6/8	2	1	1/16		1/16	1		10	58	A#3	3	3046
309	284	1237/2	1241/2	0.5		5/8	5/8	6/8	1	1	1/8		1/8	1		6	66	F#4	4	3035
309	284	1237/2	1241/2	0.5		5/8	5/8	6/8	1	1	1/8		1/8	1		6	78	F#5	5	3035
309	284	2475/4	2483/4	0.25		11/16	11/16	6/8	2	1	1/16		1/16	1		6	54	F#3	3	3047
310	285	619	621	1.0		0	0	6/8	2	1	1/4		1/4	1		5	59	B3	3	3055
310	285	619	621	1.0		0	0	6/8	1	1	1/4		1/4	1		5	71	B4	4	3048
310	285	620	622	0.5		1/4	1/4	6/8	2	1	1/8		1/8	1		2	38	D2	2	3056
310	285	620	622	0.5		1/4	1/4	6/8	2	1	1/8		1/8	1		2	50	D3	3	3056
310	285	1241/2	1245/2	1.0		3/8	3/8	6/8	2	1	1/4		1/4	1		0	36	C2	2	3057
310	285	1241/2	1245/2	1.0		3/8	3/8	6/8	2	1	1/4		1/4	1		0	48	C3	3	3057
310	285	1241/2	1245/2	0.25		3/8	3/8	6/8	1	1	1/16		1/16	1		2	62	D4	4	3049
310	285	2483/4	2491/4	0.25		7/16	7/16	6/8	1	1	1/16		1/16	1		7	61	C#4	4	3050
310	285	621	623	0.25		1/2	1/2	6/8	1	1	1/16		1/16	1		2	62	D4	4	3051
310	285	2485/4	2493/4	0.25		9/16	9/16	6/8	1	1	1/16		1/16	1		4	64	E4	4	3052
310	285	1243/2	1247/2	0.5		5/8	5/8	6/8	2	1	1/8		1/8	1		2	38	D2	2	3058
310	285	1243/2	1247/2	0.5		5/8	5/8	6/8	2	1	1/8		1/8	1		2	50	D3	3	3058
310	285	1243/2	1247/2	0.25		5/8	5/8	6/8	1	1	1/16		1/16	1		6	66	F#4	4	3053
310	285	2487/4	2495/4	0.25		11/16	11/16	6/8	1	1	1/16		1/16	1		2	62	D4	4	3054
311	286	622	624	1.0		0	0	6/8	2	1	1/4		1/4	1		5	35	B1	1	3071
311	286	622	624	1.0		0	0	6/8	2	1	1/4		1/4	1		5	47	B2	2	3071
311	286	622	624	0.25		0	0	6/8	1	1	1/16		1/16	1		1	67	G4	4	3059
311	286	2489/4	2497/4	0.25		1/16	1/16	6/8	1	1	1/16		1/16	1		6	66	F#4	4	3060
311	286	1245/2	1249/2	0.25		1/8	1/8	6/8	1	1	1/16		1/16	1		1	67	G4	4	3061
311	286	2491/4	2499/4	0.25		3/16	3/16	6/8	1	1	1/16		1/16	1		3	69	A4	4	3062
311	286	623	625	0.5		1/4	1/4	6/8	2	1	1/8		1/8	1		2	38	D2	2	3072
311	286	623	625	0.5		1/4	1/4	6/8	2	1	1/8		1/8	1		2	50	D3	3	3072
311	286	623	625	0.25		1/4	1/4	6/8	1	1	1/16		1/16	1		5	71	B4	4	3063
311	286	2493/4	2501/4	0.25		5/16	5/16	6/8	1	1	1/16		1/16	1		1	67	G4	4	3064
311	286	1247/2	1251/2	1.0		3/8	3/8	6/8	2	1	1/4		1/4	1		3	33	A1	1	3073
311	286	1247/2	1251/2	1.0		3/8	3/8	6/8	2	1	1/4		1/4	1		3	45	A2	2	3073
311	286	1247/2	1251/2	0.25		3/8	3/8	6/8	1	1	1/16		1/16	1		0	72	C5	5	3065
311	286	2495/4	2503/4	0.25		7/16	7/16	6/8	1	1	1/16		1/16	1		5	71	B4	4	3066
311	286	624	626	0.25		1/2	1/2	6/8	1	1	1/16		1/16	1		0	72	C5	5	3067
311	286	2497/4	2505/4	0.25		9/16	9/16	6/8	1	1	1/16		1/16	1		2	74	D5	5	3068
311	286	1249/2	1253/2	0.5		5/8	5/8	6/8	2	1	1/8		1/8	1		2	38	D2	2	3074
311	286	1249/2	1253/2	0.5		5/8	5/8	6/8	2	1	1/8		1/8	1		2	50	D3	3	3074
311	286	1249/2	1253/2	0.25		5/8	5/8	6/8	1	1	1/16		1/16	1		4	76	E5	5	3069
311	286	2499/4	2507/4	0.25		11/16	11/16	6/8	1	1	1/16		1/16	1		6	78	F#5	5	3070
312	287	625	627	3.0		0	0	6/8	2	1	3/4		1/2	3/2	1	1	31	G1	1	3080
312	287	625	627	3.0		0	0	6/8	2	1	3/4		1/2	3/2	1	1	43	G2	2	3080
312	287	625	627	1.0		0	0	6/8	1	1	1/4		1/4	1		1	79	G5	5	3075
312	287	626	628	0.5		1/4	1/4	6/8	1	1	1/8		1/8	1		2	86	D6	6	3076
312	287	1253/2	1257/2	1.0		3/8	3/8	6/8	1	2	1/4		1/4	1		6	78	F#5	5	3079
312	287	1253/2	1257/2	1.0		3/8	3/8	6/8	1	1	1/4		1/4	1		0	84	C6	6	3077
312	287	1255/2	1259/2	0.5		5/8	5/8	6/8	1	1	1/8		1/8	1		2	86	D6	6	3078
313	288	628	630	3.0		0	0	6/8	2	1	3/4		1/2	3/2	0	1	31	G1	1	3087
313	288	628	630	3.0		0	0	6/8	2	1	3/4		1/2	3/2	0	1	43	G2	2	3087
313	288	628	630	1.0		0	0	6/8	1	2	1/4		1/4	1		1	79	G5	5	3085
313	288	628	630	1.0		0	0	6/8	1	1	1/4		1/4	1		5	83	B5	5	3081
313	288	629	631	0.5		1/4	1/4	6/8	1	1	1/8		1/8	1		2	86	D6	6	3082
313	288	1259/2	1263/2	1.0		3/8	3/8	6/8	1	2	1/4		1/4	1		0	72	C5	5	3086
313	288	1259/2	1263/2	1.0		3/8	3/8	6/8	1	1	1/4		1/4	1		3	81	A5	5	3083
313	288	1261/2	1265/2	0.5		5/8	5/8	6/8	1	1	1/8		1/8	1		2	86	D6	6	3084
314	289	631	633	3.0		0	0	6/8	2	1	3/4		1/2	3/2	-1	1	31	G1	1	3094
314	289	631	633	3.0		0	0	6/8	2	1	3/4		1/2	3/2	-1	1	43	G2	2	3094
314	289	631	633	1.0		0	0	6/8	1	2	1/4		1/4	1		5	71	B4	4	3092
314	289	631	633	1.0		0	0	6/8	1	1	1/4		1/4	1		1	79	G5	5	3088
314	289	632	634	0.5		1/4	1/4	6/8	1	1	1/8		1/8	1		2	86	D6	6	3089
314	289	1265/2	1269/2	1.0		3/8	3/8	6/8	1	2	1/4		1/4	1		5	71	B4	4	3093
314	289	1265/2	1269/2	1.0		3/8	3/8	6/8	1	1	1/4		1/4	1		6	78	F#5	5	3090
314	289	1267/2	1271/2	0.5		5/8	5/8	6/8	1	1	1/8		1/8	1		2	86	D6	6	3091
315	290	634	636	3.0		0	0	6/8	2	1	3/4		1/2	3/2		8	32	G#1	1	3103
315	290	634	636	3.0		0	0	6/8	2	1	3/4		1/2	3/2		8	44	G#2	2	3103
315	290	634	636	1.0		0	0	6/8	1	2	1/4		1/4	1		5	71	B4	4	3101
315	290	634	636	0.5		0	0	6/8	1	1	1/8		1/8	1		11	77	E#5	5	3095
315	290	1269/2	1273/2	0.5		1/8	1/8	6/8	1	1	1/8		1/8	1		5	83	B5	5	3096
315	290	635	637	0.5		1/4	1/4	6/8	1	1	1/8		1/8	1		7	85	C#6	6	3097
315	290	1271/2	1275/2	1.5		3/8	3/8	6/8	1	2	3/8		1/4	3/2		11	77	E#5	5	3102
315	290	1271/2	1275/2	0.5		3/8	3/8	6/8	1	1	1/8		1/8	1		2	86	D6	6	3098
315	290	636	638	0.5		1/2	1/2	6/8	1	1	1/8		1/8	1		7	85	C#6	6	3099
315	290	1273/2	1277/2	0.5		5/8	5/8	6/8	1	1	1/8		1/8	1		5	83	B5	5	3100
316	291	637	639	3.0		0	0	6/8	2	1	3/4		1/2	3/2		3	33	A1	1	3110
316	291	637	639	3.0		0	0	6/8	2	1	3/4		1/2	3/2		3	45	A2	2	3110
316	291	637	639	3.0		0	0	6/8	1	2	3/4		1/2	3/2		6	78	F#5	5	3109
316	291	1275/2	1279/2	0.5		1/8	1/8	6/8	1	1	1/8		1/8	1		3	81	A5	5	3104
316	291	638	640	0.5		1/4	1/4	6/8	1	1	1/8		1/8	1		5	83	B5	5	3105
316	291	1277/2	1281/2	0.5		3/8	3/8	6/8	1	1	1/8		1/8	1		7	85	C#6	6	3106
316	291	639	641	0.5		1/2	1/2	6/8	1	1	1/8		1/8	1		5	83	B5	5	3107
316	291	1279/2	1283/2	0.5		5/8	5/8	6/8	1	1	1/8		1/8	1		3	81	A5	5	3108
317	292	640	642	3.0		0	0	6/8	2	1	3/4		1/2	3/2		5	35	B1	1	3117
317	292	640	642	3.0		0	0	6/8	2	1	3/4		1/2	3/2		5	47	B2	2	3117
317	292	640	642	3.0		0	0	6/8	1	2	3/4		1/2	3/2		2	74	D5	5	3116
317	292	1281/2	1285/2	0.5		1/8	1/8	6/8	1	1	1/8		1/8	1		8	80	G#5	5	3111
317	292	641	643	0.5		1/4	1/4	6/8	1	1	1/8		1/8	1		3	81	A5	5	3112
317	292	1283/2	1287/2	0.5		3/8	3/8	6/8	1	1	1/8		1/8	1		5	83	B5	5	3113
317	292	642	644	0.5		1/2	1/2	6/8	1	1	1/8		1/8	1		3	81	A5	5	3114
317	292	1285/2	1289/2	0.5		5/8	5/8	6/8	1	1	1/8		1/8	1		8	80	G#5	5	3115
318	293	643	645	3.0		0	0	6/8	2	1	3/4		1/2	3/2		12	36	B#1	1	3124
318	293	643	645	3.0		0	0	6/8	2	1	3/4		1/2	3/2		12	48	B#2	2	3124
318	293	643	645	3.0		0	0	6/8	1	2	3/4		1/2	3/2		9	75	D#5	5	3123
318	293	1287/2	1291/2	0.5		1/8	1/8	6/8	1	1	1/8		1/8	1		6	78	F#5	5	3118
318	293	644	646	0.5		1/4	1/4	6/8	1	1	1/8		1/8	1		8	80	G#5	5	3119
318	293	1289/2	1293/2	0.5		3/8	3/8	6/8	1	1	1/8		1/8	1		3	81	A5	5	3120
318	293	645	647	0.5		1/2	1/2	6/8	1	1	1/8		1/8	1		8	80	G#5	5	3121
318	293	1291/2	1295/2	0.5		5/8	5/8	6/8	1	1	1/8		1/8	1		6	78	F#5	5	3122
319	294	646	648	3.0		0	0	6/8	2	1	3/4		1/2	3/2		12	48	B#2	2	3131
319	294	646	648	3.0		0	0	6/8	2	1	3/4		1/2	3/2		12	60	B#3	3	3131
319	294	646	648	3.0		0	0	6/8	1	2	3/4		1/2	3/2		3	69	A4	4	3130
319	294	1293/2	1297/2	0.5		1/8	1/8	6/8	1	1	1/8		1/8	1		9	75	D#5	5	3125
319	294	647	649	0.5		1/4	1/4	6/8	1	1	1/8		1/8	1		11	77	E#5	5	3126
319	294	1295/2	1299/2	0.5		3/8	3/8	6/8	1	1	1/8		1/8	1		6	78	F#5	5	3127
319	294	648	650	0.5		1/2	1/2	6/8	1	1	1/8		1/8	1		11	77	E#5	5	3128
319	294	1297/2	1301/2	0.5		5/8	5/8	6/8	1	1	1/8		1/8	1		9	75	D#5	5	3129
320	295	649	651	0.25		0	0	6/8	2	1	1/16		1/16	1		7	49	C#3	3	3136
320	295	649	651	1.0		0	0	6/8	1	1	1/4		1/4	1		8	68	G#4	4	3132
320	295	649	651	1.0		0	0	6/8	1	1	1/4		1/4	1		11	77	E#5	5	3132
320	295	2597/4	2605/4	0.25		1/16	1/16	6/8	2	1	1/16		1/16	1		7	61	C#4	4	3137
320	295	1299/2	1303/2	0.25		1/8	1/8	6/8	2	1	1/16		1/16	1		7	49	C#3	3	3138
320	295	2599/4	2607/4	0.25		3/16	3/16	6/8	2	1	1/16		1/16	1		7	61	C#4	4	3139
320	295	650	652	0.25		1/4	1/4	6/8	2	1	1/16		1/16	1		7	49	C#3	3	3140
320	295	650	652	0.5		1/4	1/4	6/8	1	1	1/8		1/8	1		7	85	C#6	6	3133
320	295	2601/4	2609/4	0.25		5/16	5/16	6/8	2	1	1/16		1/16	1		7	61	C#4	4	3141
320	295	1301/2	1305/2	0.25		3/8	3/8	6/8	2	1	1/16		1/16	1		7	49	C#3	3	3142
320	295	1301/2	1305/2	1.0		3/8	3/8	6/8	1	1	1/4		1/4	1		8	80	G#5	5	3134
320	295	2603/4	2611/4	0.25		7/16	7/16	6/8	2	1	1/16		1/16	1		7	61	C#4	4	3143
320	295	651	653	0.25		1/2	1/2	6/8	2	1	1/16		1/16	1		7	49	C#3	3	3144
320	295	2605/4	2613/4	0.25		9/16	9/16	6/8	2	1	1/16		1/16	1		7	61	C#4	4	3145
320	295	1303/2	1307/2	0.25		5/8	5/8	6/8	2	1	1/16		1/16	1		7	49	C#3	3	3146
320	295	1303/2	1307/2	0.5		5/8	5/8	6/8	1	1	1/8		1/8	1		7	73	C#5	5	3135
320	295	1303/2	1307/2	0.5		5/8	5/8	6/8	1	1	1/8		1/8	1		3	81	A5	5	3135
320	295	2607/4	2615/4	0.25		11/16	11/16	6/8	2	1	1/16		1/16	1		7	61	C#4	4	3147
321	296	652	654	0.25		0	0	6/8	2	1	1/16		1/16	1		7	49	C#3	3	3152
321	296	652	654	1.0		0	0	6/8	1	1	1/4		1/4	1		8	68	G#4	4	3148
321	296	652	654	1.0		0	0	6/8	1	1	1/4		1/4	1		11	77	E#5	5	3148
321	296	2609/4	2617/4	0.25		1/16	1/16	6/8	2	1	1/16		1/16	1		7	61	C#4	4	3153
321	296	1305/2	1309/2	0.25		1/8	1/8	6/8	2	1	1/16		1/16	1		7	49	C#3	3	3154
321	296	2611/4	2619/4	0.25		3/16	3/16	6/8	2	1	1/16		1/16	1		7	61	C#4	4	3155
321	296	653	655	0.25		1/4	1/4	6/8	2	1	1/16		1/16	1		7	49	C#3	3	3156
321	296	653	655	0.5		1/4	1/4	6/8	1	1	1/8		1/8	1		3	69	A4	4	3149
321	296	653	655	0.5		1/4	1/4	6/8	1	1	1/8		1/8	1		7	73	C#5	5	3149
321	296	653	655	0.5		1/4	1/4	6/8	1	1	1/8		1/8	1		6	78	F#5	5	3149
321	296	2613/4	2621/4	0.25		5/16	5/16	6/8	2	1	1/16		1/16	1		7	61	C#4	4	3157
321	296	1307/2	1311/2	0.25		3/8	3/8	6/8	2	1	1/16		1/16	1		7	49	C#3	3	3158
321	296	1307/2	1311/2	1.0		3/8	3/8	6/8	1	1	1/4		1/4	1		6	66	F#4	4	3150
321	296	1307/2	1311/2	1.0		3/8	3/8	6/8	1	1	1/4		1/4	1		3	69	A4	4	3150
321	296	1307/2	1311/2	1.0		3/8	3/8	6/8	1	1	1/4		1/4	1		2	74	D5	5	3150
321	296	2615/4	2623/4	0.25		7/16	7/16	6/8	2	1	1/16		1/16	1		7	61	C#4	4	3159
321	296	654	656	0.25		1/2	1/2	6/8	2	1	1/16		1/16	1		7	49	C#3	3	3160
321	296	2617/4	2625/4	0.25		9/16	9/16	6/8	2	1	1/16		1/16	1		7	61	C#4	4	3161
321	296	1309/2	1313/2	0.25		5/8	5/8	6/8	2	1	1/16		1/16	1		7	49	C#3	3	3162
321	296	1309/2	1313/2	0.5		5/8	5/8	6/8	1	1	1/8		1/8	1		6	66	F#4	4	3151
321	296	1309/2	1313/2	0.5		5/8	5/8	6/8	1	1	1/8		1/8	1		3	69	A4	4	3151
321	296	1309/2	1313/2	0.5		5/8	5/8	6/8	1	1	1/8		1/8	1		12	72	B#4	4	3151
321	296	2619/4	2627/4	0.25		11/16	11/16	6/8	2	1	1/16		1/16	1		7	61	C#4	4	3163
322	297	655	657	0.25		0	0	6/8	2	1	1/16		1/16	1		7	37	C#2	2	3168
322	297	655	657	1.0		0	0	6/8	1	1	1/4		1/4	1		11	65	E#4	4	3164
322	297	655	657	1.0		0	0	6/8	1	1	1/4		1/4	1		8	68	G#4	4	3164
322	297	655	657	1.0		0	0	6/8	1	1	1/4		1/4	1		7	73	C#5	5	3164
322	297	2621/4	2629/4	0.25		1/16	1/16	6/8	2	1	1/16		1/16	1		7	49	C#3	3	3169
322	297	1311/2	1315/2	0.25		1/8	1/8	6/8	2	1	1/16		1/16	1		7	37	C#2	2	3170
322	297	2623/4	2631/4	0.25		3/16	3/16	6/8	2	1	1/16		1/16	1		7	49	C#3	3	3171
322	297	656	658	0.25		1/4	1/4	6/8	2	1	1/16		1/16	1		7	37	C#2	2	3172
322	297	656	658	0.5		1/4	1/4	6/8	1	1	1/8		1/8	1		7	73	C#5	5	3165
322	297	2625/4	2633/4	0.25		5/16	5/16	6/8	2	1	1/16		1/16	1		7	49	C#3	3	3173
322	297	1313/2	1317/2	0.25		3/8	3/8	6/8	2	1	1/16		1/16	1		7	37	C#2	2	3174
322	297	1313/2	1317/2	1.0		3/8	3/8	6/8	1	1	1/4		1/4	1		8	68	G#4	4	3166
322	297	2627/4	2635/4	0.25		7/16	7/16	6/8	2	1	1/16		1/16	1		7	49	C#3	3	3175
322	297	657	659	0.25		1/2	1/2	6/8	2	1	1/16		1/16	1		7	37	C#2	2	3176
322	297	2629/4	2637/4	0.25		9/16	9/16	6/8	2	1	1/16		1/16	1		7	49	C#3	3	3177
322	297	1315/2	1319/2	0.25		5/8	5/8	6/8	2	1	1/16		1/16	1		7	37	C#2	2	3178
322	297	1315/2	1319/2	0.5		5/8	5/8	6/8	1	1	1/8		1/8	1		7	61	C#4	4	3167
322	297	1315/2	1319/2	0.5		5/8	5/8	6/8	1	1	1/8		1/8	1		3	69	A4	4	3167
322	297	2631/4	2639/4	0.25		11/16	11/16	6/8	2	1	1/16		1/16	1		7	49	C#3	3	3179
323	298	658	660	0.25		0	0	6/8	2	1	1/16		1/16	1		7	37	C#2	2	3184
323	298	658	660	1.0		0	0	6/8	1	1	1/4		1/4	1		8	56	G#3	3	3180
323	298	658	660	1.0		0	0	6/8	1	1	1/4		1/4	1		11	65	E#4	4	3180
323	298	2633/4	2641/4	0.25		1/16	1/16	6/8	2	1	1/16		1/16	1		7	49	C#3	3	3185
323	298	1317/2	1321/2	0.25		1/8	1/8	6/8	2	1	1/16		1/16	1		7	37	C#2	2	3186
323	298	2635/4	2643/4	0.25		3/16	3/16	6/8	2	1	1/16		1/16	1		7	49	C#3	3	3187
323	298	659	661	0.25		1/4	1/4	6/8	2	1	1/16		1/16	1		7	37	C#2	2	3188
323	298	659	661	0.5		1/4	1/4	6/8	1	1	1/8		1/8	1		3	57	A3	3	3181
323	298	659	661	0.5		1/4	1/4	6/8	1	1	1/8		1/8	1		7	61	C#4	4	3181
323	298	659	661	0.5		1/4	1/4	6/8	1	1	1/8		1/8	1		6	66	F#4	4	3181
323	298	2637/4	2645/4	0.25		5/16	5/16	6/8	2	1	1/16		1/16	1		7	49	C#3	3	3189
323	298	1319/2	1323/2	0.25		3/8	3/8	6/8	2	1	1/16		1/16	1		7	37	C#2	2	3190
323	298	1319/2	1323/2	1.0		3/8	3/8	6/8	1	1	1/4		1/4	1		6	54	F#3	3	3182
323	298	1319/2	1323/2	1.0		3/8	3/8	6/8	1	1	1/4		1/4	1		3	57	A3	3	3182
323	298	1319/2	1323/2	1.0		3/8	3/8	6/8	1	1	1/4		1/4	1		2	62	D4	4	3182
323	298	2639/4	2647/4	0.25		7/16	7/16	6/8	2	1	1/16		1/16	1		7	49	C#3	3	3191
323	298	660	662	0.25		1/2	1/2	6/8	2	1	1/16		1/16	1		7	37	C#2	2	3192
323	298	2641/4	2649/4	0.25		9/16	9/16	6/8	2	1	1/16		1/16	1		7	49	C#3	3	3193
323	298	1321/2	1325/2	0.25		5/8	5/8	6/8	2	1	1/16		1/16	1		7	37	C#2	2	3194
323	298	1321/2	1325/2	0.5		5/8	5/8	6/8	1	1	1/8		1/8	1		6	54	F#3	3	3183
323	298	1321/2	1325/2	0.5		5/8	5/8	6/8	1	1	1/8		1/8	1		3	57	A3	3	3183
323	298	1321/2	1325/2	0.5		5/8	5/8	6/8	1	1	1/8		1/8	1		12	60	B#3	3	3183
323	298	2643/4	2651/4	0.25		11/16	11/16	6/8	2	1	1/16		1/16	1		7	49	C#3	3	3195
324	299	661	663	0.25		0	0	6/8	2	1	1/16		1/16	1		7	37	C#2	2	3201
