mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	volta	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
142	141	563/2	563/2	1.5		1/8	1/8	2/4	2	2	3/8		1/4	3/2		4	52	E3	3	1422
142	141	563/2	563/2	0.5		1/8	1/8	2/4	1	1	1/8		1/8	1		3	69	A4	4	1415
142	141	563/2	563/2	0.5		1/8	1/8	2/4	1	1	1/8		1/8	1		7	73	C#5	5	1415
142	141	282	282	0.5		1/4	1/4	2/4	1	1	1/8		1/8	1		5	71	B4	4	1416
142	141	282	282	0.5		1/4	1/4	2/4	1	1	1/8		1/8	1		2	74	D5	5	1416
142	141	565/2	565/2	0.5		3/8	3/8	2/4	2	1	1/8		1/8	1		2	62	D4	4	1420
142	141	565/2	565/2	0.5		3/8	3/8	2/4	1	1	1/8		1/8	1		8	68	G#4	4	1417
142	141	565/2	565/2	0.5		3/8	3/8	2/4	1	1	1/8		1/8	1		5	71	B4	4	1417
143	142	283	283	0.5		0	0	2/4	2	2	1/8		1/8	1		3	57	A3	3	1432
143	142	283	283	0.5		0	0	2/4	2	1	1/8		1/8	1		7	61	C#4	4	1430
143	142	283	283	1.0		0	0	2/4	1	1	1/4		1/4	1		3	69	A4	4	1423
143	142	567/2	567/2	0.5		1/8	1/8	2/4	2	2	1/8		1/8	1		3	45	A2	2	1433
143	142	284	284	0.16666666666666666		1/4	1/4	2/4	1	1	1/24		1/16	2/3		0	72	C5	5	1424
143	142	1705/6	1705/6	0.16666666666666666		7/24	7/24	2/4	1	1	1/24		1/16	2/3		5	71	B4	4	1425
143	142	853/3	853/3	0.16666666666666666		1/3	1/3	2/4	1	1	1/24		1/16	2/3		3	69	A4	4	1426
143	142	569/2	569/2	0.5		3/8	3/8	2/4	2	1	1/8		1/8	1		3	57	A3	3	1431
143	142	569/2	569/2	0.5		3/8	3/8	2/4	2	1	1/8		1/8	1		0	60	C4	4	1431
143	142	569/2	569/2	0.5		3/8	3/8	2/4	2	1	1/8		1/8	1		4	64	E4	4	1431
143	142	569/2	569/2	0.16666666666666666		3/8	3/8	2/4	1	1	1/24		1/16	2/3		4	76	E5	5	1427
143	142	854/3	854/3	0.16666666666666666		5/12	5/12	2/4	1	1	1/24		1/16	2/3		0	72	C5	5	1428
143	142	1709/6	1709/6	0.16666666666666666		11/24	11/24	2/4	1	1	1/24		1/16	2/3		3	69	A4	4	1429
144	143	285	285	0.16666666666666666		0	0	2/4	1	1	1/24		1/16	2/3		0	72	C5	5	1434
144	143	1711/6	1711/6	0.16666666666666666		1/24	1/24	2/4	1	1	1/24		1/16	2/3		5	71	B4	4	1435
144	143	856/3	856/3	0.16666666666666666		1/12	1/12	2/4	1	1	1/24		1/16	2/3		3	69	A4	4	1436
144	143	571/2	571/2	0.5		1/8	1/8	2/4	2	1	1/8		1/8	1		3	57	A3	3	1446
144	143	571/2	571/2	0.5		1/8	1/8	2/4	2	1	1/8		1/8	1		0	60	C4	4	1446
144	143	571/2	571/2	0.5		1/8	1/8	2/4	2	1	1/8		1/8	1		-1	65	F4	4	1446
144	143	571/2	571/2	0.16666666666666666		1/8	1/8	2/4	1	1	1/24		1/16	2/3		-1	77	F5	5	1437
144	143	857/3	857/3	0.16666666666666666		1/6	1/6	2/4	1	1	1/24		1/16	2/3		0	72	C5	5	1438
144	143	1715/6	1715/6	0.16666666666666666		5/24	5/24	2/4	1	1	1/24		1/16	2/3		3	69	A4	4	1439
144	143	286	286	0.16666666666666666		1/4	1/4	2/4	1	1	1/24		1/16	2/3		0	72	C5	5	1440
144	143	1717/6	1717/6	0.16666666666666666		7/24	7/24	2/4	1	1	1/24		1/16	2/3		5	71	B4	4	1441
144	143	859/3	859/3	0.16666666666666666		1/3	1/3	2/4	1	1	1/24		1/16	2/3		3	69	A4	4	1442
144	143	573/2	573/2	0.5		3/8	3/8	2/4	2	1	1/8		1/8	1		3	57	A3	3	1447
144	143	573/2	573/2	0.5		3/8	3/8	2/4	2	1	1/8		1/8	1		0	60	C4	4	1447
144	143	573/2	573/2	0.5		3/8	3/8	2/4	2	1	1/8		1/8	1		4	64	E4	4	1447
144	143	573/2	573/2	0.16666666666666666		3/8	3/8	2/4	1	1	1/24		1/16	2/3		4	76	E5	5	1443
144	143	860/3	860/3	0.16666666666666666		5/12	5/12	2/4	1	1	1/24		1/16	2/3		0	72	C5	5	1444
144	143	1721/6	1721/6	0.16666666666666666		11/24	11/24	2/4	1	1	1/24		1/16	2/3		3	69	A4	4	1445
145	144	287	287	0.16666666666666666		0	0	2/4	1	1	1/24		1/16	2/3		0	72	C5	5	1448
145	144	1723/6	1723/6	0.16666666666666666		1/24	1/24	2/4	1	1	1/24		1/16	2/3		5	71	B4	4	1449
145	144	862/3	862/3	0.16666666666666666		1/12	1/12	2/4	1	1	1/24		1/16	2/3		3	69	A4	4	1450
145	144	575/2	575/2	0.16666666666666666		1/8	1/8	2/4	2	1	1/24		1/16	2/3		6	54	F#3	3	1460
145	144	575/2	575/2	0.16666666666666666		1/8	1/8	2/4	1	1	1/24		1/16	2/3		9	75	D#5	5	1451
145	144	863/3	863/3	0.16666666666666666		1/6	1/6	2/4	2	1	1/24		1/16	2/3		0	60	C4	4	1461
145	144	863/3	863/3	0.16666666666666666		1/6	1/6	2/4	1	1	1/24		1/16	2/3		0	72	C5	5	1452
145	144	1727/6	1727/6	0.16666666666666666		5/24	5/24	2/4	2	1	1/24		1/16	2/3		9	63	D#4	4	1462
145	144	1727/6	1727/6	0.16666666666666666		5/24	5/24	2/4	1	1	1/24		1/16	2/3		3	69	A4	4	1453
145	144	288	288	0.16666666666666666		1/4	1/4	2/4	2	1	1/24		1/16	2/3		6	54	F#3	3	1463
145	144	288	288	0.16666666666666666		1/4	1/4	2/4	1	1	1/24		1/16	2/3		9	75	D#5	5	1454
145	144	1729/6	1729/6	0.16666666666666666		7/24	7/24	2/4	2	1	1/24		1/16	2/3		0	60	C4	4	1464
145	144	1729/6	1729/6	0.16666666666666666		7/24	7/24	2/4	1	1	1/24		1/16	2/3		0	72	C5	5	1455
145	144	865/3	865/3	0.16666666666666666		1/3	1/3	2/4	2	1	1/24		1/16	2/3		9	63	D#4	4	1465
145	144	865/3	865/3	0.16666666666666666		1/3	1/3	2/4	1	1	1/24		1/16	2/3		3	69	A4	4	1456
145	144	577/2	577/2	0.16666666666666666		3/8	3/8	2/4	2	1	1/24		1/16	2/3		6	54	F#3	3	1466
145	144	577/2	577/2	0.16666666666666666		3/8	3/8	2/4	1	1	1/24		1/16	2/3		9	75	D#5	5	1457
145	144	866/3	866/3	0.16666666666666666		5/12	5/12	2/4	2	1	1/24		1/16	2/3		0	60	C4	4	1467
145	144	866/3	866/3	0.16666666666666666		5/12	5/12	2/4	1	1	1/24		1/16	2/3		0	72	C5	5	1458
145	144	1733/6	1733/6	0.16666666666666666		11/24	11/24	2/4	2	1	1/24		1/16	2/3		9	63	D#4	4	1468
145	144	1733/6	1733/6	0.16666666666666666		11/24	11/24	2/4	1	1	1/24		1/16	2/3		3	69	A4	4	1459
146	145	289	289	0.16666666666666666		0	0	2/4	2	1	1/24		1/16	2/3		6	54	F#3	3	1481
146	145	289	289	0.16666666666666666		0	0	2/4	1	1	1/24		1/16	2/3		9	75	D#5	5	1469
146	145	1735/6	1735/6	0.16666666666666666		1/24	1/24	2/4	2	1	1/24		1/16	2/3		0	60	C4	4	1482
146	145	1735/6	1735/6	0.16666666666666666		1/24	1/24	2/4	1	1	1/24		1/16	2/3		0	72	C5	5	1470
146	145	868/3	868/3	0.16666666666666666		1/12	1/12	2/4	2	1	1/24		1/16	2/3		9	63	D#4	4	1483
146	145	868/3	868/3	0.16666666666666666		1/12	1/12	2/4	1	1	1/24		1/16	2/3		3	69	A4	4	1471
146	145	579/2	579/2	0.16666666666666666		1/8	1/8	2/4	2	1	1/24		1/16	2/3		8	56	G#3	3	1484
146	145	579/2	579/2	0.16666666666666666		1/8	1/8	2/4	1	1	1/24		1/16	2/3		2	74	D5	5	1472
146	145	869/3	869/3	0.16666666666666666		1/6	1/6	2/4	2	1	1/24		1/16	2/3		5	59	B3	3	1485
146	145	869/3	869/3	0.16666666666666666		1/6	1/6	2/4	1	1	1/24		1/16	2/3		5	71	B4	4	1473
146	145	1739/6	1739/6	0.16666666666666666		5/24	5/24	2/4	2	1	1/24		1/16	2/3		2	62	D4	4	1486
146	145	1739/6	1739/6	0.16666666666666666		5/24	5/24	2/4	1	1	1/24		1/16	2/3		4	64	E4	4	1474
146	145	290	290	0.16666666666666666		1/4	1/4	2/4	2	1	1/24		1/16	2/3		8	56	G#3	3	1487
146	145	290	290	0.16666666666666666		1/4	1/4	2/4	1	1	1/24		1/16	2/3		2	74	D5	5	1475
146	145	1741/6	1741/6	0.16666666666666666		7/24	7/24	2/4	2	1	1/24		1/16	2/3		5	59	B3	3	1488
146	145	1741/6	1741/6	0.16666666666666666		7/24	7/24	2/4	1	1	1/24		1/16	2/3		5	71	B4	4	1476
146	145	871/3	871/3	0.16666666666666666		1/3	1/3	2/4	2	1	1/24		1/16	2/3		2	62	D4	4	1489
146	145	871/3	871/3	0.16666666666666666		1/3	1/3	2/4	1	1	1/24		1/16	2/3		4	64	E4	4	1477
146	145	581/2	581/2	0.16666666666666666		3/8	3/8	2/4	2	1	1/24		1/16	2/3		8	56	G#3	3	1490
146	145	581/2	581/2	0.16666666666666666		3/8	3/8	2/4	1	1	1/24		1/16	2/3		2	74	D5	5	1478
146	145	872/3	872/3	0.16666666666666666		5/12	5/12	2/4	2	1	1/24		1/16	2/3		5	59	B3	3	1491
146	145	872/3	872/3	0.16666666666666666		5/12	5/12	2/4	1	1	1/24		1/16	2/3		5	71	B4	4	1479
146	145	1745/6	1745/6	0.16666666666666666		11/24	11/24	2/4	2	1	1/24		1/16	2/3		2	62	D4	4	1492
146	145	1745/6	1745/6	0.16666666666666666		11/24	11/24	2/4	1	1	1/24		1/16	2/3		4	64	E4	4	1480
147	146	291	291	0.16666666666666666		0	0	2/4	2	1	1/24		1/16	2/3		8	56	G#3	3	1505
147	146	291	291	0.16666666666666666		0	0	2/4	1	1	1/24		1/16	2/3		2	74	D5	5	1493
147	146	1747/6	1747/6	0.16666666666666666		1/24	1/24	2/4	2	1	1/24		1/16	2/3		5	59	B3	3	1506
147	146	1747/6	1747/6	0.16666666666666666		1/24	1/24	2/4	1	1	1/24		1/16	2/3		5	71	B4	4	1494
147	146	874/3	874/3	0.16666666666666666		1/12	1/12	2/4	2	1	1/24		1/16	2/3		2	62	D4	4	1507
147	146	874/3	874/3	0.16666666666666666		1/12	1/12	2/4	1	1	1/24		1/16	2/3		4	64	E4	4	1495
147	146	583/2	583/2	0.16666666666666666		1/8	1/8	2/4	2	1	1/24		1/16	2/3		3	57	A3	3	1508
147	146	583/2	583/2	0.16666666666666666		1/8	1/8	2/4	1	1	1/24		1/16	2/3		0	72	C5	5	1496
147	146	875/3	875/3	0.16666666666666666		1/6	1/6	2/4	2	1	1/24		1/16	2/3		0	60	C4	4	1509
147	146	875/3	875/3	0.16666666666666666		1/6	1/6	2/4	1	1	1/24		1/16	2/3		3	69	A4	4	1497
147	146	1751/6	1751/6	0.16666666666666666		5/24	5/24	2/4	2	1	1/24		1/16	2/3		3	57	A3	3	1510
147	146	1751/6	1751/6	0.16666666666666666		5/24	5/24	2/4	1	1	1/24		1/16	2/3		4	64	E4	4	1498
147	146	292	292	0.5		1/4	1/4	2/4	2	1	1/8		1/8	1		2	50	D3	3	1511
147	146	292	292	0.16666666666666666		1/4	1/4	2/4	1	1	1/24		1/16	2/3		5	71	B4	4	1499
147	146	1753/6	1753/6	0.16666666666666666		7/24	7/24	2/4	1	1	1/24		1/16	2/3		-1	65	F4	4	1500
147	146	877/3	877/3	0.16666666666666666		1/3	1/3	2/4	1	1	1/24		1/16	2/3		2	62	D4	4	1501
147	146	585/2	585/2	0.5		3/8	3/8	2/4	2	1	1/8		1/8	1		9	51	D#3	3	1512
147	146	585/2	585/2	0.16666666666666666		3/8	3/8	2/4	1	1	1/24		1/16	2/3		3	69	A4	4	1502
147	146	878/3	878/3	0.16666666666666666		5/12	5/12	2/4	1	1	1/24		1/16	2/3		6	66	F#4	4	1503
147	146	1757/6	1757/6	0.16666666666666666		11/24	11/24	2/4	1	1	1/24		1/16	2/3		0	60	C4	4	1504
148	147	293	293	0.5		0	0	2/4	2	1	1/8		1/8	1		4	52	E3	3	1520
148	147	293	293	0.5		0	0	2/4	1	1	1/8		1/8	1		5	59	B3	3	1513
148	147	293	293	0.5		0	0	2/4	1	1	1/8		1/8	1		4	64	E4	4	1513
148	147	293	293	0.5		0	0	2/4	1	1	1/8		1/8	1		8	68	G#4	4	1513
148	147	587/2	587/2	0.5		1/8	1/8	2/4	2	1	1/8		1/8	1		4	40	E2	2	1521
148	147	294	294	0.16666666666666666		1/4	1/4	2/4	1	1	1/24		1/16	2/3		0	72	C5	5	1514
148	147	1765/6	1765/6	0.16666666666666666		7/24	7/24	2/4	1	1	1/24		1/16	2/3		5	71	B4	4	1515
148	147	883/3	883/3	0.16666666666666666		1/3	1/3	2/4	1	1	1/24		1/16	2/3		3	69	A4	4	1516
148	147	589/2	589/2	0.5		3/8	3/8	2/4	2	1	1/8		1/8	1		3	57	A3	3	1522
148	147	589/2	589/2	0.5		3/8	3/8	2/4	2	1	1/8		1/8	1		0	60	C4	4	1522
148	147	589/2	589/2	0.5		3/8	3/8	2/4	2	1	1/8		1/8	1		4	64	E4	4	1522
148	147	589/2	589/2	0.16666666666666666		3/8	3/8	2/4	1	1	1/24		1/16	2/3		4	76	E5	5	1517
148	147	884/3	884/3	0.16666666666666666		5/12	5/12	2/4	1	1	1/24		1/16	2/3		0	72	C5	5	1518
148	147	1769/6	1769/6	0.16666666666666666		11/24	11/24	2/4	1	1	1/24		1/16	2/3		3	69	A4	4	1519
149	148	295	295	0.16666666666666666		0	0	2/4	1	1	1/24		1/16	2/3		0	72	C5	5	1523
149	148	1771/6	1771/6	0.16666666666666666		1/24	1/24	2/4	1	1	1/24		1/16	2/3		5	71	B4	4	1524
149	148	886/3	886/3	0.16666666666666666		1/12	1/12	2/4	1	1	1/24		1/16	2/3		3	69	A4	4	1525
149	148	591/2	591/2	0.5		1/8	1/8	2/4	2	1	1/8		1/8	1		3	57	A3	3	1535
149	148	591/2	591/2	0.5		1/8	1/8	2/4	2	1	1/8		1/8	1		0	60	C4	4	1535
149	148	591/2	591/2	0.5		1/8	1/8	2/4	2	1	1/8		1/8	1		-1	65	F4	4	1535
149	148	591/2	591/2	0.16666666666666666		1/8	1/8	2/4	1	1	1/24		1/16	2/3		-1	77	F5	5	1526
149	148	887/3	887/3	0.16666666666666666		1/6	1/6	2/4	1	1	1/24		1/16	2/3		0	72	C5	5	1527
149	148	1775/6	1775/6	0.16666666666666666		5/24	5/24	2/4	1	1	1/24		1/16	2/3		3	69	A4	4	1528
149	148	296	296	0.16666666666666666		1/4	1/4	2/4	1	1	1/24		1/16	2/3		0	72	C5	5	1529
149	148	1777/6	1777/6	0.16666666666666666		7/24	7/24	2/4	1	1	1/24		1/16	2/3		5	71	B4	4	1530
149	148	889/3	889/3	0.16666666666666666		1/3	1/3	2/4	1	1	1/24		1/16	2/3		3	69	A4	4	1531
149	148	593/2	593/2	0.5		3/8	3/8	2/4	2	1	1/8		1/8	1		3	57	A3	3	1536
149	148	593/2	593/2	0.5		3/8	3/8	2/4	2	1	1/8		1/8	1		0	60	C4	4	1536
149	148	593/2	593/2	0.5		3/8	3/8	2/4	2	1	1/8		1/8	1		4	64	E4	4	1536
149	148	593/2	593/2	0.16666666666666666		3/8	3/8	2/4	1	1	1/24		1/16	2/3		4	76	E5	5	1532
149	148	890/3	890/3	0.16666666666666666		5/12	5/12	2/4	1	1	1/24		1/16	2/3		0	72	C5	5	1533
149	148	1781/6	1781/6	0.16666666666666666		11/24	11/24	2/4	1	1	1/24		1/16	2/3		3	69	A4	4	1534
150	149	297	297	0.16666666666666666		0	0	2/4	1	1	1/24		1/16	2/3		0	72	C5	5	1537
150	149	1783/6	1783/6	0.16666666666666666		1/24	1/24	2/4	1	1	1/24		1/16	2/3		5	71	B4	4	1538
150	149	892/3	892/3	0.16666666666666666		1/12	1/12	2/4	1	1	1/24		1/16	2/3		3	69	A4	4	1539
150	149	595/2	595/2	0.16666666666666666		1/8	1/8	2/4	2	1	1/24		1/16	2/3		6	54	F#3	3	1549
150	149	595/2	595/2	0.16666666666666666		1/8	1/8	2/4	1	1	1/24		1/16	2/3		9	75	D#5	5	1540
150	149	893/3	893/3	0.16666666666666666		1/6	1/6	2/4	2	1	1/24		1/16	2/3		0	60	C4	4	1550
150	149	893/3	893/3	0.16666666666666666		1/6	1/6	2/4	1	1	1/24		1/16	2/3		0	72	C5	5	1541
150	149	1787/6	1787/6	0.16666666666666666		5/24	5/24	2/4	2	1	1/24		1/16	2/3		9	63	D#4	4	1551
150	149	1787/6	1787/6	0.16666666666666666		5/24	5/24	2/4	1	1	1/24		1/16	2/3		3	69	A4	4	1542
150	149	298	298	0.16666666666666666		1/4	1/4	2/4	2	1	1/24		1/16	2/3		6	54	F#3	3	1552
150	149	298	298	0.16666666666666666		1/4	1/4	2/4	1	1	1/24		1/16	2/3		9	75	D#5	5	1543
150	149	1789/6	1789/6	0.16666666666666666		7/24	7/24	2/4	2	1	1/24		1/16	2/3		0	60	C4	4	1553
150	149	1789/6	1789/6	0.16666666666666666		7/24	7/24	2/4	1	1	1/24		1/16	2/3		0	72	C5	5	1544
150	149	895/3	895/3	0.16666666666666666		1/3	1/3	2/4	2	1	1/24		1/16	2/3		9	63	D#4	4	1554
150	149	895/3	895/3	0.16666666666666666		1/3	1/3	2/4	1	1	1/24		1/16	2/3		3	69	A4	4	1545
150	149	597/2	597/2	0.16666666666666666		3/8	3/8	2/4	2	1	1/24		1/16	2/3		6	54	F#3	3	1555
150	149	597/2	597/2	0.16666666666666666		3/8	3/8	2/4	1	1	1/24		1/16	2/3		9	75	D#5	5	1546
150	149	896/3	896/3	0.16666666666666666		5/12	5/12	2/4	2	1	1/24		1/16	2/3		0	60	C4	4	1556
150	149	896/3	896/3	0.16666666666666666		5/12	5/12	2/4	1	1	1/24		1/16	2/3		0	72	C5	5	1547
150	149	1793/6	1793/6	0.16666666666666666		11/24	11/24	2/4	2	1	1/24		1/16	2/3		9	63	D#4	4	1557
150	149	1793/6	1793/6	0.16666666666666666		11/24	11/24	2/4	1	1	1/24		1/16	2/3		3	69	A4	4	1548
151	150	299	299	0.16666666666666666		0	0	2/4	2	1	1/24		1/16	2/3		6	54	F#3	3	1570
151	150	299	299	0.16666666666666666		0	0	2/4	1	1	1/24		1/16	2/3		9	75	D#5	5	1558
151	150	1795/6	1795/6	0.16666666666666666		1/24	1/24	2/4	2	1	1/24		1/16	2/3		0	60	C4	4	1571
151	150	1795/6	1795/6	0.16666666666666666		1/24	1/24	2/4	1	1	1/24		1/16	2/3		0	72	C5	5	1559
151	150	898/3	898/3	0.16666666666666666		1/12	1/12	2/4	2	1	1/24		1/16	2/3		9	63	D#4	4	1572
151	150	898/3	898/3	0.16666666666666666		1/12	1/12	2/4	1	1	1/24		1/16	2/3		3	69	A4	4	1560
151	150	599/2	599/2	0.16666666666666666		1/8	1/8	2/4	2	1	1/24		1/16	2/3		8	56	G#3	3	1573
151	150	599/2	599/2	0.16666666666666666		1/8	1/8	2/4	1	1	1/24		1/16	2/3		2	74	D5	5	1561
151	150	899/3	899/3	0.16666666666666666		1/6	1/6	2/4	2	1	1/24		1/16	2/3		5	59	B3	3	1574
151	150	899/3	899/3	0.16666666666666666		1/6	1/6	2/4	1	1	1/24		1/16	2/3		5	71	B4	4	1562
151	150	1799/6	1799/6	0.16666666666666666		5/24	5/24	2/4	2	1	1/24		1/16	2/3		2	62	D4	4	1575
151	150	1799/6	1799/6	0.16666666666666666		5/24	5/24	2/4	1	1	1/24		1/16	2/3		4	64	E4	4	1563
151	150	300	300	0.16666666666666666		1/4	1/4	2/4	2	1	1/24		1/16	2/3		8	56	G#3	3	1576
151	150	300	300	0.16666666666666666		1/4	1/4	2/4	1	1	1/24		1/16	2/3		2	74	D5	5	1564
151	150	1801/6	1801/6	0.16666666666666666		7/24	7/24	2/4	2	1	1/24		1/16	2/3		5	59	B3	3	1577
151	150	1801/6	1801/6	0.16666666666666666		7/24	7/24	2/4	1	1	1/24		1/16	2/3		5	71	B4	4	1565
151	150	901/3	901/3	0.16666666666666666		1/3	1/3	2/4	2	1	1/24		1/16	2/3		2	62	D4	4	1578
151	150	901/3	901/3	0.16666666666666666		1/3	1/3	2/4	1	1	1/24		1/16	2/3		4	64	E4	4	1566
151	150	601/2	601/2	0.16666666666666666		3/8	3/8	2/4	2	1	1/24		1/16	2/3		3	57	A3	3	1579
151	150	601/2	601/2	0.16666666666666666		3/8	3/8	2/4	1	1	1/24		1/16	2/3		0	72	C5	5	1567
151	150	902/3	902/3	0.16666666666666666		5/12	5/12	2/4	2	1	1/24		1/16	2/3		5	59	B3	3	1580
151	150	902/3	902/3	0.16666666666666666		5/12	5/12	2/4	1	1	1/24		1/16	2/3		3	69	A4	4	1568
151	150	1805/6	1805/6	0.16666666666666666		11/24	11/24	2/4	2	1	1/24		1/16	2/3		0	60	C4	4	1581
151	150	1805/6	1805/6	0.16666666666666666		11/24	11/24	2/4	1	1	1/24		1/16	2/3		4	64	E4	4	1569
152	151	301	301	0.16666666666666666		0	0	2/4	2	1	1/24		1/16	2/3		2	50	D3	3	1594
152	151	301	301	0.16666666666666666		0	0	2/4	1	1	1/24		1/16	2/3		0	72	C5	5	1582
152	151	1807/6	1807/6	0.16666666666666666		1/24	1/24	2/4	2	1	1/24		1/16	2/3		-1	53	F3	3	1595
152	151	1807/6	1807/6	0.16666666666666666		1/24	1/24	2/4	1	1	1/24		1/16	2/3		-1	65	F4	4	1583
152	151	904/3	904/3	0.16666666666666666		1/12	1/12	2/4	2	1	1/24		1/16	2/3		0	60	C4	4	1596
152	151	904/3	904/3	0.16666666666666666		1/12	1/12	2/4	1	1	1/24		1/16	2/3		2	62	D4	4	1584
152	151	603/2	603/2	0.16666666666666666		1/8	1/8	2/4	2	1	1/24		1/16	2/3		2	50	D3	3	1597
152	151	603/2	603/2	0.16666666666666666		1/8	1/8	2/4	1	1	1/24		1/16	2/3		5	71	B4	4	1585
152	151	905/3	905/3	0.16666666666666666		1/6	1/6	2/4	2	1	1/24		1/16	2/3		-1	53	F3	3	1598
152	151	905/3	905/3	0.16666666666666666		1/6	1/6	2/4	1	1	1/24		1/16	2/3		-1	65	F4	4	1586
152	151	1811/6	1811/6	0.16666666666666666		5/24	5/24	2/4	2	1	1/24		1/16	2/3		5	59	B3	3	1599
152	151	1811/6	1811/6	0.16666666666666666		5/24	5/24	2/4	1	1	1/24		1/16	2/3		2	62	D4	4	1587
152	151	302	302	0.5		1/4	1/4	2/4	2	1	1/8		1/8	1		4	52	E3	3	1600
152	151	302	302	0.16666666666666666		1/4	1/4	2/4	1	1	1/24		1/16	2/3		3	69	A4	4	1588
152	151	1813/6	1813/6	0.16666666666666666		7/24	7/24	2/4	1	1	1/24		1/16	2/3		4	64	E4	4	1589
152	151	907/3	907/3	0.16666666666666666		1/3	1/3	2/4	1	1	1/24		1/16	2/3		0	60	C4	4	1590
152	151	605/2	605/2	0.5		3/8	3/8	2/4	2	1	1/8		1/8	1		4	40	E2	2	1601
152	151	605/2	605/2	0.16666666666666666		3/8	3/8	2/4	1	1	1/24		1/16	2/3		8	68	G#4	4	1591
152	151	908/3	908/3	0.16666666666666666		5/12	5/12	2/4	1	1	1/24		1/16	2/3		2	62	D4	4	1592
152	151	1817/6	1817/6	0.16666666666666666		11/24	11/24	2/4	1	1	1/24		1/16	2/3		5	59	B3	3	1593
153	152	303	303	0.5		0	0	2/4	2	1	1/8		1/8	1		3	45	A2	2	1609
153	152	303	303	0.5		0	0	2/4	1	1	1/8		1/8	1		0	60	C4	4	1602
153	152	303	303	0.5		0	0	2/4	1	1	1/8		1/8	1		4	64	E4	4	1602
153	152	303	303	0.5		0	0	2/4	1	1	1/8		1/8	1		3	69	A4	4	1602
153	152	607/2	607/2	0.5		1/8	1/8	2/4	2	1	1/8		1/8	1		3	33	A1	1	1610
153	152	304	304	0.16666666666666666		1/4	1/4	2/4	1	1	1/24		1/16	2/3		3	81	A5	5	1603
153	152	1825/6	1825/6	0.16666666666666666		7/24	7/24	2/4	1	1	1/24		1/16	2/3		1	79	G5	5	1604
153	152	913/3	913/3	0.16666666666666666		1/3	1/3	2/4	1	1	1/24		1/16	2/3		-1	77	F5	5	1605
153	152	609/2	609/2	0.16666666666666666		3/8	3/8	2/4	1	1	1/24		1/16	2/3		-2	82	Bb5	5	1606
153	152	914/3	914/3	0.16666666666666666		5/12	5/12	2/4	1	1	1/24		1/16	2/3		1	79	G5	5	1607
153	152	1829/6	1829/6	0.16666666666666666		11/24	11/24	2/4	1	1	1/24		1/16	2/3		4	76	E5	5	1608
154	153	305	305	0.16666666666666666		0	0	2/4	2	1	1/24		1/16	2/3		3	69	A4	4	1623
154	153	305	305	0.16666666666666666		0	0	2/4	1	1	1/24		1/16	2/3		-1	77	F5	5	1611
154	153	1831/6	1831/6	0.16666666666666666		1/24	1/24	2/4	2	1	1/24		1/16	2/3		1	67	G4	4	1624
154	153	1831/6	1831/6	0.16666666666666666		1/24	1/24	2/4	1	1	1/24		1/16	2/3		4	76	E5	5	1612
154	153	916/3	916/3	0.16666666666666666		1/12	1/12	2/4	2	1	1/24		1/16	2/3		-1	65	F4	4	1625
154	153	916/3	916/3	0.16666666666666666		1/12	1/12	2/4	1	1	1/24		1/16	2/3		2	74	D5	5	1613
154	153	611/2	611/2	0.16666666666666666		1/8	1/8	2/4	2	1	1/24		1/16	2/3		-2	70	Bb4	4	1626
154	153	611/2	611/2	0.16666666666666666		1/8	1/8	2/4	1	1	1/24		1/16	2/3		1	79	G5	5	1614
154	153	917/3	917/3	0.16666666666666666		1/6	1/6	2/4	2	1	1/24		1/16	2/3		1	67	G4	4	1627
154	153	917/3	917/3	0.16666666666666666		1/6	1/6	2/4	1	1	1/24		1/16	2/3		4	76	E5	5	1615
154	153	1835/6	1835/6	0.16666666666666666		5/24	5/24	2/4	2	1	1/24		1/16	2/3		4	64	E4	4	1628
154	153	1835/6	1835/6	0.16666666666666666		5/24	5/24	2/4	1	1	1/24		1/16	2/3		7	73	C#5	5	1616
154	153	306	306	0.5		1/4	1/4	2/4	2	1	1/8		1/8	1		-1	65	F4	4	1629
154	153	306	306	0.16666666666666666		1/4	1/4	2/4	1	1	1/24		1/16	2/3		2	74	D5	5	1617
154	153	1837/6	1837/6	0.16666666666666666		7/24	7/24	2/4	1	1	1/24		1/16	2/3		7	73	C#5	5	1618
154	153	919/3	919/3	0.16666666666666666		1/3	1/3	2/4	1	1	1/24		1/16	2/3		2	74	D5	5	1619
154	153	613/2	613/2	0.5		3/8	3/8	2/4	2	1	1/8		1/8	1		2	62	D4	4	1630
154	153	613/2	613/2	0.16666666666666666		3/8	3/8	2/4	1	1	1/24		1/16	2/3		-1	77	F5	5	1620
154	153	920/3	920/3	0.16666666666666666		5/12	5/12	2/4	1	1	1/24		1/16	2/3		4	76	E5	5	1621
154	153	1841/6	1841/6	0.16666666666666666		11/24	11/24	2/4	1	1	1/24		1/16	2/3		2	74	D5	5	1622
155	154	307	307	0.16666666666666666		0	0	2/4	2	1	1/24		1/16	2/3		3	57	A3	3	1632
155	154	307	307	0.5		0	0	2/4	1	1	1/8		1/8	1		7	73	C#5	5	1631
155	154	307	307	0.5		0	0	2/4	1	1	1/8		1/8	1		3	81	A5	5	1631
