mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	tremolo	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
176	176	1403/2	1403/2	0.25	3/8	3/8	4/4	1	2	1/16			1/16	1		8	80	G#5	5	3206
176	176	2807/4	2807/4	0.25	7/16	7/16	4/4	1	2	1/16			1/16	1		3	81	A5	5	3207
176	176	702	702	0.5	1/2	1/2	4/4	2	1	1/8			1/8	1		3	45	A2	2	3213
176	176	702	702	0.5	1/2	1/2	4/4	2	1	1/8			1/8	1		3	57	A3	3	3213
176	176	702	702	1.5	1/2	1/2	4/4	1	1	3/8			1/4	3/2		2	86	D6	6	3198
176	176	1405/2	1405/2	0.5	5/8	5/8	4/4	2	1	1/8			1/8	1		1	43	G2	2	3214
176	176	1405/2	1405/2	0.5	5/8	5/8	4/4	2	1	1/8			1/8	1		1	55	G3	3	3214
176	176	1405/2	1405/2	0.5	5/8	5/8	4/4	1	2	1/8			1/8	1		5	71	B4	4	3208
176	176	703	703	0.5	3/4	3/4	4/4	2	1	1/8			1/8	1		3	45	A2	2	3215
176	176	703	703	0.5	3/4	3/4	4/4	2	1	1/8			1/8	1		3	57	A3	3	3215
176	176	703	703	0.5	3/4	3/4	4/4	1	2	1/8			1/8	1		0	72	C5	5	3209
176	176	1407/2	1407/2	0.5	7/8	7/8	4/4	2	1	1/8			1/8	1		5	47	B2	2	3216
176	176	1407/2	1407/2	0.5	7/8	7/8	4/4	2	1	1/8			1/8	1		5	59	B3	3	3216
176	176	1407/2	1407/2	0.5	7/8	7/8	4/4	1	2	1/8			1/8	1		2	74	D5	5	3210
176	176	1407/2	1407/2	0.5	7/8	7/8	4/4	1	1	1/8			1/8	1		-1	77	F5	5	3199
177	177	704	704	0.5	0	0	4/4	2	1	1/8			1/8	1		0	48	C3	3	3231
177	177	704	704	0.5	0	0	4/4	2	1	1/8			1/8	1		0	60	C4	4	3231
177	177	704	704	2.0	0	0	4/4	1	2	1/2			1/2	1	1	1	67	G4	4	3225
177	177	704	704	2.0	0	0	4/4	1	2	1/2			1/2	1		0	72	C5	5	3225
177	177	704	704	1.0	0	0	4/4	1	1	1/4			1/4	1		-1	77	F5	5	3217
177	177	1409/2	1409/2	0.5	1/8	1/8	4/4	2	1	1/8			1/8	1		5	47	B2	2	3232
177	177	1409/2	1409/2	0.5	1/8	1/8	4/4	2	1	1/8			1/8	1		5	59	B3	3	3232
177	177	705	705	0.5	1/4	1/4	4/4	2	1	1/8			1/8	1		0	60	C4	4	3233
177	177	705	705	0.5	1/4	1/4	4/4	1	1	1/8			1/8	1		4	76	E5	5	3218
177	177	1411/2	1411/2	0.5	3/8	3/8	4/4	2	1	1/8			1/8	1		2	50	D3	3	3234
177	177	1411/2	1411/2	0.5	3/8	3/8	4/4	2	1	1/8			1/8	1		2	62	D4	4	3234
177	177	1411/2	1411/2	0.5	3/8	3/8	4/4	1	1	1/8			1/8	1		-1	77	F5	5	3219
177	177	706	706	1.5	1/2	1/2	4/4	2	1	3/8			1/4	3/2		4	52	E3	3	3235
177	177	706	706	1.5	1/2	1/2	4/4	2	1	3/8			1/4	3/2		4	64	E4	4	3235
177	177	706	706	0.25	1/2	1/2	4/4	1	2	1/16			1/16	1	-1	1	67	G4	4	3226
177	177	706	706	1.0	1/2	1/2	4/4	1	1	1/4			1/4	1	1	1	79	G5	5	3220
177	177	2825/4	2825/4	0.25	9/16	9/16	4/4	1	2	1/16			1/16	1		5	71	B4	4	3227
177	177	1413/2	1413/2	0.25	5/8	5/8	4/4	1	2	1/16			1/16	1		0	72	C5	5	3228
177	177	2827/4	2827/4	0.25	11/16	11/16	4/4	1	2	1/16			1/16	1		2	74	D5	5	3229
177	177	707	707	0.25	3/4	3/4	4/4	1	2	1/16			1/16	1		4	76	E5	5	3230
177	177	707	707	0.25	3/4	3/4	4/4	1	1	1/16			1/16	1	-1	1	79	G5	5	3221
177	177	2829/4	2829/4	0.25	13/16	13/16	4/4	1	1	1/16			1/16	1		1	79	G5	5	3222
177	177	1415/2	1415/2	0.25	7/8	7/8	4/4	1	1	1/16			1/16	1		3	81	A5	5	3223
177	177	2831/4	2831/4	0.25	15/16	15/16	4/4	1	1	1/16			1/16	1		5	83	B5	5	3224
178	178	708	708	2.0	0	0	4/4	2	1	1/2			1/2	1	1	1	43	G2	2	3247
178	178	708	708	2.0	0	0	4/4	2	1	1/2			1/2	1	1	1	55	G3	3	3247
178	178	708	708	0.5	0	0	4/4	1	1	1/8			1/8	1		0	72	C5	5	3236
178	178	708	708	0.5	0	0	4/4	1	1	1/8			1/8	1		4	76	E5	5	3236
178	178	708	708	0.5	0	0	4/4	1	1	1/8			1/8	1		0	84	C6	6	3236
178	178	1417/2	1417/2	0.25	1/8	1/8	4/4	1	1	1/16			1/16	1		0	72	C5	5	3237
178	178	1417/2	1417/2	0.25	1/8	1/8	4/4	1	1	1/16			1/16	1		4	76	E5	5	3237
178	178	1417/2	1417/2	0.25	1/8	1/8	4/4	1	1	1/16			1/16	1		1	79	G5	5	3237
178	178	2835/4	2835/4	0.25	3/16	3/16	4/4	1	1	1/16			1/16	1		0	72	C5	5	3238
178	178	2835/4	2835/4	0.25	3/16	3/16	4/4	1	1	1/16			1/16	1		4	76	E5	5	3238
178	178	2835/4	2835/4	0.25	3/16	3/16	4/4	1	1	1/16			1/16	1		1	79	G5	5	3238
178	178	709	709	0.5	1/4	1/4	4/4	1	1	1/8			1/8	1		0	72	C5	5	3239
178	178	709	709	0.5	1/4	1/4	4/4	1	1	1/8			1/8	1		4	76	E5	5	3239
178	178	709	709	0.5	1/4	1/4	4/4	1	1	1/8			1/8	1		1	79	G5	5	3239
178	178	1419/2	1419/2	0.5	3/8	3/8	4/4	1	1	1/8			1/8	1		0	72	C5	5	3240
178	178	1419/2	1419/2	0.5	3/8	3/8	4/4	1	1	1/8			1/8	1		4	76	E5	5	3240
178	178	1419/2	1419/2	0.5	3/8	3/8	4/4	1	1	1/8			1/8	1		1	79	G5	5	3240
178	178	710	710	0.5	1/2	1/2	4/4	2	1	1/8			1/8	1	-1	1	43	G2	2	3248
178	178	710	710	0.5	1/2	1/2	4/4	2	1	1/8			1/8	1	-1	1	55	G3	3	3248
178	178	710	710	0.5	1/2	1/2	4/4	1	2	1/8			1/8	1		0	72	C5	5	3242
178	178	710	710	2.0	1/2	1/2	4/4	1	1	1/2			1/2	1		0	72	C5	5	3241
178	178	710	710	2.0	1/2	1/2	4/4	1	1	1/2			1/2	1		4	76	E5	5	3241
178	178	710	710	2.0	1/2	1/2	4/4	1	1	1/2			1/2	1	1	1	79	G5	5	3241
178	178	1421/2	1421/2	0.5	5/8	5/8	4/4	2	1	1/8			1/8	1		4	40	E2	2	3249
178	178	1421/2	1421/2	0.5	5/8	5/8	4/4	2	1	1/8			1/8	1		4	52	E3	3	3249
178	178	1421/2	1421/2	0.25	5/8	5/8	4/4	1	2	1/16			1/16	1		1	67	G4	4	3243
178	178	2843/4	2843/4	0.25	11/16	11/16	4/4	1	2	1/16			1/16	1		1	67	G4	4	3244
178	178	711	711	0.5	3/4	3/4	4/4	2	1	1/8			1/8	1		-1	41	F2	2	3250
178	178	711	711	0.5	3/4	3/4	4/4	2	1	1/8			1/8	1		-1	53	F3	3	3250
178	178	711	711	0.5	3/4	3/4	4/4	1	2	1/8			1/8	1		1	67	G4	4	3245
178	178	1423/2	1423/2	0.5	7/8	7/8	4/4	2	1	1/8			1/8	1		1	43	G2	2	3251
178	178	1423/2	1423/2	0.5	7/8	7/8	4/4	2	1	1/8			1/8	1		1	55	G3	3	3251
178	178	1423/2	1423/2	0.5	7/8	7/8	4/4	1	2	1/8			1/8	1		1	67	G4	4	3246
179	179	712	712	2.0	0	0	4/4	2	1	1/2			1/2	1	1	3	45	A2	2	3270
179	179	712	712	2.0	0	0	4/4	2	1	1/2			1/2	1	1	3	57	A3	3	3270
179	179	712	712	1.0	0	0	4/4	1	2	1/4			1/4	1	1	1	67	G4	4	3263
179	179	712	712	0.25	0	0	4/4	1	1	1/16			1/16	1	-1	1	79	G5	5	3252
179	179	2849/4	2849/4	0.25	1/16	1/16	4/4	1	1	1/16			1/16	1		4	76	E5	5	3253
179	179	1425/2	1425/2	0.25	1/8	1/8	4/4	1	1	1/16			1/16	1		-1	77	F5	5	3254
179	179	2851/4	2851/4	0.25	3/16	3/16	4/4	1	1	1/16			1/16	1		1	79	G5	5	3255
179	179	713	713	0.25	1/4	1/4	4/4	1	2	1/16			1/16	1	-1	1	67	G4	4	3264
179	179	713	713	1.0	1/4	1/4	4/4	1	1	1/4			1/4	1	1	3	81	A5	5	3256
179	179	2853/4	2853/4	0.25	5/16	5/16	4/4	1	2	1/16			1/16	1		4	64	E4	4	3265
179	179	1427/2	1427/2	0.25	3/8	3/8	4/4	1	2	1/16			1/16	1		-1	65	F4	4	3266
179	179	2855/4	2855/4	0.25	7/16	7/16	4/4	1	2	1/16			1/16	1		1	67	G4	4	3267
179	179	714	714	0.5	1/2	1/2	4/4	2	1	1/8			1/8	1	-1	3	45	A2	2	3271
179	179	714	714	0.5	1/2	1/2	4/4	2	1	1/8			1/8	1	-1	3	57	A3	3	3271
179	179	714	714	0.5	1/2	1/2	4/4	1	2	1/8			1/8	1		3	69	A4	4	3268
179	179	714	714	0.25	1/2	1/2	4/4	1	1	1/16			1/16	1	-1	3	81	A5	5	3257
179	179	2857/4	2857/4	0.25	9/16	9/16	4/4	1	1	1/16			1/16	1		2	74	D5	5	3258
179	179	1429/2	1429/2	0.5	5/8	5/8	4/4	2	1	1/8			1/8	1		2	38	D2	2	3272
179	179	1429/2	1429/2	0.5	5/8	5/8	4/4	2	1	1/8			1/8	1		2	50	D3	3	3272
179	179	1429/2	1429/2	0.25	5/8	5/8	4/4	1	1	1/16			1/16	1		-1	77	F5	5	3259
179	179	2859/4	2859/4	0.25	11/16	11/16	4/4	1	1	1/16			1/16	1		3	81	A5	5	3260
179	179	715	715	0.5	3/4	3/4	4/4	2	1	1/8			1/8	1		-1	41	F2	2	3273
179	179	715	715	0.5	3/4	3/4	4/4	2	1	1/8			1/8	1		-1	53	F3	3	3273
179	179	715	715	1.0	3/4	3/4	4/4	1	2	1/4			1/4	1		2	74	D5	5	3269
179	179	715	715	0.75	3/4	3/4	4/4	1	1	3/16			1/8	3/2		0	84	C6	6	3261
179	179	1431/2	1431/2	0.5	7/8	7/8	4/4	2	1	1/8			1/8	1		3	45	A2	2	3274
179	179	1431/2	1431/2	0.5	7/8	7/8	4/4	2	1	1/8			1/8	1		3	57	A3	3	3274
179	179	2863/4	2863/4	0.25	15/16	15/16	4/4	1	1	1/16			1/16	1		5	83	B5	5	3262
180	180	716	716	1.5	0	0	4/4	2	1	3/8			1/4	3/2		0	48	C3	3	3287
180	180	716	716	1.5	0	0	4/4	2	1	3/8			1/4	3/2		0	60	C4	4	3287
180	180	716	716	2.0	0	0	4/4	1	2	1/2			1/2	1		-1	77	F5	5	3286
180	180	716	716	0.25	0	0	4/4	1	1	1/16			1/16	1		3	81	A5	5	3275
180	180	2865/4	2865/4	0.25	1/16	1/16	4/4	1	1	1/16			1/16	1		1	79	G5	5	3276
180	180	1433/2	1433/2	0.25	1/8	1/8	4/4	1	1	1/16			1/16	1		3	81	A5	5	3277
180	180	2867/4	2867/4	0.25	3/16	3/16	4/4	1	1	1/16			1/16	1		5	83	B5	5	3278
180	180	717	717	0.25	1/4	1/4	4/4	1	1	1/16			1/16	1		2	86	D6	6	3279
180	180	2869/4	2869/4	0.25	5/16	5/16	4/4	1	1	1/16			1/16	1		0	84	C6	6	3280
180	180	1435/2	1435/2	0.5	3/8	3/8	4/4	2	1	1/8			1/8	1		5	47	B2	2	3288
180	180	1435/2	1435/2	0.5	3/8	3/8	4/4	2	1	1/8			1/8	1		5	59	B3	3	3288
180	180	1435/2	1435/2	0.25	3/8	3/8	4/4	1	1	1/16			1/16	1		2	86	D6	6	3281
180	180	2871/4	2871/4	0.25	7/16	7/16	4/4	1	1	1/16			1/16	1		4	88	E6	6	3282
180	180	718	718	0.5	1/2	1/2	4/4	2	1	1/8			1/8	1		3	45	A2	2	3289
180	180	718	718	0.5	1/2	1/2	4/4	2	1	1/8			1/8	1		3	57	A3	3	3289
180	180	718	718	0.5	1/2	1/2	4/4	1	1	1/8			1/8	1		-1	89	F6	6	3283
180	180	1437/2	1437/2	0.5	5/8	5/8	4/4	2	1	1/8			1/8	1		1	43	G2	2	3290
180	180	1437/2	1437/2	0.5	5/8	5/8	4/4	2	1	1/8			1/8	1		1	55	G3	3	3290
180	180	719	719	0.5	3/4	3/4	4/4	2	1	1/8			1/8	1		3	45	A2	2	3291
180	180	719	719	0.5	3/4	3/4	4/4	2	1	1/8			1/8	1		3	57	A3	3	3291
180	180	719	719	0.75	3/4	3/4	4/4	1	1	3/16			1/8	3/2		-1	65	F4	4	3284
180	180	719	719	0.75	3/4	3/4	4/4	1	1	3/16			1/8	3/2		3	69	A4	4	3284
180	180	1439/2	1439/2	0.5	7/8	7/8	4/4	2	1	1/8			1/8	1		5	47	B2	2	3292
180	180	1439/2	1439/2	0.5	7/8	7/8	4/4	2	1	1/8			1/8	1		5	59	B3	3	3292
180	180	2879/4	2879/4	0.25	15/16	15/16	4/4	1	1	1/16			1/16	1		-1	65	F4	4	3285
180	180	2879/4	2879/4	0.25	15/16	15/16	4/4	1	1	1/16			1/16	1		3	69	A4	4	3285
181	181	720	720	0.5	0	0	4/4	2	1	1/8			1/8	1		0	48	C3	3	3306
181	181	720	720	0.5	0	0	4/4	2	1	1/8			1/8	1		0	60	C4	4	3306
181	181	720	720	0.5	0	0	4/4	1	2	1/8			1/8	1		4	64	E4	4	3302
181	181	720	720	1.0	0	0	4/4	1	1	1/4			1/4	1	1	3	69	A4	4	3293
181	181	1441/2	1441/2	0.5	1/8	1/8	4/4	2	1	1/8			1/8	1		5	47	B2	2	3307
181	181	1441/2	1441/2	0.5	1/8	1/8	4/4	2	1	1/8			1/8	1		5	59	B3	3	3307
181	181	1441/2	1441/2	0.5	1/8	1/8	4/4	1	2	1/8			1/8	1		2	62	D4	4	3303
181	181	721	721	0.5	1/4	1/4	4/4	2	1	1/8			1/8	1		0	48	C3	3	3308
181	181	721	721	0.5	1/4	1/4	4/4	2	1	1/8			1/8	1		0	60	C4	4	3308
181	181	721	721	0.25	1/4	1/4	4/4	1	1	1/16			1/16	1	-1	3	69	A4	4	3294
181	181	721	721	0.5	1/4	1/4	4/4	1	2	1/8			1/8	1		3	69	A4	4	3304
181	181	2885/4	2885/4	0.25	5/16	5/16	4/4	1	1	1/16			1/16	1		1	67	G4	4	3295
181	181	1443/2	1443/2	0.5	3/8	3/8	4/4	2	1	1/8			1/8	1		2	50	D3	3	3309
181	181	1443/2	1443/2	0.5	3/8	3/8	4/4	2	1	1/8			1/8	1		2	62	D4	4	3309
181	181	1443/2	1443/2	0.5	3/8	3/8	4/4	1	2	1/8			1/8	1		-1	65	F4	4	3305
181	181	1443/2	1443/2	0.25	3/8	3/8	4/4	1	1	1/16			1/16	1		3	69	A4	4	3296
181	181	2887/4	2887/4	0.25	7/16	7/16	4/4	1	1	1/16			1/16	1		5	71	B4	4	3297
181	181	722	722	0.5	1/2	1/2	4/4	2	1	1/8			1/8	1		4	52	E3	3	3310
181	181	722	722	0.5	1/2	1/2	4/4	2	1	1/8			1/8	1		4	64	E4	4	3310
181	181	722	722	0.5	1/2	1/2	4/4	1	1	1/8			1/8	1		1	67	G4	4	3298
181	181	722	722	0.5	1/2	1/2	4/4	1	1	1/8			1/8	1		0	72	C5	5	3298
181	181	1445/2	1445/2	0.5	5/8	5/8	4/4	2	1	1/8			1/8	1		5	47	B2	2	3311
181	181	1445/2	1445/2	0.5	5/8	5/8	4/4	2	1	1/8			1/8	1		5	59	B3	3	3311
181	181	1445/2	1445/2	0.5	5/8	5/8	4/4	1	1	1/8			1/8	1		1	67	G4	4	3299
181	181	1445/2	1445/2	0.5	5/8	5/8	4/4	1	1	1/8			1/8	1		2	74	D5	5	3299
181	181	723	723	0.5	3/4	3/4	4/4	2	1	1/8			1/8	1		0	48	C3	3	3312
181	181	723	723	0.5	3/4	3/4	4/4	2	1	1/8			1/8	1		0	60	C4	4	3312
181	181	723	723	0.5	3/4	3/4	4/4	1	1	1/8			1/8	1		1	67	G4	4	3300
181	181	723	723	0.5	3/4	3/4	4/4	1	1	1/8			1/8	1		4	76	E5	5	3300
181	181	1447/2	1447/2	0.5	7/8	7/8	4/4	2	1	1/8			1/8	1		3	45	A2	2	3313
181	181	1447/2	1447/2	0.5	7/8	7/8	4/4	2	1	1/8			1/8	1		3	57	A3	3	3313
181	181	1447/2	1447/2	0.5	7/8	7/8	4/4	1	1	1/8			1/8	1		0	72	C5	5	3301
181	181	1447/2	1447/2	0.5	7/8	7/8	4/4	1	1	1/8			1/8	1		-1	77	F5	5	3301
182	182	724	724	2.0	0	0	4/4	2	1	1/2			1/2	1	1	1	43	G2	2	3323
182	182	724	724	2.0	0	0	4/4	2	1	1/2			1/2	1	1	1	55	G3	3	3323
182	182	724	724	0.5	0	0	4/4	1	2	1/8			1/8	1		0	72	C5	5	3315
182	182	724	724	0.5	0	0	4/4	1	2	1/8			1/8	1		4	76	E5	5	3315
182	182	724	724	0.5	0	0	4/4	1	2	1/8			1/8	1		1	79	G5	5	3315
182	182	1449/2	1449/2	1.0	1/8	1/8	4/4	1	2	1/4			1/4	1		1	67	G4	4	3316
182	182	1449/2	1449/2	1.0	1/8	1/8	4/4	1	2	1/4			1/4	1		1	79	G5	5	3316
182	182	1451/2	1451/2	0.25	3/8	3/8	4/4	1	2	1/16			1/16	1		4	76	E5	5	3317
182	182	2903/4	2903/4	0.25	7/16	7/16	4/4	1	2	1/16			1/16	1		0	72	C5	5	3318
182	182	726	726	0.5	1/2	1/2	4/4	2	1	1/8			1/8	1	-1	1	43	G2	2	3324
182	182	726	726	0.5	1/2	1/2	4/4	2	1	1/8			1/8	1	-1	1	55	G3	3	3324
182	182	726	726	2.0	1/2	1/2	4/4	1	1	1/2			1/2	1	1	3	81	A5	5	3314
182	182	1453/2	1453/2	0.5	5/8	5/8	4/4	2	1	1/8			1/8	1		4	40	E2	2	3325
182	182	1453/2	1453/2	0.5	5/8	5/8	4/4	2	1	1/8			1/8	1		4	52	E3	3	3325
182	182	1453/2	1453/2	0.25	5/8	5/8	4/4	1	2	1/16			1/16	1		0	72	C5	5	3319
182	182	1453/2	1453/2	0.25	5/8	5/8	4/4	1	2	1/16			1/16	1		4	76	E5	5	3319
182	182	2907/4	2907/4	0.25	11/16	11/16	4/4	1	2	1/16			1/16	1		0	72	C5	5	3320
182	182	2907/4	2907/4	0.25	11/16	11/16	4/4	1	2	1/16			1/16	1		4	76	E5	5	3320
182	182	727	727	0.5	3/4	3/4	4/4	2	1	1/8			1/8	1		-1	41	F2	2	3326
182	182	727	727	0.5	3/4	3/4	4/4	2	1	1/8			1/8	1		-1	53	F3	3	3326
182	182	727	727	0.5	3/4	3/4	4/4	1	2	1/8			1/8	1		0	72	C5	5	3321
182	182	727	727	0.5	3/4	3/4	4/4	1	2	1/8			1/8	1		4	76	E5	5	3321
182	182	1455/2	1455/2	0.5	7/8	7/8	4/4	2	1	1/8			1/8	1		1	43	G2	2	3327
182	182	1455/2	1455/2	0.5	7/8	7/8	4/4	2	1	1/8			1/8	1		1	55	G3	3	3327
182	182	1455/2	1455/2	0.5	7/8	7/8	4/4	1	2	1/8			1/8	1		0	72	C5	5	3322
182	182	1455/2	1455/2	0.5	7/8	7/8	4/4	1	2	1/8			1/8	1		4	76	E5	5	3322
183	183	728	728	2.0	0	0	4/4	2	1	1/2			1/2	1	1	3	45	A2	2	3339
183	183	728	728	2.0	0	0	4/4	2	1	1/2			1/2	1	1	3	57	A3	3	3339
183	183	728	728	1.0	0	0	4/4	1	2	1/4			1/4	1		4	76	E5	5	3334
183	183	728	728	0.5	0	0	4/4	1	1	1/8			1/8	1	-1	3	81	A5	5	3328
183	183	1457/2	1457/2	0.5	1/8	1/8	4/4	1	1	1/8			1/8	1		1	79	G5	5	3329
183	183	729	729	1.0	1/4	1/4	4/4	1	2	1/4			1/4	1		7	73	C#5	5	3335
183	183	729	729	0.5	1/4	1/4	4/4	1	1	1/8			1/8	1		-1	77	F5	5	3330
183	183	1459/2	1459/2	0.5	3/8	3/8	4/4	1	1	1/8			1/8	1		4	76	E5	5	3331
183	183	730	730	0.5	1/2	1/2	4/4	2	1	1/8			1/8	1	-1	3	45	A2	2	3340
183	183	730	730	0.5	1/2	1/2	4/4	2	1	1/8			1/8	1	-1	3	57	A3	3	3340
183	183	730	730	1.5	1/2	1/2	4/4	1	2	3/8			1/4	3/2		3	69	A4	4	3336
183	183	730	730	1.5	1/2	1/2	4/4	1	2	3/8			1/4	3/2		2	74	D5	5	3336
183	183	730	730	1.0	1/2	1/2	4/4	1	1	1/4			1/4	1		1	79	G5	5	3332
183	183	1461/2	1461/2	0.5	5/8	5/8	4/4	2	1	1/8			1/8	1		2	38	D2	2	3341
183	183	1461/2	1461/2	0.5	5/8	5/8	4/4	2	1	1/8			1/8	1		2	50	D3	3	3341
183	183	731	731	0.5	3/4	3/4	4/4	2	1	1/8			1/8	1		-1	41	F2	2	3342
183	183	731	731	0.5	3/4	3/4	4/4	2	1	1/8			1/8	1		-1	53	F3	3	3342
183	183	731	731	1.0	3/4	3/4	4/4	1	1	1/4			1/4	1		-1	77	F5	5	3333
183	183	1463/2	1463/2	0.5	7/8	7/8	4/4	2	1	1/8			1/8	1		3	45	A2	2	3343
183	183	1463/2	1463/2	0.5	7/8	7/8	4/4	2	1	1/8			1/8	1		3	57	A3	3	3343
183	183	1463/2	1463/2	0.25	7/8	7/8	4/4	1	2	1/16			1/16	1		0	72	C5	5	3337
183	183	2927/4	2927/4	0.25	15/16	15/16	4/4	1	2	1/16			1/16	1		5	71	B4	4	3338
184	184	732	732	1.5	0	0	4/4	2	1	3/8			1/4	3/2		0	48	C3	3	3356
184	184	732	732	1.5	0	0	4/4	2	1	3/8			1/4	3/2		0	60	C4	4	3356
184	184	732	732	1.0	0	0	4/4	1	2	1/4			1/4	1		3	69	A4	4	3353
184	184	2929/4	2929/4	0.25	1/16	1/16	4/4	1	1	1/16			1/16	1		7	73	C#5	5	3344
184	184	1465/2	1465/2	0.25	1/8	1/8	4/4	1	1	1/16			1/16	1		2	74	D5	5	3345
184	184	2931/4	2931/4	0.25	3/16	3/16	4/4	1	1	1/16			1/16	1		4	76	E5	5	3346
184	184	733	733	0.25	1/4	1/4	4/4	1	1	1/16			1/16	1		-1	77	F5	5	3347
184	184	2933/4	2933/4	0.25	5/16	5/16	4/4	1	1	1/16			1/16	1		1	79	G5	5	3348
184	184	1467/2	1467/2	0.5	3/8	3/8	4/4	2	1	1/8			1/8	1		5	47	B2	2	3357
184	184	1467/2	1467/2	0.5	3/8	3/8	4/4	2	1	1/8			1/8	1		5	59	B3	3	3357
184	184	1467/2	1467/2	0.25	3/8	3/8	4/4	1	1	1/16			1/16	1		8	80	G#5	5	3349
184	184	2935/4	2935/4	0.25	7/16	7/16	4/4	1	1	1/16			1/16	1		3	81	A5	5	3350
184	184	734	734	0.5	1/2	1/2	4/4	2	1	1/8			1/8	1		3	45	A2	2	3358
184	184	734	734	0.5	1/2	1/2	4/4	2	1	1/8			1/8	1		3	57	A3	3	3358
184	184	734	734	1.0	1/2	1/2	4/4	1	1	1/4			1/4	1		-1	77	F5	5	3351
184	184	734	734	1.0	1/2	1/2	4/4	1	1	1/4			1/4	1		2	86	D6	6	3351
184	184	1469/2	1469/2	0.5	5/8	5/8	4/4	2	1	1/8			1/8	1		1	43	G2	2	3359
184	184	1469/2	1469/2	0.5	5/8	5/8	4/4	2	1	1/8			1/8	1		1	55	G3	3	3359
184	184	735	735	0.5	3/4	3/4	4/4	2	1	1/8			1/8	1		3	45	A2	2	3360
184	184	735	735	0.5	3/4	3/4	4/4	2	1	1/8			1/8	1		3	57	A3	3	3360
184	184	735	735	0.75	3/4	3/4	4/4	1	2	3/16			1/8	3/2		-1	65	F4	4	3354
184	184	735	735	1.0	3/4	3/4	4/4	1	1	1/4			1/4	1	1	3	69	A4	4	3352
184	184	1471/2	1471/2	0.5	7/8	7/8	4/4	2	1	1/8			1/8	1		5	47	B2	2	3361
184	184	1471/2	1471/2	0.5	7/8	7/8	4/4	2	1	1/8			1/8	1		5	59	B3	3	3361
184	184	2943/4	2943/4	0.25	15/16	15/16	4/4	1	2	1/16			1/16	1		-1	65	F4	4	3355
185	185	736	736	1.5	0	0	4/4	2	1	3/8			1/4	3/2		2	50	D3	3	3375
185	185	736	736	1.5	0	0	4/4	2	1	3/8			1/4	3/2		2	62	D4	4	3375
185	185	736	736	1.0	0	0	4/4	1	2	1/4			1/4	1		-1	65	F4	4	3372
185	185	736	736	0.25	0	0	4/4	1	1	1/16			1/16	1	-1	3	69	A4	4	3362
185	185	2945/4	2945/4	0.25	1/16	1/16	4/4	1	1	1/16			1/16	1		7	73	C#5	5	3363
185	185	1473/2	1473/2	0.25	1/8	1/8	4/4	1	1	1/16			1/16	1		2	74	D5	5	3364
185	185	2947/4	2947/4	0.25	3/16	3/16	4/4	1	1	1/16			1/16	1		4	76	E5	5	3365
185	185	737	737	0.25	1/4	1/4	4/4	1	1	1/16			1/16	1		-1	77	F5	5	3366
185	185	2949/4	2949/4	0.25	5/16	5/16	4/4	1	1	1/16			1/16	1		1	79	G5	5	3367
185	185	1475/2	1475/2	0.5	3/8	3/8	4/4	2	1	1/8			1/8	1		0	48	C3	3	3376
185	185	1475/2	1475/2	0.5	3/8	3/8	4/4	2	1	1/8			1/8	1		0	60	C4	4	3376
185	185	1475/2	1475/2	0.25	3/8	3/8	4/4	1	1	1/16			1/16	1		8	80	G#5	5	3368
185	185	2951/4	2951/4	0.25	7/16	7/16	4/4	1	1	1/16			1/16	1		3	81	A5	5	3369
185	185	738	738	0.5	1/2	1/2	4/4	2	1	1/8			1/8	1		5	47	B2	2	3377
185	185	738	738	0.5	1/2	1/2	4/4	2	1	1/8			1/8	1		5	59	B3	3	3377
185	185	738	738	1.0	1/2	1/2	4/4	1	1	1/4			1/4	1		-1	77	F5	5	3370
185	185	738	738	1.0	1/2	1/2	4/4	1	1	1/4			1/4	1		-1	89	F6	6	3370
185	185	1477/2	1477/2	0.5	5/8	5/8	4/4	2	1	1/8			1/8	1		3	45	A2	2	3378
185	185	1477/2	1477/2	0.5	5/8	5/8	4/4	2	1	1/8			1/8	1		3	57	A3	3	3378
185	185	739	739	0.5	3/4	3/4	4/4	2	1	1/8			1/8	1		5	47	B2	2	3379
185	185	739	739	0.5	3/4	3/4	4/4	2	1	1/8			1/8	1		5	59	B3	3	3379
185	185	739	739	0.75	3/4	3/4	4/4	1	2	3/16			1/8	3/2		3	69	A4	4	3373
185	185	739	739	1.0	3/4	3/4	4/4	1	1	1/4			1/4	1	1	-1	77	F5	5	3371
185	185	1479/2	1479/2	0.5	7/8	7/8	4/4	2	1	1/8			1/8	1		0	48	C3	3	3380
185	185	1479/2	1479/2	0.5	7/8	7/8	4/4	2	1	1/8			1/8	1		0	60	C4	4	3380
185	185	2959/4	2959/4	0.25	15/16	15/16	4/4	1	2	1/16			1/16	1		3	69	A4	4	3374
186	186	740	740	1.5	0	0	4/4	2	1	3/8			1/4	3/2		4	52	E3	3	3394
186	186	740	740	1.5	0	0	4/4	2	1	3/8			1/4	3/2		4	64	E4	4	3394
186	186	740	740	1.0	0	0	4/4	1	2	1/4			1/4	1		3	69	A4	4	3393
186	186	740	740	0.25	0	0	4/4	1	1	1/16			1/16	1	-1	-1	77	F5	5	3381
