64	64	511/2	511/2	0.5	7/8	7/8	Chord	4/4	2	2	1/8			1/8	1	947
65	65	256	256	1.5	0	0	Chord	4/4	1	1	3/8			1/4	3/2	948									22
65	65	515/2	515/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8			1/8	1	949
65	65	258	258	0.5	1/2	1/2	Chord	4/4	1	1	1/8			1/8	1	950									23
65	65	517/2	517/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8			1/8	1	951									23
65	65	259	259	0.5	3/4	3/4	Chord	4/4	1	1	1/8			1/8	1	952									23
65	65	519/2	519/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8			1/8	1	953
65	65	256	256	2.0	0	0	Chord	4/4	2	1	1/2			1/2	1	954
65	65	258	258	1.5	1/2	1/2	Chord	4/4	2	1	3/8			1/4	3/2	955
65	65	519/2	519/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8			1/8	1	956
65	65	258	258	2.0	1/2	1/2	Chord	4/4	2	2	1/2			1/2	1	957
66	66	260	260	0.5	0	0	Chord	4/4	1	1	1/8			1/8	1	958									24
66	66	521/2	521/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8			1/8	1	959									24
66	66	261	261	0.5	1/4	1/4	Chord	4/4	1	1	1/8			1/8	1	960									24
66	66	523/2	523/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8			1/8	1	961
66	66	262	262	0.5	1/2	1/2	Chord	4/4	1	1	1/8			1/8	1	962									25
66	66	525/2	525/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8			1/8	1	963									25
66	66	263	263	0.5	3/4	3/4	Chord	4/4	1	1	1/8			1/8	1	964									25
66	66	527/2	527/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8			1/8	1	965
66	66	262	262	1.0	1/2	1/2	Chord	4/4	2	1	1/4			1/4	1	966
66	66	263	263	0.5	3/4	3/4	Chord	4/4	2	1	1/8			1/8	1	967
66	66	527/2	527/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8			1/8	1	968
66	66	260	260	2.0	0	0	Chord	4/4	2	2	1/2			1/2	1	969
66	66	262	262	2.0	1/2	1/2	Chord	4/4	2	2	1/2			1/2	1	970
67	67	265	265	1.0	1/4	1/4	Chord	4/4	1	1	1/4			1/4	1	971		articAccentBelow							26
67	67	266	266	0.0	1/2	1/2	StaffText	4/4	1	1	0								"<font size=""10.7429""/><font face=""Plantin MT Std""/><i>espress.</i>"						26
67	67	266	266	0.5	1/2	1/2	Chord	4/4	1	1	1/8			1/8	1	972									26
67	67	533/2	533/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8			1/8	1	973									26
67	67	267	267	0.5	3/4	3/4	Chord	4/4	1	1	1/8			1/8	1	974									26
67	67	535/2	535/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8			1/8	1	975
67	67	264	264	1.0	0	0	Chord	4/4	1	2	1/4			1/4	1	976
67	67	266	266	2.0	1/2	1/2	Chord	4/4	1	2	1/2			1/2	1	977
67	67	264	264	1.0	0	0	Chord	4/4	2	1	1/4			1/4	1	978
67	67	265	265	2.0	1/4	1/4	Chord	4/4	2	1	1/2			1/2	1	979		articAccentAbove
67	67	267	267	1.0	3/4	3/4	Chord	4/4	2	1	1/4			1/4	1	980		articAccentAbove
67	67	266	266	2.0	1/2	1/2	Chord	4/4	2	2	1/2			1/2	1	981
68	68	268	268	3.0	0	0	Chord	4/4	1	1	3/4			1/2	3/2	982									27
68	68	271	271	0.5	3/4	3/4	Chord	4/4	1	1	1/8			1/8	1	983									27
68	68	543/2	543/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8			1/8	1	984
68	68	268	268	1.5	0	0	Chord	4/4	2	1	3/8			1/4	3/2	985
68	68	539/2	539/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8			1/8	1	986
68	68	270	270	0.5	1/2	1/2	Chord	4/4	2	1	1/8			1/8	1	987
68	68	541/2	541/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8			1/8	1	988
68	68	271	271	0.5	3/4	3/4	Chord	4/4	2	1	1/8			1/8	1	989
68	68	543/2	543/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8			1/8	1	990
68	68	268	268	2.0	0	0	Chord	4/4	2	2	1/2			1/2	1	991
68	68	270	270	1.5	1/2	1/2	Chord	4/4	2	2	3/8			1/4	3/2	992
68	68	543/2	543/2	0.5	7/8	7/8	Chord	4/4	2	2	1/8			1/8	1	993
69	69	272	272	1.5	0	0	Chord	4/4	1	1	3/8			1/4	3/2	994									28
69	69	547/2	547/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8			1/8	1	995
69	69	274	274	0.5	1/2	1/2	Chord	4/4	1	1	1/8			1/8	1	996									29
69	69	549/2	549/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8			1/8	1	997									29
69	69	275	275	0.5	3/4	3/4	Chord	4/4	1	1	1/8			1/8	1	998									29
69	69	551/2	551/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8			1/8	1	999
69	69	274	274	1.5	1/2	1/2	Chord	4/4	2	1	3/8			1/4	3/2	1000
69	69	551/2	551/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8			1/8	1	1001
69	69	272	272	2.0	0	0	Chord	4/4	2	2	1/2			1/2	1	1002
69	69	274	274	2.0	1/2	1/2	Chord	4/4	2	2	1/2			1/2	1	1003
70	70	276	276	0.5	0	0	Chord	4/4	1	1	1/8			1/8	1	1004									30
70	70	553/2	553/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8			1/8	1	1005									30
70	70	277	277	0.5	1/4	1/4	Chord	4/4	1	1	1/8			1/8	1	1006									30
70	70	555/2	555/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8			1/8	1	1007									30
70	70	278	278	0.5	1/2	1/2	Chord	4/4	1	1	1/8			1/8	1	1008									30
70	70	557/2	557/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8			1/8	1	1009									30
70	70	279	279	0.5	3/4	3/4	Chord	4/4	1	1	1/8			1/8	1	1010									30
70	70	559/2	559/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8			1/8	1	1011
70	70	276	276	2.0	0	0	Chord	4/4	2	1	1/2			1/2	1	1012
70	70	278	278	1.0	1/2	1/2	Chord	4/4	2	1	1/4			1/4	1	1013
70	70	279	279	1.0	3/4	3/4	Chord	4/4	2	1	1/4			1/4	1	1014
71	71	281	281	1.0	1/4	1/4	Chord	4/4	1	1	1/4			1/4	1	1015		articAccentAbove							31
71	71	282	282	0.5	1/2	1/2	Chord	4/4	1	1	1/8			1/8	1	1016									31
71	71	565/2	565/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8			1/8	1	1017									31
71	71	283	283	0.5	3/4	3/4	Chord	4/4	1	1	1/8			1/8	1	1018									31
71	71	567/2	567/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8			1/8	1	1019
71	71	280	280	1.0	0	0	Chord	4/4	1	2	1/4			1/4	1	1020
71	71	281	281	3.0	1/4	1/4	Chord	4/4	1	2	3/4			1/2	3/2	1021
71	71	280	280	1.0	0	0	Chord	4/4	2	1	1/4			1/4	1	1022
71	71	281	281	2.0	1/4	1/4	Chord	4/4	2	1	1/2			1/2	1	1023
71	71	283	283	0.5	3/4	3/4	Chord	4/4	2	1	1/8			1/8	1	1024
71	71	567/2	567/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8			1/8	1	1025
71	71	280	280	2.0	0	0	Chord	4/4	2	2	1/2			1/2	1	1026
71	71	282	282	2.0	1/2	1/2	Chord	4/4	2	2	1/2			1/2	1	1027
72	72	284	284	2.0	0	0	Chord	4/4	1	1	1/2			1/2	1	1028									32
72	72	286	286	0.5	1/2	1/2	Chord	4/4	1	1	1/8			1/8	1	1029									32
72	72	573/2	573/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8			1/8	1	1030									32
72	72	287	287	0.5	3/4	3/4	Chord	4/4	1	1	1/8			1/8	1	1031									32
72	72	575/2	575/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8			1/8	1	1032
72	72	284	284	1.5	0	0	Chord	4/4	1	2	3/8			1/4	3/2	1033									33
72	72	571/2	571/2	0.5	3/8	3/8	Chord	4/4	1	2	1/8			1/8	1	1034									33
72	72	286	286	1.0	1/2	1/2	Chord	4/4	1	2	1/4			1/4	1	1035
72	72	287	287	0.5	3/4	3/4	Chord	4/4	2	1	1/8			1/8	1	1036
72	72	575/2	575/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8			1/8	1	1037
72	72	284	284	2.0	0	0	Chord	4/4	2	2	1/2			1/2	1	1038
72	72	286	286	2.0	1/2	1/2	Chord	4/4	2	2	1/2			1/2	1	1039
73	73	288	288	2.0	0	0	Chord	4/4	1	1	1/2			1/2	1	1040									34
73	73	290	290	0.5	1/2	1/2	Chord	4/4	1	1	1/8			1/8	1	1041									34
73	73	581/2	581/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8			1/8	1	1042									34
73	73	291	291	0.5	3/4	3/4	Chord	4/4	1	1	1/8			1/8	1	1043									34
73	73	583/2	583/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8			1/8	1	1044
73	73	288	288	2.0	0	0	Chord	4/4	1	2	1/2			1/2	1	1045
73	73	290	290	2.0	1/2	1/2	Chord	4/4	1	2	1/2			1/2	1	1046
73	73	288	288	1.5	0	0	Chord	4/4	2	1	3/8			1/4	3/2	1047
73	73	579/2	579/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8			1/8	1	1048
73	73	290	290	1.0	1/2	1/2	Chord	4/4	2	1	1/4			1/4	1	1049
73	73	291	291	0.5	3/4	3/4	Chord	4/4	2	1	1/8			1/8	1	1050
73	73	583/2	583/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8			1/8	1	1051
73	73	288	288	2.0	0	0	Chord	4/4	2	2	1/2			1/2	1	1052
73	73	290	290	2.0	1/2	1/2	Chord	4/4	2	2	1/2			1/2	1	1053
74	74	292	292	2.0	0	0	Chord	4/4	1	1	1/2			1/2	1	1054									35
74	74	294	294	0.5	1/2	1/2	Chord	4/4	1	1	1/8			1/8	1	1055									35
74	74	589/2	589/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8			1/8	1	1056									35
74	74	295	295	0.5	3/4	3/4	Chord	4/4	1	1	1/8			1/8	1	1057									35
74	74	591/2	591/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8			1/8	1	1058
74	74	292	292	1.5	0	0	Chord	4/4	2	1	3/8			1/4	3/2	1059
74	74	587/2	587/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8			1/8	1	1060
74	74	295	295	0.5	3/4	3/4	Chord	4/4	2	1	1/8			1/8	1	1061
74	74	591/2	591/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8			1/8	1	1062
74	74	292	292	2.0	0	0	Chord	4/4	2	2	1/2			1/2	1	1063
74	74	294	294	2.0	1/2	1/2	Chord	4/4	2	2	1/2			1/2	1	1064
75	75	296	296	2.0	0	0	Chord	4/4	1	1	1/2			1/2	1	1065									36
75	75	298	298	0.5	1/2	1/2	Chord	4/4	1	1	1/8			1/8	1	1066									36
75	75	597/2	597/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8			1/8	1	1067									36
75	75	299	299	0.5	3/4	3/4	Chord	4/4	1	1	1/8			1/8	1	1068									36
75	75	599/2	599/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8			1/8	1	1069
75	75	296	296	1.5	0	0	Chord	4/4	2	1	3/8			1/4	3/2	1070
75	75	595/2	595/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8			1/8	1	1071
75	75	298	298	1.5	1/2	1/2	Chord	4/4	2	1	3/8			1/4	3/2	1072
75	75	599/2	599/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8			1/8	1	1073
75	75	296	296	2.0	0	0	Chord	4/4	2	2	1/2			1/2	1	1074
75	75	298	298	2.0	1/2	1/2	Chord	4/4	2	2	1/2			1/2	1	1075
76	76	300	300	1.5	0	0	Chord	4/4	1	1	3/8			1/4	3/2	1076									37
76	76	603/2	603/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8			1/8	1	1077
76	76	302	302	0.5	1/2	1/2	Chord	4/4	1	1	1/8			1/8	1	1078									38
76	76	605/2	605/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8			1/8	1	1079									38
76	76	303	303	0.5	3/4	3/4	Chord	4/4	1	1	1/8			1/8	1	1080									38
76	76	607/2	607/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8			1/8	1	1081
76	76	300	300	0.0	0	0	Spanner	4/4	2	1	0																		3
76	76	300	300	1.0	0	0	Chord	4/4	2	1	1/4			1/4	1	1082		articAccentBelow											3
76	76	301	301	0.0	1/4	1/4	Spanner	4/4	2	1	0
76	76	301	301	1.0	1/4	1/4	Chord	4/4	2	1	1/4			1/4	1	1083
76	76	302	302	0.0	1/2	1/2	Spanner	4/4	2	1	0																		4
76	76	302	302	1.0	1/2	1/2	Chord	4/4	2	1	1/4			1/4	1	1084		articAccentBelow											4
76	76	303	303	0.0	3/4	3/4	Spanner	4/4	2	1	0
76	76	303	303	1.0	3/4	3/4	Chord	4/4	2	1	1/4			1/4	1	1085
77	77	304	304	1.5	0	0	Chord	4/4	1	1	3/8			1/4	3/2	1086									39
77	77	611/2	611/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8			1/8	1	1087
77	77	306	306	0.5	1/2	1/2	Chord	4/4	1	1	1/8			1/8	1	1088									40
77	77	613/2	613/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8			1/8	1	1089									40
77	77	307	307	0.5	3/4	3/4	Chord	4/4	1	1	1/8			1/8	1	1090									40
77	77	615/2	615/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8			1/8	1	1091
77	77	304	304	0.0	0	0	Spanner	4/4	2	1	0																		5
77	77	304	304	1.0	0	0	Chord	4/4	2	1	1/4			1/4	1	1092		articAccentBelow											5
77	77	305	305	1.0	1/4	1/4	Chord	4/4	2	1	1/4			1/4	1	1093													5
77	77	306	306	0.0	1/2	1/2	Spanner	4/4	2	1	0
77	77	306	306	0.0	1/2	1/2	Spanner	4/4	2	1	0																		6
77	77	306	306	1.0	1/2	1/2	Chord	4/4	2	1	1/4			1/4	1	1094		articAccentAbove											6
77	77	307	307	0.0	3/4	3/4	Spanner	4/4	2	1	0
77	77	307	307	0.0	3/4	3/4	Spanner	4/4	2	1	0																		7
77	77	307	307	1.0	3/4	3/4	Chord	4/4	2	1	1/4			1/4	1	1095													7
78	78	308	308	1.5	0	0	Chord	4/4	1	1	3/8			1/4	3/2	1096									41
78	78	619/2	619/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8			1/8	1	1097
78	78	310	310	0.5	1/2	1/2	Chord	4/4	1	1	1/8			1/8	1	1098									42
78	78	621/2	621/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8			1/8	1	1099									42
78	78	311	311	0.5	3/4	3/4	Chord	4/4	1	1	1/8			1/8	1	1100									42
78	78	623/2	623/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8			1/8	1	1101
78	78	308	308	1.0	0	0	Chord	4/4	2	1	1/4			1/4	1	1102		articAccentBelow											7
78	78	309	309	0.0	1/4	1/4	Spanner	4/4	2	1	0
78	78	309	309	1.0	1/4	1/4	Chord	4/4	2	1	1/4			1/4	1	1103
78	78	310	310	0.0	1/2	1/2	Spanner	4/4	2	1	0																		8
78	78	310	310	1.0	1/2	1/2	Chord	4/4	2	1	1/4			1/4	1	1104		articAccentAbove											8
78	78	311	311	0.0	3/4	3/4	Spanner	4/4	2	1	0
78	78	311	311	1.0	3/4	3/4	Chord	4/4	2	1	1/4			1/4	1	1105
79	79	312	312	1.5	0	0	Chord	4/4	1	1	3/8			1/4	3/2	1106									43
79	79	627/2	627/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8			1/8	1	1107
79	79	314	314	0.5	1/2	1/2	Chord	4/4	1	1	1/8			1/8	1	1108									44
79	79	629/2	629/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8			1/8	1	1109
79	79	315	315	0.5	3/4	3/4	Chord	4/4	1	1	1/8			1/8	1	1110		articStaccatoAbove
79	79	631/2	631/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8			1/8	1	1111		articStaccatoAbove
79	79	312	312	0.0	0	0	Spanner	4/4	2	1	0																		9
79	79	312	312	1.0	0	0	Chord	4/4	2	1	1/4			1/4	1	1112		articAccentAbove											9
79	79	313	313	0.0	1/4	1/4	Spanner	4/4	2	1	0
79	79	313	313	1.0	1/4	1/4	Chord	4/4	2	1	1/4			1/4	1	1113
79	79	314	314	0.0	1/2	1/2	Spanner	4/4	2	1	0																		10
79	79	314	314	1.0	1/2	1/2	Chord	4/4	2	1	1/4			1/4	1	1114		articAccentAbove											10
79	79	315	315	0.0	3/4	3/4	Spanner	4/4	2	1	0
79	79	315	315	1.0	3/4	3/4	Chord	4/4	2	1	1/4			1/4	1	1115
80	80	316	316	0.0	0	0	Spanner	4/4	1	1	0															0
80	80	316	316	2.0	0	0	Chord	4/4	1	1	1/2			1/2	1	1116									45	0
80	80	318	318	0.5	1/2	1/2	Chord	4/4	1	1	1/8			1/8	1	1117									45	0
80	80	637/2	637/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8			1/8	1	1118									45	0
80	80	319	319	0.5	3/4	3/4	Chord	4/4	1	1	1/8			1/8	1	1119									45	0
80	80	639/2	639/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8			1/8	1	1120										0
80	80	316	316	0.0	0	0	StaffText	4/4	2	1	0								"<font size=""10.7429""/><font face=""Plantin MT Std""/><i>sempre</i>"
80	80	316	316	1.0	0	0	Chord	4/4	2	1	1/4			1/4	1	1121		articAccentBelow
80	80	317	317	1.0	1/4	1/4	Chord	4/4	2	1	1/4			1/4	1	1122
80	80	318	318	1.0	1/2	1/2	Chord	4/4	2	1	1/4			1/4	1	1123
80	80	319	319	1.0	3/4	3/4	Chord	4/4	2	1	1/4			1/4	1	1124
81	81	320	320	2.0	0	0	Chord	4/4	1	1	1/2			1/2	1	1125									46	0
81	81	322	322	1.0	1/2	1/2	Chord	4/4	1	1	1/4			1/4	1	1126									46	0
81	81	323	323	0.5	3/4	3/4	Chord	4/4	1	1	1/8			1/8	1	1127									46	0
81	81	647/2	647/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8			1/8	1	1128										0
81	81	320	320	1.5	0	0	Chord	4/4	1	2	3/8			1/4	3/2	1129									47	0
81	81	643/2	643/2	0.5	3/8	3/8	Chord	4/4	1	2	1/8			1/8	1	1130										0
81	81	322	322	0.5	1/2	1/2	Chord	4/4	1	2	1/8			1/8	1	1131										0
81	81	645/2	645/2	0.5	5/8	5/8	Chord	4/4	1	2	1/8			1/8	1	1132										0
81	81	323	323	0.5	3/4	3/4	Chord	4/4	1	2	1/8			1/8	1	1133										0
81	81	647/2	647/2	0.5	7/8	7/8	Chord	4/4	1	2	1/8			1/8	1	1134		articTenutoBelow								0
81	81	320	320	1.0	0	0	Chord	4/4	2	1	1/4			1/4	1	1135		articAccentAbove
81	81	321	321	1.0	1/4	1/4	Chord	4/4	2	1	1/4			1/4	1	1136
81	81	322	322	1.0	1/2	1/2	Chord	4/4	2	1	1/4			1/4	1	1137		articAccentBelow
81	81	323	323	1.0	3/4	3/4	Chord	4/4	2	1	1/4			1/4	1	1138
82	82	324	324	1.5	0	0	Chord	4/4	1	1	3/8			1/4	3/2	1139		ornamentTrill							48	0
82	82	651/2	651/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8			1/8	1	1140										0
82	82	326	326	0.5	1/2	1/2	Chord	4/4	1	1	1/8			1/8	1	1141									49	0
82	82	653/2	653/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8			1/8	1	1142									49	0
82	82	327	327	0.5	3/4	3/4	Chord	4/4	1	1	1/8			1/8	1	1143									49	0
82	82	655/2	655/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8			1/8	1	1144										0
82	82	324	324	1.0	0	0	Chord	4/4	2	1	1/4			1/4	1	1145		articAccentBelow
82	82	325	325	1.0	1/4	1/4	Chord	4/4	2	1	1/4			1/4	1	1146
82	82	326	326	1.0	1/2	1/2	Chord	4/4	2	1	1/4			1/4	1	1147		articAccentBelow
82	82	327	327	0.5	3/4	3/4	Chord	4/4	2	1	1/8			1/8	1	1148
82	82	655/2	655/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8			1/8	1	1149
82	82	327	327	1.0	3/4	3/4	Chord	4/4	2	2	1/4			1/4	1	1150
83	83	328	328	1.5	0	0	Chord	4/4	1	1	3/8			1/4	3/2	1151									50	0
83	83	659/2	659/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8			1/8	1	1152										0
83	83	330	330	0.5	1/2	1/2	Chord	4/4	1	1	1/8			1/8	1	1153									51	0
83	83	661/2	661/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8			1/8	1	1154									51	0
83	83	331	331	0.5	3/4	3/4	Chord	4/4	1	1	1/8			1/8	1	1155									51	0
83	83	663/2	663/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8			1/8	1	1156										0
83	83	328	328	1.0	0	0	Chord	4/4	2	1	1/4			1/4	1	1157		articAccentBelow
83	83	329	329	1.0	1/4	1/4	Chord	4/4	2	1	1/4			1/4	1	1158
83	83	330	330	1.0	1/2	1/2	Chord	4/4	2	1	1/4			1/4	1	1159		articAccentBelow
83	83	331	331	0.5	3/4	3/4	Chord	4/4	2	1	1/8			1/8	1	1160
83	83	663/2	663/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8			1/8	1	1161
83	83	331	331	1.0	3/4	3/4	Chord	4/4	2	2	1/4			1/4	1	1162
84	84	332	332	1.5	0	0	Chord	4/4	1	1	3/8			1/4	3/2	1163									52	0
84	84	667/2	667/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8			1/8	1	1164										0
84	84	334	334	0.5	1/2	1/2	Chord	4/4	1	1	1/8			1/8	1	1165									53	0
84	84	669/2	669/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8			1/8	1	1166										0
84	84	335	335	0.5	3/4	3/4	Chord	4/4	1	1	1/8			1/8	1	1167		articStaccatoAbove								0
84	84	671/2	671/2	0.0	7/8	7/8	Spanner	4/4	1	1	0
84	84	671/2	671/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8			1/8	1	1168		articStaccatoAbove
84	84	332	332	1.0	0	0	Chord	4/4	2	1	1/4			1/4	1	1169		articAccentBelow
84	84	333	333	1.0	1/4	1/4	Chord	4/4	2	1	1/4			1/4	1	1170
84	84	334	334	1.0	1/2	1/2	Chord	4/4	2	1	1/4			1/4	1	1171		articAccentBelow
84	84	335	335	1.0	3/4	3/4	Chord	4/4	2	1	1/4			1/4	1	1172
85	85	336	336	0.5	0	0	Chord	4/4	1	1	1/8			1/8	1	1173									54
85	85	673/2	673/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8			1/8	1	1174									54
85	85	337	337	0.5	1/4	1/4	Chord	4/4	1	1	1/8			1/8	1	1175									54
85	85	675/2	675/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8			1/8	1	1176
85	85	338	338	0.5	1/2	1/2	Chord	4/4	1	1	1/8			1/8	1	1177									55
85	85	677/2	677/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8			1/8	1	1178
85	85	339	339	0.5	3/4	3/4	Chord	4/4	1	1	1/8			1/8	1	1179		articStaccatoAbove
85	85	679/2	679/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8			1/8	1	1180		articStaccatoAbove
85	85	336	336	2.0	0	0	Chord	4/4	1	2	1/2			1/2	1	1181
85	85	336	336	1.0	0	0	Chord	4/4	2	1	1/4			1/4	1	1182		articAccentBelow
85	85	337	337	1.0	1/4	1/4	Chord	4/4	2	1	1/4			1/4	1	1183
85	85	338	338	1.0	1/2	1/2	Chord	4/4	2	1	1/4			1/4	1	1184
85	85	339	339	0.5	3/4	3/4	Chord	4/4	2	1	1/8			1/8	1	1185
85	85	679/2	679/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8			1/8	1	1186
86	86	340	340	1.5	0	0	Chord	4/4	1	1	3/8			1/4	3/2	1187									56
86	86	683/2	683/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8			1/8	1	1188
86	86	342	342	0.5	1/2	1/2	Chord	4/4	1	1	1/8			1/8	1	1189									57
86	86	685/2	685/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8			1/8	1	1190									57
86	86	343	343	0.5	3/4	3/4	Chord	4/4	1	1	1/8			1/8	1	1191									57
86	86	687/2	687/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8			1/8	1	1192
86	86	340	340	0.5	0	0	Chord	4/4	1	2	1/8			1/8	1	1193
86	86	681/2	681/2	0.5	1/8	1/8	Chord	4/4	1	2	1/8			1/8	1	1194
86	86	341	341	0.5	1/4	1/4	Chord	4/4	1	2	1/8			1/8	1	1195
86	86	683/2	683/2	0.5	3/8	3/8	Chord	4/4	1	2	1/8			1/8	1	1196
86	86	342	342	1.0	1/2	1/2	Chord	4/4	1	2	1/4			1/4	1	1197
86	86	343	343	0.5	3/4	3/4	Chord	4/4	1	2	1/8			1/8	1	1198
86	86	687/2	687/2	0.5	7/8	7/8	Chord	4/4	1	2	1/8			1/8	1	1199
86	86	340	340	0.5	0	0	Chord	4/4	2	1	1/8			1/8	1	1200
86	86	681/2	681/2	1.0	1/8	1/8	Chord	4/4	2	1	1/4			1/4	1	1201
86	86	683/2	683/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8			1/8	1	1202
86	86	343	343	1.0	3/4	3/4	Chord	4/4	2	1	1/4			1/4	1	1203
86	86	340	340	0.5	0	0	Chord	4/4	2	2	1/8			1/8	1	1204
86	86	681/2	681/2	0.5	1/8	1/8	Chord	4/4	2	2	1/8			1/8	1	1205
86	86	341	341	1.0	1/4	1/4	Chord	4/4	2	2	1/4			1/4	1	1206
86	86	342	342	1.0	1/2	1/2	Chord	4/4	2	2	1/4			1/4	1	1207
86	86	343	343	0.5	3/4	3/4	Chord	4/4	2	2	1/8			1/8	1	1208
86	86	687/2	687/2	0.5	7/8	7/8	Chord	4/4	2	2	1/8			1/8	1	1209
87	87	344	344	0.0	0	0	Spanner	4/4	1	1	0																5
87	87	344	344	1.0	0	0	Chord	4/4	1	1	1/4			1/4	1	1210									58		5
87	87	345	345	0.5	1/4	1/4	Chord	4/4	1	1	1/8			1/8	1	1211											5
87	87	691/2	691/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8			1/8	1	1212		articStaccatoAbove									5
87	87	346	346	0.0	1/2	1/2	Spanner	4/4	1	1	0
87	87	346	346	2.0	1/2	1/2	Chord	4/4	1	1	1/2			1/2	1	1213		ornamentTrill
87	87	344	344	1.0	0	0	Chord	4/4	2	1	1/4			1/4	1	1214
87	87	345	345	1.0	1/4	1/4	Chord	4/4	2	1	1/4			1/4	1	1215
87	87	346	346	1.0	1/2	1/2	Chord	4/4	2	1	1/4			1/4	1	1216
87	87	347	347	0.5	3/4	3/4	Chord	4/4	2	1	1/8			1/8	1	1217
87	87	695/2	695/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8			1/8	1	1218
87	87	344	344	4.0	0	0	Chord	4/4	2	2	1			1	1	1219
88	88	348	348	0.0	0	0	Dynamic	4/4	1	1	0						ff
88	88	348	348	0.0	0	0	Spanner	4/4	1	1	0
88	88	348	348	0.0	0	0	Spanner	4/4	1	1	0
88	88	348	348	4.0	0	0	Chord	4/4	1	1	1			1	1	1220
88	88	348	348	0.0	0	0	Chord	4/4	2	1	0	grace16		1/16	1	1221
