mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	volta	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
60	56	437/2	445/2	0.5		3/8	3/8	2/2	2	1	1/8		1/8	1		-2	70	Bb4	4	725
60	56	437/2	445/2	0.5		3/8	3/8	2/2	1	1	1/8		1/8	1		1	79	G5	5	717
60	56	219	223	0.5		1/2	1/2	2/2	4	1	1/8		1/8	1		7	49	C#3	3	742
60	56	219	223	0.5		1/2	1/2	2/2	3	1	1/8		1/8	1		4	64	E4	4	734
60	56	219	223	0.5		1/2	1/2	2/2	2	1	1/8		1/8	1		1	67	G4	4	726
60	56	219	223	0.5		1/2	1/2	2/2	1	1	1/8		1/8	1		3	81	A5	5	718
60	56	439/2	447/2	0.5		5/8	5/8	2/2	4	1	1/8		1/8	1		7	49	C#3	3	743
60	56	439/2	447/2	0.5		5/8	5/8	2/2	3	1	1/8		1/8	1		4	64	E4	4	735
60	56	439/2	447/2	0.5		5/8	5/8	2/2	2	1	1/8		1/8	1		3	69	A4	4	727
60	56	439/2	447/2	0.5		5/8	5/8	2/2	1	1	1/8		1/8	1		1	79	G5	5	719
60	56	220	224	0.5		3/4	3/4	2/2	4	1	1/8		1/8	1		2	50	D3	3	744
60	56	220	224	0.5		3/4	3/4	2/2	3	1	1/8		1/8	1		0	60	C4	4	736
60	56	220	224	0.5		3/4	3/4	2/2	2	1	1/8		1/8	1		6	66	F#4	4	728
60	56	220	224	0.5		3/4	3/4	2/2	1	1	1/8		1/8	1		3	81	A5	5	720
60	56	441/2	449/2	0.5		7/8	7/8	2/2	4	1	1/8		1/8	1		2	50	D3	3	745
60	56	441/2	449/2	0.5		7/8	7/8	2/2	3	1	1/8		1/8	1		0	60	C4	4	737
60	56	441/2	449/2	0.5		7/8	7/8	2/2	2	1	1/8		1/8	1		3	69	A4	4	729
60	56	441/2	449/2	0.5		7/8	7/8	2/2	1	1	1/8		1/8	1		6	78	F#5	5	721
61	57	221	225	0.5		0	0	2/2	4	1	1/8		1/8	1		1	43	G2	2	751
61	57	221	225	1.0		0	0	2/2	3	1	1/4		1/4	1		-2	58	Bb3	3	750
61	57	221	225	1.0		0	0	2/2	2	1	1/4		1/4	1		1	67	G4	4	749
61	57	221	225	1.0		0	0	2/2	1	1	1/4		1/4	1		1	79	G5	5	746
61	57	443/2	451/2	0.5		1/8	1/8	2/2	4	1	1/8		1/8	1		1	43	G2	2	752
61	57	222	226	0.5		1/4	1/4	2/2	4	1	1/8		1/8	1		-4	44	Ab2	2	753
61	57	445/2	453/2	0.5		3/8	3/8	2/2	4	1	1/8		1/8	1		-4	44	Ab2	2	754
61	57	223	227	0.5		1/2	1/2	2/2	4	1	1/8		1/8	1		1	43	G2	2	755
61	57	447/2	455/2	0.5		5/8	5/8	2/2	4	1	1/8		1/8	1		1	43	G2	2	756
61	57	224	228	0.5		3/4	3/4	2/2	4	1	1/8		1/8	1		-1	41	F2	2	757
61	57	224	228	0.5		3/4	3/4	2/2	1	1	1/8		1/8	1		1	79	G5	5	747
61	57	449/2	457/2	0.5		7/8	7/8	2/2	4	1	1/8		1/8	1		-1	41	F2	2	758
61	57	449/2	457/2	0.5		7/8	7/8	2/2	1	1	1/8		1/8	1		-4	80	Ab5	5	748
62	58	225	229	1.0		0	0	2/2	4	1	1/4		1/4	1		4	40	E2	2	768
62	58	225	229	1.0		0	0	2/2	3	1	1/4		1/4	1		1	67	G4	4	766
62	58	225	229	1.0		0	0	2/2	1	1	1/4		1/4	1		-2	82	Bb5	5	759
62	58	226	230	1.0		1/4	1/4	2/2	4	1	1/4		1/4	1		0	36	C2	2	769
62	58	226	230	1.0		1/4	1/4	2/2	2	1	1/4		1/4	1		-2	70	Bb4	4	763
62	58	226	230	1.0		1/4	1/4	2/2	1	1	1/4		1/4	1		4	76	E5	5	760
62	58	227	231	1.0		1/2	1/2	2/2	4	1	1/4		1/4	1		-1	41	F2	2	770
62	58	227	231	1.0		1/2	1/2	2/2	3	1	1/4		1/4	1		0	60	C4	4	767
62	58	227	231	1.0		1/2	1/2	2/2	2	1	1/4		1/4	1		-4	68	Ab4	4	764
62	58	227	231	1.0		1/2	1/2	2/2	1	1	1/4		1/4	1		-1	77	F5	5	761
62	58	228	232	1.0		3/4	3/4	2/2	2	1	1/4		1/4	1		-1	65	F4	4	765
62	58	228	232	1.0		3/4	3/4	2/2	1	1	1/4		1/4	1	1	-4	80	Ab5	5	762
63	59	229	233	1.0		0	0	2/2	4	1	1/4		1/4	1		-2	46	Bb2	2	781
63	59	229	233	1.0		0	0	2/2	2	1	1/4		1/4	1		2	62	D4	4	775
63	59	229	233	1.0		0	0	2/2	3	1	1/4		1/4	1		-1	65	F4	4	779
63	59	229	233	1.0		0	0	2/2	1	1	1/4		1/4	1	-1	-4	80	Ab5	5	771
63	59	230	234	1.0		1/4	1/4	2/2	2	1	1/4		1/4	1		-4	68	Ab4	4	776
63	59	230	234	1.0		1/4	1/4	2/2	1	1	1/4		1/4	1		2	74	D5	5	772
63	59	231	235	1.0		1/2	1/2	2/2	4	1	1/4		1/4	1		-3	51	Eb3	3	782
63	59	231	235	1.0		1/2	1/2	2/2	3	1	1/4		1/4	1		-2	58	Bb3	3	780
63	59	231	235	1.0		1/2	1/2	2/2	2	1	1/4		1/4	1		1	67	G4	4	777
63	59	231	235	1.0		1/2	1/2	2/2	1	1	1/4		1/4	1		-3	75	Eb5	5	773
63	59	232	236	1.0		3/4	3/4	2/2	2	1	1/4		1/4	1		-3	63	Eb4	4	778
63	59	232	236	1.0		3/4	3/4	2/2	1	1	1/4		1/4	1	1	1	79	G5	5	774
64	60	233	237	1.0		0	0	2/2	4	1	1/4		1/4	1		-4	44	Ab2	2	795
64	60	233	237	1.0		0	0	2/2	2	1	1/4		1/4	1		0	60	C4	4	788
64	60	233	237	1.0		0	0	2/2	3	1	1/4		1/4	1		-1	65	F4	4	793
64	60	233	237	1.0		0	0	2/2	1	1	1/4		1/4	1	-1	1	79	G5	5	783
64	60	234	238	0.5		1/4	1/4	2/2	2	1	1/8		1/8	1		2	62	D4	4	789
64	60	234	238	0.5		1/4	1/4	2/2	1	1	1/8		1/8	1		-1	77	F5	5	784
64	60	469/2	477/2	0.5		3/8	3/8	2/2	2	1	1/8		1/8	1		-3	63	Eb4	4	790
64	60	469/2	477/2	0.5		3/8	3/8	2/2	1	1	1/8		1/8	1		-3	75	Eb5	5	785
64	60	235	239	1.0		1/2	1/2	2/2	4	1	1/4		1/4	1		-4	56	Ab3	3	796
64	60	235	239	1.0		1/2	1/2	2/2	3	1	1/4		1/4	1		0	60	C4	4	794
64	60	235	239	1.0		1/2	1/2	2/2	2	1	1/4		1/4	1		-1	65	F4	4	791
64	60	235	239	1.0		1/2	1/2	2/2	1	1	1/4		1/4	1		2	74	D5	5	786
64	60	236	240	1.0		3/4	3/4	2/2	2	1	1/4		1/4	1		6	66	F#4	4	792
64	60	236	240	1.0		3/4	3/4	2/2	1	1	1/4		1/4	1		0	72	C5	5	787
65	61	237	241	3.0		0	0	2/2	4	1	3/4		1/2	3/2		1	55	G3	3	804
65	61	237	241	1.0		0	0	2/2	3	1	1/4		1/4	1		2	62	D4	4	802
65	61	237	241	3.0		0	0	2/2	2	1	3/4		1/2	3/2		1	67	G4	4	801
65	61	237	241	1.0		0	0	2/2	1	1	1/4		1/4	1		5	71	B4	4	797
65	61	238	242	2.0		1/4	1/4	2/2	3	1	1/2		1/2	1		5	59	B3	3	803
65	61	238	242	2.0		1/4	1/4	2/2	1	1	1/2		1/2	1		2	74	D5	5	798
65	61	240	244	0.5		3/4	3/4	2/2	1	1	1/8		1/8	1		-3	75	Eb5	5	799
65	61	481/2	489/2	0.5		7/8	7/8	2/2	1	1	1/8		1/8	1		-1	77	F5	5	800
66	62	241	245	1.0		0	0	2/2	4	1	1/4		1/4	1		0	48	C3	3	817
66	62	241	245	1.0		0	0	2/2	2	1	1/4		1/4	1		1	55	G3	3	813
66	62	241	245	1.0		0	0	2/2	3	1	1/4		1/4	1		0	60	C4	4	815
66	62	241	245	1.0		0	0	2/2	2	1	1/4		1/4	1		-3	63	Eb4	4	813
66	62	241	245	0.5		0	0	2/2	1	1	1/8		1/8	1		1	79	G5	5	805
66	62	483/2	491/2	0.5		1/8	1/8	2/2	1	1	1/8		1/8	1		-3	75	Eb5	5	806
66	62	242	246	0.5		1/4	1/4	2/2	1	1	1/8		1/8	1		-1	77	F5	5	807
66	62	485/2	493/2	0.5		3/8	3/8	2/2	1	1	1/8		1/8	1		2	74	D5	5	808
66	62	243	247	1.0		1/2	1/2	2/2	4	1	1/4		1/4	1		0	48	C3	3	818
66	62	243	247	1.0		1/2	1/2	2/2	2	1	1/4		1/4	1		1	55	G3	3	814
66	62	243	247	1.0		1/2	1/2	2/2	3	1	1/4		1/4	1		0	60	C4	4	816
66	62	243	247	1.0		1/2	1/2	2/2	2	1	1/4		1/4	1		-3	63	Eb4	4	814
66	62	243	247	0.5		1/2	1/2	2/2	1	1	1/8		1/8	1		-3	75	Eb5	5	809
66	62	487/2	495/2	0.5		5/8	5/8	2/2	1	1	1/8		1/8	1		0	72	C5	5	810
66	62	244	248	0.5		3/4	3/4	2/2	1	1	1/8		1/8	1		2	74	D5	5	811
66	62	489/2	497/2	0.5		7/8	7/8	2/2	1	1	1/8		1/8	1		5	71	B4	4	812
67	63	245	249	0.0		0	0	2/2	1	1	0	acciaccatura	1/8	1		2	74	D5	5	819
67	63	245	249	1.0		0	0	2/2	4	1	1/4		1/4	1		0	48	C3	3	836
67	63	245	249	1.0		0	0	2/2	2	1	1/4		1/4	1		1	55	G3	3	828
67	63	245	249	1.0		0	0	2/2	3	1	1/4		1/4	1		0	60	C4	4	832
67	63	245	249	1.0		0	0	2/2	2	1	1/4		1/4	1		-3	63	Eb4	4	828
67	63	245	249	0.5		0	0	2/2	1	1	1/8		1/8	1		0	72	C5	5	820
67	63	491/2	499/2	0.5		1/8	1/8	2/2	1	1	1/8		1/8	1		5	71	B4	4	821
67	63	246	250	1.0		1/4	1/4	2/2	4	1	1/4		1/4	1		-2	46	Bb2	2	837
67	63	246	250	1.0		1/4	1/4	2/2	3	1	1/4		1/4	1		0	60	C4	4	833
67	63	246	250	1.0		1/4	1/4	2/2	2	1	1/4		1/4	1		4	64	E4	4	829
67	63	246	250	0.5		1/4	1/4	2/2	1	1	1/8		1/8	1		0	72	C5	5	822
67	63	493/2	501/2	0.5		3/8	3/8	2/2	1	1	1/8		1/8	1		2	74	D5	5	823
67	63	247	251	1.0		1/2	1/2	2/2	4	1	1/4		1/4	1		-4	44	Ab2	2	838
67	63	247	251	1.0		1/2	1/2	2/2	3	1	1/4		1/4	1		0	60	C4	4	834
67	63	247	251	1.0		1/2	1/2	2/2	2	1	1/4		1/4	1		-1	65	F4	4	830
67	63	247	251	0.5		1/2	1/2	2/2	1	1	1/8		1/8	1		-3	75	Eb5	5	824
67	63	495/2	503/2	0.5		5/8	5/8	2/2	1	1	1/8		1/8	1		4	76	E5	5	825
67	63	248	252	1.0		3/4	3/4	2/2	4	1	1/4		1/4	1		1	43	G2	2	839
67	63	248	252	1.0		3/4	3/4	2/2	2	1	1/4		1/4	1		0	60	C4	4	831
67	63	248	252	1.0		3/4	3/4	2/2	3	1	1/4		1/4	1		4	64	E4	4	835
67	63	248	252	1.0		3/4	3/4	2/2	2	1	1/4		1/4	1		1	67	G4	4	831
67	63	248	252	0.5		3/4	3/4	2/2	1	1	1/8		1/8	1		-1	77	F5	5	826
67	63	497/2	505/2	0.5		7/8	7/8	2/2	1	1	1/8		1/8	1		1	79	G5	5	827
68	64	249	253	1.0		0	0	2/2	4	1	1/4		1/4	1		-1	41	F2	2	852
68	64	249	253	1.0		0	0	2/2	3	1	1/4		1/4	1		-1	65	F4	4	848
68	64	249	253	1.0		0	0	2/2	2	1	1/4		1/4	1		-4	68	Ab4	4	844
68	64	249	253	1.0		0	0	2/2	1	1	1/4		1/4	1		-4	80	Ab5	5	840
68	64	250	254	1.0		1/4	1/4	2/2	4	1	1/4		1/4	1		-4	44	Ab2	2	853
68	64	250	254	1.0		1/4	1/4	2/2	3	1	1/4		1/4	1		0	60	C4	4	849
68	64	250	254	1.0		1/4	1/4	2/2	1	1	1/4		1/4	1		6	66	F#4	4	841
68	64	250	254	1.0		1/4	1/4	2/2	2	1	1/4		1/4	1		0	72	C5	5	845
68	64	251	255	1.0		1/2	1/2	2/2	4	1	1/4		1/4	1		1	43	G2	2	854
68	64	251	255	1.0		1/2	1/2	2/2	3	1	1/4		1/4	1		0	60	C4	4	850
68	64	251	255	1.0		1/2	1/2	2/2	2	1	1/4		1/4	1		-3	63	Eb4	4	846
68	64	251	255	1.0		1/2	1/2	2/2	1	1	1/4		1/4	1		1	67	G4	4	842
68	64	252	256	1.0		3/4	3/4	2/2	4	1	1/4		1/4	1		1	43	G2	2	855
68	64	252	256	1.0		3/4	3/4	2/2	3	1	1/4		1/4	1		5	59	B3	3	851
68	64	252	256	1.0		3/4	3/4	2/2	2	1	1/4		1/4	1		2	62	D4	4	847
68	64	252	256	1.0		3/4	3/4	2/2	1	1	1/4		1/4	1		1	67	G4	4	843
69	65	253	257	3.0		0	0	2/2	3	1	3/4		1/2	3/2		0	48	C3	3	860
69	65	253	257	3.0		0	0	2/2	4	1	3/4		1/2	3/2		0	48	C3	3	861
69	65	253	257	3.0		0	0	2/2	2	1	3/4		1/2	3/2		0	60	C4	4	859
69	65	253	257	3.0		0	0	2/2	3	1	3/4		1/2	3/2		0	60	C4	4	860
69	65	253	257	3.0		0	0	2/2	1	1	3/4		1/2	3/2		0	72	C5	5	856
69	65	256	260	0.5		3/4	3/4	2/2	1	1	1/8		1/8	1		1	79	G5	5	857
69	65	513/2	521/2	0.5		7/8	7/8	2/2	1	1	1/8		1/8	1		-4	80	Ab5	5	858
70	66	257	261	0.5		0	0	2/2	4	1	1/8		1/8	1		0	48	C3	3	881
70	66	257	261	0.5		0	0	2/2	3	1	1/8		1/8	1		0	60	C4	4	876
70	66	257	261	0.5		0	0	2/2	2	1	1/8		1/8	1		1	67	G4	4	871
70	66	257	261	0.5		0	0	2/2	2	1	1/8		1/8	1		-2	70	Bb4	4	871
70	66	257	261	0.5		0	0	2/2	1	1	1/8		1/8	1		-2	82	Bb5	5	862
70	66	515/2	523/2	0.5		1/8	1/8	2/2	4	1	1/8		1/8	1		0	48	C3	3	882
70	66	515/2	523/2	0.5		1/8	1/8	2/2	3	1	1/8		1/8	1		0	60	C4	4	877
70	66	515/2	523/2	0.5		1/8	1/8	2/2	2	1	1/8		1/8	1		1	67	G4	4	872
70	66	515/2	523/2	0.5		1/8	1/8	2/2	2	1	1/8		1/8	1		-2	70	Bb4	4	872
70	66	515/2	523/2	0.5		1/8	1/8	2/2	1	1	1/8		1/8	1		1	79	G5	5	863
70	66	258	262	0.5		1/4	1/4	2/2	4	1	1/8		1/8	1		0	48	C3	3	883
70	66	258	262	0.5		1/4	1/4	2/2	3	1	1/8		1/8	1		0	60	C4	4	878
70	66	258	262	0.5		1/4	1/4	2/2	2	1	1/8		1/8	1		1	67	G4	4	873
70	66	258	262	0.5		1/4	1/4	2/2	2	1	1/8		1/8	1		-2	70	Bb4	4	873
70	66	258	262	0.5		1/4	1/4	2/2	1	1	1/8		1/8	1		-1	77	F5	5	864
70	66	517/2	525/2	0.5		3/8	3/8	2/2	4	1	1/8		1/8	1		0	48	C3	3	884
70	66	517/2	525/2	0.5		3/8	3/8	2/2	3	1	1/8		1/8	1		0	60	C4	4	879
70	66	517/2	525/2	0.5		3/8	3/8	2/2	2	1	1/8		1/8	1		1	67	G4	4	874
70	66	517/2	525/2	0.5		3/8	3/8	2/2	2	1	1/8		1/8	1		-2	70	Bb4	4	874
70	66	517/2	525/2	0.5		3/8	3/8	2/2	1	1	1/8		1/8	1		4	76	E5	5	865
70	66	259	263	0.0		1/2	1/2	2/2	1	1	0	acciaccatura	1/8	1		1	79	G5	5	866
70	66	259	263	1.0		1/2	1/2	2/2	4	1	1/4		1/4	1		-1	53	F3	3	885
70	66	259	263	1.0		1/2	1/2	2/2	3	1	1/4		1/4	1		0	60	C4	4	880
70	66	259	263	1.0		1/2	1/2	2/2	2	1	1/4		1/4	1		-4	68	Ab4	4	875
70	66	259	263	0.5		1/2	1/2	2/2	1	1	1/8		1/8	1		-1	77	F5	5	867
70	66	519/2	527/2	0.5		5/8	5/8	2/2	1	1	1/8		1/8	1		4	76	E5	5	868
70	66	260	264	0.5		3/4	3/4	2/2	1	1	1/8		1/8	1		-1	77	F5	5	869
70	66	521/2	529/2	0.5		7/8	7/8	2/2	1	1	1/8		1/8	1		1	79	G5	5	870
71	67	261	265	0.5		0	0	2/2	4	1	1/8		1/8	1		-2	46	Bb2	2	905
71	67	261	265	0.5		0	0	2/2	2	1	1/8		1/8	1		-2	58	Bb3	3	895
71	67	261	265	0.5		0	0	2/2	3	1	1/8		1/8	1		-1	65	F4	4	900
71	67	261	265	0.5		0	0	2/2	2	1	1/8		1/8	1		-4	68	Ab4	4	895
71	67	261	265	0.5		0	0	2/2	1	1	1/8		1/8	1		-4	80	Ab5	5	886
71	67	523/2	531/2	0.5		1/8	1/8	2/2	4	1	1/8		1/8	1		-2	46	Bb2	2	906
71	67	523/2	531/2	0.5		1/8	1/8	2/2	2	1	1/8		1/8	1		-2	58	Bb3	3	896
71	67	523/2	531/2	0.5		1/8	1/8	2/2	3	1	1/8		1/8	1		-1	65	F4	4	901
71	67	523/2	531/2	0.5		1/8	1/8	2/2	2	1	1/8		1/8	1		-4	68	Ab4	4	896
71	67	523/2	531/2	0.5		1/8	1/8	2/2	1	1	1/8		1/8	1		-1	77	F5	5	887
71	67	262	266	0.5		1/4	1/4	2/2	4	1	1/8		1/8	1		-2	46	Bb2	2	907
71	67	262	266	0.5		1/4	1/4	2/2	2	1	1/8		1/8	1		-2	58	Bb3	3	897
71	67	262	266	0.5		1/4	1/4	2/2	3	1	1/8		1/8	1		-1	65	F4	4	902
71	67	262	266	0.5		1/4	1/4	2/2	2	1	1/8		1/8	1		-4	68	Ab4	4	897
71	67	262	266	0.5		1/4	1/4	2/2	1	1	1/8		1/8	1		-3	75	Eb5	5	888
71	67	525/2	533/2	0.5		3/8	3/8	2/2	4	1	1/8		1/8	1		-2	46	Bb2	2	908
71	67	525/2	533/2	0.5		3/8	3/8	2/2	2	1	1/8		1/8	1		-2	58	Bb3	3	898
71	67	525/2	533/2	0.5		3/8	3/8	2/2	3	1	1/8		1/8	1		-1	65	F4	4	903
71	67	525/2	533/2	0.5		3/8	3/8	2/2	2	1	1/8		1/8	1		-4	68	Ab4	4	898
71	67	525/2	533/2	0.5		3/8	3/8	2/2	1	1	1/8		1/8	1		2	74	D5	5	889
71	67	263	267	0.0		1/2	1/2	2/2	1	1	0	acciaccatura	1/8	1		-1	77	F5	5	890
71	67	263	267	1.0		1/2	1/2	2/2	4	1	1/4		1/4	1		-3	51	Eb3	3	909
71	67	263	267	1.0		1/2	1/2	2/2	2	1	1/4		1/4	1		-2	58	Bb3	3	899
71	67	263	267	1.0		1/2	1/2	2/2	3	1	1/4		1/4	1		-3	63	Eb4	4	904
71	67	263	267	1.0		1/2	1/2	2/2	2	1	1/4		1/4	1		1	67	G4	4	899
71	67	263	267	0.5		1/2	1/2	2/2	1	1	1/8		1/8	1		-3	75	Eb5	5	891
71	67	527/2	535/2	0.5		5/8	5/8	2/2	1	1	1/8		1/8	1		2	74	D5	5	892
71	67	264	268	0.5		3/4	3/4	2/2	1	1	1/8		1/8	1		-3	75	Eb5	5	893
71	67	529/2	537/2	0.5		7/8	7/8	2/2	1	1	1/8		1/8	1		1	79	G5	5	894
72	68	265	269	0.5		0	0	2/2	4	1	1/8		1/8	1		-4	44	Ab2	2	934
72	68	265	269	0.5		0	0	2/2	3	1	1/8		1/8	1		0	60	C4	4	926
72	68	265	269	0.5		0	0	2/2	2	1	1/8		1/8	1		-3	63	Eb4	4	918
72	68	265	269	0.5		0	0	2/2	1	1	1/8		1/8	1		-1	77	F5	5	910
72	68	531/2	539/2	0.5		1/8	1/8	2/2	4	1	1/8		1/8	1		-4	44	Ab2	2	935
72	68	531/2	539/2	0.5		1/8	1/8	2/2	3	1	1/8		1/8	1		0	60	C4	4	927
72	68	531/2	539/2	0.5		1/8	1/8	2/2	2	1	1/8		1/8	1		-3	63	Eb4	4	919
72	68	531/2	539/2	0.5		1/8	1/8	2/2	1	1	1/8		1/8	1		1	79	G5	5	911
72	68	266	270	0.5		1/4	1/4	2/2	4	1	1/8		1/8	1		-4	44	Ab2	2	936
72	68	266	270	0.5		1/4	1/4	2/2	3	1	1/8		1/8	1		0	60	C4	4	928
72	68	266	270	0.5		1/4	1/4	2/2	2	1	1/8		1/8	1		-3	63	Eb4	4	920
72	68	266	270	0.5		1/4	1/4	2/2	1	1	1/8		1/8	1		-3	75	Eb5	5	912
72	68	533/2	541/2	0.5		3/8	3/8	2/2	4	1	1/8		1/8	1		-4	44	Ab2	2	937
72	68	533/2	541/2	0.5		3/8	3/8	2/2	3	1	1/8		1/8	1		0	60	C4	4	929
72	68	533/2	541/2	0.5		3/8	3/8	2/2	2	1	1/8		1/8	1		-3	63	Eb4	4	921
72	68	533/2	541/2	0.5		3/8	3/8	2/2	1	1	1/8		1/8	1		-1	77	F5	5	913
72	68	267	271	0.5		1/2	1/2	2/2	4	1	1/8		1/8	1		-4	44	Ab2	2	938
72	68	267	271	0.5		1/2	1/2	2/2	3	1	1/8		1/8	1		0	60	C4	4	930
72	68	267	271	0.5		1/2	1/2	2/2	2	1	1/8		1/8	1		6	66	F#4	4	922
72	68	267	271	0.5		1/2	1/2	2/2	1	1	1/8		1/8	1		2	74	D5	5	914
72	68	535/2	543/2	0.5		5/8	5/8	2/2	4	1	1/8		1/8	1		-4	44	Ab2	2	939
72	68	535/2	543/2	0.5		5/8	5/8	2/2	3	1	1/8		1/8	1		0	60	C4	4	931
72	68	535/2	543/2	0.5		5/8	5/8	2/2	2	1	1/8		1/8	1		6	66	F#4	4	923
72	68	535/2	543/2	0.5		5/8	5/8	2/2	1	1	1/8		1/8	1		-3	75	Eb5	5	915
72	68	268	272	0.5		3/4	3/4	2/2	4	1	1/8		1/8	1		-4	44	Ab2	2	940
72	68	268	272	0.5		3/4	3/4	2/2	3	1	1/8		1/8	1		0	60	C4	4	932
72	68	268	272	0.5		3/4	3/4	2/2	2	1	1/8		1/8	1		6	66	F#4	4	924
72	68	268	272	0.5		3/4	3/4	2/2	1	1	1/8		1/8	1		0	72	C5	5	916
72	68	537/2	545/2	0.5		7/8	7/8	2/2	4	1	1/8		1/8	1		-4	44	Ab2	2	941
72	68	537/2	545/2	0.5		7/8	7/8	2/2	3	1	1/8		1/8	1		0	60	C4	4	933
72	68	537/2	545/2	0.5		7/8	7/8	2/2	2	1	1/8		1/8	1		6	66	F#4	4	925
72	68	537/2	545/2	0.5		7/8	7/8	2/2	1	1	1/8		1/8	1		2	74	D5	5	917
73	69	269	273	0.5		0	0	2/2	4	1	1/8		1/8	1		1	43	G2	2	952
73	69	269	273	1.0		0	0	2/2	2	1	1/4		1/4	1		5	59	B3	3	950
73	69	269	273	1.0		0	0	2/2	3	1	1/4		1/4	1		2	62	D4	4	951
73	69	269	273	1.0		0	0	2/2	2	1	1/4		1/4	1		1	67	G4	4	950
73	69	269	273	0.5		0	0	2/2	1	1	1/8		1/8	1		5	71	B4	4	942
73	69	539/2	547/2	0.5		1/8	1/8	2/2	4	1	1/8		1/8	1		1	43	G2	2	953
73	69	539/2	547/2	0.5		1/8	1/8	2/2	1	1	1/8		1/8	1		1	67	G4	4	943
73	69	270	274	0.5		1/4	1/4	2/2	4	1	1/8		1/8	1		-1	41	F2	2	954
73	69	270	274	0.5		1/4	1/4	2/2	1	1	1/8		1/8	1		3	69	A4	4	944
73	69	541/2	549/2	0.5		3/8	3/8	2/2	4	1	1/8		1/8	1		-1	41	F2	2	955
73	69	541/2	549/2	0.5		3/8	3/8	2/2	1	1	1/8		1/8	1		5	71	B4	4	945
73	69	271	275	0.5		1/2	1/2	2/2	4	1	1/8		1/8	1		-3	39	Eb2	2	956
73	69	271	275	0.5		1/2	1/2	2/2	1	1	1/8		1/8	1		0	72	C5	5	946
73	69	543/2	551/2	0.5		5/8	5/8	2/2	4	1	1/8		1/8	1		-3	39	Eb2	2	957
73	69	543/2	551/2	0.5		5/8	5/8	2/2	1	1	1/8		1/8	1		2	74	D5	5	947
73	69	272	276	0.5		3/4	3/4	2/2	4	1	1/8		1/8	1		2	38	D2	2	958
73	69	272	276	0.5		3/4	3/4	2/2	1	1	1/8		1/8	1		-3	75	Eb5	5	948
73	69	545/2	553/2	0.5		7/8	7/8	2/2	4	1	1/8		1/8	1		2	38	D2	2	959
73	69	545/2	553/2	0.5		7/8	7/8	2/2	1	1	1/8		1/8	1		-1	77	F5	5	949
74	70	273	277	0.5		0	0	2/2	4	1	1/8		1/8	1		0	36	C2	2	984
74	70	273	277	0.5		0	0	2/2	3	1	1/8		1/8	1		0	48	C3	3	976
74	70	273	277	0.5		0	0	2/2	2	1	1/8		1/8	1		1	55	G3	3	968
74	70	273	277	0.5		0	0	2/2	2	1	1/8		1/8	1		-3	63	Eb4	4	968
74	70	273	277	0.5		0	0	2/2	1	1	1/8		1/8	1		1	79	G5	5	960
74	70	547/2	555/2	0.5		1/8	1/8	2/2	4	1	1/8		1/8	1		0	48	C3	3	985
74	70	547/2	555/2	0.5		1/8	1/8	2/2	2	1	1/8		1/8	1		1	55	G3	3	969
74	70	547/2	555/2	0.5		1/8	1/8	2/2	3	1	1/8		1/8	1		0	60	C4	4	977
74	70	547/2	555/2	0.5		1/8	1/8	2/2	2	1	1/8		1/8	1		-3	63	Eb4	4	969
74	70	547/2	555/2	0.5		1/8	1/8	2/2	1	1	1/8		1/8	1		-3	75	Eb5	5	961
74	70	274	278	0.5		1/4	1/4	2/2	4	1	1/8		1/8	1		0	48	C3	3	986
74	70	274	278	0.5		1/4	1/4	2/2	2	1	1/8		1/8	1		1	55	G3	3	970
74	70	274	278	0.5		1/4	1/4	2/2	3	1	1/8		1/8	1		0	60	C4	4	978
74	70	274	278	0.5		1/4	1/4	2/2	2	1	1/8		1/8	1		-3	63	Eb4	4	970
74	70	274	278	0.5		1/4	1/4	2/2	1	1	1/8		1/8	1		-1	77	F5	5	962
74	70	549/2	557/2	0.5		3/8	3/8	2/2	4	1	1/8		1/8	1		0	48	C3	3	987
74	70	549/2	557/2	0.5		3/8	3/8	2/2	2	1	1/8		1/8	1		1	55	G3	3	971
74	70	549/2	557/2	0.5		3/8	3/8	2/2	3	1	1/8		1/8	1		0	60	C4	4	979
74	70	549/2	557/2	0.5		3/8	3/8	2/2	2	1	1/8		1/8	1		-3	63	Eb4	4	971
74	70	549/2	557/2	0.5		3/8	3/8	2/2	1	1	1/8		1/8	1		2	74	D5	5	963
74	70	275	279	0.5		1/2	1/2	2/2	4	1	1/8		1/8	1		0	48	C3	3	988
74	70	275	279	0.5		1/2	1/2	2/2	2	1	1/8		1/8	1		1	55	G3	3	972
74	70	275	279	0.5		1/2	1/2	2/2	3	1	1/8		1/8	1		0	60	C4	4	980
74	70	275	279	0.5		1/2	1/2	2/2	2	1	1/8		1/8	1		-3	63	Eb4	4	972
74	70	275	279	0.5		1/2	1/2	2/2	1	1	1/8		1/8	1		-3	75	Eb5	5	964
74	70	551/2	559/2	0.5		5/8	5/8	2/2	4	1	1/8		1/8	1		0	48	C3	3	989
74	70	551/2	559/2	0.5		5/8	5/8	2/2	2	1	1/8		1/8	1		1	55	G3	3	973
74	70	551/2	559/2	0.5		5/8	5/8	2/2	3	1	1/8		1/8	1		0	60	C4	4	981
