mc	mn	mc_playthrough	mn_playthrough	quarterbeats_playthrough	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	tremolo	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
378	378	378	378a	3173/2	3173/2	0.25	1/8	1/8	4/4	1	2	1/16			1/16	1		3	69	A4	4	6692
378	378	378	378a	6347/4	6347/4	0.25	3/16	3/16	4/4	1	2	1/16			1/16	1		5	71	B4	4	6693
378	378	378	378a	1587	1587	0.5	1/4	1/4	4/4	2	1	1/8			1/8	1		0	48	C3	3	6706
378	378	378	378a	1587	1587	0.5	1/4	1/4	4/4	2	1	1/8			1/8	1		4	52	E3	3	6706
378	378	378	378a	1587	1587	0.5	1/4	1/4	4/4	2	1	1/8			1/8	1		3	57	A3	3	6706
378	378	378	378a	1587	1587	0.25	1/4	1/4	4/4	1	2	1/16			1/16	1		0	72	C5	5	6694
378	378	378	378a	6349/4	6349/4	0.25	5/16	5/16	4/4	1	2	1/16			1/16	1		2	74	D5	5	6695
378	378	378	378a	3175/2	3175/2	0.25	3/8	3/8	4/4	1	2	1/16			1/16	1		4	76	E5	5	6696
378	378	378	378a	6351/4	6351/4	0.25	7/16	7/16	4/4	1	2	1/16			1/16	1		6	78	F#5	5	6697
378	378	378	378a	1588	1588	0.25	1/2	1/2	4/4	1	2	1/16			1/16	1		1	79	G5	5	6698
378	378	378	378a	1588	1588	2.0	1/2	1/2	4/4	1	1	1/2			1/2	1		1	79	G5	5	6690
378	378	378	378a	6353/4	6353/4	0.25	9/16	9/16	4/4	1	2	1/16			1/16	1		9	75	D#5	5	6699
378	378	378	378a	3177/2	3177/2	0.25	5/8	5/8	4/4	1	2	1/16			1/16	1		4	76	E5	5	6700
378	378	378	378a	6355/4	6355/4	0.25	11/16	11/16	4/4	1	2	1/16			1/16	1		6	78	F#5	5	6701
378	378	378	378a	1589	1589	0.5	3/4	3/4	4/4	2	1	1/8			1/8	1		5	47	B2	2	6707
378	378	378	378a	1589	1589	0.5	3/4	3/4	4/4	2	1	1/8			1/8	1		4	52	E3	3	6707
378	378	378	378a	1589	1589	0.5	3/4	3/4	4/4	2	1	1/8			1/8	1		1	55	G3	3	6707
378	378	378	378a	1589	1589	0.5	3/4	3/4	4/4	2	1	1/8			1/8	1		5	59	B3	3	6707
378	378	378	378a	1589	1589	0.25	3/4	3/4	4/4	1	2	1/16			1/16	1		1	79	G5	5	6702
378	378	378	378a	6357/4	6357/4	0.25	13/16	13/16	4/4	1	2	1/16			1/16	1		5	83	B5	5	6703
378	378	378	378a	3179/2	3179/2	0.25	7/8	7/8	4/4	1	2	1/16			1/16	1		4	88	E6	6	6704
378	378	378	378a	6359/4	6359/4	0.25	15/16	15/16	4/4	1	2	1/16			1/16	1		6	90	F#6	6	6705
379	379	379	379a	1590	1590	2.0	0	0	4/4	2	1	1/2			1/2	1	1	10	46	A#2	2	6714
379	379	379	379a	1590	1590	2.0	0	0	4/4	2	1	1/2			1/2	1	1	4	52	E3	3	6714
379	379	379	379a	1590	1590	2.0	0	0	4/4	2	1	1/2			1/2	1	1	1	55	G3	3	6714
379	379	379	379a	1590	1590	2.0	0	0	4/4	2	1	1/2			1/2	1	1	10	58	A#3	3	6714
379	379	379	379a	1590	1590	1.0	0	0	4/4	1	1	1/4			1/4	1		1	79	G5	5	6708
379	379	379	379a	1590	1590	1.0	0	0	4/4	1	1	1/4			1/4	1		7	85	C#6	6	6708
379	379	379	379a	1590	1590	1.0	0	0	4/4	1	1	1/4			1/4	1		1	91	G6	6	6708
379	379	379	379a	1591	1591	0.5	1/4	1/4	4/4	1	1	1/8			1/8	1		6	78	F#5	5	6709
379	379	379	379a	3183/2	3183/2	0.5	3/8	3/8	4/4	1	1	1/8			1/8	1		4	76	E5	5	6710
379	379	379	379a	1592	1592	0.5	1/2	1/2	4/4	2	1	1/8			1/8	1	-1	10	46	A#2	2	6715
379	379	379	379a	1592	1592	0.5	1/2	1/2	4/4	2	1	1/8			1/8	1	-1	4	52	E3	3	6715
379	379	379	379a	1592	1592	0.5	1/2	1/2	4/4	2	1	1/8			1/8	1	-1	1	55	G3	3	6715
379	379	379	379a	1592	1592	0.5	1/2	1/2	4/4	2	1	1/8			1/8	1	-1	10	58	A#3	3	6715
379	379	379	379a	1592	1592	1.0	1/2	1/2	4/4	1	1	1/4			1/4	1		4	76	E5	5	6711
379	379	379	379a	1593	1593	0.5	3/4	3/4	4/4	1	1	1/8			1/8	1		2	74	D5	5	6712
379	379	379	379a	3187/2	3187/2	0.5	7/8	7/8	4/4	1	1	1/8			1/8	1		0	72	C5	5	6713
380	380	380	380a	1594	1594	1.0	0	0	4/4	2	1	1/4			1/4	1		5	47	B2	2	6727
380	380	380	380a	1594	1594	1.0	0	0	4/4	2	1	1/4			1/4	1		4	52	E3	3	6727
380	380	380	380a	1594	1594	1.0	0	0	4/4	2	1	1/4			1/4	1		1	55	G3	3	6727
380	380	380	380a	1594	1594	1.0	0	0	4/4	2	1	1/4			1/4	1		5	59	B3	3	6727
380	380	380	380a	1594	1594	0.75	0	0	4/4	1	1	3/16			1/8	3/2		5	71	B4	4	6716
380	380	380	380a	6379/4	6379/4	0.25	3/16	3/16	4/4	1	1	1/16			1/16	1		5	71	B4	4	6717
380	380	380	380a	1595	1595	2.0	1/4	1/4	4/4	2	1	1/2			1/2	1		1	67	G4	4	6728
380	380	380	380a	1595	1595	1.0	1/4	1/4	4/4	1	1	1/4			1/4	1	1	1	79	G5	5	6718
380	380	380	380a	1596	1596	0.25	1/2	1/2	4/4	1	1	1/16			1/16	1	-1	1	79	G5	5	6719
380	380	380	380a	6385/4	6385/4	0.25	9/16	9/16	4/4	1	1	1/16			1/16	1		9	75	D#5	5	6720
380	380	380	380a	3193/2	3193/2	0.25	5/8	5/8	4/4	1	1	1/16			1/16	1		4	76	E5	5	6721
380	380	380	380a	6387/4	6387/4	0.25	11/16	11/16	4/4	1	1	1/16			1/16	1		6	78	F#5	5	6722
380	380	380	380a	1597	1597	0.75	3/4	3/4	4/4	2	1	3/16			1/8	3/2		6	66	F#4	4	6729
380	380	380	380a	1597	1597	0.25	3/4	3/4	4/4	1	1	1/16			1/16	1		1	79	G5	5	6723
380	380	380	380a	6389/4	6389/4	0.25	13/16	13/16	4/4	1	1	1/16			1/16	1		3	81	A5	5	6724
380	380	380	380a	3195/2	3195/2	0.25	7/8	7/8	4/4	1	1	1/16			1/16	1		5	83	B5	5	6725
380	380	380	380a	6391/4	6391/4	0.25	15/16	15/16	4/4	2	1	1/16			1/16	1		4	64	E4	4	6730
380	380	380	380a	6391/4	6391/4	0.25	15/16	15/16	4/4	1	1	1/16			1/16	1		0	84	C6	6	6726
381	381	381	381a	1598	1598	1.0	0	0	4/4	2	1	1/4			1/4	1		3	57	A3	3	6733
381	381	381	381a	1598	1598	1.0	0	0	4/4	2	1	1/4			1/4	1		9	63	D#4	4	6733
381	381	381	381a	1598	1598	1.0	0	0	4/4	2	1	1/4			1/4	1		6	66	F#4	4	6733
381	381	381	381a	1598	1598	2.0	0	0	4/4	1	1	1/2			1/2	1		0	72	C5	5	6731
381	381	381	381a	1598	1598	2.0	0	0	4/4	1	1	1/2			1/2	1		9	75	D#5	5	6731
381	381	381	381a	1598	1598	2.0	0	0	4/4	1	1	1/2			1/2	1		0	84	C6	6	6731
381	381	381	381a	1599	1599	1.5	1/4	1/4	4/4	2	1	3/8			1/4	3/2		3	57	A3	3	6734
381	381	381	381a	1599	1599	1.5	1/4	1/4	4/4	2	1	3/8			1/4	3/2		0	60	C4	4	6734
381	381	381	381a	1600	1600	0.5	1/2	1/2	4/4	1	1	1/8			1/8	1		9	63	D#4	4	6732
381	381	381	381a	1600	1600	0.5	1/2	1/2	4/4	1	1	1/8			1/8	1		9	75	D#5	5	6732
381	381	381	381a	3201/2	3201/2	0.5	5/8	5/8	4/4	2	1	1/8			1/8	1		3	45	A2	2	6735
381	381	381	381a	3201/2	3201/2	0.5	5/8	5/8	4/4	2	1	1/8			1/8	1		3	57	A3	3	6735
381	381	381	381a	1601	1601	0.75	3/4	3/4	4/4	2	1	3/16			1/8	3/2		6	42	F#2	2	6736
381	381	381	381a	1601	1601	0.75	3/4	3/4	4/4	2	1	3/16			1/8	3/2		6	54	F#3	3	6736
381	381	381	381a	6407/4	6407/4	0.25	15/16	15/16	4/4	2	1	1/16			1/16	1		9	39	D#2	2	6737
381	381	381	381a	6407/4	6407/4	0.25	15/16	15/16	4/4	2	1	1/16			1/16	1		9	51	D#3	3	6737
382	382	382	382a	1602	1602	2.0	0	0	4/4	2	1	1/2			1/2	1		0	36	C2	2	6738
382	382	382	382a	1602	1602	2.0	0	0	4/4	2	1	1/2			1/2	1		0	48	C3	3	6738
382	382	382	382a	1604	1604	1.5	1/2	1/2	4/4	2	1	3/8			1/4	3/2		3	33	A1	1	6739
382	382	382	382a	1604	1604	1.5	1/2	1/2	4/4	2	1	3/8			1/4	3/2		3	45	A2	2	6739
382	382	382	382a	3211/2	3211/2	0.5	7/8	7/8	4/4	2	1	1/8			1/8	1		6	30	F#1	1	6740
382	382	382	382a	3211/2	3211/2	0.5	7/8	7/8	4/4	2	1	1/8			1/8	1		6	42	F#2	2	6740
383	383	383	383a	1606	1606	4.0	0	0	4/4	2	1	1			1	1	1	9	39	D#2	2	6742
383	383	383	383a	1606	1606	4.0	0	0	4/4	2	1	1			1	1	1	9	51	D#3	3	6742
383	383	383	383a	1609	1609	1.0	3/4	3/4	4/4	1	1	1/4			1/4	1		9	63	D#4	4	6741
384	384	384	384a	1610	1610	1.0	0	0	4/4	2	1	1/4			1/4	1	-1	9	39	D#2	2	6746
384	384	384	384a	1610	1610	1.0	0	0	4/4	2	1	1/4			1/4	1	-1	9	51	D#3	3	6746
384	384	384	384a	1610	1610	1.5	0	0	4/4	1	1	3/8			1/4	3/2		9	63	D#4	4	6743
384	384	384	384a	3223/2	3223/2	0.5	3/8	3/8	4/4	1	1	1/8			1/8	1		9	63	D#4	4	6744
384	384	384	384a	1612	1612	2.0	1/2	1/2	4/4	1	1	1/2			1/2	1		9	63	D#4	4	6745
385	385	385	385a	1614	1614	1.0	0	0	4/4	2	1	1/4			1/4	1		8	44	G#2	2	6751
385	385	385	385a	1614	1614	1.0	0	0	4/4	2	1	1/4			1/4	1		9	51	D#3	3	6751
385	385	385	385a	1614	1614	1.0	0	0	4/4	1	2	1/4			1/4	1		8	56	G#3	3	6750
385	385	385	385a	1614	1614	1.0	0	0	4/4	1	2	1/4			1/4	1		12	60	B#3	3	6750
385	385	385	385a	1614	1614	2.0	0	0	4/4	1	1	1/2			1/2	1		8	68	G#4	4	6747
385	385	385	385a	1616	1616	1.0	1/2	1/2	4/4	1	1	1/4			1/4	1		8	68	G#4	4	6748
385	385	385	385a	3235/2	3235/2	0.5	7/8	7/8	4/4	1	1	1/8			1/8	1		9	63	D#4	4	6749
386	386	386	386a	1618	1618	2.0	0	0	4/4	2	2	1/2			1/2	1		7	37	C#2	2	6754
386	386	386	386a	1618	1618	4.0	0	0	4/4	2	1	1			1	1	1	7	49	C#3	3	6753
386	386	386	386a	1618	1618	4.0	0	0	4/4	1	1	1			1	1	1	8	56	G#3	3	6752
386	386	386	386a	1618	1618	4.0	0	0	4/4	1	1	1			1	1	1	7	61	C#4	4	6752
386	386	386	386a	1618	1618	4.0	0	0	4/4	1	1	1			1	1		4	64	E4	4	6752
386	386	386	386a	1620	1620	1.5	1/2	1/2	4/4	2	2	3/8			1/4	3/2		4	40	E2	2	6755
386	386	386	386a	3243/2	3243/2	0.5	7/8	7/8	4/4	2	2	1/8			1/8	1		8	44	G#2	2	6756
387	387	387	387a	1622	1622	1.0	0	0	4/4	2	2	1/4			1/4	1		7	37	C#2	2	6761
387	387	387	387a	1622	1622	1.0	0	0	4/4	2	1	1/4			1/4	1	-1	7	49	C#3	3	6760
387	387	387	387a	1622	1622	1.0	0	0	4/4	1	2	1/4			1/4	1	-1	8	56	G#3	3	6759
387	387	387	387a	1622	1622	1.0	0	0	4/4	1	2	1/4			1/4	1	-1	7	61	C#4	4	6759
387	387	387	387a	1622	1622	3.0	0	0	4/4	1	1	3/4			1/2	3/2		4	64	E4	4	6757
387	387	387	387a	1625	1625	1.0	3/4	3/4	4/4	1	1	1/4			1/4	1		4	64	E4	4	6758
388	388	388	388a	1626	1626	1.0	0	0	4/4	2	1	1/4			1/4	1		3	45	A2	2	6766
388	388	388	388a	1626	1626	1.0	0	0	4/4	2	1	1/4			1/4	1		1	55	G3	3	6766
388	388	388	388a	1626	1626	1.0	0	0	4/4	1	2	1/4			1/4	1		7	61	C#4	4	6765
388	388	388	388a	1626	1626	1.0	0	0	4/4	1	2	1/4			1/4	1		4	64	E4	4	6765
388	388	388	388a	1626	1626	2.0	0	0	4/4	1	1	1/2			1/2	1		3	69	A4	4	6762
388	388	388	388a	1628	1628	1.0	1/2	1/2	4/4	1	1	1/4			1/4	1		3	69	A4	4	6763
388	388	388	388a	3259/2	3259/2	0.5	7/8	7/8	4/4	1	1	1/8			1/8	1		4	64	E4	4	6764
389	389	389	389a	1630	1630	2.0	0	0	4/4	2	2	1/2			1/2	1		2	38	D2	2	6770
389	389	389	389a	1630	1630	4.0	0	0	4/4	2	1	1			1	1		2	50	D3	3	6769
389	389	389	389a	1630	1630	3.0	0	0	4/4	1	1	3/4			1/2	3/2		3	57	A3	3	6767
389	389	389	389a	1630	1630	3.0	0	0	4/4	1	1	3/4			1/2	3/2		2	62	D4	4	6767
389	389	389	389a	1630	1630	3.0	0	0	4/4	1	1	3/4			1/2	3/2		-1	65	F4	4	6767
389	389	389	389a	1632	1632	1.5	1/2	1/2	4/4	2	2	3/8			1/4	3/2		-1	41	F2	2	6771
389	389	389	389a	1633	1633	1.0	3/4	3/4	4/4	1	1	1/4			1/4	1		2	62	D4	4	6768
389	389	389	389a	3267/2	3267/2	0.5	7/8	7/8	4/4	2	2	1/8			1/8	1		3	45	A2	2	6772
390	390	390	390a	1634	1634	4.0	0	0	4/4	2	1	1			1	1		2	50	D3	3	6780
390	390	390	390a	1634	1634	4.0	0	0	4/4	2	1	1			1	1		1	55	G3	3	6780
390	390	390	390a	1634	1634	4.0	0	0	4/4	2	1	1			1	1		-2	58	Bb3	3	6780
390	390	390	390a	1634	1634	0.75	0	0	4/4	1	1	3/16			1/8	3/2		-3	63	Eb4	4	6773
390	390	390	390a	6539/4	6539/4	0.25	3/16	3/16	4/4	1	1	1/16			1/16	1		1	67	G4	4	6774
390	390	390	390a	1635	1635	0.5	1/4	1/4	4/4	1	1	1/8			1/8	1		-2	70	Bb4	4	6775
390	390	390	390a	3271/2	3271/2	0.5	3/8	3/8	4/4	1	1	1/8			1/8	1		1	67	G4	4	6776
390	390	390	390a	1636	1636	1.0	1/2	1/2	4/4	1	1	1/4			1/4	1		-3	63	Eb4	4	6777
390	390	390	390a	1637	1637	0.5	3/4	3/4	4/4	1	1	1/8			1/8	1		2	62	D4	4	6778
390	390	390	390a	3275/2	3275/2	0.5	7/8	7/8	4/4	1	1	1/8			1/8	1		-3	63	Eb4	4	6779
391	391	391	391a	1638	1638	2.0	0	0	4/4	2	2	1/2			1/2	1		2	38	D2	2	6786
391	391	391	391a	1638	1638	4.0	0	0	4/4	2	1	1			1	1		2	50	D3	3	6785
391	391	391	391a	1638	1638	4.0	0	0	4/4	1	2	1			1	1		3	57	A3	3	6784
391	391	391	391a	1638	1638	4.0	0	0	4/4	1	2	1			1	1		0	60	C4	4	6784
391	391	391	391a	1638	1638	0.5	0	0	4/4	1	1	1/8			1/8	1		1	67	G4	4	6781
391	391	391	391a	3277/2	3277/2	0.5	1/8	1/8	4/4	1	1	1/8			1/8	1		6	66	F#4	4	6782
391	391	391	391a	1640	1640	1.5	1/2	1/2	4/4	2	2	3/8			1/4	3/2		6	42	F#2	2	6787
391	391	391	391a	3283/2	3283/2	0.5	7/8	7/8	4/4	2	2	1/8			1/8	1		3	45	A2	2	6788
391	391	391	391a	3283/2	3283/2	0.5	7/8	7/8	4/4	1	1	1/8			1/8	1		6	66	F#4	4	6783
392	392	392	392a	1642	1642	4.0	0	0	4/4	2	1	1			1	1		2	50	D3	3	6797
392	392	392	392a	1642	1642	4.0	0	0	4/4	2	1	1			1	1		1	55	G3	3	6797
392	392	392	392a	1642	1642	4.0	0	0	4/4	2	1	1			1	1		-2	58	Bb3	3	6797
392	392	392	392a	1642	1642	4.0	0	0	4/4	1	2	1			1	1		-3	63	Eb4	4	6796
392	392	392	392a	1642	1642	0.75	0	0	4/4	1	1	3/16			1/8	3/2		1	67	G4	4	6789
392	392	392	392a	6571/4	6571/4	0.25	3/16	3/16	4/4	1	1	1/16			1/16	1		-2	70	Bb4	4	6790
392	392	392	392a	1643	1643	0.3333333333333333	1/4	1/4	4/4	1	1	1/12			1/8	2/3		-3	75	Eb5	5	6791
392	392	392	392a	4930/3	4930/3	0.3333333333333333	1/3	1/3	4/4	1	1	1/12			1/8	2/3		2	74	D5	5	6792
392	392	392	392a	4931/3	4931/3	0.3333333333333333	5/12	5/12	4/4	1	1	1/12			1/8	2/3		0	72	C5	5	6793
392	392	392	392a	1644	1644	1.5	1/2	1/2	4/4	1	1	3/8			1/4	3/2		-2	70	Bb4	4	6794
392	392	392	392a	3291/2	3291/2	0.5	7/8	7/8	4/4	1	1	1/8			1/8	1		1	67	G4	4	6795
393	393	393	393a	1646	1646	1.0	0	0	4/4	1	1	1/4			1/4	1		3	69	A4	4	6798
393	393	393	393a	1647	1647	3.0	1/4	1/4	4/4	2	1	3/4			1/2	3/2		2	50	D3	3	6803
393	393	393	393a	1647	1647	3.0	1/4	1/4	4/4	2	1	3/4			1/2	3/2		6	54	F#3	3	6803
393	393	393	393a	1647	1647	3.0	1/4	1/4	4/4	2	1	3/4			1/2	3/2		3	57	A3	3	6803
393	393	393	393a	1647	1647	3.0	1/4	1/4	4/4	2	1	3/4			1/2	3/2		0	60	C4	4	6803
393	393	393	393a	4942/3	4942/3	0.3333333333333333	1/3	1/3	4/4	1	1	1/12			1/8	2/3		3	69	A4	4	6799
393	393	393	393a	4943/3	4943/3	0.3333333333333333	5/12	5/12	4/4	1	1	1/12			1/8	2/3		3	69	A4	4	6800
393	393	393	393a	1648	1648	1.5	1/2	1/2	4/4	1	1	3/8			1/4	3/2		0	72	C5	5	6801
393	393	393	393a	3299/2	3299/2	0.5	7/8	7/8	4/4	1	1	1/8			1/8	1		0	72	C5	5	6802
394	394	394	394a	1650	1650	0.5	0	0	4/4	1	1	1/8			1/8	1		0	72	C5	5	6804
394	394	394	394a	3301/2	3301/2	0.5	1/8	1/8	4/4	1	1	1/8			1/8	1		5	71	B4	4	6805
394	394	394	394a	1651	1651	1.0	1/4	1/4	4/4	2	1	1/4			1/4	1		2	50	D3	3	6809
394	394	394	394a	1651	1651	1.0	1/4	1/4	4/4	2	1	1/4			1/4	1		-1	53	F3	3	6809
394	394	394	394a	1651	1651	1.0	1/4	1/4	4/4	2	1	1/4			1/4	1		-4	56	Ab3	3	6809
394	394	394	394a	1651	1651	1.0	1/4	1/4	4/4	2	1	1/4			1/4	1		5	59	B3	3	6809
394	394	394	394a	3303/2	3303/2	0.5	3/8	3/8	4/4	1	1	1/8			1/8	1		5	71	B4	4	6806
394	394	394	394a	1652	1652	1.5	1/2	1/2	4/4	1	1	3/8			1/4	3/2		2	74	D5	5	6807
394	394	394	394a	1653	1653	1.0	3/4	3/4	4/4	2	1	1/4			1/4	1		4	52	E3	3	6810
394	394	394	394a	1653	1653	1.0	3/4	3/4	4/4	2	1	1/4			1/4	1		1	55	G3	3	6810
394	394	394	394a	1653	1653	1.0	3/4	3/4	4/4	2	1	1/4			1/4	1		-2	58	Bb3	3	6810
394	394	394	394a	1653	1653	1.0	3/4	3/4	4/4	2	1	1/4			1/4	1		2	62	D4	4	6810
394	394	394	394a	3307/2	3307/2	0.5	7/8	7/8	4/4	1	1	1/8			1/8	1		2	74	D5	5	6808
395	395	395	395a	1654	1654	1.0	0	0	4/4	1	1	1/4			1/4	1		7	73	C#5	5	6811
395	395	395	395a	1655	1655	1.0	1/4	1/4	4/4	2	1	1/4			1/4	1		1	55	G3	3	6815
395	395	395	395a	1655	1655	1.0	1/4	1/4	4/4	2	1	1/4			1/4	1		-2	58	Bb3	3	6815
395	395	395	395a	1655	1655	1.0	1/4	1/4	4/4	2	1	1/4			1/4	1		7	61	C#4	4	6815
395	395	395	395a	3311/2	3311/2	0.5	3/8	3/8	4/4	1	1	1/8			1/8	1		7	73	C#5	5	6812
395	395	395	395a	1656	1656	1.5	1/2	1/2	4/4	1	1	3/8			1/4	3/2		2	74	D5	5	6813
395	395	395	395a	1657	1657	1.0	3/4	3/4	4/4	2	1	1/4			1/4	1		-1	53	F3	3	6816
395	395	395	395a	1657	1657	1.0	3/4	3/4	4/4	2	1	1/4			1/4	1		3	57	A3	3	6816
395	395	395	395a	1657	1657	1.0	3/4	3/4	4/4	2	1	1/4			1/4	1		2	62	D4	4	6816
395	395	395	395a	3315/2	3315/2	0.5	7/8	7/8	4/4	1	1	1/8			1/8	1		2	74	D5	5	6814
396	396	396	396a	1658	1658	0.0	0	0	4/4	1	1	0	acciaccatura		1/8	1		-1	77	F5	5	6817
396	396	396	396a	1658	1658	1.0	0	0	4/4	1	1	1/4			1/4	1		-3	75	Eb5	5	6818
396	396	396	396a	1659	1659	1.0	1/4	1/4	4/4	2	2	1/4			1/4	1		6	54	F#3	3	6827
396	396	396	396a	1659	1659	1.0	1/4	1/4	4/4	2	2	1/4			1/4	1		3	57	A3	3	6827
396	396	396	396a	1659	1659	2.0	1/4	1/4	4/4	2	1	1/2			1/2	1		2	62	D4	4	6825
396	396	396	396a	1659	1659	1.0	1/4	1/4	4/4	1	2	1/4			1/4	1		3	69	A4	4	6823
396	396	396	396a	1659	1659	1.0	1/4	1/4	4/4	1	2	1/4			1/4	1		0	72	C5	5	6823
396	396	396	396a	1659	1659	0.75	1/4	1/4	4/4	1	1	3/16			1/8	3/2		2	74	D5	5	6819
396	396	396	396a	6639/4	6639/4	0.25	7/16	7/16	4/4	1	1	1/16			1/16	1		2	74	D5	5	6820
396	396	396	396a	1660	1660	2.0	1/2	1/2	4/4	2	2	1/2			1/2	1		1	55	G3	3	6828
396	396	396	396a	1660	1660	2.0	1/2	1/2	4/4	2	2	1/2			1/2	1		-2	58	Bb3	3	6828
396	396	396	396a	1660	1660	2.0	1/2	1/2	4/4	1	2	1/2			1/2	1		1	67	G4	4	6824
396	396	396	396a	1660	1660	2.0	1/2	1/2	4/4	1	2	1/2			1/2	1		-2	70	Bb4	4	6824
396	396	396	396a	1660	1660	1.5	1/2	1/2	4/4	1	1	3/8			1/4	3/2		-3	75	Eb5	5	6821
396	396	396	396a	1661	1661	1.0	3/4	3/4	4/4	2	1	1/4			1/4	1		7	61	C#4	4	6826
396	396	396	396a	3323/2	3323/2	0.5	7/8	7/8	4/4	1	1	1/8			1/8	1		4	76	E5	5	6822
397	397	397	397a	1662	1662	4.0	0	0	4/4	2	1	1			1	1		3	57	A3	3	6830
397	397	397	397a	1662	1662	4.0	0	0	4/4	2	1	1			1	1		0	60	C4	4	6830
397	397	397	397a	1662	1662	4.0	0	0	4/4	2	1	1			1	1		-3	63	Eb4	4	6830
397	397	397	397a	1662	1662	4.0	0	0	4/4	1	1	1			1	1		-1	65	F4	4	6829
397	397	397	397a	1662	1662	4.0	0	0	4/4	1	1	1			1	1		0	72	C5	5	6829
397	397	397	397a	1662	1662	4.0	0	0	4/4	1	1	1			1	1		-1	77	F5	5	6829
398	398	398	398a	1666	1666	4.0	0	0	4/4	2	2	1			1	1		2	50	D3	3	6850
398	398	398	398a	1666	1666	0.25	0	0	4/4	2	1	1/16			1/16	1		6	54	F#3	3	6834
398	398	398	398a	1666	1666	0.25	0	0	4/4	2	1	1/16			1/16	1		3	57	A3	3	6834
398	398	398	398a	1666	1666	0.5	0	0	4/4	1	1	1/8			1/8	1		3	69	A4	4	6831
398	398	398	398a	1666	1666	0.5	0	0	4/4	1	1	1/8			1/8	1		0	72	C5	5	6831
398	398	398	398a	1666	1666	0.5	0	0	4/4	1	1	1/8			1/8	1		6	78	F#5	5	6831
398	398	398	398a	6665/4	6665/4	0.25	1/16	1/16	4/4	2	1	1/16			1/16	1		0	60	C4	4	6835
398	398	398	398a	3333/2	3333/2	0.25	1/8	1/8	4/4	2	1	1/16			1/16	1		6	54	F#3	3	6836
398	398	398	398a	3333/2	3333/2	0.25	1/8	1/8	4/4	2	1	1/16			1/16	1		3	57	A3	3	6836
398	398	398	398a	6667/4	6667/4	0.25	3/16	3/16	4/4	2	1	1/16			1/16	1		0	60	C4	4	6837
398	398	398	398a	1667	1667	0.25	1/4	1/4	4/4	2	1	1/16			1/16	1		6	54	F#3	3	6838
398	398	398	398a	1667	1667	0.25	1/4	1/4	4/4	2	1	1/16			1/16	1		3	57	A3	3	6838
398	398	398	398a	1667	1667	2.0	1/4	1/4	4/4	1	1	1/2			1/2	1		6	78	F#5	5	6832
398	398	398	398a	6669/4	6669/4	0.25	5/16	5/16	4/4	2	1	1/16			1/16	1		0	60	C4	4	6839
398	398	398	398a	3335/2	3335/2	0.25	3/8	3/8	4/4	2	1	1/16			1/16	1		6	54	F#3	3	6840
398	398	398	398a	3335/2	3335/2	0.25	3/8	3/8	4/4	2	1	1/16			1/16	1		3	57	A3	3	6840
398	398	398	398a	6671/4	6671/4	0.25	7/16	7/16	4/4	2	1	1/16			1/16	1		0	60	C4	4	6841
398	398	398	398a	1668	1668	0.25	1/2	1/2	4/4	2	1	1/16			1/16	1		6	54	F#3	3	6842
398	398	398	398a	1668	1668	0.25	1/2	1/2	4/4	2	1	1/16			1/16	1		3	57	A3	3	6842
398	398	398	398a	6673/4	6673/4	0.25	9/16	9/16	4/4	2	1	1/16			1/16	1		0	60	C4	4	6843
398	398	398	398a	3337/2	3337/2	0.25	5/8	5/8	4/4	2	1	1/16			1/16	1		6	54	F#3	3	6844
398	398	398	398a	3337/2	3337/2	0.25	5/8	5/8	4/4	2	1	1/16			1/16	1		3	57	A3	3	6844
398	398	398	398a	6675/4	6675/4	0.25	11/16	11/16	4/4	2	1	1/16			1/16	1		0	60	C4	4	6845
398	398	398	398a	1669	1669	0.25	3/4	3/4	4/4	2	1	1/16			1/16	1		6	54	F#3	3	6846
398	398	398	398a	1669	1669	0.25	3/4	3/4	4/4	2	1	1/16			1/16	1		3	57	A3	3	6846
398	398	398	398a	6677/4	6677/4	0.25	13/16	13/16	4/4	2	1	1/16			1/16	1		0	60	C4	4	6847
398	398	398	398a	3339/2	3339/2	0.25	7/8	7/8	4/4	2	1	1/16			1/16	1		6	54	F#3	3	6848
398	398	398	398a	3339/2	3339/2	0.25	7/8	7/8	4/4	2	1	1/16			1/16	1		3	57	A3	3	6848
398	398	398	398a	3339/2	3339/2	0.5	7/8	7/8	4/4	1	1	1/8			1/8	1		2	74	D5	5	6833
398	398	398	398a	6679/4	6679/4	0.25	15/16	15/16	4/4	2	1	1/16			1/16	1		0	60	C4	4	6849
399	399	399	399a	1670	1670	0.25	0	0	4/4	2	1	1/16			1/16	1		6	54	F#3	3	6856
399	399	399	399a	1670	1670	0.25	0	0	4/4	2	1	1/16			1/16	1		3	57	A3	3	6856
399	399	399	399a	1670	1670	1.0	0	0	4/4	1	1	1/4			1/4	1		-3	75	Eb5	5	6851
399	399	399	399a	6681/4	6681/4	0.25	1/16	1/16	4/4	2	1	1/16			1/16	1		0	60	C4	4	6857
399	399	399	399a	3341/2	3341/2	0.25	1/8	1/8	4/4	2	1	1/16			1/16	1		6	54	F#3	3	6858
399	399	399	399a	3341/2	3341/2	0.25	1/8	1/8	4/4	2	1	1/16			1/16	1		3	57	A3	3	6858
