mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	tremolo	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur	crescendo_hairpin	decrescendo_hairpin	Ottava:8va
1380	1380	10559/2	10559/2	1.5	0	0	Chord	4/4	2	1	3/8			1/4	3/2	17621										382		
1380	1380	5281	5281	0.5	3/8	3/8	Chord	4/4	2	1	1/8			1/8	1	17622										382		
1380	1380	10563/2	10563/2	2.0	1/2	1/2	Chord	4/4	2	1	1/2			1/2	1	17623										382		
1381	1381	10567/2	10567/2	1.0	0	0	Chord	4/4	1	1	1/4			1/4	1	17624												
1381	1381	10569/2	10569/2	0.75	1/4	1/4	Chord	4/4	1	1	3/16			1/8	3/2	17625												
1381	1381	21141/4	21141/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16			1/16	1	17626												
1381	1381	10571/2	10571/2	0.75	1/2	1/2	Chord	4/4	1	1	3/16			1/8	3/2	17627												
1381	1381	21145/4	21145/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16			1/16	1	17628												
1381	1381	10573/2	10573/2	1.0	3/4	3/4	Chord	4/4	1	1	1/4			1/4	1	17629									1094			
1381	1381	10567/2	10567/2	0.0	0	0	StaffText	4/4	2	1	0								"<font size=""8.185""/><i>dolce</i>"							382		
1381	1381	10567/2	10567/2	0.5	0	0	Chord	4/4	2	1	1/8			1/8	1	17630										382		
1381	1381	10569/2	10569/2	1.0	1/4	1/4	Chord	4/4	2	1	1/4			1/4	1	17631										382		
1381	1381	10571/2	10571/2	0.0	1/2	1/2	StaffText	4/4	2	1	0								"<font size=""8.185""/><i>poco cresc.</i>"							382		
1381	1381	10571/2	10571/2	1.0	1/2	1/2	Chord	4/4	2	1	1/4			1/4	1	17632										382		
1381	1381	10573/2	10573/2	1.0	3/4	3/4	Chord	4/4	2	1	1/4			1/4	1	17633										382		
1382	1382	10575/2	10575/2	1.0	0	0	Chord	4/4	1	1	1/4			1/4	1	17634									1094			
1382	1382	10577/2	10577/2	2.0	1/4	1/4	Chord	4/4	1	1	1/2			1/2	1	17635									1094			
1382	1382	10581/2	10581/2	1.0	3/4	3/4	Chord	4/4	1	1	1/4			1/4	1	17636												
1382	1382	31727/6	31727/6	0.6666666666666666	1/12	1/12	Chord	4/4	1	2	1/6			1/4	2/3	17637												
1382	1382	10577/2	10577/2	0.3333333333333333	1/4	1/4	Chord	4/4	1	2	1/12			1/8	2/3	17638												
1382	1382	31733/6	31733/6	0.3333333333333333	1/3	1/3	Chord	4/4	1	2	1/12			1/8	2/3	17639												
1382	1382	31735/6	31735/6	0.3333333333333333	5/12	5/12	Chord	4/4	1	2	1/12			1/8	2/3	17640												
1382	1382	31739/6	31739/6	0.6666666666666666	7/12	7/12	Chord	4/4	1	2	1/6			1/4	2/3	17641												
1382	1382	10581/2	10581/2	0.3333333333333333	3/4	3/4	Chord	4/4	1	2	1/12			1/8	2/3	17642												
1382	1382	31745/6	31745/6	0.3333333333333333	5/6	5/6	Chord	4/4	1	2	1/12			1/8	2/3	17643												
1382	1382	31747/6	31747/6	0.3333333333333333	11/12	11/12	Chord	4/4	1	2	1/12			1/8	2/3	17644												
1382	1382	10575/2	10575/2	2.0	0	0	Chord	4/4	2	1	1/2		c16	1/2	1	17645										382		
1382	1382	10577/2	10577/2	0.0	1/4	1/4	Spanner	4/4	2	1	0															382	200	
1382	1382	10575/2	10575/2	2.0	0	0	Chord	4/4	2	1	1/2			1/2	1	17646										382	200	
1382	1382	10579/2	10579/2	2.0	1/2	1/2	Chord	4/4	2	1	1/2		c16	1/2	1	17647										382	200	
1382	1382	10581/2	10581/2	0.0	3/4	3/4	Spanner	4/4	2	1	0															382		
1382	1382	10579/2	10579/2	2.0	1/2	1/2	Chord	4/4	2	1	1/2			1/2	1	17648										382		
1383	1383	10583/2	10583/2	1.0	0	0	Chord	4/4	1	1	1/4			1/4	1	17649												
1383	1383	10585/2	10585/2	0.5	1/4	1/4	Chord	4/4	1	1	1/8			1/8	1	17650												
1383	1383	1354965/256	1354965/256	0.0	341/1024	341/1024	StaffText	4/4	1	1	0								"<font size=""8.185""/><i>molto cresc.</i>"									
1383	1383	5293	5293	0.5	3/8	3/8	Chord	4/4	1	1	1/8			1/8	1	17651		articStaccatoBelow										
1383	1383	10587/2	10587/2	0.5	1/2	1/2	Chord	4/4	1	1	1/8			1/8	1	17652		articStaccatoAbove										
1383	1383	5294	5294	0.5	5/8	5/8	Chord	4/4	1	1	1/8			1/8	1	17653		articStaccatoAbove										
1383	1383	10589/2	10589/2	0.5	3/4	3/4	Chord	4/4	1	1	1/8			1/8	1	17654		articStaccatoAbove										
1383	1383	5295	5295	0.5	7/8	7/8	Chord	4/4	1	1	1/8			1/8	1	17655		articStaccatoAbove										
1383	1383	31751/6	31751/6	0.6666666666666666	1/12	1/12	Chord	4/4	1	2	1/6			1/4	2/3	17656												
1383	1383	10585/2	10585/2	0.5	1/4	1/4	Chord	4/4	1	2	1/8			1/8	1	17657												
1383	1383	10583/2	10583/2	0.0	0	0	Dynamic	4/4	2	1	0						p									382		
1383	1383	10583/2	10583/2	0.3333333333333333	0	0	Chord	4/4	2	1	1/12			1/8	2/3	17658										382		
1383	1383	31751/6	31751/6	0.6666666666666666	1/12	1/12	Chord	4/4	2	1	1/6			1/4	2/3	17659										382		
1383	1383	10585/2	10585/2	0.3333333333333333	1/4	1/4	Chord	4/4	2	1	1/12			1/8	2/3	17660										382		
1383	1383	31757/6	31757/6	0.3333333333333333	1/3	1/3	Chord	4/4	2	1	1/12			1/8	2/3	17661										382		
1383	1383	31759/6	31759/6	0.3333333333333333	5/12	5/12	Chord	4/4	2	1	1/12			1/8	2/3	17662										382		
1383	1383	10587/2	10587/2	0.3333333333333333	1/2	1/2	Chord	4/4	2	1	1/12			1/8	2/3	17663										382		
1383	1383	31763/6	31763/6	0.3333333333333333	7/12	7/12	Chord	4/4	2	1	1/12			1/8	2/3	17664										382		
1383	1383	31765/6	31765/6	0.3333333333333333	2/3	2/3	Chord	4/4	2	1	1/12			1/8	2/3	17665										382		
1383	1383	10589/2	10589/2	0.3333333333333333	3/4	3/4	Chord	4/4	2	1	1/12			1/8	2/3	17666										382		
1383	1383	31769/6	31769/6	0.3333333333333333	5/6	5/6	Chord	4/4	2	1	1/12			1/8	2/3	17667										382		
1383	1383	31771/6	31771/6	0.3333333333333333	11/12	11/12	Chord	4/4	2	1	1/12			1/8	2/3	17668										382		
1384	1384	10591/2	10591/2	0.0	0	0	Dynamic	4/4	1	1	0						sf											
1384	1384	10591/2	10591/2	0.75	0	0	Chord	4/4	1	1	3/16			1/8	3/2	17669												
1384	1384	21185/4	21185/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16			1/16	1	17670												
1384	1384	10593/2	10593/2	0.75	1/4	1/4	Chord	4/4	1	1	3/16			1/8	3/2	17671												
1384	1384	21189/4	21189/4	0.0	7/16	7/16	Dynamic	4/4	1	1	0						ff											
1384	1384	21189/4	21189/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16			1/16	1	17672												
1384	1384	10595/2	10595/2	2.0	1/2	1/2	Chord	4/4	1	1	1/2			1/2	1	17673									1095			
1384	1384	10591/2	10591/2	0.5	0	0	Chord	4/4	2	1	1/8			1/8	1	17674										382		
1384	1384	10595/2	10595/2	0.75	1/2	1/2	Chord	4/4	2	1	3/16			1/8	3/2	17675										382		
1384	1384	21193/4	21193/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16			1/16	1	17676										382		
1384	1384	10597/2	10597/2	1.0	3/4	3/4	Chord	4/4	2	1	1/4			1/4	1	17677										382		
1385	1385	10599/2	10599/2	0.125	0	0	Chord	4/4	1	1	1/32			1/32	1	17678									1095			
1385	1385	42397/8	42397/8	0.125	1/32	1/32	Chord	4/4	1	1	1/32			1/32	1	17679									1095			
1385	1385	21199/4	21199/4	0.125	1/16	1/16	Chord	4/4	1	1	1/32			1/32	1	17680									1095			
1385	1385	42399/8	42399/8	0.125	3/32	3/32	Chord	4/4	1	1	1/32			1/32	1	17681									1095			
1385	1385	5300	5300	0.125	1/8	1/8	Chord	4/4	1	1	1/32			1/32	1	17682									1095			
1385	1385	42401/8	42401/8	0.125	5/32	5/32	Chord	4/4	1	1	1/32			1/32	1	17683									1095			
1385	1385	21201/4	21201/4	0.125	3/16	3/16	Chord	4/4	1	1	1/32			1/32	1	17684									1095			
1385	1385	42403/8	42403/8	0.125	7/32	7/32	Chord	4/4	1	1	1/32			1/32	1	17685									1095			
1385	1385	10601/2	10601/2	0.5	1/4	1/4	Chord	4/4	1	1	1/8			1/8	1	17686		articStaccatissimoAbove										
1385	1385	5301	5301	0.0	3/8	3/8	StaffText	4/4	1	1	0								"<font size=""8.9291""/><b>(lange)</b>"									
1385	1385	10599/2	10599/2	1.0	0	0	Chord	4/4	2	1	1/4			1/4	1	17687									1096	382		
1385	1385	10601/2	10601/2	0.5	1/4	1/4	Chord	4/4	2	1	1/8			1/8	1	17688		articStaccatissimoAbove								382		
1385	1385	10601/2	10601/2	3.0	1/4	1/4	Chord	4/4	2	2	3/4			1/2	3/2	17689										382		
1386	1386	10607/2	10607/2	0.0	0	0	Dynamic	4/4	2	1	0						p									382		
1386	1386	10607/2	10607/2	0.0	0	0	Spanner	4/4	2	1	0															382, 406		
1386	1386	10607/2	10607/2	3.0	0	0	Chord	4/4	2	1	3/4			1/2	3/2	17690									1097	382, 406		
1386	1386	10613/2	10613/2	0.0	3/4	3/4	Spanner	4/4	2	1	0														1097	382		
1386	1386	10613/2	10613/2	1.0	3/4	3/4	Chord	4/4	2	1	1/4			1/4	1	17691									1097	382		
1387	1387	10615/2	10615/2	0.0	0	0	Dynamic	4/4	2	1	0						p									382		
1387	1387	10615/2	10615/2	4.0	0	0	Chord	4/4	2	1	1			1	1	17692										382		
1388	1388	10623/2	10623/2	3.0	0	0	Chord	4/4	1	1	3/4			1/2	3/2	17693									1098			
1388	1388	10629/2	10629/2	1.0	3/4	3/4	Chord	4/4	1	1	1/4			1/4	1	17694									1098			
1388	1388	10623/2	10623/2	0.0	0	0	Spanner	4/4	2	1	0															382, 407		
1388	1388	10623/2	10623/2	3.0	0	0	Chord	4/4	2	1	3/4			1/2	3/2	17695									1099	382, 407		
1388	1388	10629/2	10629/2	0.0	3/4	3/4	Spanner	4/4	2	1	0														1099	382		
1388	1388	10629/2	10629/2	1.0	3/4	3/4	Chord	4/4	2	1	1/4			1/4	1	17696									1099	382		
1389	1389	10631/2	10631/2	0.0	0	0	Dynamic	4/4	1	1	0						p											
1389	1389	10631/2	10631/2	3.0	0	0	Chord	4/4	1	1	3/4			1/2	3/2	17697												
1389	1389	5319	5319	0.5	7/8	7/8	Chord	4/4	1	1	1/8			1/8	1	17698												
1389	1389	10631/2	10631/2	4.0	0	0	Chord	4/4	2	1	1			1	1	17699										382		
1390	1390	10639/2	10639/2	2.0	0	0	Chord	4/4	1	1	1/2			1/2	1	17700												
1390	1390	5323	5323	0.5	7/8	7/8	Chord	4/4	1	1	1/8			1/8	1	17701												
1390	1390	5321	5321	0.25	3/8	3/8	Chord	4/4	1	2	1/16			1/16	1	17702												
1390	1390	21285/4	21285/4	0.25	7/16	7/16	Chord	4/4	1	2	1/16			1/16	1	17703												
1390	1390	10643/2	10643/2	0.5	1/2	1/2	Chord	4/4	1	2	1/8			1/8	1	17704												
1390	1390	5321	5321	0.0	3/8	3/8	Dynamic	4/4	2	1	0						p									382		
1390	1390	5321	5321	0.25	3/8	3/8	Chord	4/4	2	1	1/16			1/16	1	17705										382		
1390	1390	21285/4	21285/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16			1/16	1	17706										382		
1390	1390	10643/2	10643/2	0.5	1/2	1/2	Chord	4/4	2	1	1/8			1/8	1	17707										382		
1391	1391	10647/2	10647/2	2.0	0	0	Chord	4/4	1	1	1/2			1/2	1	17708												
1391	1391	5327	5327	0.5	7/8	7/8	Chord	4/4	1	1	1/8			1/8	1	17709												
1391	1391	5325	5325	0.25	3/8	3/8	Chord	4/4	1	2	1/16			1/16	1	17710												
1391	1391	21301/4	21301/4	0.25	7/16	7/16	Chord	4/4	1	2	1/16			1/16	1	17711												
1391	1391	10651/2	10651/2	0.5	1/2	1/2	Chord	4/4	1	2	1/8			1/8	1	17712												
1391	1391	5325	5325	0.25	3/8	3/8	Chord	4/4	2	1	1/16			1/16	1	17713										382		
1391	1391	21301/4	21301/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16			1/16	1	17714										382		
1391	1391	10651/2	10651/2	0.5	1/2	1/2	Chord	4/4	2	1	1/8			1/8	1	17715										382		
1392	1392	10655/2	10655/2	2.0	0	0	Chord	4/4	1	1	1/2			1/2	1	17716												
1392	1392	10659/2	10659/2	1.5	1/2	1/2	Chord	4/4	1	1	3/8			1/4	3/2	17717												
1392	1392	5331	5331	0.5	7/8	7/8	Chord	4/4	1	1	1/8			1/8	1	17718												
1392	1392	5329	5329	0.25	3/8	3/8	Chord	4/4	1	2	1/16			1/16	1	17719												
1392	1392	21317/4	21317/4	0.25	7/16	7/16	Chord	4/4	1	2	1/16			1/16	1	17720												
1392	1392	10659/2	10659/2	0.5	1/2	1/2	Chord	4/4	1	2	1/8			1/8	1	17721												
1392	1392	5329	5329	0.25	3/8	3/8	Chord	4/4	2	1	1/16			1/16	1	17722										382		
1392	1392	21317/4	21317/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16			1/16	1	17723										382		
1392	1392	10659/2	10659/2	0.5	1/2	1/2	Chord	4/4	2	1	1/8			1/8	1	17724										382		
1393	1393	10663/2	10663/2	1.0	0	0	Chord	4/4	1	1	1/4			1/4	1	17725									1100			
1393	1393	10665/2	10665/2	1.0	1/4	1/4	Chord	4/4	1	1	1/4			1/4	1	17726												
1393	1393	5335	5335	0.5	7/8	7/8	Chord	4/4	1	1	1/8			1/8	1	17727												
1393	1393	5333	5333	0.25	3/8	3/8	Chord	4/4	2	1	1/16			1/16	1	17728										382		
1393	1393	21333/4	21333/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16			1/16	1	17729										382		
1393	1393	10667/2	10667/2	0.5	1/2	1/2	Chord	4/4	2	1	1/8			1/8	1	17730										382		
1394	1394	10671/2	10671/2	2.0	0	0	Chord	4/4	1	1	1/2			1/2	1	17731												
1394	1394	10675/2	10675/2	1.0	1/2	1/2	Chord	4/4	1	1	1/4			1/4	1	17732												
1394	1394	5339	5339	0.5	7/8	7/8	Chord	4/4	1	1	1/8			1/8	1	17733												
1394	1394	5337	5337	0.25	3/8	3/8	Chord	4/4	2	1	1/16			1/16	1	17734										382		
1394	1394	21349/4	21349/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16			1/16	1	17735										382		
1394	1394	10675/2	10675/2	0.5	1/2	1/2	Chord	4/4	2	1	1/8			1/8	1	17736										382		
1395	1395	10679/2	10679/2	3.0	0	0	Chord	4/4	1	1	3/4			1/2	3/2	17737												
1395	1395	5341	5341	0.25	3/8	3/8	Chord	4/4	1	2	1/16			1/16	1	17738												
1395	1395	21365/4	21365/4	0.25	7/16	7/16	Chord	4/4	1	2	1/16			1/16	1	17739												
1395	1395	10683/2	10683/2	0.5	1/2	1/2	Chord	4/4	1	2	1/8			1/8	1	17740												
1395	1395	5341	5341	0.25	3/8	3/8	Chord	4/4	2	1	1/16			1/16	1	17741										382		
1395	1395	21365/4	21365/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16			1/16	1	17742										382		
1395	1395	10683/2	10683/2	0.5	1/2	1/2	Chord	4/4	2	1	1/8			1/8	1	17743										382		
1396	1396	10687/2	10687/2	2.0	0	0	Chord	4/4	1	1	1/2			1/2	1	17744												
1396	1396	5345	5345	0.0	3/8	3/8	StaffText	4/4	1	1	0								"<font size=""8.9291""/><b>rallent.</b>"									
1396	1396	10691/2	10691/2	1.5	1/2	1/2	Chord	4/4	1	1	3/8			1/4	3/2	17745												
1396	1396	5347	5347	0.5	7/8	7/8	Chord	4/4	1	1	1/8			1/8	1	17746												
1396	1396	5345	5345	0.25	3/8	3/8	Chord	4/4	1	2	1/16			1/16	1	17747												
1396	1396	21381/4	21381/4	0.25	7/16	7/16	Chord	4/4	1	2	1/16			1/16	1	17748												
1396	1396	10691/2	10691/2	0.5	1/2	1/2	Chord	4/4	1	2	1/8			1/8	1	17749												
1396	1396	5345	5345	0.0	3/8	3/8	StaffText	4/4	2	1	0								"<font size=""8.185""/><i>poco cresc. -		-		-		-		-		-		-</i>"							382		
1396	1396	5345	5345	0.25	3/8	3/8	Chord	4/4	2	1	1/16			1/16	1	17750										382		
1396	1396	21381/4	21381/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16			1/16	1	17751										382		
1396	1396	10691/2	10691/2	0.5	1/2	1/2	Chord	4/4	2	1	1/8			1/8	1	17752										382		
1397	1397	10695/2	10695/2	2.0	0	0	Chord	4/4	1	1	1/2			1/2	1	17753												
1397	1397	5351	5351	0.5	7/8	7/8	Chord	4/4	1	1	1/8			1/8	1	17754												
1397	1397	5349	5349	0.25	3/8	3/8	Chord	4/4	1	2	1/16			1/16	1	17755												
1397	1397	21397/4	21397/4	0.25	7/16	7/16	Chord	4/4	1	2	1/16			1/16	1	17756												
1397	1397	10699/2	10699/2	0.5	1/2	1/2	Chord	4/4	1	2	1/8			1/8	1	17757												
1397	1397	5349	5349	0.25	3/8	3/8	Chord	4/4	2	1	1/16			1/16	1	17758										382		
1397	1397	21397/4	21397/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16			1/16	1	17759										382		
1397	1397	10699/2	10699/2	0.5	1/2	1/2	Chord	4/4	2	1	1/8			1/8	1	17760										382		
1398	1398	10703/2	10703/2	3.5	0	0	Chord	4/4	1	1	7/8			1/2	7/4	17761												
1398	1398	5355	5355	0.5	7/8	7/8	Chord	4/4	1	1	1/8			1/8	1	17762												
1398	1398	5353	5353	0.25	3/8	3/8	Chord	4/4	1	2	1/16			1/16	1	17763												
1398	1398	21413/4	21413/4	0.25	7/16	7/16	Chord	4/4	1	2	1/16			1/16	1	17764												
1398	1398	10707/2	10707/2	0.5	1/2	1/2	Chord	4/4	1	2	1/8			1/8	1	17765												
1398	1398	5353	5353	0.25	3/8	3/8	Chord	4/4	2	1	1/16			1/16	1	17766										382		
1398	1398	21413/4	21413/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16			1/16	1	17767										382		
1398	1398	10707/2	10707/2	0.0	1/2	1/2	StaffText	4/4	2	1	0								"<font size=""8.185""/><i>dim.</i>"							382		
1398	1398	10707/2	10707/2	0.5	1/2	1/2	Chord	4/4	2	1	1/8			1/8	1	17768										382		
1399	1399	10711/2	10711/2	1.0	0	0	Chord	4/4	1	1	1/4			1/4	1	17769												
1399	1399	10715/2	10715/2	0.0	1/2	1/2	Dynamic	4/4	1	1	0						p											
1399	1399	10715/2	10715/2	1.5	1/2	1/2	Chord	4/4	1	1	3/8			1/4	3/2	17770												
1399	1399	5359	5359	0.5	7/8	7/8	Chord	4/4	1	1	1/8			1/8	1	17771												
1399	1399	10715/2	10715/2	0.5	1/2	1/2	Chord	4/4	1	2	1/8			1/8	1	17772												
1399	1399	10715/2	10715/2	0.5	1/2	1/2	Chord	4/4	2	1	1/8			1/8	1	17773										382		
1400	1400	10719/2	10719/2	0.0	0	0	StaffText	4/4	1	1	0								𝅘𝅥 = 𝅘𝅥𝅮									
1400	1400	10719/2	10719/2	1.0	0	0	Chord	4/4	1	1	1/4			1/4	1	17774												
1400	1400	10719/2	10719/2	0.0	0	0	Spanner	4/4	2	1	0															382, 408		
1400	1400	10719/2	10719/2	3.0	0	0	Chord	4/4	2	1	3/4			1/2	3/2	17775									1101	382, 408		
1400	1400	10725/2	10725/2	0.0	3/4	3/4	Spanner	4/4	2	1	0														1101	382		
1400	1400	10725/2	10725/2	1.0	3/4	3/4	Chord	4/4	2	1	1/4			1/4	1	17776									1101	382		
1401	1401	5365	5365	0.0	3/8	3/8	Dynamic	4/4	1	1	0						sf											
1401	1401	5365	5365	0.25	3/8	3/8	Chord	4/4	1	1	1/16			1/16	1	17777												
1401	1401	21461/4	21461/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16			1/16	1	17778												
1401	1401	10731/2	10731/2	0.0	1/2	1/2	Dynamic	4/4	1	1	0						p											
1401	1401	10731/2	10731/2	0.5	1/2	1/2	Chord	4/4	1	1	1/8			1/8	1	17779												
1401	1401	5367	5367	0.5	7/8	7/8	Chord	4/4	1	1	1/8			1/8	1	17780												
1401	1401	10727/2	10727/2	0.0	0	0	Spanner	4/4	2	1	0															382	201	
1401	1401	10727/2	10727/2	3.0	0	0	Chord	4/4	2	1	3/4			1/2	3/2	17781										382	201	
1401	1401	10733/2	10733/2	0.0	3/4	3/4	Spanner	4/4	2	1	0															382		
1401	1401	10733/2	10733/2	0.5	3/4	3/4	Chord	4/4	2	1	1/8			1/8	1	17782										382		
1402	1402	10735/2	10735/2	1.0	0	0	Chord	4/4	1	1	1/4			1/4	1	17783												
1402	1402	5369	5369	0.25	3/8	3/8	Chord	4/4	1	1	1/16			1/16	1	17784												
1402	1402	21477/4	21477/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16			1/16	1	17785												
1402	1402	10739/2	10739/2	1.0	1/2	1/2	Chord	4/4	1	1	1/4			1/4	1	17786												
1403	1403	10743/2	10743/2	1.0	0	0	Chord	4/4	1	1	1/4			1/4	1	17787												
1403	1403	5373	5373	0.25	3/8	3/8	Chord	4/4	1	1	1/16			1/16	1	17788									1102			
1403	1403	21493/4	21493/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16			1/16	1	17789									1102			
1403	1403	10747/2	10747/2	1.0	1/2	1/2	Chord	4/4	1	1	1/4			1/4	1	17790												
1403	1403	5375	5375	0.5	7/8	7/8	Chord	4/4	1	1	1/8			1/8	1	17791												
1404	1404	10751/2	10751/2	1.0	0	0	Chord	4/4	1	1	1/4			1/4	1	17792									1103			
1404	1404	10753/2	10753/2	0.5	1/4	1/4	Chord	4/4	1	1	1/8			1/8	1	17793												
1404	1404	10755/2	10755/2	0.75	1/2	1/2	Chord	4/4	1	1	3/16			1/8	3/2	17794												
1404	1404	21513/4	21513/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16			1/16	1	17795												
1404	1404	10757/2	10757/2	1.0	3/4	3/4	Chord	4/4	1	1	1/4			1/4	1	17796												
1404	1404	10751/2	10751/2	0.5	0	0	Chord	4/4	2	1	1/8			1/8	1	17797										382		
1405	1405	10759/2	10759/2	1.0	0	0	Chord	4/4	1	1	1/4			1/4	1	17798												
1405	1405	5381	5381	0.25	3/8	3/8	Chord	4/4	1	1	1/16			1/16	1	17799												
1405	1405	21525/4	21525/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16			1/16	1	17800												
1405	1405	10763/2	10763/2	1.0	1/2	1/2	Chord	4/4	1	1	1/4			1/4	1	17801												
1405	1405	10765/2	10765/2	0.375	3/4	3/4	Chord	4/4	1	1	3/32			1/16	3/2	17802												
1405	1405	43063/8	43063/8	0.125	27/32	27/32	Chord	4/4	1	1	1/32			1/32	1	17803												
1405	1405	5383	5383	0.5	7/8	7/8	Chord	4/4	1	1	1/8			1/8	1	17804												
1405	1405	10761/2	10761/2	0.0	1/4	1/4	Dynamic	4/4	2	1	0						p									382		
1405	1405	10761/2	10761/2	0.5	1/4	1/4	Chord	4/4	2	1	1/8			1/8	1	17805		articMarcatoAbove								382		
1405	1405	10765/2	10765/2	0.0	3/4	3/4	StaffText	4/4	2	1	0								"<font size=""8.185""/><i>cresc. -		-		-		-		-		-		-		-		-		-		-</i>"							382		
1405	1405	10765/2	10765/2	0.5	3/4	3/4	Chord	4/4	2	1	1/8			1/8	1	17806		articMarcatoAbove								382		
1406	1406	10767/2	10767/2	1.5	0	0	Chord	4/4	1	1	3/8			1/4	3/2	17807												
1406	1406	5385	5385	0.25	3/8	3/8	Chord	4/4	1	1	1/16			1/16	1	17808												
1406	1406	21541/4	21541/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16			1/16	1	17809												
1406	1406	10771/2	10771/2	1.0	1/2	1/2	Chord	4/4	1	1	1/4			1/4	1	17810												
1406	1406	5387	5387	0.5	7/8	7/8	Chord	4/4	1	1	1/8			1/8	1	17811												
1406	1406	10769/2	10769/2	0.5	1/4	1/4	Chord	4/4	2	1	1/8			1/8	1	17812		articMarcatoAbove								382		
1406	1406	10773/2	10773/2	0.5	3/4	3/4	Chord	4/4	2	1	1/8			1/8	1	17813		articMarcatoAbove								382		
1407	1407	10775/2	10775/2	0.75	0	0	Chord	4/4	1	1	3/16			1/8	3/2	17814												
1407	1407	21553/4	21553/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16			1/16	1	17815												
1407	1407	10777/2	10777/2	0.5	1/4	1/4	Chord	4/4	1	1	1/8			1/8	1	17816		articStaccatoBelow										
1407	1407	5389	5389	0.5	3/8	3/8	Chord	4/4	1	1	1/8			1/8	1	17817		articStaccatoBelow										
1407	1407	10779/2	10779/2	1.0	1/2	1/2	Chord	4/4	1	1	1/4			1/4	1	17818												
1407	1407	10781/2	10781/2	0.3333333333333333	3/4	3/4	Chord	4/4	1	1	1/12			1/8	2/3	17819												
1407	1407	32345/6	32345/6	0.3333333333333333	5/6	5/6	Chord	4/4	1	1	1/12			1/8	2/3	17820		articStaccatoBelow							1104			
1407	1407	32347/6	32347/6	0.3333333333333333	11/12	11/12	Chord	4/4	1	1	1/12			1/8	2/3	17821		articStaccatoBelow										
1407	1407	10777/2	10777/2	0.5	1/4	1/4	Chord	4/4	2	1	1/8			1/8	1	17822		articMarcatoAbove								382		
1407	1407	10781/2	10781/2	0.5	3/4	3/4	Chord	4/4	2	1	1/8			1/8	1	17823		articMarcatoAbove								382		
1408	1408	10783/2	10783/2	1.0	0	0	Chord	4/4	1	1	1/4			1/4	1	17824												
1408	1408	5393	5393	0.0	3/8	3/8	Spanner	4/4	1	1	0																	
1408	1408	5393	5393	0.5	3/8	3/8	Chord	4/4	1	1	1/8			1/8	1	17825												
1408	1408	10787/2	10787/2	2.0	1/2	1/2	Chord	4/4	1	1	1/2			1/2	1	17826												
1408	1408	21581/4	21581/4	0.0	15/16	15/16	Dynamic	4/4	1	1	0						ff											
1408	1408	10785/2	10785/2	0.0	1/4	1/4	Dynamic	4/4	2	1	0						f									382		
1408	1408	10785/2	10785/2	0.5	1/4	1/4	Chord	4/4	2	1	1/8			1/8	1	17827		articMarcatoAbove								382		
1408	1408	21581/4	21581/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16			1/16	1	17828										382		
1409	1409	10791/2	10791/2	1.5	0	0	Chord	4/4	1	1	3/8			1/4	3/2	17829												
1409	1409	5397	5397	0.5	3/8	3/8	Chord	4/4	1	1	1/8			1/8	1	17830												
1409	1409	10795/2	10795/2	2.0	1/2	1/2	Chord	4/4	1	1	1/2			1/2	1	17831												
1409	1409	10791/2	10791/2	4.0	0	0	Chord	4/4	2	1	1			1	1	17832										382		
1410	1410	10799/2	10799/2	0.0	0	0	Dynamic	4/4	1	1	0						p											
1410	1410	10801/2	10801/2	0.5	1/4	1/4	Chord	4/4	1	1	1/8			1/8	1	17833												
1410	1410	5401	5401	0.5	3/8	3/8	Chord	4/4	1	1	1/8			1/8	1	17834												
1410	1410	10803/2	10803/2	1.5	1/2	1/2	Chord	4/4	1	1	3/8			1/4	3/2	17835												
1410	1410	5403	5403	0.5	7/8	7/8	Chord	4/4	1	1	1/8			1/8	1	17836												
1410	1410	10799/2	10799/2	0.5	0	0	Chord	4/4	1	2	1/8			1/8	1	17837												
