mc	mn	mc_playthrough	mn_playthrough	quarterbeats_playthrough	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	tremolo	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur	Ottava:8va	crescendo_hairpin	decrescendo_hairpin
1485	1485	1485	1485a	22817/4	22817/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16			1/16	1	18885									1174
1485	1485	1485	1485a	11409/2	11409/2	0.2	1/4	1/4	Chord	4/4	1	1	1/20			1/16	4/5	18886									1174
1485	1485	1485	1485a	57047/10	57047/10	0.2	3/10	3/10	Chord	4/4	1	1	1/20			1/16	4/5	18887									1174
1485	1485	1485	1485a	57049/10	57049/10	0.2	7/20	7/20	Chord	4/4	1	1	1/20			1/16	4/5	18888									1174
1485	1485	1485	1485a	57051/10	57051/10	0.2	2/5	2/5	Chord	4/4	1	1	1/20			1/16	4/5	18889									1174
1485	1485	1485	1485a	57053/10	57053/10	0.2	9/20	9/20	Chord	4/4	1	1	1/20			1/16	4/5	18890
1485	1485	1485	1485a	11411/2	11411/2	0.0	1/2	1/2	StaffText	4/4	1	1	0								"<font size=""8.185""/><i>cresc. -		-		-		-		-		-		-		-		-		-		-		-		-		-		-	</i>"
1485	1485	1485	1485a	11411/2	11411/2	0.25	1/2	1/2	Chord	4/4	1	1	1/16			1/16	1	18891									1175
1485	1485	1485	1485a	22823/4	22823/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16			1/16	1	18892									1175
1485	1485	1485	1485a	5706	5706	0.25	5/8	5/8	Chord	4/4	1	1	1/16			1/16	1	18893									1175
1485	1485	1485	1485a	22825/4	22825/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16			1/16	1	18894									1175
1485	1485	1485	1485a	11413/2	11413/2	0.2	3/4	3/4	Chord	4/4	1	1	1/20			1/16	4/5	18895									1175
1485	1485	1485	1485a	57067/10	57067/10	0.2	4/5	4/5	Chord	4/4	1	1	1/20			1/16	4/5	18896									1175
1485	1485	1485	1485a	57069/10	57069/10	0.2	17/20	17/20	Chord	4/4	1	1	1/20			1/16	4/5	18897									1175
1485	1485	1485	1485a	57071/10	57071/10	0.2	9/10	9/10	Chord	4/4	1	1	1/20			1/16	4/5	18898									1175
1485	1485	1485	1485a	57073/10	57073/10	0.2	19/20	19/20	Chord	4/4	1	1	1/20			1/16	4/5	18899
1485	1485	1485	1485a	11407/2	11407/2	2.0	0	0	Chord	4/4	2	1	1/2			1/2	1	18900
1485	1485	1485	1485a	11411/2	11411/2	2.0	1/2	1/2	Chord	4/4	2	1	1/2			1/2	1	18901
1486	1486	1486	1486a	11415/2	11415/2	0.25	0	0	Chord	4/4	1	1	1/16			1/16	1	18902									1176
1486	1486	1486	1486a	22831/4	22831/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16			1/16	1	18903									1176
1486	1486	1486	1486a	5708	5708	0.25	1/8	1/8	Chord	4/4	1	1	1/16			1/16	1	18904									1176
1486	1486	1486	1486a	22833/4	22833/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16			1/16	1	18905									1176
1486	1486	1486	1486a	11417/2	11417/2	0.2	1/4	1/4	Chord	4/4	1	1	1/20			1/16	4/5	18906									1176
1486	1486	1486	1486a	57087/10	57087/10	0.2	3/10	3/10	Chord	4/4	1	1	1/20			1/16	4/5	18907									1176
1486	1486	1486	1486a	57089/10	57089/10	0.2	7/20	7/20	Chord	4/4	1	1	1/20			1/16	4/5	18908									1176
1486	1486	1486	1486a	57091/10	57091/10	0.2	2/5	2/5	Chord	4/4	1	1	1/20			1/16	4/5	18909									1176
1486	1486	1486	1486a	57093/10	57093/10	0.2	9/20	9/20	Chord	4/4	1	1	1/20			1/16	4/5	18910
1486	1486	1486	1486a	11419/2	11419/2	0.25	1/2	1/2	Chord	4/4	1	1	1/16			1/16	1	18911									1177
1486	1486	1486	1486a	22839/4	22839/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16			1/16	1	18912									1177
1486	1486	1486	1486a	5710	5710	0.25	5/8	5/8	Chord	4/4	1	1	1/16			1/16	1	18913									1177
1486	1486	1486	1486a	22841/4	22841/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16			1/16	1	18914									1177
1486	1486	1486	1486a	11421/2	11421/2	0.2	3/4	3/4	Chord	4/4	1	1	1/20			1/16	4/5	18915									1177
1486	1486	1486	1486a	57107/10	57107/10	0.2	4/5	4/5	Chord	4/4	1	1	1/20			1/16	4/5	18916									1177
1486	1486	1486	1486a	57109/10	57109/10	0.2	17/20	17/20	Chord	4/4	1	1	1/20			1/16	4/5	18917									1177
1486	1486	1486	1486a	57111/10	57111/10	0.2	9/10	9/10	Chord	4/4	1	1	1/20			1/16	4/5	18918									1177
1486	1486	1486	1486a	57113/10	57113/10	0.2	19/20	19/20	Chord	4/4	1	1	1/20			1/16	4/5	18919
1486	1486	1486	1486a	11415/2	11415/2	2.0	0	0	Chord	4/4	2	1	1/2			1/2	1	18920
1486	1486	1486	1486a	11419/2	11419/2	2.0	1/2	1/2	Chord	4/4	2	1	1/2			1/2	1	18921
1487	1487	1487	1487a	11423/2	11423/2	0.0	0	0	StaffText	4/4	1	1	0								"<font size=""8.185""/><i>più </i>"
1487	1487	1487	1487a	11423/2	11423/2	0.0	0	0	Dynamic	4/4	1	1	0						f
1487	1487	1487	1487a	11423/2	11423/2	0.0	0	0	Spanner	4/4	1	1	0																430
1487	1487	1487	1487a	11423/2	11423/2	0.2	0	0	Chord	4/4	1	1	1/20			1/16	4/5	18922									1178		430
1487	1487	1487	1487a	57117/10	57117/10	0.2	1/20	1/20	Chord	4/4	1	1	1/20			1/16	4/5	18923									1178		430
1487	1487	1487	1487a	57119/10	57119/10	0.2	1/10	1/10	Chord	4/4	1	1	1/20			1/16	4/5	18924									1178		430
1487	1487	1487	1487a	57121/10	57121/10	0.2	3/20	3/20	Chord	4/4	1	1	1/20			1/16	4/5	18925									1178		430
1487	1487	1487	1487a	57123/10	57123/10	0.2	1/5	1/5	Chord	4/4	1	1	1/20			1/16	4/5	18926											430
1487	1487	1487	1487a	11425/2	11425/2	0.2	1/4	1/4	Chord	4/4	1	1	1/20			1/16	4/5	18927									1179		430
1487	1487	1487	1487a	57127/10	57127/10	0.2	3/10	3/10	Chord	4/4	1	1	1/20			1/16	4/5	18928									1179		430
1487	1487	1487	1487a	57129/10	57129/10	0.2	7/20	7/20	Chord	4/4	1	1	1/20			1/16	4/5	18929									1179		430
1487	1487	1487	1487a	57131/10	57131/10	0.2	2/5	2/5	Chord	4/4	1	1	1/20			1/16	4/5	18930									1179		430
1487	1487	1487	1487a	57133/10	57133/10	0.2	9/20	9/20	Chord	4/4	1	1	1/20			1/16	4/5	18931											430
1487	1487	1487	1487a	11427/2	11427/2	0.2	1/2	1/2	Chord	4/4	1	1	1/20			1/16	4/5	18932									1180		430
1487	1487	1487	1487a	57137/10	57137/10	0.2	11/20	11/20	Chord	4/4	1	1	1/20			1/16	4/5	18933									1180		430
1487	1487	1487	1487a	57139/10	57139/10	0.2	3/5	3/5	Chord	4/4	1	1	1/20			1/16	4/5	18934									1180		430
1487	1487	1487	1487a	57141/10	57141/10	0.2	13/20	13/20	Chord	4/4	1	1	1/20			1/16	4/5	18935									1180		430
1487	1487	1487	1487a	57143/10	57143/10	0.2	7/10	7/10	Chord	4/4	1	1	1/20			1/16	4/5	18936											430
1487	1487	1487	1487a	11429/2	11429/2	0.2	3/4	3/4	Chord	4/4	1	1	1/20			1/16	4/5	18937									1181		430
1487	1487	1487	1487a	57147/10	57147/10	0.2	4/5	4/5	Chord	4/4	1	1	1/20			1/16	4/5	18938									1181		430
1487	1487	1487	1487a	57149/10	57149/10	0.2	17/20	17/20	Chord	4/4	1	1	1/20			1/16	4/5	18939									1181		430
1487	1487	1487	1487a	57151/10	57151/10	0.2	9/10	9/10	Chord	4/4	1	1	1/20			1/16	4/5	18940									1181		430
1487	1487	1487	1487a	57153/10	57153/10	0.0	19/20	19/20	Spanner	4/4	1	1	0
1487	1487	1487	1487a	57153/10	57153/10	0.2	19/20	19/20	Chord	4/4	1	1	1/20			1/16	4/5	18941
1487	1487	1487	1487a	11423/2	11423/2	2.0	0	0	Chord	4/4	2	1	1/2			1/2	1	18942
1487	1487	1487	1487a	11427/2	11427/2	1.5	1/2	1/2	Chord	4/4	2	1	3/8			1/4	3/2	18943
1487	1487	1487	1487a	5715	5715	0.25	7/8	7/8	Chord	4/4	2	1	1/16			1/16	1	18944
1487	1487	1487	1487a	22861/4	22861/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16			1/16	1	18945
1488	1488	1488	1488a	11431/2	11431/2	0.0	0	0	Dynamic	4/4	1	1	0						ff
1488	1488	1488	1488a	11431/2	11431/2	0.0	0	0	Spanner	4/4	1	1	0																	219
1488	1488	1488	1488a	11431/2	11431/2	2.0	0	0	Chord	4/4	1	1	1/2			1/2	1	18946												219
1488	1488	1488	1488a	11435/2	11435/2	1.5	1/2	1/2	Chord	4/4	1	1	3/8			1/4	3/2	18947												219
1488	1488	1488	1488a	5719	5719	0.0	7/8	7/8	Spanner	4/4	1	1	0
1488	1488	1488	1488a	5719	5719	0.5	7/8	7/8	Chord	4/4	1	1	1/8			1/8	1	18948
1488	1488	1488	1488a	11431/2	11431/2	2.0	0	0	Chord	4/4	2	1	1/2			1/2	1	18949
1488	1488	1488	1488a	11435/2	11435/2	0.5	1/2	1/2	Chord	4/4	2	1	1/8			1/8	1	18950
1489	1489	1489	1489a	11439/2	11439/2	0.0	0	0	Dynamic	4/4	1	1	0						ff
1489	1489	1489	1489a	11439/2	11439/2	4.0	0	0	Chord	4/4	1	1	1			1	1	18951
1489	1489	1489	1489a	11439/2	11439/2	1.0	0	0	Chord	4/4	2	1	1/4			1/4	1	18952
1489	1489	1489	1489a	5721	5721	0.5	3/8	3/8	Chord	4/4	2	1	1/8			1/8	1	18953
1489	1489	1489	1489a	11443/2	11443/2	1.0	1/2	1/2	Chord	4/4	2	1	1/4			1/4	1	18954
1489	1489	1489	1489a	11445/2	11445/2	0.3333333333333333	3/4	3/4	Chord	4/4	2	1	1/12			1/8	2/3	18955
1489	1489	1489	1489a	34337/6	34337/6	0.6666666666666666	5/6	5/6	Chord	4/4	2	1	1/6			1/4	2/3	18956
1490	1490	1490	1490a	11447/2	11447/2	0.5	0	0	Chord	4/4	1	1	1/8			1/8	1	18957									1182
1490	1490	1490	1490a	5724	5724	0.5	1/8	1/8	Chord	4/4	1	1	1/8			1/8	1	18958									1182
1490	1490	1490	1490a	11449/2	11449/2	0.3333333333333333	1/4	1/4	Chord	4/4	1	1	1/12			1/8	2/3	18959									1182
1490	1490	1490	1490a	34349/6	34349/6	0.3333333333333333	1/3	1/3	Chord	4/4	1	1	1/12			1/8	2/3	18960									1182
1490	1490	1490	1490a	34351/6	34351/6	0.3333333333333333	5/12	5/12	Chord	4/4	1	1	1/12			1/8	2/3	18961									1182
1490	1490	1490	1490a	11451/2	11451/2	0.3333333333333333	1/2	1/2	Chord	4/4	1	1	1/12			1/8	2/3	18962
1490	1490	1490	1490a	34355/6	34355/6	0.3333333333333333	7/12	7/12	Chord	4/4	1	1	1/12			1/8	2/3	18963									1183
1490	1490	1490	1490a	34357/6	34357/6	0.3333333333333333	2/3	2/3	Chord	4/4	1	1	1/12			1/8	2/3	18964									1183
1490	1490	1490	1490a	11453/2	11453/2	0.3333333333333333	3/4	3/4	Chord	4/4	1	1	1/12			1/8	2/3	18965									1183
1490	1490	1490	1490a	34361/6	34361/6	0.3333333333333333	5/6	5/6	Chord	4/4	1	1	1/12			1/8	2/3	18966									1183
1490	1490	1490	1490a	34363/6	34363/6	0.3333333333333333	11/12	11/12	Chord	4/4	1	1	1/12			1/8	2/3	18967
1490	1490	1490	1490a	11447/2	11447/2	1.0	0	0	Chord	4/4	2	1	1/4			1/4	1	18968
1490	1490	1490	1490a	11449/2	11449/2	1.0	1/4	1/4	Chord	4/4	2	1	1/4			1/4	1	18969
1490	1490	1490	1490a	11451/2	11451/2	1.5	1/2	1/2	Chord	4/4	2	1	3/8			1/4	3/2	18970
1490	1490	1490	1490a	5727	5727	0.5	7/8	7/8	Chord	4/4	2	1	1/8			1/8	1	18971
1491	1491	1491	1491a	11455/2	11455/2	0.0	0	0	Dynamic	4/4	1	1	0						ff
1491	1491	1491	1491a	11455/2	11455/2	4.0	0	0	Chord	4/4	1	1	1			1	1	18972
1491	1491	1491	1491a	11455/2	11455/2	1.0	0	0	Chord	4/4	2	1	1/4			1/4	1	18973
1491	1491	1491	1491a	5729	5729	0.5	3/8	3/8	Chord	4/4	2	1	1/8			1/8	1	18974
1491	1491	1491	1491a	11459/2	11459/2	1.0	1/2	1/2	Chord	4/4	2	1	1/4			1/4	1	18975
1491	1491	1491	1491a	11461/2	11461/2	0.3333333333333333	3/4	3/4	Chord	4/4	2	1	1/12			1/8	2/3	18976
1491	1491	1491	1491a	34385/6	34385/6	0.6666666666666666	5/6	5/6	Chord	4/4	2	1	1/6			1/4	2/3	18977
1492	1492	1492	1492a	11463/2	11463/2	0.5	0	0	Chord	4/4	1	1	1/8			1/8	1	18978									1184
1492	1492	1492	1492a	5732	5732	0.5	1/8	1/8	Chord	4/4	1	1	1/8			1/8	1	18979									1184
1492	1492	1492	1492a	11465/2	11465/2	0.3333333333333333	1/4	1/4	Chord	4/4	1	1	1/12			1/8	2/3	18980									1184
1492	1492	1492	1492a	34397/6	34397/6	0.3333333333333333	1/3	1/3	Chord	4/4	1	1	1/12			1/8	2/3	18981									1184
1492	1492	1492	1492a	34399/6	34399/6	0.3333333333333333	5/12	5/12	Chord	4/4	1	1	1/12			1/8	2/3	18982
1492	1492	1492	1492a	11467/2	11467/2	0.3333333333333333	1/2	1/2	Chord	4/4	1	1	1/12			1/8	2/3	18983									1185
1492	1492	1492	1492a	34403/6	34403/6	0.3333333333333333	7/12	7/12	Chord	4/4	1	1	1/12			1/8	2/3	18984									1185
1492	1492	1492	1492a	34405/6	34405/6	0.3333333333333333	2/3	2/3	Chord	4/4	1	1	1/12			1/8	2/3	18985									1185
1492	1492	1492	1492a	11469/2	11469/2	0.3333333333333333	3/4	3/4	Chord	4/4	1	1	1/12			1/8	2/3	18986									1185
1492	1492	1492	1492a	34409/6	34409/6	0.3333333333333333	5/6	5/6	Chord	4/4	1	1	1/12			1/8	2/3	18987									1185
1492	1492	1492	1492a	34411/6	34411/6	0.3333333333333333	11/12	11/12	Chord	4/4	1	1	1/12			1/8	2/3	18988
1492	1492	1492	1492a	11463/2	11463/2	1.0	0	0	Chord	4/4	2	1	1/4			1/4	1	18989
1492	1492	1492	1492a	11465/2	11465/2	1.0	1/4	1/4	Chord	4/4	2	1	1/4			1/4	1	18990
1492	1492	1492	1492a	11467/2	11467/2	1.5	1/2	1/2	Chord	4/4	2	1	3/8			1/4	3/2	18991
1492	1492	1492	1492a	5735	5735	0.5	7/8	7/8	Chord	4/4	2	1	1/8			1/8	1	18992
1493	1493	1493	1493a	11471/2	11471/2	0.0	0	0	Dynamic	4/4	1	1	0						ff
1493	1493	1493	1493a	11471/2	11471/2	4.0	0	0	Chord	4/4	1	1	1			1	1	18993
1493	1493	1493	1493a	11471/2	11471/2	1.0	0	0	Chord	4/4	2	1	1/4			1/4	1	18994
1493	1493	1493	1493a	5737	5737	0.5	3/8	3/8	Chord	4/4	2	1	1/8			1/8	1	18995
1493	1493	1493	1493a	11475/2	11475/2	1.0	1/2	1/2	Chord	4/4	2	1	1/4			1/4	1	18996
1493	1493	1493	1493a	11477/2	11477/2	0.3333333333333333	3/4	3/4	Chord	4/4	2	1	1/12			1/8	2/3	18997
1493	1493	1493	1493a	34433/6	34433/6	0.6666666666666666	5/6	5/6	Chord	4/4	2	1	1/6			1/4	2/3	18998
1494	1494	1494	1494a	11479/2	11479/2	0.0	0	0	StaffText	4/4	1	1	0								"<font size=""8.185""/><i>più</i><font size=""8.185""/> f"
1494	1494	1494	1494a	11479/2	11479/2	0.5	0	0	Chord	4/4	1	1	1/8			1/8	1	18999									1186
1494	1494	1494	1494a	5740	5740	0.5	1/8	1/8	Chord	4/4	1	1	1/8			1/8	1	19000									1186
1494	1494	1494	1494a	11481/2	11481/2	0.3333333333333333	1/4	1/4	Chord	4/4	1	1	1/12			1/8	2/3	19001									1186
1494	1494	1494	1494a	34445/6	34445/6	0.3333333333333333	1/3	1/3	Chord	4/4	1	1	1/12			1/8	2/3	19002									1186
1494	1494	1494	1494a	34447/6	34447/6	0.3333333333333333	5/12	5/12	Chord	4/4	1	1	1/12			1/8	2/3	19003
1494	1494	1494	1494a	11483/2	11483/2	0.5	1/2	1/2	Chord	4/4	1	1	1/8			1/8	1	19004									1187
1494	1494	1494	1494a	5742	5742	0.5	5/8	5/8	Chord	4/4	1	1	1/8			1/8	1	19005									1187
1494	1494	1494	1494a	11485/2	11485/2	0.3333333333333333	3/4	3/4	Chord	4/4	1	1	1/12			1/8	2/3	19006									1187
1494	1494	1494	1494a	34457/6	34457/6	0.3333333333333333	5/6	5/6	Chord	4/4	1	1	1/12			1/8	2/3	19007									1187
1494	1494	1494	1494a	34459/6	34459/6	0.3333333333333333	11/12	11/12	Chord	4/4	1	1	1/12			1/8	2/3	19008
1494	1494	1494	1494a	11479/2	11479/2	1.0	0	0	Chord	4/4	2	1	1/4			1/4	1	19009
1494	1494	1494	1494a	11481/2	11481/2	0.3333333333333333	1/4	1/4	Chord	4/4	2	1	1/12			1/8	2/3	19010
1494	1494	1494	1494a	34445/6	34445/6	0.6666666666666666	1/3	1/3	Chord	4/4	2	1	1/6			1/4	2/3	19011
1494	1494	1494	1494a	11483/2	11483/2	1.0	1/2	1/2	Chord	4/4	2	1	1/4			1/4	1	19012
1494	1494	1494	1494a	11485/2	11485/2	0.3333333333333333	3/4	3/4	Chord	4/4	2	1	1/12			1/8	2/3	19013
1494	1494	1494	1494a	34457/6	34457/6	0.6666666666666666	5/6	5/6	Chord	4/4	2	1	1/6			1/4	2/3	19014
1495	1495	1495	1495a	11487/2	11487/2	0.5	0	0	Chord	4/4	1	1	1/8			1/8	1	19015									1188
1495	1495	1495	1495a	5744	5744	0.5	1/8	1/8	Chord	4/4	1	1	1/8			1/8	1	19016									1188
1495	1495	1495	1495a	11489/2	11489/2	0.3333333333333333	1/4	1/4	Chord	4/4	1	1	1/12			1/8	2/3	19017									1188
1495	1495	1495	1495a	34469/6	34469/6	0.3333333333333333	1/3	1/3	Chord	4/4	1	1	1/12			1/8	2/3	19018									1188
1495	1495	1495	1495a	34471/6	34471/6	0.3333333333333333	5/12	5/12	Chord	4/4	1	1	1/12			1/8	2/3	19019
1495	1495	1495	1495a	11491/2	11491/2	0.0	1/2	1/2	Spanner	4/4	1	1	0																431
1495	1495	1495	1495a	11491/2	11491/2	0.3333333333333333	1/2	1/2	Chord	4/4	1	1	1/12			1/8	2/3	19020									1189		431
1495	1495	1495	1495a	34475/6	34475/6	0.3333333333333333	7/12	7/12	Chord	4/4	1	1	1/12			1/8	2/3	19021									1189		431
1495	1495	1495	1495a	34477/6	34477/6	0.3333333333333333	2/3	2/3	Chord	4/4	1	1	1/12			1/8	2/3	19022									1189		431
1495	1495	1495	1495a	11493/2	11493/2	0.3333333333333333	3/4	3/4	Chord	4/4	1	1	1/12			1/8	2/3	19023									1189		431
1495	1495	1495	1495a	34481/6	34481/6	0.3333333333333333	5/6	5/6	Chord	4/4	1	1	1/12			1/8	2/3	19024									1189		431
1495	1495	1495	1495a	34483/6	34483/6	0.3333333333333333	11/12	11/12	Chord	4/4	1	1	1/12			1/8	2/3	19025											431
1495	1495	1495	1495a	11487/2	11487/2	1.0	0	0	Chord	4/4	2	1	1/4			1/4	1	19026
1495	1495	1495	1495a	11489/2	11489/2	0.3333333333333333	1/4	1/4	Chord	4/4	2	1	1/12			1/8	2/3	19027
1495	1495	1495	1495a	34469/6	34469/6	0.6666666666666666	1/3	1/3	Chord	4/4	2	1	1/6			1/4	2/3	19028
1495	1495	1495	1495a	11491/2	11491/2	0.0	1/2	1/2	Spanner	4/4	2	1	0																432
1495	1495	1495	1495a	11491/2	11491/2	1.0	1/2	1/2	Chord	4/4	2	1	1/4			1/4	1	19029											432
1495	1495	1495	1495a	11493/2	11493/2	0.3333333333333333	3/4	3/4	Chord	4/4	2	1	1/12			1/8	2/3	19030											432
1495	1495	1495	1495a	34481/6	34481/6	0.6666666666666666	5/6	5/6	Chord	4/4	2	1	1/6			1/4	2/3	19031											432
1496	1496	1496	1496a	11495/2	11495/2	0.0	0	0	Dynamic	4/4	1	1	0						ff
1496	1496	1496	1496a	11495/2	11495/2	0.0	0	0	Spanner	4/4	1	1	0
1496	1496	1496	1496a	11495/2	11495/2	1.0	0	0	Chord	4/4	1	1	1/4			1/4	1	19032									1190
1496	1496	1496	1496a	11497/2	11497/2	1.0	1/4	1/4	Chord	4/4	1	1	1/4			1/4	1	19033									1190
1496	1496	1496	1496a	11499/2	11499/2	1.0	1/2	1/2	Chord	4/4	1	1	1/4			1/4	1	19034									1190
1496	1496	1496	1496a	11501/2	11501/2	0.75	3/4	3/4	Chord	4/4	1	1	3/16			1/8	3/2	19035									1190
1496	1496	1496	1496a	23005/4	23005/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16			1/16	1	19036									1190
1496	1496	1496	1496a	11495/2	11495/2	0.0	0	0	Spanner	4/4	2	1	0
1496	1496	1496	1496a	11495/2	11495/2	1.0	0	0	Chord	4/4	2	1	1/4			1/4	1	19037
1496	1496	1496	1496a	11497/2	11497/2	0.25	1/4	1/4	Chord	4/4	2	1	1/16			1/16	1	19038
1496	1496	1496	1496a	22995/4	22995/4	0.25	5/16	5/16	Chord	4/4	2	1	1/16			1/16	1	19039
1496	1496	1496	1496a	5749	5749	0.25	3/8	3/8	Chord	4/4	2	1	1/16			1/16	1	19040
1496	1496	1496	1496a	22997/4	22997/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16			1/16	1	19041
1496	1496	1496	1496a	11499/2	11499/2	0.25	1/2	1/2	Chord	4/4	2	1	1/16			1/16	1	19042
1496	1496	1496	1496a	22999/4	22999/4	0.25	9/16	9/16	Chord	4/4	2	1	1/16			1/16	1	19043
1496	1496	1496	1496a	5750	5750	0.25	5/8	5/8	Chord	4/4	2	1	1/16			1/16	1	19044
1496	1496	1496	1496a	23001/4	23001/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16			1/16	1	19045
1496	1496	1496	1496a	11501/2	11501/2	0.25	3/4	3/4	Chord	4/4	2	1	1/16			1/16	1	19046
1496	1496	1496	1496a	23003/4	23003/4	0.25	13/16	13/16	Chord	4/4	2	1	1/16			1/16	1	19047
1496	1496	1496	1496a	5751	5751	0.25	7/8	7/8	Chord	4/4	2	1	1/16			1/16	1	19048
1496	1496	1496	1496a	23005/4	23005/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16			1/16	1	19049
1497	1497	1497	1497a	11503/2	11503/2	0.0	0	0	Spanner	4/4	1	1	0																433
1497	1497	1497	1497a	11503/2	11503/2	1.0	0	0	Chord	4/4	1	1	1/4			1/4	1	19050											433
1497	1497	1497	1497a	11505/2	11505/2	1.0	1/4	1/4	Chord	4/4	1	1	1/4			1/4	1	19051									1191		433
1497	1497	1497	1497a	11507/2	11507/2	0.5	1/2	1/2	Chord	4/4	1	1	1/8			1/8	1	19052									1191		433
1497	1497	1497	1497a	5754	5754	0.5	5/8	5/8	Chord	4/4	1	1	1/8			1/8	1	19053									1191		433
1497	1497	1497	1497a	11509/2	11509/2	0.0	3/4	3/4	Spanner	4/4	1	1	0														1191
1497	1497	1497	1497a	11509/2	11509/2	0.75	3/4	3/4	Chord	4/4	1	1	3/16			1/8	3/2	19054									1191
1497	1497	1497	1497a	23021/4	23021/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16			1/16	1	19055
1497	1497	1497	1497a	11509/2	11509/2	1.0	3/4	3/4	Chord	4/4	1	2	1/4			1/4	1	19056
1497	1497	1497	1497a	11503/2	11503/2	0.0	0	0	Spanner	4/4	2	1	0																434
1497	1497	1497	1497a	11503/2	11503/2	1.0	0	0	Chord	4/4	2	1	1/4			1/4	1	19057											434
1497	1497	1497	1497a	11505/2	11505/2	1.0	1/4	1/4	Chord	4/4	2	1	1/4			1/4	1	19058											434
1497	1497	1497	1497a	11507/2	11507/2	0.5	1/2	1/2	Chord	4/4	2	1	1/8			1/8	1	19059											434
1497	1497	1497	1497a	5754	5754	0.5	5/8	5/8	Chord	4/4	2	1	1/8			1/8	1	19060											434
1497	1497	1497	1497a	11509/2	11509/2	0.0	3/4	3/4	Spanner	4/4	2	1	0
1497	1497	1497	1497a	11509/2	11509/2	0.75	3/4	3/4	Chord	4/4	2	1	3/16			1/8	3/2	19061
1497	1497	1497	1497a	23021/4	23021/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16			1/16	1	19062
1497	1497	1497	1497a	11503/2	11503/2	3.0	0	0	Chord	4/4	2	2	3/4			1/2	3/2	19063
1497	1497	1497	1497a	11509/2	11509/2	1.0	3/4	3/4	Chord	4/4	2	2	1/4			1/4	1	19064
1498	1498	1498	1498a	11511/2	11511/2	0.5	0	0	Chord	4/4	1	1	1/8			1/8	1	19065									1192
1498	1498	1498	1498a	5756	5756	0.5	1/8	1/8	Chord	4/4	1	1	1/8			1/8	1	19066									1192
1498	1498	1498	1498a	11513/2	11513/2	0.3333333333333333	1/4	1/4	Chord	4/4	1	1	1/12			1/8	2/3	19067
1498	1498	1498	1498a	34541/6	34541/6	0.3333333333333333	1/3	1/3	Chord	4/4	1	1	1/12			1/8	2/3	19068		articStaccatissimoBelow
1498	1498	1498	1498a	34543/6	34543/6	0.3333333333333333	5/12	5/12	Chord	4/4	1	1	1/12			1/8	2/3	19069		articStaccatissimoBelow
1498	1498	1498	1498a	11515/2	11515/2	0.5	1/2	1/2	Chord	4/4	1	1	1/8			1/8	1	19070		articStaccatissimoAbove
1498	1498	1498	1498a	5758	5758	0.5	5/8	5/8	Chord	4/4	1	1	1/8			1/8	1	19071		articStaccatissimoAbove
1498	1498	1498	1498a	11517/2	11517/2	0.3333333333333333	3/4	3/4	Chord	4/4	1	1	1/12			1/8	2/3	19072		articStaccatissimoAbove
1498	1498	1498	1498a	34553/6	34553/6	0.3333333333333333	5/6	5/6	Chord	4/4	1	1	1/12			1/8	2/3	19073		articStaccatissimoAbove
1498	1498	1498	1498a	34555/6	34555/6	0.3333333333333333	11/12	11/12	Chord	4/4	1	1	1/12			1/8	2/3	19074		articStaccatissimoAbove
1498	1498	1498	1498a	11511/2	11511/2	1.0	0	0	Chord	4/4	2	1	1/4			1/4	1	19075
1498	1498	1498	1498a	11513/2	11513/2	1.0	1/4	1/4	Chord	4/4	2	1	1/4			1/4	1	19076
1498	1498	1498	1498a	11515/2	11515/2	1.5	1/2	1/2	Chord	4/4	2	1	3/8			1/4	3/2	19077
1498	1498	1498	1498a	5759	5759	0.5	7/8	7/8	Chord	4/4	2	1	1/8			1/8	1	19078
1498	1498	1498	1498a	11511/2	11511/2	2.0	0	0	Chord	4/4	2	2	1/2			1/2	1	19079
1499	1499	1499	1499a	11519/2	11519/2	0.0	0	0	Dynamic	4/4	1	1	0						f
1499	1499	1499	1499a	11519/2	11519/2	3.0	0	0	Chord	4/4	1	1	3/4			1/2	3/2	19080
1499	1499	1499	1499a	5763	5763	0.5	7/8	7/8	Chord	4/4	1	1	1/8			1/8	1	19081
1499	1499	1499	1499a	11519/2	11519/2	0.25	0	0	Chord	4/4	2	1	1/16			1/16	1	19082
1499	1499	1499	1499a	23039/4	23039/4	0.25	1/16	1/16	Chord	4/4	2	1	1/16			1/16	1	19083
