mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	tremolo	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
1316	1316	5027	5027	0.25	7/8	7/8	4/4	1	2	1/16			1/16	1		-2	70	Bb4	4	16901
1316	1316	20109/4	20109/4	0.25	15/16	15/16	4/4	1	2	1/16			1/16	1		4	64	E4	4	16902
1317	1317	10055/2	10055/2	0.5	0	0	4/4	2	1	1/8			1/8	1		10	58	A#3	3	16924
1317	1317	10055/2	10055/2	2.0	0	0	4/4	1	1	1/2			1/2	1		4	76	E5	5	16908
1317	1317	20111/4	20111/4	0.25	1/16	1/16	4/4	1	2	1/16			1/16	1		1	67	G4	4	16910
1317	1317	5028	5028	0.5	1/8	1/8	4/4	2	1	1/8			1/8	1		5	59	B3	3	16925
1317	1317	5028	5028	0.25	1/8	1/8	4/4	1	2	1/16			1/16	1		-2	70	Bb4	4	16911
1317	1317	5028	5028	0.25	1/8	1/8	4/4	1	2	1/16			1/16	1		7	73	C#5	5	16911
1317	1317	20113/4	20113/4	0.25	3/16	3/16	4/4	1	2	1/16			1/16	1		1	67	G4	4	16912
1317	1317	10057/2	10057/2	0.75	1/4	1/4	4/4	2	1	3/16			1/8	3/2		7	61	C#4	4	16926
1317	1317	10057/2	10057/2	0.25	1/4	1/4	4/4	1	2	1/16			1/16	1		-2	70	Bb4	4	16913
1317	1317	10057/2	10057/2	0.25	1/4	1/4	4/4	1	2	1/16			1/16	1		7	73	C#5	5	16913
1317	1317	20115/4	20115/4	0.25	5/16	5/16	4/4	1	2	1/16			1/16	1		1	67	G4	4	16914
1317	1317	5029	5029	0.25	3/8	3/8	4/4	1	2	1/16			1/16	1		-2	70	Bb4	4	16915
1317	1317	5029	5029	0.25	3/8	3/8	4/4	1	2	1/16			1/16	1		7	73	C#5	5	16915
1317	1317	20117/4	20117/4	0.25	7/16	7/16	4/4	2	1	1/16			1/16	1		2	62	D4	4	16927
1317	1317	20117/4	20117/4	0.25	7/16	7/16	4/4	1	2	1/16			1/16	1		1	67	G4	4	16916
1317	1317	10059/2	10059/2	0.75	1/2	1/2	4/4	2	1	3/16			1/8	3/2		4	64	E4	4	16928
1317	1317	10059/2	10059/2	2.0	1/2	1/2	4/4	1	1	1/2			1/2	1		1	79	G5	5	16909
1317	1317	20119/4	20119/4	0.25	9/16	9/16	4/4	1	2	1/16			1/16	1		-2	70	Bb4	4	16917
1317	1317	5030	5030	0.25	5/8	5/8	4/4	1	2	1/16			1/16	1		7	73	C#5	5	16918
1317	1317	5030	5030	0.25	5/8	5/8	4/4	1	2	1/16			1/16	1		4	76	E5	5	16918
1317	1317	20121/4	20121/4	0.25	11/16	11/16	4/4	2	1	1/16			1/16	1		6	66	F#4	4	16929
1317	1317	20121/4	20121/4	0.25	11/16	11/16	4/4	1	2	1/16			1/16	1		-2	70	Bb4	4	16919
1317	1317	10061/2	10061/2	0.3333333333333333	3/4	3/4	4/4	2	1	1/12			1/8	2/3		1	67	G4	4	16930
1317	1317	10061/2	10061/2	0.25	3/4	3/4	4/4	1	2	1/16			1/16	1		7	73	C#5	5	16920
1317	1317	10061/2	10061/2	0.25	3/4	3/4	4/4	1	2	1/16			1/16	1		4	76	E5	5	16920
1317	1317	20123/4	20123/4	0.25	13/16	13/16	4/4	1	2	1/16			1/16	1		-2	70	Bb4	4	16921
1317	1317	30185/6	30185/6	0.3333333333333333	5/6	5/6	4/4	2	1	1/12			1/8	2/3		6	66	F#4	4	16931
1317	1317	5031	5031	0.25	7/8	7/8	4/4	1	2	1/16			1/16	1		7	73	C#5	5	16922
1317	1317	5031	5031	0.25	7/8	7/8	4/4	1	2	1/16			1/16	1		4	76	E5	5	16922
1317	1317	30187/6	30187/6	0.3333333333333333	11/12	11/12	4/4	2	1	1/12			1/8	2/3		4	64	E4	4	16932
1317	1317	20125/4	20125/4	0.25	15/16	15/16	4/4	1	2	1/16			1/16	1		-2	70	Bb4	4	16923
1318	1318	10063/2	10063/2	1.0	0	0	4/4	2	1	1/4			1/4	1		5	59	B3	3	16940
1318	1318	10063/2	10063/2	1.0	0	0	4/4	2	1	1/4			1/4	1		5	71	B4	4	16940
1318	1318	10063/2	10063/2	0.25	0	0	4/4	1	1	1/16			1/16	1		4	76	E5	5	16933
1318	1318	20127/4	20127/4	0.25	1/16	1/16	4/4	1	1	1/16			1/16	1		7	73	C#5	5	16934
1318	1318	5032	5032	0.25	1/8	1/8	4/4	1	1	1/16			1/16	1		4	76	E5	5	16935
1318	1318	20129/4	20129/4	0.25	3/16	3/16	4/4	1	1	1/16			1/16	1		1	79	G5	5	16936
1318	1318	10065/2	10065/2	1.0	1/4	1/4	4/4	2	1	1/4			1/4	1		10	58	A#3	3	16941
1318	1318	10065/2	10065/2	1.0	1/4	1/4	4/4	2	1	1/4			1/4	1		10	70	A#4	4	16941
1318	1318	10065/2	10065/2	0.5	1/4	1/4	4/4	1	1	1/8			1/8	1		4	76	E5	5	16937
1318	1318	10065/2	10065/2	0.5	1/4	1/4	4/4	1	1	1/8			1/8	1		7	85	C#6	6	16937
1318	1318	5033	5033	0.5	3/8	3/8	4/4	1	1	1/8			1/8	1		7	73	C#5	5	16938
1318	1318	10067/2	10067/2	2.0	1/2	1/2	4/4	1	1	1/2			1/2	1	1	4	76	E5	5	16939
1319	1319	10071/2	10071/2	1.0	0	0	4/4	2	1	1/4			1/4	1		3	45	A2	2	16946
1319	1319	10071/2	10071/2	1.0	0	0	4/4	2	1	1/4			1/4	1		7	49	C#3	3	16946
1319	1319	10071/2	10071/2	1.0	0	0	4/4	2	1	1/4			1/4	1		4	52	E3	3	16946
1319	1319	10071/2	10071/2	1.0	0	0	4/4	2	1	1/4			1/4	1		1	55	G3	3	16946
1319	1319	10071/2	10071/2	1.0	0	0	4/4	2	1	1/4			1/4	1		3	57	A3	3	16946
1319	1319	10071/2	10071/2	0.5	0	0	4/4	1	1	1/8			1/8	1	-1	4	76	E5	5	16942
1319	1319	10073/2	10073/2	2.0	1/4	1/4	4/4	1	1	1/2			1/2	1		5	71	B4	4	16943
1319	1319	10077/2	10077/2	0.5	3/4	3/4	4/4	1	1	1/8			1/8	1		3	69	A4	4	16944
1319	1319	5039	5039	0.5	7/8	7/8	4/4	1	1	1/8			1/8	1		1	67	G4	4	16945
1320	1320	10079/2	10079/2	1.0	0	0	4/4	1	1	1/4			1/4	1		1	67	G4	4	16947
1320	1320	10081/2	10081/2	0.5	1/4	1/4	4/4	2	1	1/8			1/8	1		3	45	A2	2	16952
1320	1320	10081/2	10081/2	0.5	1/4	1/4	4/4	2	1	1/8			1/8	1		2	50	D3	3	16952
1320	1320	10081/2	10081/2	0.5	1/4	1/4	4/4	2	1	1/8			1/8	1		6	54	F#3	3	16952
1320	1320	10081/2	10081/2	0.5	1/4	1/4	4/4	1	1	1/8			1/8	1		6	66	F#4	4	16948
1320	1320	10083/2	10083/2	1.5	1/2	1/2	4/4	1	1	3/8			1/4	3/2		-1	65	F4	4	16949
1320	1320	10085/2	10085/2	0.5	3/4	3/4	4/4	2	1	1/8			1/8	1		3	45	A2	2	16953
1320	1320	10085/2	10085/2	0.5	3/4	3/4	4/4	2	1	1/8			1/8	1		2	50	D3	3	16953
1320	1320	10085/2	10085/2	0.5	3/4	3/4	4/4	2	1	1/8			1/8	1		-1	53	F3	3	16953
1320	1320	5043	5043	0.25	7/8	7/8	4/4	1	1	1/16			1/16	1		4	64	E4	4	16950
1320	1320	20173/4	20173/4	0.25	15/16	15/16	4/4	1	1	1/16			1/16	1		2	62	D4	4	16951
1321	1321	10087/2	10087/2	2.0	0	0	4/4	1	1	1/2			1/2	1		2	74	D5	5	16954
1321	1321	10089/2	10089/2	2.0	1/4	1/4	4/4	2	1	1/2			1/2	1	1	-2	46	Bb2	2	16959
1321	1321	10089/2	10089/2	2.0	1/4	1/4	4/4	2	1	1/2			1/2	1	1	4	52	E3	3	16959
1321	1321	10089/2	10089/2	2.0	1/4	1/4	4/4	2	1	1/2			1/2	1	1	8	56	G#3	3	16959
1321	1321	10089/2	10089/2	2.0	1/4	1/4	4/4	1	2	1/2			1/2	1	1	2	62	D4	4	16957
1321	1321	10089/2	10089/2	2.0	1/4	1/4	4/4	1	2	1/2			1/2	1	1	8	68	G#4	4	16957
1321	1321	10091/2	10091/2	1.5	1/2	1/2	4/4	1	1	3/8			1/4	3/2		2	74	D5	5	16955
1321	1321	10093/2	10093/2	0.5	3/4	3/4	4/4	2	1	1/8			1/8	1	-1	-2	46	Bb2	2	16960
1321	1321	10093/2	10093/2	0.5	3/4	3/4	4/4	2	1	1/8			1/8	1	-1	4	52	E3	3	16960
1321	1321	10093/2	10093/2	0.5	3/4	3/4	4/4	2	1	1/8			1/8	1	-1	8	56	G#3	3	16960
1321	1321	10093/2	10093/2	0.5	3/4	3/4	4/4	1	2	1/8			1/8	1	-1	2	62	D4	4	16958
1321	1321	10093/2	10093/2	0.5	3/4	3/4	4/4	1	2	1/8			1/8	1	-1	8	68	G#4	4	16958
1321	1321	5047	5047	0.5	7/8	7/8	4/4	1	1	1/8			1/8	1		7	73	C#5	5	16956
1322	1322	10095/2	10095/2	1.0	0	0	4/4	1	1	1/4			1/4	1		4	76	E5	5	16961
1322	1322	10097/2	10097/2	1.0	1/4	1/4	4/4	2	1	1/4			1/4	1		3	45	A2	2	16973
1322	1322	10097/2	10097/2	1.0	1/4	1/4	4/4	2	1	1/4			1/4	1		7	49	C#3	3	16973
1322	1322	10097/2	10097/2	1.0	1/4	1/4	4/4	2	1	1/4			1/4	1		1	55	G3	3	16973
1322	1322	20195/4	20195/4	0.25	5/16	5/16	4/4	1	1	1/16			1/16	1		4	64	E4	4	16962
1322	1322	5049	5049	0.25	3/8	3/8	4/4	1	1	1/16			1/16	1		1	67	G4	4	16963
1322	1322	20197/4	20197/4	0.25	7/16	7/16	4/4	1	1	1/16			1/16	1		-2	70	Bb4	4	16964
1322	1322	10099/2	10099/2	2.0	1/2	1/2	4/4	2	1	1/2			1/2	1	1	3	57	A3	3	16974
1322	1322	10099/2	10099/2	2.0	1/2	1/2	4/4	2	1	1/2			1/2	1	1	7	61	C#4	4	16974
1322	1322	10099/2	10099/2	2.0	1/2	1/2	4/4	2	1	1/2			1/2	1	1	4	64	E4	4	16974
1322	1322	10099/2	10099/2	2.0	1/2	1/2	4/4	2	1	1/2			1/2	1	1	1	67	G4	4	16974
1322	1322	10099/2	10099/2	0.25	1/2	1/2	4/4	1	1	1/16			1/16	1		2	74	D5	5	16965
1322	1322	20199/4	20199/4	0.25	9/16	9/16	4/4	1	1	1/16			1/16	1		7	73	C#5	5	16966
1322	1322	5050	5050	0.25	5/8	5/8	4/4	1	1	1/16			1/16	1		-1	77	F5	5	16967
1322	1322	20201/4	20201/4	0.25	11/16	11/16	4/4	1	1	1/16			1/16	1		4	76	E5	5	16968
1322	1322	10101/2	10101/2	0.25	3/4	3/4	4/4	1	1	1/16			1/16	1		-2	82	Bb5	5	16969
1322	1322	20203/4	20203/4	0.25	13/16	13/16	4/4	1	1	1/16			1/16	1		3	81	A5	5	16970
1322	1322	5051	5051	0.25	7/8	7/8	4/4	1	1	1/16			1/16	1		2	86	D6	6	16971
1322	1322	20205/4	20205/4	0.25	15/16	15/16	4/4	1	1	1/16			1/16	1		7	85	C#6	6	16972
1323	1323	10103/2	10103/2	1.0	0	0	4/4	2	1	1/4			1/4	1	-1	3	57	A3	3	16977
1323	1323	10103/2	10103/2	1.0	0	0	4/4	2	1	1/4			1/4	1	-1	7	61	C#4	4	16977
1323	1323	10103/2	10103/2	1.0	0	0	4/4	2	1	1/4			1/4	1	-1	4	64	E4	4	16977
1323	1323	10103/2	10103/2	1.0	0	0	4/4	2	1	1/4			1/4	1	-1	1	67	G4	4	16977
1323	1323	10103/2	10103/2	0.5	0	0	4/4	1	1	1/8			1/8	1		-1	89	F6	6	16975
1323	1323	5052	5052	0.5	1/8	1/8	4/4	1	1	1/8			1/8	1		4	88	E6	6	16976
1323	1323	10105/2	10105/2	3.0	1/4	1/4	4/4	2	1	3/4			1/2	3/2	1	3	45	A2	2	16978
1324	1324	10111/2	10111/2	1.0	0	0	4/4	2	1	1/4			1/4	1	-1	3	45	A2	2	16979
1324	1324	10113/2	10113/2	1.0	1/4	1/4	4/4	2	1	1/4			1/4	1		10	46	A#2	2	16980
1324	1324	10115/2	10115/2	1.5	1/2	1/2	4/4	2	1	3/8			1/4	3/2		5	47	B2	2	16981
1324	1324	5059	5059	0.5	7/8	7/8	4/4	2	1	1/8			1/8	1		6	42	F#2	2	16982
1325	1325	10119/2	10119/2	2.0	0	0	4/4	2	1	1/2			1/2	1		3	45	A2	2	16984
1325	1325	10123/2	10123/2	2.0	1/2	1/2	4/4	2	1	1/2			1/2	1	1	1	43	G2	2	16985
1325	1325	10125/2	10125/2	1.0	3/4	3/4	4/4	1	1	1/4			1/4	1		5	59	B3	3	16983
1326	1326	10127/2	10127/2	1.0	0	0	4/4	2	1	1/4			1/4	1	-1	1	43	G2	2	16988
1326	1326	10127/2	10127/2	3.0	0	0	4/4	1	1	3/4			1/2	3/2		5	59	B3	3	16986
1326	1326	10129/2	10129/2	1.0	1/4	1/4	4/4	2	1	1/4			1/4	1		6	42	F#2	2	16989
1326	1326	10131/2	10131/2	1.5	1/2	1/2	4/4	2	1	3/8			1/4	3/2		4	40	E2	2	16990
1326	1326	10133/2	10133/2	1.0	3/4	3/4	4/4	1	1	1/4			1/4	1		5	59	B3	3	16987
1326	1326	5067	5067	0.5	7/8	7/8	4/4	2	1	1/8			1/8	1		2	38	D2	2	16991
1327	1327	10135/2	10135/2	4.0	0	0	4/4	2	2	1			1	1	1	7	37	C#2	2	16995
1327	1327	10135/2	10135/2	4.0	0	0	4/4	2	2	1			1	1		11	53	E#3	3	16995
1327	1327	10135/2	10135/2	4.0	0	0	4/4	2	2	1			1	1		8	56	G#3	3	16995
1327	1327	10135/2	10135/2	4.0	0	0	4/4	2	2	1			1	1		5	59	B3	3	16995
1327	1327	10135/2	10135/2	2.0	0	0	4/4	1	1	1/2			1/2	1		7	61	C#4	4	16992
1327	1327	10139/2	10139/2	1.0	1/2	1/2	4/4	1	1	1/4			1/4	1		9	63	D#4	4	16993
1327	1327	10141/2	10141/2	1.0	3/4	3/4	4/4	1	1	1/4			1/4	1		11	65	E#4	4	16994
1328	1328	10143/2	10143/2	4.0	0	0	4/4	2	1	1			1	1	-1	7	37	C#2	2	16999
1328	1328	10143/2	10143/2	4.0	0	0	4/4	2	1	1			1	1	1	7	49	C#3	3	16999
1328	1328	10143/2	10143/2	4.0	0	0	4/4	1	2	1			1	1		5	59	B3	3	16998
1328	1328	10143/2	10143/2	4.0	0	0	4/4	1	2	1			1	1		11	65	E#4	4	16998
1328	1328	10143/2	10143/2	3.0	0	0	4/4	1	1	3/4			1/2	3/2		3	69	A4	4	16996
1328	1328	10149/2	10149/2	1.0	3/4	3/4	4/4	1	1	1/4			1/4	1		8	68	G#4	4	16997
1329	1329	10151/2	10151/2	4.0	0	0	4/4	2	2	1			1	1		6	42	F#2	2	17003
1329	1329	10151/2	10151/2	4.0	0	0	4/4	2	1	1			1	1	-1	7	49	C#3	3	17002
1329	1329	10151/2	10151/2	4.0	0	0	4/4	1	2	1			1	1		3	57	A3	3	17001
1329	1329	10151/2	10151/2	2.0	0	0	4/4	1	1	1/2			1/2	1		6	66	F#4	4	17000
1330	1330	10159/2	10159/2	4.0	0	0	4/4	2	2	1			1	1		-1	41	F2	2	17009
1330	1330	10159/2	10159/2	4.0	0	0	4/4	2	1	1			1	1		9	51	D#3	3	17008
1330	1330	10159/2	10159/2	4.0	0	0	4/4	1	2	1			1	1		5	59	B3	3	17007
1330	1330	10159/2	10159/2	1.5	0	0	4/4	1	1	3/8			1/4	3/2		3	69	A4	4	17004
1330	1330	5081	5081	0.5	3/8	3/8	4/4	1	1	1/8			1/8	1		3	69	A4	4	17005
1330	1330	10163/2	10163/2	2.0	1/2	1/2	4/4	1	1	1/2			1/2	1		3	69	A4	4	17006
1331	1331	10167/2	10167/2	2.0	0	0	4/4	1	1	1/2			1/2	1		4	64	E4	4	17010
1331	1331	10171/2	10171/2	1.0	1/2	1/2	4/4	2	1	1/4			1/4	1		4	40	E2	2	17014
1331	1331	10171/2	10171/2	1.0	1/2	1/2	4/4	2	1	1/4			1/4	1		4	52	E3	3	17014
1331	1331	10171/2	10171/2	1.0	1/2	1/2	4/4	1	2	1/4			1/4	1		3	57	A3	3	17013
1331	1331	10171/2	10171/2	1.0	1/2	1/2	4/4	1	2	1/4			1/4	1		0	60	C4	4	17013
1331	1331	10173/2	10173/2	0.5	3/4	3/4	4/4	1	1	1/8			1/8	1		0	60	C4	4	17011
1331	1331	5087	5087	0.5	7/8	7/8	4/4	1	1	1/8			1/8	1		2	62	D4	4	17012
1332	1332	10175/2	10175/2	3.0	0	0	4/4	1	1	3/4			1/2	3/2		4	64	E4	4	17015
1332	1332	10179/2	10179/2	1.0	1/2	1/2	4/4	2	1	1/4			1/4	1		4	40	E2	2	17018
1332	1332	10179/2	10179/2	1.0	1/2	1/2	4/4	2	1	1/4			1/4	1		4	52	E3	3	17018
1332	1332	10179/2	10179/2	1.0	1/2	1/2	4/4	1	2	1/4			1/4	1		8	56	G#3	3	17017
1332	1332	10179/2	10179/2	1.0	1/2	1/2	4/4	1	2	1/4			1/4	1		5	59	B3	3	17017
1332	1332	10181/2	10181/2	1.0	3/4	3/4	4/4	1	1	1/4			1/4	1		4	64	E4	4	17016
1333	1333	10183/2	10183/2	2.0	0	0	4/4	1	1	1/2			1/2	1		3	57	A3	3	17019
1333	1333	5092	5092	0.5	1/8	1/8	4/4	2	1	1/8			1/8	1		8	44	G#2	2	17020
1333	1333	10185/2	10185/2	0.5	1/4	1/4	4/4	2	1	1/8			1/8	1		3	45	A2	2	17021
1333	1333	5093	5093	0.5	3/8	3/8	4/4	2	1	1/8			1/8	1		5	47	B2	2	17022
1333	1333	10187/2	10187/2	0.5	1/2	1/2	4/4	2	1	1/8			1/8	1		2	50	D3	3	17023
1333	1333	5094	5094	0.5	5/8	5/8	4/4	2	1	1/8			1/8	1		0	48	C3	3	17024
1333	1333	10189/2	10189/2	0.5	3/4	3/4	4/4	2	1	1/8			1/8	1		4	52	E3	3	17025
1333	1333	5095	5095	0.5	7/8	7/8	4/4	2	1	1/8			1/8	1		-1	53	F3	3	17026
1334	1334	10191/2	10191/2	4.0	0	0	4/4	2	1	1			1	1		3	57	A3	3	17033
1334	1334	10191/2	10191/2	4.0	0	0	4/4	1	2	1			1	1		9	63	D#4	4	17032
1334	1334	10191/2	10191/2	4.0	0	0	4/4	1	2	1			1	1		6	66	F#4	4	17032
1334	1334	10191/2	10191/2	1.0	0	0	4/4	1	1	1/4			1/4	1		0	72	C5	5	17027
1334	1334	10193/2	10193/2	0.5	1/4	1/4	4/4	1	1	1/8			1/8	1		5	71	B4	4	17028
1334	1334	5097	5097	0.5	3/8	3/8	4/4	1	1	1/8			1/8	1		3	69	A4	4	17029
1334	1334	10195/2	10195/2	1.0	1/2	1/2	4/4	1	1	1/4			1/4	1		1	67	G4	4	17030
1334	1334	10197/2	10197/2	1.0	3/4	3/4	4/4	1	1	1/4			1/4	1		3	69	A4	4	17031
1335	1335	10199/2	10199/2	0.5	0	0	4/4	2	1	1/8			1/8	1		1	55	G3	3	17037
1335	1335	10199/2	10199/2	1.0	0	0	4/4	1	1	1/4			1/4	1		4	64	E4	4	17034
1335	1335	10199/2	10199/2	1.0	0	0	4/4	1	1	1/4			1/4	1		5	71	B4	4	17034
1335	1335	5100	5100	0.5	1/8	1/8	4/4	2	1	1/8			1/8	1		1	43	G2	2	17038
1335	1335	10201/2	10201/2	0.5	1/4	1/4	4/4	2	1	1/8			1/8	1		5	47	B2	2	17039
1335	1335	10201/2	10201/2	1.0	1/4	1/4	4/4	1	1	1/4			1/4	1		4	64	E4	4	17035
1335	1335	5101	5101	0.5	3/8	3/8	4/4	2	1	1/8			1/8	1		0	48	C3	3	17040
1335	1335	10203/2	10203/2	0.5	1/2	1/2	4/4	2	1	1/8			1/8	1		9	51	D#3	3	17041
1335	1335	5102	5102	0.5	5/8	5/8	4/4	2	1	1/8			1/8	1		4	52	E3	3	17042
1335	1335	10205/2	10205/2	0.5	3/4	3/4	4/4	2	1	1/8			1/8	1		6	54	F#3	3	17043
1335	1335	10205/2	10205/2	1.0	3/4	3/4	4/4	1	1	1/4			1/4	1		5	71	B4	4	17036
1335	1335	5103	5103	0.5	7/8	7/8	4/4	2	1	1/8			1/8	1		1	55	G3	3	17044
1336	1336	10207/2	10207/2	4.0	0	0	4/4	2	1	1			1	1		5	59	B3	3	17053
1336	1336	10207/2	10207/2	4.0	0	0	4/4	1	3	1			1	1		11	65	E#4	4	17052
1336	1336	10207/2	10207/2	4.0	0	0	4/4	1	2	1			1	1		8	68	G#4	4	17051
1336	1336	10207/2	10207/2	1.0	0	0	4/4	1	1	1/4			1/4	1		2	74	D5	5	17045
1336	1336	10209/2	10209/2	0.5	1/4	1/4	4/4	1	1	1/8			1/8	1		7	73	C#5	5	17046
1336	1336	5105	5105	0.5	3/8	3/8	4/4	1	1	1/8			1/8	1		5	71	B4	4	17047
1336	1336	10211/2	10211/2	1.0	1/2	1/2	4/4	1	1	1/4			1/4	1		3	69	A4	4	17048
1336	1336	10213/2	10213/2	0.5	3/4	3/4	4/4	1	1	1/8			1/8	1		5	71	B4	4	17049
1336	1336	5107	5107	0.5	7/8	7/8	4/4	1	1	1/8			1/8	1		5	71	B4	4	17050
1337	1337	10215/2	10215/2	0.5	0	0	4/4	2	1	1/8			1/8	1		3	57	A3	3	17057
1337	1337	10215/2	10215/2	1.0	0	0	4/4	1	2	1/4			1/4	1		6	66	F#4	4	17056
1337	1337	10215/2	10215/2	1.0	0	0	4/4	1	1	1/4			1/4	1		7	73	C#5	5	17054
1337	1337	5108	5108	0.5	1/8	1/8	4/4	2	1	1/8			1/8	1		3	45	A2	2	17058
1337	1337	10217/2	10217/2	0.5	1/4	1/4	4/4	2	1	1/8			1/8	1		5	47	B2	2	17059
1337	1337	10217/2	10217/2	1.0	1/4	1/4	4/4	1	1	1/4			1/4	1		6	66	F#4	4	17055
1337	1337	5109	5109	0.5	3/8	3/8	4/4	2	1	1/8			1/8	1		7	49	C#3	3	17060
1337	1337	10219/2	10219/2	0.5	1/2	1/2	4/4	2	1	1/8			1/8	1		4	52	E3	3	17061
1337	1337	5110	5110	0.5	5/8	5/8	4/4	2	1	1/8			1/8	1		2	50	D3	3	17062
1337	1337	10221/2	10221/2	0.5	3/4	3/4	4/4	2	1	1/8			1/8	1		6	54	F#3	3	17063
1337	1337	5111	5111	0.5	7/8	7/8	4/4	2	1	1/8			1/8	1		8	56	G#3	3	17064
1338	1338	10223/2	10223/2	0.25	0	0	4/4	2	1	1/16			1/16	1		3	57	A3	3	17069
1338	1338	10223/2	10223/2	0.25	0	0	4/4	2	1	1/16			1/16	1		2	62	D4	4	17069
1338	1338	20447/4	20447/4	0.25	1/16	1/16	4/4	2	1	1/16			1/16	1		6	66	F#4	4	17070
1338	1338	5112	5112	0.25	1/8	1/8	4/4	2	1	1/16			1/16	1		3	57	A3	3	17071
1338	1338	5112	5112	0.25	1/8	1/8	4/4	2	1	1/16			1/16	1		2	62	D4	4	17071
1338	1338	5112	5112	0.5	1/8	1/8	4/4	1	1	1/8			1/8	1		3	69	A4	4	17065
1338	1338	20449/4	20449/4	0.25	3/16	3/16	4/4	2	1	1/16			1/16	1		6	66	F#4	4	17072
1338	1338	10225/2	10225/2	0.25	1/4	1/4	4/4	2	1	1/16			1/16	1		3	57	A3	3	17073
1338	1338	10225/2	10225/2	0.25	1/4	1/4	4/4	2	1	1/16			1/16	1		2	62	D4	4	17073
1338	1338	10225/2	10225/2	1.5	1/4	1/4	4/4	1	1	3/8			1/4	3/2		2	74	D5	5	17066
1338	1338	20451/4	20451/4	0.25	5/16	5/16	4/4	2	1	1/16			1/16	1		6	66	F#4	4	17074
1338	1338	5113	5113	0.25	3/8	3/8	4/4	2	1	1/16			1/16	1		3	57	A3	3	17075
1338	1338	5113	5113	0.25	3/8	3/8	4/4	2	1	1/16			1/16	1		2	62	D4	4	17075
1338	1338	20453/4	20453/4	0.25	7/16	7/16	4/4	2	1	1/16			1/16	1		6	66	F#4	4	17076
1338	1338	10227/2	10227/2	0.25	1/2	1/2	4/4	2	1	1/16			1/16	1		3	57	A3	3	17077
1338	1338	10227/2	10227/2	0.25	1/2	1/2	4/4	2	1	1/16			1/16	1		2	62	D4	4	17077
1338	1338	20455/4	20455/4	0.25	9/16	9/16	4/4	2	1	1/16			1/16	1		6	66	F#4	4	17078
1338	1338	5114	5114	0.25	5/8	5/8	4/4	2	1	1/16			1/16	1		3	57	A3	3	17079
1338	1338	5114	5114	0.25	5/8	5/8	4/4	2	1	1/16			1/16	1		2	62	D4	4	17079
1338	1338	5114	5114	0.5	5/8	5/8	4/4	1	1	1/8			1/8	1		3	69	A4	4	17067
1338	1338	20457/4	20457/4	0.25	11/16	11/16	4/4	2	1	1/16			1/16	1		6	66	F#4	4	17080
1338	1338	10229/2	10229/2	0.25	3/4	3/4	4/4	2	1	1/16			1/16	1		5	59	B3	3	17081
1338	1338	10229/2	10229/2	0.25	3/4	3/4	4/4	2	1	1/16			1/16	1		2	62	D4	4	17081
1338	1338	10229/2	10229/2	1.0	3/4	3/4	4/4	1	1	1/4			1/4	1		5	71	B4	4	17068
1338	1338	20459/4	20459/4	0.25	13/16	13/16	4/4	2	1	1/16			1/16	1		6	66	F#4	4	17082
1338	1338	5115	5115	0.25	7/8	7/8	4/4	2	1	1/16			1/16	1		5	59	B3	3	17083
1338	1338	5115	5115	0.25	7/8	7/8	4/4	2	1	1/16			1/16	1		2	62	D4	4	17083
1338	1338	20461/4	20461/4	0.25	15/16	15/16	4/4	2	1	1/16			1/16	1		6	66	F#4	4	17084
1339	1339	10231/2	10231/2	0.5	0	0	4/4	2	1	1/8			1/8	1		7	61	C#4	4	17087
1339	1339	10231/2	10231/2	2.0	0	0	4/4	1	1	1/2			1/2	1		11	65	E#4	4	17085
1339	1339	10231/2	10231/2	2.0	0	0	4/4	1	1	1/2			1/2	1		8	68	G#4	4	17085
1339	1339	10231/2	10231/2	2.0	0	0	4/4	1	1	1/2			1/2	1		7	73	C#5	5	17085
1339	1339	5116	5116	0.5	1/8	1/8	4/4	2	1	1/8			1/8	1		12	48	B#2	2	17088
1339	1339	10233/2	10233/2	0.5	1/4	1/4	4/4	2	1	1/8			1/8	1		7	49	C#3	3	17089
1339	1339	5117	5117	0.5	3/8	3/8	4/4	2	1	1/8			1/8	1		9	51	D#3	3	17090
1339	1339	10235/2	10235/2	0.5	1/2	1/2	4/4	2	1	1/8			1/8	1		11	53	E#3	3	17091
1339	1339	10235/2	10235/2	1.0	1/2	1/2	4/4	1	1	1/4			1/4	1		7	61	C#4	4	17086
1339	1339	5118	5118	0.5	5/8	5/8	4/4	2	1	1/8			1/8	1		6	54	F#3	3	17092
1339	1339	10237/2	10237/2	0.5	3/4	3/4	4/4	2	1	1/8			1/8	1		8	56	G#3	3	17093
1339	1339	5119	5119	0.5	7/8	7/8	4/4	2	1	1/8			1/8	1		10	58	A#3	3	17094
1340	1340	10239/2	10239/2	0.25	0	0	4/4	2	1	1/16			1/16	1		5	59	B3	3	17099
1340	1340	10239/2	10239/2	0.25	0	0	4/4	2	1	1/16			1/16	1		4	64	E4	4	17099
1340	1340	20479/4	20479/4	0.25	1/16	1/16	4/4	2	1	1/16			1/16	1		1	67	G4	4	17100
1340	1340	5120	5120	0.25	1/8	1/8	4/4	2	1	1/16			1/16	1		5	59	B3	3	17101
